iso3,ecoregion,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Bounty and Antipodes Islands,204580.91811323466,35943.67447882658,252858.8178247031,204580.91811323466,35943.67447882658,252858.8178247031,0.4949230745238926,NA,0.4949230745238926,0.3416147204472674,0,0,0,0,Doesn't participate
ATF,Kerguelen Islands,116862.25230703094,191830.91994206607,136550.74117820148,118817.9423709898,214537.53917306438,138849.28994365432,12.855304230094845,NA,10.913218408649268,0.9441903313431933,21342.87280760826,1363.7464233900428,44049.49203860655,1363.7464233900428,Buyers
HMD,Heard and Macdonald Islands,79569.53827140554,15567.695806981088,93752.54917805949,77752.11750166814,10839.233287125431,91611.16783600714,2.2987714890567346,NA,2.6935278897091948,0.8837071857220965,4895.27353062446,-9623.736050480118,166.8110107688026,166.8110107688026,Sellers
HMD,Kerguelen Islands,4625.88161374217,16578.76651581492,5578.332175081827,2670.191549783328,0.4494857396438453,3256.6372064868883,3.7604249318766686e-4,NA,10.913218408649268,0.9441903313431933,21342.8728076081,-37921.18983768338,4764.555777532822,4764.555777532822,Sellers
CAN,Hudson Complex,617387.8648707424,36057.83741059156,811758.3771797051,617387.8648707424,36057.83741059156,811758.3771797051,0.5139690830817824,NA,0.5139690830817824,0.5539663260520789,0,0,0,0,Doesn't participate
CAN,Beaufort-Amundsen-Viscount Melville-Queen Maud,243749.2965300473,90255.6443342867,305205.1457804481,243749.2965300473,90255.6443342867,305205.1457804481,1.7857371897077279,NA,1.7857371897077279,0.6393886425597105,0,0,0,0,Doesn't participate
ARG,Channels and Fjords of Southern Chile,30398.94312733423,1443854.4137551412,35979.660300895186,28056.51724475698,713009.1704361037,33290.9633090653,280.5816030978988,NA,352.4845726693281,0.6074423588250064,825668.9862298165,-1556514.2295488538,94823.74291077896,94823.74291077896,Sellers
CAN,Baffin Bay - Davis Strait,168416.2668178373,84490.9425795716,213562.040442617,164032.14330306396,66495.45491431069,208425.41786769344,3.8997913454346484,NA,4.5916825014382,0.4295818048648504,20130.503226928544,-38125.99089218945,2135.0155616676348,2135.0155616676348,Sellers
CAN,High Arctic Archipelago,208531.9437486457,61186.52355069492,244361.33728608937,208472.31903825048,61095.35995544903,244294.19234281595,1.5289566128143608,NA,1.5289566128143608,0.18855709345926586,91.16359524588924,-182.3271904917784,0,0,Doesn't participate
IRL,Celtic Seas,224624.2807130106,122199988.41374744,263863.312046878,199211.88956455313,73287248.65128827,234286.942134651,1623.6438388158208,NA,2325.1492440133225,0.05627542869321256,59087602.06740675,-108000341.82986593,10174862.304947577,10174862.304947577,Sellers
RUS,Laptev Sea,262071.0298750879,452019.20146884694,349838.50624347694,262071.0298750879,452019.20146884694,349838.50624347694,6.23535189588854,NA,6.23535189588854,0.5597379794103132,0,0,0,0,Doesn't participate
PCN,Rapa-Pitcairn,204515.94943787245,7678.80980183177,267259.6987540756,239618.29096161047,11409.072585160502,313127.90959220164,0.11897810810468644,NA,0.0943915164241212,0.6310338318342623,3313.3632464630296,416.8995368657029,7043.6260297917615,416.8995368657029,Buyers
ATF,Crozet Islands,104976.07030303079,98892.08581186562,124883.28624613755,104976.07030303079,98892.08581186562,124883.28624613755,2.167115534910352,NA,2.167115534910352,0.5457917303484356,0,0,0,0,Doesn't participate
RUS,Kara Sea,481138.1019500083,433841.2200979672,602409.8601226119,481138.1019500083,433841.2200979672,602409.8601226119,3.764277197806581,NA,3.764277197806581,0.23718527273898138,0,0,0,0,Doesn't participate
PYF,Southern Cook/Austral Islands,260090.60950069848,316207.508092361,325216.61469978606,419571.8131527254,675297.9116367238,521566.0509227062,2.429394496012265,NA,2.033279930863473,0.13873396105329994,324269.9307356167,34820.4728087461,683360.3342799796,34820.4728087461,Buyers
PYF,Rapa-Pitcairn,249895.02560808396,247.38986694812775,325843.0526903484,214792.68408434596,162.48484328037216,279801.58780546114,0.001294126859001012,NA,0.0943915164241212,0.6310338318342623,3313.363246463027,-3398.268270130782,3228.4582227952715,3228.4582227952715,Sellers
SJM,North and East Barents Sea,249977.22886860906,49487317.9541706,304841.56717474526,215234.18637201283,28557248.43923728,262862.1553316265,496.0505506343817,NA,744.4756624766444,0.5136065174118992,25865349.579107687,-46795419.094041005,4935280.064174369,4935280.064174369,Sellers
RUS,North and East Barents Sea,458002.09671038756,83183506.16788656,554028.7506541843,491073.92439562187,110413546.4679431,593979.7896667975,901.9846804652612,NA,744.4756624766444,0.5136065174118992,24621170.825278245,2608869.474778302,51851211.12533479,2608869.474778302,Buyers
PYF,Tuamotus,1184344.853854243,2492693.7060167193,1414026.4474492257,1005650.9854485347,1946180.0775563447,1200051.1935781555,2.710018147226664,NA,3.988704096729272,0.8598529790430226,712756.9649702498,-1259270.5934306243,166243.33650987502,166243.33650987502,Sellers
GRL,North Greenland,145296.63347112504,66342079.837469965,173219.6461343697,145734.48213008523,67019844.57883427,173731.08769241898,1548.3263869627592,NA,1547.4861969214628,0.5232000919267605,677564.7560814766,199.98528283112682,1355329.4974457845,199.98528283112682,Buyers
TKL,Phoenix/Tokelau/Northern Cook Islands,217456.86909554419,81453.8765438199,276791.7320609445,171191.96115505107,567.9443253404786,217593.58443989386,0.006197334967315261,NA,3.858247912651509,0.609610674883087,178501.48449042178,-259387.4167089012,97615.55227194235,97615.55227194235,Sellers
CAN,Lancaster Sound,135139.71314853095,110469.2060175569,169049.18569587055,135139.71314853095,110469.2060175569,169049.18569587055,2.286561905558735,NA,2.286561905558735,0.7005730679079749,0,0,0,0,Doesn't participate
