iso3,ecoregion,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Bounty and Antipodes Islands,37760.15552707117,536.7394635022284,48494.42195800511,37760.15552707117,536.7394635022284,48494.42195800511,0.022848332975259324,NA,0.022848332975259324,0.32788744904692635,0,0,0,0,Doesn't participate
ATF,Kerguelen Islands,0,0,0,0,0,0,NA,0.21885121560993925,NA,NA,NA,NA,NA,NA,Doesn't participate
HMD,Heard and Macdonald Islands,0,0,0,0,0,0,NA,0.21591784458662427,NA,NA,NA,NA,NA,NA,Doesn't participate
HMD,Kerguelen Islands,0,0,0,0,0,0,NA,0.26226879817610965,NA,NA,NA,NA,NA,NA,Doesn't participate
CAN,Hudson Complex,113226.20783456518,12.469525241069366,153332.25851902078,113226.20783456518,12.469525241069366,153332.25851902078,2.6555767103354625e-4,NA,2.6555767103354625e-4,0.6446001355760855,0,0,0,0,Doesn't participate
CAN,Beaufort-Amundsen-Viscount Melville-Queen Maud,46599.130218979626,17.139353592977297,56632.7116935432,46599.130218979626,17.139353592977297,56632.7116935432,0.001056381451323575,NA,0.001056381451323575,0.017783334988693666,0,0,0,0,Doesn't participate
ARG,Channels and Fjords of Southern Chile,24324.074992958092,3546.1012551411986,28992.436613718382,5363.7459438505975,0.36263076201665584,6554.087824953363,9.644755332875538e-5,NA,2.318673452198564,7.376754768649851e-4,43962.81161111479,-47508.550235493974,40417.072986735606,40417.072986735606,Sellers
CAN,Baffin Bay - Davis Strait,28626.91208524569,41.75216041805604,39166.12240692766,27788.770825068423,38.56710620680099,37995.45308021771,0.0035737464508913217,NA,0.003859730631575729,0.07088680110529144,3.2349994954936845,-6.420053706748734,0.04994528423863187,0.04994528423863187,Sellers
CAN,High Arctic Archipelago,39390.60446234674,13.196667858918298,45729.18125070562,39314.94639650757,13.125963963893973,45651.18324698642,9.345189338387913e-4,NA,9.345189338387913e-4,0.2355964967808437,0.07070389502432488,-0.14140779004864973,0,0,Doesn't participate
IRL,Celtic Seas,65684.06177758992,130680.54655994475,76782.72934961639,38084.625946164575,7436.538194417961,44782.08014269207,1.460780194263972,NA,10.323753208033533,0.29542721771797076,284929.764204593,-408173.7725701198,161685.75583906623,161685.75583906623,Sellers
RUS,Laptev Sea,46951.91216328989,8838.91835796455,57406.60774119674,46951.91216328989,8838.91835796455,57406.60774119674,0.4553491089632351,NA,0.4553491089632351,0.910830511354924,0,0,0,0,Doesn't participate
PCN,Rapa-Pitcairn,6517.8732330901585,1.8905130922794342,8463.292093311233,45809.37915442553,195.40450957603804,60001.331617530544,0.009212929930071874,NA,6.276919922123265e-4,0.03696348639883573,24.66296362878542,168.8510328549732,218.176960112544,168.8510328549732,Buyers
ATF,Crozet Islands,15507.643582876874,59.63030448925886,18629.219701342794,15507.643582876874,59.63030448925886,18629.219701342794,0.01982691672623469,NA,0.01982691672623469,0.7800823009312196,0,0,0,0,Doesn't participate
RUS,Kara Sea,81574.89842646352,356.4660571405336,100290.96332334919,81574.89842646352,356.4660571405336,100290.96332334919,0.014833150752028759,NA,0.014833150752028759,0.9983701227685212,0,0,0,0,Doesn't participate
PYF,Southern Cook/Austral Islands,72569.67400559771,134.38069248199463,94280.66575592257,80212.25839684455,1978.4800172739988,104388.61969621626,0.7073556279078722,NA,0.05175004923228331,0.39410215690528816,395.50411850890396,1448.5952062831002,2239.603443300908,1448.5952062831002,Buyers
PYF,Rapa-Pitcairn,80354.81317275445,38.01784032316168,104467.70873644511,41063.30725141908,16.519659256914895,53328.97715020998,4.834147103286246e-4,NA,6.276919922123265e-4,0.03696348639883573,24.662963628785423,-46.161144695032206,3.1647825625386403,3.1647825625386403,Sellers
SJM,North and East Barents Sea,27720.87969861041,1136.920868292451,34869.0201656312,0,0,0,NA,0.15186172121260982,0.16519179441177406,0.6184165916150274,4579.2618600863725,-5716.182728378823,3442.3409917939216,3442.3409917939216,Doesn't participate
RUS,North and East Barents Sea,31083.27527818002,1700.083732622637,37352.864935900616,53570.87494765385,10745.227944501152,64721.7940019198,0.7257770115362713,NA,0.16519179441177406,0.6184165916150274,3714.7669414139996,5330.377270464514,12759.911153292514,5330.377270464514,Buyers
PYF,Tuamotus,251423.56281960104,307970.1358619474,300983.47483395314,192256.80604163161,207111.63241720753,231119.22021973564,1.666983636912784,NA,1.7518243923564967,0.09447678657875658,103649.76774027091,-204508.27118501076,2791.2642955310585,2791.2642955310585,Sellers
GRL,North Greenland,0,0,0,0,0,0,NA,0.13648850748156802,NA,NA,NA,NA,NA,NA,Doesn't participate
TKL,Phoenix/Tokelau/Northern Cook Islands,184280.72940479714,654.2945736050606,234262.01587980325,32727.874926700944,25.34580211924795,41460.977714997985,0.0011408150557302955,NA,0.05020015966202814,0.38745575715589986,7607.977492036545,-8236.926263522359,6979.028720550733,6979.028720550733,Sellers
CAN,Lancaster Sound,24144.910824905626,127.29511448934782,30205.876526223146,24144.910824905626,127.29511448934782,30205.876526223146,0.015403143921958896,NA,0.015403143921958896,0.41226730604530804,0,0,0,0,Doesn't participate
ISL,South and West Iceland,41118.28717815471,151.5228272049094,50092.04091931388,40332.32819458292,143.61031877957328,49135.84039572486,0.009964774498777054,NA,0.010092051286129895,0.5189911031663137,7.93193837100098,-15.844446796337094,0.019429945664853676,0.019429945664853676,Sellers
ZAF,Agulhas Bank,42120.70986304356,62.09071408563885,46209.863878065255,42120.70986304356,62.09071408563885,46209.863878065255,0.0019667363895592275,NA,0.0019667363895592275,0.6948632439150402,0,0,0,0,Doesn't participate
ZAF,Prince Edward Islands,29945.26446273367,30.708972984681356,37353.954896562755,29945.26446273367,30.708972984681356,37353.954896562755,0.0011525008626887584,NA,0.0011525008626887584,0.3699812176457453,0,0,0,0,Doesn't participate
NIU,Tonga Islands,85098.68345898516,188.62717071694317,103767.37439852743,33919.13802888656,46.727601261393765,41606.059157917225,0.001928411245059038,NA,0.0036015870520735883,0.7902995345124587,184.3275881520551,-326.2271576076045,42.42801869650571,42.42801869650571,Sellers
RUS,East Siberian Sea,38214.52753710145,3384.3647017499025,46947.38581450515,38214.52753710145,3384.3647017499025,46947.38581450515,0.4469442285399326,NA,0.4469442285399326,0.024178975901210653,0,0,0,0,Doesn't participate
ZAF,Namaqua,38301.62303217719,88.47582797398124,42683.6167275057,26001.220087886566,43.65110922782893,29090.900120825805,0.003356352110859534,NA,0.004167006520760571,0.7425398375767609,51.25585927684155,-96.08057802299385,6.431140530689241,6.431140530689241,Sellers
WLF,Samoa Islands,23542.044570200826,427.79568791389465,29887.505822538824,17567.804346554403,173.16980747622569,22192.463108315926,0.024223276505982588,NA,0.05707250731472965,0.5601453323553807,340.9648688640125,-595.5907493016814,86.33898842634352,86.33898842634352,Sellers
CAN,Northern Labrador,37666.02482732962,1679.3529891346716,45773.11758094615,37666.02482732962,1679.3529891346716,45773.11758094615,0.19536886561542732,NA,0.19536886561542732,0.21864007215278225,0,0,0,0,Doesn't participate
NAM,Namib,43695.72994059094,132.8546974915136,51126.73565639269,35866.01222732852,96.75121438751657,41944.88453758043,0.004434865960434363,NA,0.004738438877294615,0.8498348123333268,37.10063881076494,-73.20412191476197,0.9971557067678987,0.9971557067678987,Sellers
ZAF,Natal,38182.54727377752,128.24921292741723,41429.35910111452,38182.54727377752,128.24921292741723,41429.35910111452,0.004613335575741986,NA,0.004613335575741986,0.3590261164189653,0,0,0,0,Doesn't participate
GEO,Black Sea,1464.921431150231,2.7752718925476074,2281.3015383986713,1897.1110374810785,32840.44376344386,3003.62396953166,75.97977371629244,NA,16.699359336152494,0.9343962275021701,7217.289537469109,25620.378954082204,40054.95802902042,25620.378954082204,Buyers
BMU,Bermuda,43210.981715345304,441.510212312843,48342.299881358296,43210.981715345304,441.510212312843,48342.299881358296,0.014655171077899227,NA,0.014655171077899227,0.6612526446455064,0,0,0,0,Doesn't participate
MNP,Mariana Islands,108497.95775944405,611.5977545686142,119605.88660878735,79350.52808428378,410.7572380497059,87100.22078216431,0.006539807529074719,NA,0.007382554922201108,0.7567265892786521,215.18250041786507,-416.02301693677333,14.341983898956812,14.341983898956812,Sellers
NAM,Namaqua,7117.382110962317,25.550182819366455,8196.495102471486,19417.785055252938,83.45491774474652,22553.579262917334,0.005041062786187538,NA,0.004167006520760571,0.7425398375767609,51.25585927684155,6.648875648538521,109.16059420222162,6.648875648538521,Buyers
