iso3,ecoregion,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Bounty and Antipodes Islands,201547.81333894076,34468.231334511875,249303.94781440846,201547.81333894076,34468.231334511875,249303.94781440846,0.48378890590430923,NA,0.48378890590430923,0.673116240722303,0,0,0,0,Doesn't participate
ATF,Kerguelen Islands,115740.8561331193,179668.39502550813,135291.6108089487,116241.37822525219,185096.99604848045,135853.60895139654,10.845876951882971,NA,10.845876951882971,0.40388939953240666,5428.601022972328,-1.000444171950221e-11,10857.202045944636,-1.000444171950221e-11,Doesn't participate
HMD,Heard and Macdonald Islands,77844.35547375641,11051.267307570368,91718.52745620275,76076.72195812667,7181.020881629991,89645.6063086098,1.9220502362347385,NA,2.2987714890567346,0.7916271090000302,4063.3855288307745,-7933.631954771152,193.13910289039814,193.13910289039814,Sellers
HMD,Kerguelen Islands,3106.7923562156748,0.613666195422411,3775.816470186016,2606.270264082744,0.42544862000123657,3180.6258809102983,3.7604249318766686e-4,NA,10.845876951882971,0.40388939953240666,5428.601022972801,-5428.789240548222,5428.41280539738,5428.41280539738,Sellers
CAN,Hudson Complex,608221.2892882667,31750.605020286926,799768.9905017674,608221.2892882667,31750.605020286926,799768.9905017674,0.43633742119292873,NA,0.43633742119292873,0.1206492294854643,0,0,0,0,Doesn't participate
CAN,Beaufort-Amundsen-Viscount Melville-Queen Maud,240164.74805166424,83921.27997747037,300777.86404816975,240164.74805166424,83921.27997747037,300777.86404816975,1.752233185677256,NA,1.752233185677256,0.19957280765053687,0,0,0,0,Doesn't participate
ARG,Channels and Fjords of Southern Chile,28866.386448796533,940243.5700051412,34221.653735723805,27643.92140292231,597242.3677026057,32816.81390548349,280.5816030978988,NA,315.64824228551356,0.8637196564443949,385868.9429856778,-728870.1452882134,42867.74068314233,42867.74068314233,Sellers
CAN,Baffin Bay - Davis Strait,165874.64218633567,73858.32993591717,210596.7047588359,161554.99107619128,57112.2573405507,205509.6006335917,3.5822386777371458,NA,4.005633346767261,0.10700171719847829,17302.93853319459,-34049.011128561055,556.8659378281227,556.8659378281227,Sellers
CAN,High Arctic Archipelago,205450.53530394108,56582.86354239134,240793.4562680321,205396.73044476422,56504.05843830577,240731.9279913882,1.464646600533352,NA,1.464646600533352,0.3555737342217362,78.80510408556401,-157.6102081711284,0,0,Doesn't participate
IRL,Celtic Seas,222971.21536061462,118448633.66374744,261871.1303701409,196282.30295330973,68558095.23593786,230864.03019402162,1579.3251080820755,NA,2250.1878316361126,0.1637255904834254,60055065.93851953,-109945604.3663291,10164527.510709949,10164527.510709949,Sellers
RUS,Laptev Sea,258159.7731894188,428061.78272560204,344394.13153345103,258159.7731894188,428061.78272560204,344394.13153345103,6.020906135559221,NA,6.020906135559221,0.016740969399931638,0,0,0,0,Doesn't participate
PCN,Rapa-Pitcairn,197833.43509896134,7071.3648628269075,258502.21963515875,236094.49256511618,10991.654602350693,308501.2355180668,0.11793070143094794,NA,0.08791690447077587,0.5262085812340311,3363.7937342028,556.4960053209852,7284.083473726585,556.4960053209852,Buyers
ATF,Crozet Islands,103349.37163539164,95382.53351736153,122855.05306403119,103349.37163539164,95382.53351736153,122855.05306403119,2.1423638700155987,NA,2.1423638700155987,0.6192612325932965,0,0,0,0,Doesn't participate
RUS,Kara Sea,473873.31643139845,407962.06239419215,593464.6158790296,473873.31643139845,407962.06239419215,593464.6158790296,3.2691340422856516,NA,3.2691340422856516,0.9831951561102602,0,0,0,0,Doesn't participate
PYF,Southern Cook/Austral Islands,251330.01335148534,298518.21328793664,314719.05026586517,413401.63942989113,660328.4616460046,514210.83406040946,2.421665919507961,NA,2.006798598316141,0.46925456685402844,325245.11204096244,36565.1363171055,687055.3603990304,36565.1363171055,Buyers
PYF,Rapa-Pitcairn,249895.02560808396,247.38986694812775,325843.0526903484,211633.9681419291,158.45000776790698,275650.31570975884,0.0012525801613520952,NA,0.08791690447077587,0.5262085812340311,3363.7937342028026,-3452.7335933830236,3274.8538750225816,3274.8538750225816,Sellers
SJM,North and East Barents Sea,247386.66239447033,47613004.6729206,301776.4822638125,211158.84862398604,26653892.30378465,257978.03590549994,446.5890834768075,NA,704.623598592943,0.21859108126831162,25526972.50811362,-46486084.87724957,4567860.138977669,4567860.138977669,Sellers
RUS,North and East Barents Sea,451176.955547265,78224828.24497263,545870.0955919074,483119.3234965679,103415466.5118012,584330.5341555297,865.0436927164075,NA,704.623598592943,0.21859108126831162,22507346.252017688,2683292.014810879,47697984.51884626,2683292.014810879,Buyers
PYF,Tuamotus,1184344.853854243,2492693.7060167193,1414026.4474492257,990862.0003684092,1906445.5278121023,1181943.81706356,2.667799817389697,NA,3.9249669172489194,0.04792900394459443,759413.7989868172,-1345661.9771914342,173165.62078220025,173165.62078220025,Sellers
GRL,North Greenland,142601.60018382483,62200172.52214902,169973.40531430277,143053.13161337754,62888451.64195162,170549.5055121407,1526.0560029334968,NA,1524.1456479186309,0.22706535973177722,688199.6632512347,79.45655136695132,1376478.7830538377,79.45655136695132,Buyers
TKL,Phoenix/Tokelau/Northern Cook Islands,217456.86909554419,81453.8765438199,276791.7320609445,168674.43231453563,552.4402737759998,214354.7924289362,0.006120235006650106,NA,3.8081295258731442,0.6907575839386461,185769.83784979873,-266671.2741198426,104868.40157975482,104868.40157975482,Sellers
CAN,Lancaster Sound,133121.6258335559,105954.71710455764,166532.77647055584,133121.6258335559,105954.71710455764,166532.77647055584,2.179708430517946,NA,2.179708430517946,0.5497497742950247,0,0,0,0,Doesn't participate
ISL,South and West Iceland,207018.3260457971,14604650.13808379,247932.72129356276,207866.614541312,15051133.25255493,248915.0466673541,526.3944752839927,NA,525.641822158957,0.936093870352441,445895.9104989429,587.2039721983601,892379.0249700844,587.2039721983601,Buyers
ZAF,Agulhas Bank,217083.6585249168,34495.297096899834,238401.88813104256,217083.6585249168,34495.297096899834,238401.88813104256,2.6549761688786933,NA,2.6549761688786933,0.18083101824982084,0,0,0,0,Doesn't participate
ZAF,Prince Edward Islands,154333.28607716586,616.476224953715,188595.30203660042,154333.28607716586,616.476224953715,188595.30203660042,0.02689173546452197,NA,0.02689173546452197,0.5954630973204988,0,0,0,0,Doesn't participate
NIU,Tonga Islands,228642.09769918674,1461.6176500320435,278263.2214040312,174814.0190719538,652.393611630558,212946.34475437514,0.007172680557862724,NA,0.029886095866482967,0.38841098677365005,1608.7111181620662,-2417.9351565635516,799.4870797605807,799.4870797605807,Sellers
RUS,East Siberian Sea,339997.34538143297,1129364.158351198,444017.9987611499,339997.34538143297,1129364.158351198,444017.9987611499,12.525067900595513,NA,12.525067900595513,0.33332744546193105,0,0,0,0,Doesn't participate
ZAF,Namaqua,149273.97862349317,42967.76139736687,167302.0157185217,134006.28814526153,15730.807605831507,149049.57552329707,1.1021623729120806,NA,3.1302163910106726,0.852259995167554,47791.17498783826,-75028.12877937363,20554.221196302897,20554.221196302897,Sellers
WLF,Samoa Islands,114759.97196428721,93796.51546025276,146878.8171537823,90541.76086301115,22613.67764776905,115770.66664214623,0.8834491390515895,NA,3.7483745757457956,0.4658206340288038,90778.92676206776,-161961.7645745515,19596.088949584046,19596.088949584046,Sellers
CAN,Northern Labrador,194124.8971870065,1775962.7957085634,226529.96740856435,194124.8971870065,1775962.7957085634,226529.96740856435,46.785615331261816,NA,46.785615331261816,0.4953680608847689,0,0,0,0,Doesn't participate
NAM,Namib,173272.29854308284,43970.902745808424,207272.32460381935,184847.90917161625,140377.84589355547,221750.32857745732,18.962332327701763,NA,4.458415765563553,0.08345053455336382,51608.884922278376,44798.058225468674,148015.82807002543,44798.058225468674,Buyers
ZAF,Natal,196786.97441100722,17656.5927305075,213798.94399129422,196786.97441100722,17656.5927305075,213798.94399129422,0.17764401574725391,NA,0.17764401574725391,0.6125634906601825,0,0,0,0,Doesn't participate
GEO,Black Sea,13155.290999185087,1233625.6190218925,20422.91714148615,9777.418423940942,698495.0984336078,14779.43302891924,110.34104876032238,NA,898.9665474149953,0.8944908999364521,3036594.446575027,-3571724.967163312,2501463.925986742,2501463.925986742,Sellers
BMU,Bermuda,222702.75191754889,4147.083925565781,248781.66025067578,222702.75191754889,4147.083925565781,248781.66025067578,0.027008113761422734,NA,0.027008113761422734,0.7318101096966253,0,0,0,0,Doesn't participate
MNP,Mariana Islands,439532.32254545175,628030.4403158356,507007.38506545674,408960.4139728472,530621.5004676945,470352.7279771902,3.000699260415579,NA,3.3549937524042677,0.1619197181498524,102568.56226016267,-199977.50210830383,5159.622412021505,5159.622412021505,Sellers
NAM,Namaqua,84808.58634499507,5198.3393034935,101152.15566769028,100076.27682322667,146647.09216325995,120690.80468228174,15.454497825332949,NA,3.1302163910106726,0.852259995167554,47791.17498783812,93657.57787192833,189239.92784760456,93657.57787192833,Buyers
