iso3,ecoregion,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Bounty and Antipodes Islands,268276.1183734061,133673.8028222588,328949.24642515444,268276.1183734061,133673.8028222588,328949.24642515444,4.628758254888705,NA,4.628758254888705,0.600186532311173,0,0,0,0,Doesn't participate
ATF,Kerguelen Islands,172222.65528877242,1893789.948301816,201008.70141469777,172925.78943147886,1940727.66275865,201859.4013660472,67.77818529528574,NA,66.70602799752444,0.6074370527555415,46903.28580939064,34.42864744349208,93841.00026622484,34.42864744349208,Buyers
HMD,Heard and Macdonald Islands,114142.3681892031,2349896.346533194,134997.75760138477,112935.42391603865,2160023.804054712,133621.30148712313,147.87581314400532,NA,160.30081834607023,0.5607593839022427,193474.1546863646,-383346.6971648468,3601.612207882572,3601.612207882572,Sellers
HMD,Kerguelen Islands,4715.67269220202,17558.676166195422,5684.876164041994,4012.5385494955945,9885.21969626184,4850.553672063817,10.913218408649268,NA,66.70602799752444,0.6074370527555415,46903.28580939016,-54576.74227932374,39229.82933945658,39229.82933945658,Sellers
CAN,Hudson Complex,809885.9521027375,247601.3106559925,1052081.956318231,809885.9521027375,247601.3106559925,1052081.956318231,1.7786475609036767,NA,1.7786475609036767,0.2659383314598096,0,0,0,0,Doesn't participate
CAN,Beaufort-Amundsen-Viscount Melville-Queen Maud,319024.8145760913,269909.4555510537,399964.0211228043,319024.8145760913,269909.4555510537,399964.0211228043,3.10421395844401,NA,3.10421395844401,0.5574387455799035,0,0,0,0,Doesn't participate
ARG,Channels and Fjords of Southern Chile,41259.58418346614,8574584.476255141,48461.55663335981,36721.02992328486,4333833.20484016,43223.81147195847,830.3871976227595,NA,1445.2743536770663,0.7698388794423268,6559456.075011792,-10800207.346426774,2318704.8035968104,2318704.8035968104,Sellers
CAN,Baffin Bay - Davis Strait,220014.32671918164,1265608.5486625973,275479.9773959155,216052.3400673895,1050675.8170413233,270851.38772074244,47.89827037738589,NA,59.49597621786834,0.6364842258538592,235722.26361053655,-450654.9952318106,20789.531989262556,20789.531989262556,Sellers
CAN,High Arctic Archipelago,273241.52108744293,213210.61763791888,321910.0767483309,273059.6795014614,212574.84471293152,321687.6405562303,3.496301033427502,NA,3.496301033427502,0.39170056761840943,635.7729249873654,-1271.545849974732,0,0,Doesn't participate
IRL,Celtic Seas,275986.5289650423,264485318.80407783,323307.0281053572,260733.20840066517,215239345.97789574,305511.704579956,2899.6922616012766,NA,3533.4168499762714,0.5126212707939232,53896339.90025979,-103142312.72644189,4650367.074077696,4650367.074077696,Sellers
RUS,Laptev Sea,344207.42027413804,1162983.7032272422,466085.6610258294,344207.42027413804,1162983.7032272422,466085.6610258294,13.48615160723451,NA,13.48615160723451,0.2988425652152127,0,0,0,0,Doesn't participate
PCN,Rapa-Pitcairn,310350.5699544138,26474.41190865636,406601.0961558532,313618.0572879901,37127.80831450676,410950.366127346,4.517812791607847,NA,2.5498449372777516,0.4129450499419145,8331.586035138738,2321.8103707116607,18984.982440989137,2321.8103707116607,Buyers
ATF,Crozet Islands,139136.74232345322,189249.63904857097,166265.01400990394,139136.74232345322,189249.63904857097,166265.01400990394,3.2181074803384244,NA,3.2181074803384244,0.25735258566633057,0,0,0,0,Doesn't participate
RUS,Kara Sea,633698.5978408164,1696978.6969353454,792125.5820834052,633698.5978408164,1696978.6969353454,792125.5820834052,12.836722877788626,NA,12.836722877788626,0.41551659699679133,0,0,0,0,Doesn't participate
PYF,Southern Cook/Austral Islands,517910.1881364452,929987.5969544795,644104.7262236457,549145.4613322434,1021956.3216992234,683265.3636394555,3.1463856424909484,NA,2.79271312736423,0.107993983827393,87231.15749071374,4737.56725403016,179199.88223545766,4737.56725403016,Buyers
PYF,Rapa-Pitcairn,284393.2062086762,36520.07532002058,371057.2859829949,281125.71887509985,28279.415297591775,366903.6650631717,2.4041940342012222,NA,2.5498449372777516,0.4129450499419145,8331.586035138886,-16572.24605756769,90.9260127100788,90.9260127100788,Sellers
SJM,North and East Barents Sea,305237.0939815057,110619325.8916706,370926.89352188114,300816.2790805746,103777842.95487471,365773.8792883547,1487.3061359456021,NA,1583.43129788608,0.8334481218577466,7000056.676295526,-13841539.613091417,158573.73949964345,158573.73949964345,Sellers
