iso3,ecoregion,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Bounty and Antipodes Islands,301640.2708906388,1851226.4527700488,369113.7123445549,301640.2708906388,1851226.4527700488,369113.7123445549,242.00732050278242,NA,242.00732050278242,1,0,0,0,0,Doesn't participate
ATF,Kerguelen Islands,201267.99503459217,5593715.019551441,234278.28429579627,201267.99503459217,5593715.019551441,234278.28429579627,229.26633692481772,NA,229.26633692481772,1,0,0,0,0,Doesn't participate
HMD,Heard and Macdonald Islands,131364.77489499463,7850555.436029959,154674.85243157262,131364.77489499463,7850555.436029959,154674.85243157262,599.7418842232983,NA,599.7418842232983,1,0,0,0,0,Doesn't participate
HMD,Kerguelen Islands,4715.67269220202,17558.676166195422,5684.876164041994,4715.67269220202,17558.676166195422,5684.876164041994,10.913218408649268,NA,229.26633692481772,1,0,0,0,0,Doesn't participate
CAN,Hudson Complex,910718.283509973,2040141.3955807555,1177241.7118701122,910718.283509973,2040141.3955807555,1177241.7118701122,1128.8785926520331,NA,1128.8785926520331,1,0,0,0,0,Doesn't participate
CAN,Beaufort-Amundsen-Viscount Melville-Queen Maud,358454.8478383048,472845.18645003065,449063.0348157009,358454.8478383048,472845.18645003065,449063.0348157009,12.91524805896586,NA,12.91524805896586,1,0,0,0,0,Doesn't participate
ARG,Channels and Fjords of Southern Chile,41259.58418346614,8574584.476255141,48461.55663335981,41259.58418346614,8574584.476255141,48461.55663335981,1024.104412266712,NA,3021.175333149695,1,0,0,0,0,Doesn't participate
CAN,Baffin Bay - Davis Strait,243301.0145629886,5568800.835272076,302946.28270597325,243301.0145629886,5568800.835272076,302946.28270597325,977.3446987931678,NA,1327.3930699324455,1,0,0,0,0,Doesn't participate
CAN,High Arctic Archipelago,306891.1540298099,7873360.267751638,362866.18385628343,306891.1540298099,7873360.267751638,362866.18385628343,2429.3427414746566,NA,2429.3427414746566,1,0,0,0,0,Doesn't participate
IRL,Celtic Seas,292958.6611243429,330271368.41374743,342631.2459835195,292958.6611243429,330271368.41374743,342631.2459835195,4804.434478541422,NA,5814.901670686144,1,0,0,0,0,Doesn't participate
RUS,Laptev Sea,387231.24381649756,2044958.284655556,526464.9055139517,387231.24381649756,2044958.284655556,526464.9055139517,94.62536987948641,NA,94.62536987948641,1,0,0,0,0,Doesn't participate
PCN,Rapa-Pitcairn,352379.8396494271,682704.8538031876,461978.4693739145,352379.8396494271,682704.8538031876,461978.4693739145,38.089227758102595,NA,189.57388432782875,1,0,0,0,0,Doesn't participate
ATF,Crozet Islands,157030.42766748398,270052.5959376693,188010.54785047128,157030.42766748398,270052.5959376693,188010.54785047128,8.00953382955171,NA,8.00953382955171,1,0,0,0,0,Doesn't participate
RUS,Kara Sea,713611.2385455254,3437322.27809041,893159.1701860542,713611.2385455254,3437322.27809041,893159.1701860542,334.9708243814687,NA,334.9708243814687,1,0,0,0,0,Doesn't participate
PYF,Southern Cook/Austral Islands,617017.3722834196,2193269.9982767105,770670.0066948337,617017.3722834196,2193269.9982767105,770670.0066948337,83.97786145437556,NA,83.97786145437556,1,0,0,0,0,Doesn't participate
PYF,Rapa-Pitcairn,315871.59424168523,1076896.2746936083,413493.255302412,315871.59424168523,1076896.2746936083,413493.255302412,189.57388432782875,NA,189.57388432782875,1,0,0,0,0,Doesn't participate
SJM,North and East Barents Sea,345644.9943088689,203952607.07917058,418392.22314209986,345644.9943088689,203952607.07917058,418392.22314209986,4755.294495904289,NA,4755.294495904289,1,0,0,0,0,Doesn't participate
RUS,North and East Barents Sea,745621.1531653487,506587660.49497265,900808.739990502,745621.1531653487,506587660.49497265,900808.739990502,3591.432232895097,NA,4755.294495904289,1,0,0,0,0,Doesn't participate
PYF,Tuamotus,1478898.5080125509,14947467.775352657,1771043.1701807117,1478898.5080125509,14947467.775352657,1771043.1701807117,131.43965059942198,NA,248.97105263307748,1,0,0,0,0,Doesn't participate
GRL,North Greenland,231537.6986647305,334277834.81945133,280373.09642404,231537.6986647305,334277834.81945133,280373.09642404,8204.578246045843,NA,8204.578246045843,1,0,0,0,0,Doesn't participate
TKL,Phoenix/Tokelau/Northern Cook Islands,251752.88405154573,521591.1988094449,319436.22869658784,251752.88405154573,521591.1988094449,319436.22869658784,38.46316003622962,NA,577.89819882337,1,0,0,0,0,Doesn't participate
CAN,Lancaster Sound,199718.5072277311,817327.7717511058,249521.90624384314,199718.5072277311,817327.7717511058,249521.90624384314,413.864848824041,NA,413.864848824041,1,0,0,0,0,Doesn't participate
ISL,South and West Iceland,310248.67841986864,199983133.72026962,374323.5382466475,310248.67841986864,199983133.72026962,374323.5382466475,4526.532672185508,NA,4526.532672185508,1,0,0,0,0,Doesn't participate
ZAF,Agulhas Bank,324005.46048495045,11961766.792127848,361403.4506388552,324005.46048495045,11961766.792127848,361403.4506388552,676.9613239982674,NA,676.9613239982674,1,0,0,0,0,Doesn't participate
ZAF,Prince Edward Islands,230348.18817487438,195666.24823856354,276534.185808683,230348.18817487438,195666.24823856354,276534.185808683,21.288121977702822,NA,21.288121977702822,1,0,0,0,0,Doesn't participate
