iso3,ecoregion,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Bounty and Antipodes Islands,240978.17540476122,64445.82092798841,296309.5019790076,240978.17540476122,64445.82092798841,296309.5019790076,1.201296755810289,NA,1.201296755810289,0.6408019939459382,0,0,0,0,Doesn't participate
ATF,Kerguelen Islands,148458.286405829,770783.330140017,173477.05366372882,149736.71211984067,810587.0320396983,174911.91256217848,31.13493530631413,NA,31.13493530631413,0.052816341874434736,39803.70189968128,8.003553375601768e-11,79607.4037993626,8.003553375601768e-11,Doesn't participate
HMD,Heard and Macdonald Islands,98615.72301036077,493535.522144606,116675.2806233091,97856.86402416557,445957.1209009855,115747.88703376315,62.69728910000891,NA,62.69728910000891,0.8521012013484875,47578.401243620494,-95156.80248724099,0,0,Doesn't participate
HMD,Kerguelen Islands,4715.67269220202,17558.676166195422,5684.876164041994,3437.2469781903374,3606.937129952544,4167.926178627127,10.913218408649268,NA,31.13493530631413,0.052816341874434736,39803.70189968218,-53755.44093592506,25851.9628634393,25851.9628634393,Sellers
CAN,Hudson Complex,727386.771860454,129489.49655135229,949991.6779947171,727386.771860454,129489.49655135229,949991.6779947171,1.1682821906981677,NA,1.1682821906981677,0.8605345330694968,0,0,0,0,Doesn't participate
CAN,Beaufort-Amundsen-Viscount Melville-Queen Maud,286763.8782706439,181595.32775375707,359622.03355925216,286763.8782706439,181595.32775375707,359622.03355925216,2.4033448405472178,NA,2.4033448405472178,0.7335016396503395,0,0,0,0,Doesn't participate
ARG,Channels and Fjords of Southern Chile,40986.83906891981,8295265.001024058,48151.486689995625,33007.66734677291,2424072.693885384,38985.639486102984,387.17085622715547,NA,1024.104412266712,0.8258038915079106,8171504.966884419,-14042697.274023093,2300312.6597457454,2300312.6597457454,Sellers
CAN,Baffin Bay - Davis Strait,198020.0775441324,468116.99303190166,249102.14516175253,193757.97002553567,372291.88657305494,244073.5513417638,21.74252679624998,NA,23.5168302796675,0.20604787397029956,100231.25914853385,-196056.36560738058,4406.152689687151,4406.152689687151,Sellers
CAN,High Arctic Archipelago,245508.8450851013,132857.13308456456,288424.75026537746,245379.38216008525,132540.02573080163,288258.8122962869,2.4494066832155745,NA,2.4494066832155745,0.56980889380377,317.1073537629154,-634.2147075258426,0,0,Doesn't participate
IRL,Celtic Seas,255915.48477516914,201482329.41374743,300205.6192868067,234366.9288994743,145428305.5038962,275172.71986929385,2445.8071266879274,NA,2757.5156684796775,0.2050439662871708,59420480.460338354,-115474504.37018958,3366456.550487131,3366456.550487131,Sellers
RUS,Laptev Sea,309006.11010311655,801320.868126104,415687.3979397557,309006.11010311655,801320.868126104,415687.3979397557,8.774657275535013,NA,8.774657275535013,0.3449839791197703,0,0,0,0,Doesn't participate
PCN,Rapa-Pitcairn,278429.7717598253,17395.587036696783,363911.53875341977,281903.87171954167,18083.992955277008,368456.8327602543,0.20003494690122012,NA,0.1956198383615155,0.7819286637479189,679.6028725714649,8.803046008760361,1368.0087911516894,8.803046008760361,Buyers
ATF,Crozet Islands,124496.45431470076,146257.77908995768,148281.03190984388,124496.45431470076,146257.77908995768,148281.03190984388,2.73993361482614,NA,2.73993361482614,0.11374845219831686,0,0,0,0,Doesn't participate
RUS,Kara Sea,568315.5281733272,989650.2850582239,710653.3025792249,568315.5281733272,989650.2850582239,710653.3025792249,8.341029878854734,NA,8.341029878854734,0.8937209054342882,0,0,0,0,Doesn't participate
PYF,Southern Cook/Austral Islands,405663.8638175071,641638.6526048876,504859.714858878,493613.8978267357,863672.681988591,613944.6100664582,2.655350238776552,NA,2.4124829260371827,0.1374838093765054,212177.9553916535,9856.073992049875,434211.98477535683,9856.073992049875,Buyers
PYF,Rapa-Pitcairn,256171.37535306456,1128.0948230028152,334104.3779027763,252697.27539334822,600.6904748230313,329533.06271947164,0.13633286364199648,NA,0.1956198383615155,0.7819286637479189,679.6028725714592,-1207.007220751243,152.19852439167528,152.19852439167528,Sellers
SJM,North and East Barents Sea,284825.4636396108,82979510.7354206,346757.09373284096,264138.23934833385,61482814.811317526,321983.4567699839,935.0738848609863,NA,1166.9908657187502,0.2612971192870007,24141801.78499524,-45638497.70909831,2645105.860892169,2645105.860892169,Sellers
RUS,North and East Barents Sea,561067.1810693366,182881405.91018292,678900.2155834768,586529.1351842694,214203771.03844008,709630.4970723392,1294.8421190116044,NA,1166.9908657187502,0.2612971192870007,29713867.875476524,1608497.2527806312,61036233.003733665,1608497.2527806312,Buyers
PYF,Tuamotus,1203505.843820315,2582743.873008907,1437343.568026119,1183118.8064100407,2487963.6818061206,1412625.2022622018,3.8579454922125986,NA,5.030453454500755,0.7651263409858318,102556.04276755088,-197336.23397033717,7775.851564764511,7775.851564764511,Sellers
GRL,North Greenland,177637.03291872708,127007883.29846853,213500.10077558877,177910.6883305772,127630862.06688315,213865.26517453155,2281.266451963413,NA,2276.3178450335317,0.3263384543078659,622926.6973844016,52.07103021501098,1245905.4657990187,52.07103021501098,Buyers
TKL,Phoenix/Tokelau/Northern Cook Islands,231025.26892391892,141582.63947964797,293711.0468607915,201402.30724123662,25848.78960261546,256192.23205073012,3.1551180562532357,NA,4.9408481198706555,0.547873047288199,146362.55453488132,-262096.40441191383,30628.704657848804,30628.704657848804,Sellers
CAN,Lancaster Sound,159356.760928231,175862.6378463441,199037.3898326535,159356.760928231,175862.6378463441,199037.3898326535,3.217668115652241,NA,3.217668115652241,0.3527226506617934,0,0,0,0,Doesn't participate
ISL,South and West Iceland,246989.7750688614,53197917.83001195,295836.5407951623,248198.9427358949,54999443.35675009,297352.38247387786,1496.1417234240087,NA,1486.1253307511454,0.2565461970912285,1796974.699103751,4550.82763439347,3598500.2258418947,4550.82763439347,Buyers
ZAF,Agulhas Bank,259204.3683879604,564072.2094140229,285639.47329586564,259204.3683879604,564072.2094140229,285639.47329586564,31.33337760803976,NA,31.33337760803976,0.0976472335424996,0,0,0,0,Doesn't participate
ZAF,Prince Edward Islands,184278.55053989953,1929.4740079865942,223403.2657128514,184278.55053989953,1929.4740079865942,223403.2657128514,0.06160305562525494,NA,0.06160305562525494,0.4612934141224597,0,0,0,0,Doesn't participate
