iso3,ecoregion,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Bounty and Antipodes Islands,162117.45127312033,19589.898539379763,202162.9234149939,162117.45127312033,19589.898539379763,202162.9234149939,0.31696340996736333,NA,0.31696340996736333,0.259800430184552,0,0,0,0,Doesn't participate
ATF,Kerguelen Islands,81414.54552442327,24940.29465604902,95011.08837257703,82746.04433066373,26948.813712002626,96579.13206318597,1.5468600182786936,NA,1.4652801846319603,0.6278839716810363,1951.0188166452547,57.50023930835118,3959.5378725988594,57.50023930835118,Buyers
HMD,Heard and Macdonald Islands,55416.97910431751,78.99827599758945,65433.60489273157,54296.579892087815,73.06810255325334,64135.451990485286,0.005061956675253534,NA,0.005450897102004442,0.42219802706057985,6.1071808190308845,-12.03735426336699,0.17700737469478156,0.17700737469478156,Sellers
HMD,Kerguelen Islands,3106.7923562156748,0.613666195422411,3775.816470186016,1775.29354997515,0.11296606464732183,2192.478648414629,3.7604249318766686e-4,NA,1.4652801846319603,0.6278839716810363,1951.0188166453509,-1951.519516776126,1950.5181165145757,1950.5181165145757,Sellers
CAN,Hudson Complex,489055.8067160793,7181.925433564511,647396.1866592682,489055.8067160793,7181.925433564511,647396.1866592682,0.08579071284602514,NA,0.08579071284602514,0.9608641245353784,0,0,0,0,Doesn't participate
CAN,Beaufort-Amundsen-Viscount Melville-Queen Maud,193565.6178326846,25831.62757612509,242992.65256008453,193565.6178326846,25831.62757612509,242992.65256008453,0.8244690316385651,NA,0.8244690316385651,0.6536193862506929,0,0,0,0,Doesn't participate
ARG,Channels and Fjords of Southern Chile,24324.074992958092,3546.1012551411986,28992.436613718382,22280.175459071717,1641.1219449297337,26625.03727311807,0.8022899283373178,NA,7.082757918058233,0.39969310993139306,14476.445607349255,-16381.42491756072,12571.46629713779,12571.46629713779,Sellers
CAN,Baffin Bay - Davis Strait,132833.52197681402,8442.599167078792,171335.16995385961,129352.01212684692,7030.485657634023,167279.10050901436,0.38820776993376577,NA,0.4292659037076968,0.20417431378293094,1494.4934720133751,-2906.606981458144,82.37996256860606,82.37996256860606,Sellers
CAN,High Arctic Archipelago,165392.22552278085,14721.378583833013,193515.7168436204,165414.0787294432,14736.48905553291,193542.29609457424,0.6914532925702767,NA,0.6914532925702767,0.20033268006767901,15.110471699896982,-8.29558643999917e-13,30.220943399792304,-8.29558643999917e-13,Doesn't participate
IRL,Celtic Seas,206466.78542642682,85441095.66374744,242681.10269186093,158197.67700714516,23025859.250819292,185533.37573365183,782.8703112842525,NA,1717.4046748380094,0.7916582184088932,82897592.44953705,-145312828.8624652,20482356.0366089,20482356.0366089,Sellers
RUS,Laptev Sea,207313.43627572112,217117.3293430383,274113.77161802066,207313.43627572112,217117.3293430383,274113.77161802066,2.482212886645577,NA,2.482212886645577,0.08410341953584732,0,0,0,0,Doesn't participate
PCN,Rapa-Pitcairn,110960.74869311674,1716.5489503769413,145276.20289597916,190285.11341069065,6430.350303017678,248623.34669484603,0.08295466879831377,NA,0.03899603623726261,0.5014978381748948,3093.3358010243483,1620.4655516163884,7807.137153665085,1620.4655516163884,Buyers
ATF,Crozet Islands,82202.28895608253,52722.005214274,96672.93773231079,82202.28895608253,52722.005214274,96672.93773231079,1.8035594808268407,NA,1.8035594808268407,0.761292470952924,0,0,0,0,Doesn't participate
RUS,Kara Sea,379431.1046894696,200735.68015759334,475764.64116932306,379431.1046894696,200735.68015759334,475764.64116932306,1.6121190497034847,NA,1.6121190497034847,0.9593203475623422,0,0,0,0,Doesn't participate
PYF,Southern Cook/Austral Islands,78230.73301679551,906.027153210913,101772.29258152629,333189.3810330466,472506.8515094867,415237.4123842932,2.2462706904779064,NA,0.18637537097294213,0.7025123652467367,47518.01260678857,424082.8117494872,519118.8369630643,424082.8117494872,Buyers
PYF,Rapa-Pitcairn,249895.02560808396,247.38986694812775,325843.0526903484,170570.66089051001,112.26170131555749,222005.2199106563,0.0010325901095969655,NA,0.03899603623726261,0.5014978381748948,3093.335801024349,-3228.463966656919,2958.2076353917787,2958.2076353917787,Sellers
