iso3,ecoregion,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Bounty and Antipodes Islands,80223.62236718551,1934.1442953969906,102212.76335011395,80223.62236718551,1934.1442953969906,102212.76335011395,0.04615843183073348,NA,0.04615843183073348,0.017154460388916437,0,0,0,0,Doesn't participate
ATF,Kerguelen Islands,10121.438875592958,4.903183604689545,11988.265653377912,13178.812395749224,7.886376004009717,15580.839989188216,0.0010540008615567745,NA,9.019897917660107e-4,0.8977962716453012,2.757719704796666,0.22547269452350616,5.7409121041168385,0.22547269452350616,Buyers
HMD,Heard and Macdonald Islands,8837.043567790575,0.3890335160203058,10690.239302181459,9060.900216468586,0.41803404998357013,10963.095701151567,1.315133826870703e-4,NA,1.2717310414605757e-4,0.9339750808007472,0.02846854489611611,5.319890671482419e-4,0.05746907885938046,5.319890671482419e-4,Buyers
HMD,Kerguelen Islands,3106.7923562156748,0.613666195422411,3775.816470186016,49.41883605937752,5.416779858871334e-4,61.41407675179311,1.0960962035534359e-5,NA,9.019897917660107e-4,0.8977962716453012,2.7577197047966937,-3.3708442222332176,2.14459518736017,2.14459518736017,Sellers
CAN,Hudson Complex,241558.26598922853,110.57841440479491,324847.6564571591,241558.26598922853,110.57841440479491,324847.6564571591,0.0018311685951489963,NA,0.0018311685951489963,0.1849692824317536,0,0,0,0,Doesn't participate
CAN,Beaufort-Amundsen-Viscount Melville-Queen Maud,96782.80891634231,145.05692875886976,118348.9244700877,96782.80891634231,145.05692875886976,118348.9244700877,0.007157002700153468,NA,0.007157002700153468,0.3449792252534618,0,0,0,0,Doesn't participate
ARG,Channels and Fjords of Southern Chile,24324.074992958092,3546.1012551411986,28992.436613718382,11140.087729535859,2.9065198752428736,13514.727620561927,8.738617928693966e-4,NA,3.1851299344470263,0.45287083070742473,41992.71248809449,-45535.907223360446,38449.517752828535,38449.517752828535,Sellers
CAN,Baffin Bay - Davis Strait,64209.65692626902,426.26227471954263,85468.60779790157,62468.90200128547,395.1922277761048,83352.7769790551,0.017556660866076303,NA,0.018262033591576618,0.8230163504191883,31.78972491475203,-62.85977185818986,0.7196779713141837,0.7196779713141837,Sellers
CAN,High Arctic Archipelago,82530.32268821159,87.24006627564238,95205.86549629463,82373.18670531486,86.82774300698686,95018.77365442974,0.002619126160485789,NA,0.00265925754504798,0.06403438738654676,0.4178650481166468,-0.8301883167721595,0.005541779461140095,0.005541779461140095,Sellers
IRL,Celtic Seas,108173.49816409395,1793913.9449974447,126434.81714713355,79098.83850357257,306581.99181987863,92416.45738987305,16.236989857293135,NA,146.1188516682257,0.4184148503921039,4248355.88223987,-5735687.835417436,2761023.9290623036,2761023.9290623036,Sellers
