iso3,ecoregion,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,rect,mkt_tc_b,mkt_tc_s,savings,transaction
VIR,Bahamian,2457.0910315096016,6684.234375,2906.2722583789987,1302.2582467000889,3542.64421875,2906.2722583789987,2.7203853212118485,NA,2.9422616741343046,3397.8202427788183,-6539.410399028819,256.23008652881845,256.23008652881845,Sellers
MMR,Andaman Sea Coral Coast,41438.925479079844,32495838.13232422,60251.60626008547,52010.14604385356,59218882.56721092,78304.08049855616,3163.711127318355,NA,2009.8065872002821,21246108.725829296,5476935.709057406,47969153.160716,5476935.709057406,Buyers
ASM,Southern Cook/Austral Islands,0,0,NA,1223.8484086342578,3399.0237939453127,2955.1053658909836,2.7773241930660526,NA,0.15468401377156246,189.30978409548635,3209.714009849826,3588.3335780407992,3209.714009849826,Buyers
PLW,West Caroline Islands,374381.4580979253,1499793.6455078125,458372.73963731923,240505.09391689053,893408.0390551646,296319.89002718584,4.21012206376574,NA,5.6158021275442636,751823.1707957457,-1358208.7772483937,145437.56434309774,145437.56434309774,Sellers
GRL,West Greenland Shelf,251350.16297719046,33832632.847247355,303815.6866510844,251350.16297719046,33832632.847247355,303815.6866510844,913.255016297881,NA,913.255016297881,0,0,0,0,Doesn't participate
ECU,Eastern Galapagos Islands,186532.0794313284,3099674.0899204896,202882.56290485116,186532.07943132837,3099702.417476849,205959.56983497314,29.604917394619076,NA,29.580599211069902,8.609087442475692e-10,28.32755635872074,28.327556360512972,28.327556360512972,Buyers
MHL,Gilbert/Ellis Islands,12715.389242082134,41648.2060546875,15374.560951901643,8112.432458003573,25602.016218011144,12299.648761521315,3.329993742346702,NA,6.646445415891724,30593.301017086662,-46639.49085376302,14547.111180410306,14547.111180410306,Sellers
IND,South India and Sri Lanka,13080.750003059587,62444.673828125,15275.991266382756,60793.57894736667,830848.451003024,70285.22337487694,71.27680469450007,NA,6.1823951810013344,294979.5637372251,473424.2134376739,1063383.3409121241,473424.2134376739,Buyers
USA,Southern California Bight,13696.802398228028,51922.2919921875,15728.908705631105,44369.15710455833,411827.0142460816,52508.35583782527,99.05484430990577,NA,4.578687298818785,140439.12091873915,219465.60133515493,500343.8431726332,219465.60133515493,Buyers
SLB,Solomon Archipelago,566359.589533751,4461269.576171875,684867.0135826574,399941.42183532467,2395535.1375847203,480941.7491423261,7.263980078704587,NA,43.27363625507929,7201519.255218487,-9267253.693805642,5135784.816631332,5135784.816631332,Sellers
ECU,Western Galapagos Islands,109115.41810348061,2459782.4711425714,123015.58054593629,109115.41810348061,2459782.4711425714,123015.58054593629,30.645911357832578,NA,30.645911357832578,0,0,0,0,Doesn't participate
SYC,Cargados Carajos/Tromelin Island,0,0,NA,17805.147693502284,71142.26307664011,21255.94976729042,4.613231363690496,NA,0.5227058761980369,9306.855325967566,61835.407750672544,80449.11840260768,61835.407750672544,Buyers
MHL,East Caroline Islands,47708.15388262316,228123.32666015625,57898.49452746272,30556.511862905558,118030.33358826373,39573.61891598821,5.607877548922431,NA,7.607752608246581,130485.44931121825,-240578.44238311076,20392.456239325737,20392.456239325737,Sellers
LCA,Eastern Caribbean,0,0,NA,4289.834287795207,510303.49283559516,5979.291007169456,302.83877845453793,NA,2.0362748484783793,8735.281664377542,501568.2111712176,519038.7744999727,501568.2111712176,Buyers
ATF,Delagoa,8032.5619685868205,33008.755859375,8558.300480155624,18318.877737567276,87835.81324983027,19925.42981491779,5.608248120484472,NA,4.546552570844961,46767.27540398115,8059.781986474125,101594.33279443643,8059.781986474125,Buyers
ECU,Northern Galapagos Islands,101892.14714039899,1428003.801702009,113672.40405178277,101892.14714039899,1428003.801702009,113672.40405178277,29.04340435187219,NA,29.04340435187219,0,0,0,0,Doesn't participate
IRN,Gulf of Oman,15960.598498443223,571556.83544921875,19606.923231762357,27038.914557537177,1667142.7483576906,33643.10138368879,106.01300911191856,NA,92.8784865840274,1028937.229468173,66648.68344029889,2124523.142376645,66648.68344029889,Buyers
ATF,Western and Northern Madagascar,65372.48638699793,352322.87768408866,69026.79870806968,65372.48638699792,352587.83753983397,71855.64065771505,7.182455240911957,NA,6.933920900886951,5.0450914574954014e-11,264.9598557452632,264.9598557453719,264.9598557453719,Buyers
