iso3,ecoregion,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Bounty and Antipodes Islands,259176.8040505245,99532.54268872165,318269.8902942143,259176.8040505245,99532.54268872165,318269.8902942143,2.305959744843493,NA,2.305959744843493,0.4108918609411423,0,0,0,0,Doesn't participate
ATF,Kerguelen Islands,164301.19899445795,1417803.9153747573,191833.72770818733,165196.0969942661,1464697.223705634,192850.2360303392,52.40072984958158,NA,52.40072984958158,0.0354672900422901,46893.30833087694,-1.8917489796876907e-10,93786.61666175374,-1.8917489796876907e-10,Doesn't participate
HMD,Heard and Macdonald Islands,108966.81979625567,1597867.0375012425,128986.90012449137,107909.23728541426,1459737.2479842692,127728.09061343866,125.06433459771259,NA,135.40898653278245,0.3591285123848962,143206.17596783125,-281335.9654848046,5076.386450857855,5076.386450857855,Sellers
HMD,Kerguelen Islands,4715.67269220202,17558.676166195422,5684.876164041994,3820.774692393842,7792.458840825408,4623.011174251587,10.913218408649268,NA,52.40072984958158,0.0354672900422901,46893.30833087923,-56659.52565624924,37127.09100550921,37127.09100550921,Sellers
CAN,Hudson Complex,782386.2253553097,201964.3467340557,1017990.5825796011,782386.2253553097,201964.3467340557,1017990.5825796011,1.5436863176640352,NA,1.5436863176640352,0.19823373075517714,0,0,0,0,Doesn't participate
CAN,Beaufort-Amundsen-Viscount Melville-Queen Maud,308271.16914094216,237769.21811946618,386090.0585970111,308271.16914094216,237769.21811946618,386090.0585970111,2.8363198519536486,NA,2.8363198519536486,0.09843036560713048,0,0,0,0,Doesn't participate
ARG,Channels and Fjords of Southern Chile,41259.58418346614,8574584.476255141,48461.55663335981,35483.24239778088,3548168.365454071,41804.86864527838,619.7133276758702,NA,1357.3043870462016,0.3654003494654525,7840254.046788895,-12866670.157589965,2813837.9359878246,2813837.9359878246,Sellers
CAN,Baffin Bay - Davis Strait,213269.82533314242,936933.7798264087,267390.15082652174,208620.88338677154,768156.108835987,261802.98047017588,32.5254896018813,NA,39.832841270736,0.5591291864601051,185180.5666266576,-353958.2376170793,16402.895636235946,16402.895636235946,Sellers
CAN,High Arctic Archipelago,263997.29575332906,182966.28333716377,310657.19185422425,263832.91372100264,182457.58273164002,310454.85664100945,3.0946241406335138,NA,3.0946241406335138,0.6756311310899533,508.7006055237461,-1017.4012110474896,0,0,Doesn't participate
IRL,Celtic Seas,270396.8533301832,245091269.41374743,316799.7324305072,251944.44856693488,190682939.5986609,295570.4563989971,2710.8727419713914,NA,3306.9071765896188,0.9612854798243706,61020389.73692231,-115428719.55200885,6612059.92183578,6612059.92183578,Sellers
RUS,Laptev Sea,332473.6502171308,1025549.9181435466,449280.872611853,332473.6502171308,1025549.9181435466,449280.872611853,10.576743227618858,NA,10.576743227618858,0.7104909652608848,0,0,0,0,Doesn't participate
PCN,Rapa-Pitcairn,310350.5699544138,26474.41190865636,406601.0961558532,303046.66209850734,23434.530113288012,396537.38230204245,0.3837286314888141,NA,0.47481578704862026,0.9823245971137117,3468.010757132829,-6507.8925525011755,428.1289617644834,428.1289617644834,Sellers
ATF,Crozet Islands,134256.6463205357,174081.57742155995,160314.6289348924,134256.6463205357,174081.57742155995,160314.6289348924,3.0336925588203445,NA,3.0336925588203445,0.5691880836972636,0,0,0,0,Doesn't participate
RUS,Kara Sea,611904.2412849866,1426750.2731525344,764810.6382142508,611904.2412849866,1426750.2731525344,764810.6382142508,11.923655337712175,NA,11.923655337712175,0.029742344069591753,0,0,0,0,Doesn't participate
PYF,Southern Cook/Austral Islands,482006.29211858934,832949.988012293,599308.8615682061,530634.9401637409,965967.9091150963,659805.7660493514,2.871476626712882,NA,2.628033671019526,0.29559572201160655,127797.72443881613,5220.196663987183,260815.6455416195,5220.196663987183,Buyers
PYF,Rapa-Pitcairn,264345.66319194285,4403.73591652482,344982.17881493387,271649.5710478493,9718.901018721575,354677.26445664687,1.034915106243968,NA,0.47481578704862026,0.9823245971137117,3468.010757132829,1847.1543450639265,8783.175859329585,1847.1543450639265,Buyers
SJM,North and East Barents Sea,298183.16442779877,99933418.6416706,362702.92647221085,288590.2658364943,87453173.26395573,351163.1854865886,1200.7428012069838,NA,1432.7806120949513,0.2877972679471925,13744519.115414042,-26224764.493128914,1264273.737699166,1264273.737699166,Sellers
RUS,North and East Barents Sea,615310.837824094,253359632.4500437,744426.795583684,634256.7405785932,281703056.9163437,767191.1099966397,1549.938523528776,NA,1432.7806120949513,0.2877972679471925,27145322.145282827,1198102.3210171536,55488746.611582816,1198102.3210171536,Buyers
PYF,Tuamotus,1229221.8073571955,2736605.4957723054,1468622.9743617873,1271852.7168907938,3737987.319242018,1519988.187852128,31.756126182739248,NA,7.479661035667044,0.7148284463001834,318864.75295350136,682517.070516211,1320246.5764232138,682517.070516211,Buyers
GRL,North Greenland,193807.2326425281,167888227.48665997,233932.05627240308,193998.79143082316,168420423.4298395,234181.35005638708,2778.2381999609197,NA,2778.2381999609197,0.4288324036691542,532195.9431795331,-1.5133991837501526e-8,1064391.8863590658,-1.5133991837501526e-8,Buyers
TKL,Phoenix/Tokelau/Northern Cook Islands,234479.71479354543,160396.1519344449,298134.18480893166,216507.48028432933,77879.91325206503,275557.14148706006,3.764488531502239,NA,7.112069557911602,0.08592693073014379,127819.78194064417,-210336.02062302403,45303.5432582643,45303.5432582643,Sellers
CAN,Lancaster Sound,171465.28481808104,217224.19412030088,214335.7949357608,171465.28481808104,217224.19412030088,214335.7949357608,3.656013074046492,NA,3.656013074046492,0.8270878718628473,0,0,0,0,Doesn't participate
ISL,South and West Iceland,265967.44607416354,85585478.7406682,319070.4857480073,266813.863441087,87176573.37344103,320134.92772374745,1879.847697310747,NA,1878.230160445501,0.9744359837632511,1589766.6268805338,1328.0058922844473,3180861.2596533448,1328.0058922844473,Buyers
ZAF,Agulhas Bank,278644.6960170574,1556876.0518126746,307782.3912515975,278644.6960170574,1556876.0518126746,307782.3912515975,68.87264513609668,NA,68.87264513609668,0.8694509601924458,0,0,0,0,Doesn't participate
ZAF,Prince Edward Islands,198099.44183039197,3260.9041824531673,239261.0943378236,198099.44183039197,3260.9041824531673,239261.0943378236,0.13926307544207311,NA,0.13926307544207311,0.6665331523142957,0,0,0,0,Doesn't participate
NIU,Tonga Islands,242562.56836973218,34079.226353645325,295824.17122104234,224388.14388340336,1342.9339698552833,273059.9022530221,0.02565522308297445,NA,4.252315973945943,0.12539131085629773,77283.39556049032,-110019.68794428036,44547.10317670028,44547.10317670028,Sellers
RUS,East Siberian Sea,446180.188697031,2749402.8764855717,586120.1516516658,446180.188697031,2749402.8764855717,586120.1516516658,18.09979398581384,NA,18.09979398581384,0.40829381730121417,0,0,0,0,Doesn't participate
ZAF,Namaqua,173935.80528521803,530438.3588189264,198306.90706623267,172008.0713506342,421173.10204268165,195822.96125607903,50.05770146246396,NA,60.015741950025216,0.5907030771555044,115694.38236628883,-224959.63914253356,6429.125590044074,6429.125590044074,Sellers
WLF,Samoa Islands,119413.50299684721,113456.24397587776,152914.95120281127,116217.78260028294,99831.46264765956,148739.21619761415,4.1397332674039236,NA,8.989455048482686,0.3064303722489915,28727.78485243376,-42352.566180651964,15103.003524215557,15103.003524215557,Sellers
CAN,Northern Labrador,249175.24116541128,8547864.66160141,290013.2029827231,249175.24116541128,8547864.66160141,290013.2029827231,217.88581741725335,NA,217.88581741725335,0.8866767025506965,0,0,0,0,Doesn't participate
NAM,Namib,237135.28845625423,2765878.4561234657,293025.0509863929,237267.46550386565,2786672.776666676,293214.377627445,157.32172051794672,NA,157.32172051794672,0.0039218409090291395,20794.32054321083,-3.41970007866621e-10,41588.64108642144,-3.41970007866621e-10,Doesn't participate
ZAF,Natal,252592.2358111436,121004.54589597436,275103.2592120685,252592.2358111436,121004.54589597436,275103.2592120685,24.407897108125574,NA,24.407897108125574,0.9291514451350488,0,0,0,0,Doesn't participate
GEO,Black Sea,14593.161826777525,4853392.119021893,22722.147911083663,12550.119171028671,1125595.3812570793,19412.191741943887,178.51167674793237,NA,3155.66970918526,0.8952511906844134,6447167.823320067,-10174964.56108488,2719371.0855552536,2719371.0855552536,Sellers
