iso3,ecoregion,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Bounty and Antipodes Islands,156051.24172453256,17728.31189008649,194963.83586921875,156051.24172453256,17728.31189008649,194963.83586921875,0.29868345624536985,NA,0.29868345624536985,0.8501998369235421,0,0,0,0,Doesn't participate
ATF,Kerguelen Islands,76133.57466154694,17733.85990592467,88734.61081193009,77592.91603918858,19477.542764063797,90435.48562463009,1.3800860245294244,NA,1.0729234695705123,0.5075132666970202,1565.7616141870817,177.92124395204564,3309.4444723262095,177.92124395204564,Buyers
HMD,Heard and Macdonald Islands,51966.61350901921,62.199543120079014,61426.359263534796,50945.7888050049,57.82833041624578,60241.01269218264,0.004273592485864447,NA,0.004299468559110587,0.21540188145523487,4.389003719272899,-8.760216423106137,0.017791015439662772,0.017791015439662772,Sellers
HMD,Kerguelen Islands,3106.7923562156748,0.613666195422411,3775.816470186016,1647.4509785739817,0.0648918253621042,2040.4559972614488,3.7604249318766686e-4,NA,1.0729234695705123,0.5075132666970202,1565.7616141871365,-1566.3103885571968,1565.2128398170762,1565.2128398170762,Sellers
CAN,Hudson Complex,470722.65555112733,5717.057005397299,624168.2042399846,470722.65555112733,5717.057005397299,624168.2042399846,0.07257910238817206,NA,0.07257910238817206,0.5251161072316222,0,0,0,0,Doesn't participate
CAN,Beaufort-Amundsen-Viscount Melville-Queen Maud,186396.5208759185,20196.66610287082,233890.98716778844,186396.5208759185,20196.66610287082,233890.98716778844,0.7360692873392531,NA,0.7360692873392531,0.6698018922778395,0,0,0,0,Doesn't participate
ARG,Channels and Fjords of Southern Chile,24324.074992958092,3546.1012551411986,28992.436613718382,21454.98377540239,979.0789681741187,25683.228649971203,0.8022899283373178,NA,6.10211307429415,0.9563351226762993,17507.519029989173,-20074.541316956253,14940.496743022093,14940.496743022093,Sellers
CAN,Baffin Bay - Davis Strait,127750.27271381066,6435.737464351095,165373.7120880809,124397.7076731016,5353.1872922161265,161302.22374278435,0.2842246509499932,NA,0.3580654936780256,0.15537199438771687,1200.4378563891787,-2282.988028524147,117.8876842542104,117.8876842542104,Sellers
CAN,High Arctic Archipelago,159229.40863337158,10861.224762728843,186459.00948651333,159262.90154247073,10880.57818669419,186497.69396467146,0.5778364581008705,NA,0.5778364581008705,0.014063468941501789,19.353423965347243,3.552713678800501e-15,38.706847930694494,3.552713678800501e-15,Doesn't participate
IRL,Celtic Seas,201638.85452650063,77254077.71210691,236952.50695021564,152338.50378465827,18715214.947267458,178693.148950554,700.9544576573617,NA,1680.4451699355247,0.0845614093907171,82846536.28025624,-141385399.04509568,24307673.515416786,24307673.515416786,Sellers
RUS,Laptev Sea,199490.92290438298,198179.22505891864,263334.7644699626,199490.92290438298,198179.22505891864,263334.7644699626,2.289078585248944,NA,2.289078585248944,0.10332709581554544,0,0,0,0,Doesn't participate
PCN,Rapa-Pitcairn,97595.72001529444,1231.0820932606443,127800.15982153403,183237.5166177021,5858.640917602915,239509.70366616888,0.07803530340076671,NA,0.033791126418916274,0.31537034870269043,2893.932775735071,1733.6260486071988,7521.491600077341,1733.6260486071988,Buyers
ATF,Crozet Islands,78948.89162080419,46934.05112526698,92637.11415400905,78948.89162080419,46934.05112526698,92637.11415400905,1.7536182286896063,NA,1.7536182286896063,0.9358466804265005,0,0,0,0,Doesn't participate
RUS,Kara Sea,364901.5336522499,178018.55100233603,457476.88278677745,364901.5336522499,178018.55100233603,457476.88278677745,1.5202808394399117,NA,1.5202808394399117,0.5897012453118411,0,0,0,0,Doesn't participate
PYF,Southern Cook/Austral Islands,76738.58889447704,627.9282388687134,99815.83308335856,320849.0335873782,445002.01984128973,400030.18245078373,2.223486959371615,NA,0.15094868876716924,0.919464052004245,36848.15154076402,407525.940061657,481222.24314318504,407525.940061657,Buyers
PYF,Rapa-Pitcairn,249895.02560808396,247.38986694812775,325843.0526903484,164253.22900567632,105.76389617525057,213729.87387080985,0.0010213655338916477,NA,0.033791126418916274,0.31537034870269043,2893.932775735071,-3035.5587465079484,2752.306804962194,2752.306804962194,Sellers
SJM,North and East Barents Sea,191712.4093791242,18989187.318868443,234771.88079523548,150028.78240358474,8527260.481738372,185105.65858391754,191.85297235073935,NA,340.00172705621117,0.07998418559039189,14172505.161650289,-24634431.998780362,3710578.3245202173,3710578.3245202173,Sellers
RUS,North and East Barents Sea,357620.8875150447,30829049.43247263,433103.7067529241,363800.31001075835,32976230.92862288,440536.0272332639,361.65219053019774,NA,340.00172705621117,0.07998418559039189,2101014.3207526375,46167.17539761029,4248195.816902883,46167.17539761029,Buyers
PYF,Tuamotus,1017829.0407795847,1979453.479614349,1214992.6869122142,769027.2241665266,1356366.994296526,915908.3422334188,2.2991733870769155,NA,2.758125671735279,0.3385240715900807,686226.6775748486,-1309313.1628926718,63140.192257025745,63140.192257025745,Sellers
GRL,North Greenland,102584.18659279258,16713390.501581889,121907.88968099633,102832.87386276257,16885128.605763137,122203.70719601358,690.5785897363139,NA,690.5785897363139,0.4907787545219968,171738.10418124887,-1.7462298274040222e-10,343476.2083624974,-1.7462298274040222e-10,Doesn't participate
TKL,Phoenix/Tokelau/Northern Cook Islands,196095.4781645325,9946.542071163654,249465.59882397373,130911.49970680378,345.82745787140846,166204.24447892339,0.0047983839996520224,NA,2.5203411028505394,0.5760281597497183,164285.86015433783,-173886.57476763008,154685.14554104558,154685.14554104558,Sellers
CAN,Lancaster Sound,102850.31610893084,51595.35391707531,129537.56273228687,102850.31610893084,51595.35391707531,129537.56273228687,1.5006628907508983,NA,1.5006628907508983,0.7098974490347547,0,0,0,0,Doesn't participate
ISL,South and West Iceland,159880.91699245013,1281493.3530821204,192240.54758329457,161329.3127783317,1380352.4066882625,193950.16113808195,69.26793238425005,NA,64.35116024858006,0.7461863700250486,93205.94932063203,5653.104285510024,192065.0029267741,5653.104285510024,Buyers
ZAF,Agulhas Bank,168482.83945217423,974.9847591852377,185195.3811634187,168482.83945217423,974.9847591852377,185195.3811634187,0.03275304942843214,NA,0.03275304942843214,0.7318916834363223,0,0,0,0,Doesn't participate
ZAF,Prince Edward Islands,119781.05785093468,245.93641122069099,148052.2795810365,119781.05785093468,245.93641122069099,148052.2795810365,0.0045736524885002915,NA,0.0045736524885002915,0.6971642488939578,0,0,0,0,Doesn't participate
