iso3,ecoregion,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Bounty and Antipodes Islands,104488.46056153656,5059.315686705367,131916.7320236869,104488.46056153656,5059.315686705367,131916.7320236869,0.19186182355023543,NA,0.19186182355023543,0.6905308216178339,0,0,0,0,Doesn't participate
ATF,Kerguelen Islands,31245.322327098205,174.3721758344711,36655.745758899415,33791.32556164982,295.4723105480746,39605.018440496344,0.06178893550097482,NA,0.03375287298292225,0.25527099631318273,85.93492378992988,35.165210923673584,207.03505850353335,35.165210923673584,Buyers
HMD,Heard and Macdonald Islands,22638.505948983737,3.8725135545419413,27135.419905613813,22464.064564800203,3.769577489950326,26919.94034681976,5.90089703044971e-4,NA,5.90089703044971e-4,0.16723565546305008,0.10293606459161525,-0.20587212918323056,0,0,Doesn't participate
HMD,Kerguelen Islands,3106.7923562156748,0.613666195422411,3775.816470186016,560.7891216640509,0.00614678827250032,696.9072707027345,1.0960962035534359e-5,NA,0.03375287298292225,0.25527099631318273,85.93492378993015,-86.54244319708006,85.32740438278024,85.32740438278024,Sellers
CAN,Hudson Complex,314890.87064903614,352.40901154001324,422216.9916597681,314890.87064903614,352.40901154001324,422216.9916597681,0.005943328516179253,NA,0.005943328516179253,0.5235126527697919,0,0,0,0,Doesn't participate
CAN,Beaufort-Amundsen-Viscount Melville-Queen Maud,125459.19674340669,655.7825354467254,154468.51409801573,125459.19674340669,655.7825354467254,154468.51409801573,0.033614282344359606,NA,0.033614282344359606,0.1644830383370821,0,0,0,0,Doesn't participate
ARG,Channels and Fjords of Southern Chile,24324.074992958092,3546.1012551411986,28992.436613718382,14440.85446421315,6.118764978527149,17441.28730444812,0.0013895604728834257,NA,4.002244836607821,0.16538204668042966,39555.06833022587,-43095.05082038854,36015.0858400632,36015.0858400632,Sellers
CAN,Baffin Bay - Davis Strait,84542.65397828232,980.8723910748349,112179.5109922344,82286.11981626661,893.5135118467051,109310.86354075607,0.034331922088400385,NA,0.04127226394236732,0.0738953915132452,93.13227352968114,-180.49115275781094,5.7733943015513205,5.7733943015513205,Sellers
CAN,High Arctic Archipelago,107181.59024584862,188.6767735925161,124275.0025017225,106977.8954532047,186.95279256904354,124011.72351568453,0.008463549809475505,NA,0.008463549809475505,0.7105211605573176,1.7239810234725763,-3.447962046945137,2.842170943040401e-14,2.842170943040401e-14,Doesn't participate
IRL,Celtic Seas,144357.92117336675,14023510.989438307,169234.53053754495,102535.53139352001,1180090.9320316052,119903.83830396077,97.41730297691716,NA,551.9253304373143,0.2132342560421966,23082836.298920065,-35926256.35632677,10239416.241513364,10239416.241513364,Sellers
RUS,Laptev Sea,132999.55924800909,81910.63998291727,172272.37893321912,132999.55924800909,81910.63998291727,172272.37893321912,1.3295231426894147,NA,1.3295231426894147,0.6173147687537288,0,0,0,0,Doesn't participate
PCN,Rapa-Pitcairn,8840.801330847167,3.514993087553893,11493.84934315852,123332.94387729946,2203.1026206020874,161313.10032503205,0.0396440179624012,NA,0.0014418989927258835,0.09123435801707425,165.08610501275783,2034.5015225017755,2364.6737325272916,2034.5015225017755,Buyers
ATF,Crozet Islands,51295.01427093844,9183.235342000731,59567.69989362311,51295.01427093844,9183.235342000731,59567.69989362311,0.5113704109142506,NA,0.5113704109142506,0.9174641600810636,0,0,0,0,Doesn't participate
RUS,Kara Sea,241400.17983588143,44938.80590105876,303705.4774186726,241400.17983588143,44938.80590105876,303705.4774186726,0.6966663268710553,NA,0.6966663268710553,0.6197442776199191,0,0,0,0,Doesn't participate
PYF,Southern Cook/Austral Islands,74670.37351869242,319.308762550354,97054.10738651721,215956.08029919685,229199.48633423747,271302.04880548804,1.9336428986498249,NA,0.0893268979560302,0.8322362921691965,12620.613912227724,216259.5636594594,241500.79148391483,216259.5636594594,Buyers
PYF,Rapa-Pitcairn,225047.20053104212,176.35518491268158,293195.3992767282,110555.05798458982,59.249107592816735,143804.1283374057,7.588261364449081e-4,NA,0.0014418989927258835,0.09123435801707425,165.08610501275786,-282.1921823326227,47.98002769289301,47.98002769289301,Sellers
SJM,North and East Barents Sea,108429.81795976347,2229976.6416705996,134483.49966584245,80748.04068712998,190325.97854242794,100428.444582922,21.406017577954565,NA,105.69786710790683,0.9942467775817755,2925904.815473491,-4965555.478601662,886254.1523453193,886254.1523453193,Sellers
RUS,North and East Barents Sea,237568.90559663394,6211078.070684284,288603.70202498446,228572.09472684105,5302562.429668584,277766.2907968213,96.32486773406806,NA,105.69786710790683,0.9942467775817755,950943.7197103399,-1859459.3607260399,42428.07869463973,42428.07869463973,Sellers
PYF,Tuamotus,682420.5064510672,1162114.6696368046,813305.1411853802,517614.47780439287,811166.5815104521,617400.9035248442,2.0372755769227293,NA,2.2032811906787986,0.5574358684385077,363114.02302768873,-714062.1111540413,12165.934901336208,12165.934901336208,Sellers
GRL,North Greenland,57123.08944733664,1380647.1458638697,69227.0342096411,57249.91507873222,1393044.3320910342,69359.64688903943,98.02707576662085,NA,96.95344262359245,0.950969247482687,12296.181576712152,101.00465045231249,24693.36780387652,101.00465045231249,Buyers
TKL,Phoenix/Tokelau/Northern Cook Islands,184280.72940479714,654.2945736050606,234262.01587980325,88113.509418041,161.11148843334783,111929.30221104455,0.00382768951361438,NA,0.11139382896724742,0.4032772818239372,10712.434855460371,-11205.617940632084,10219.251770288658,10219.251770288658,Sellers
CAN,Lancaster Sound,68542.83175435575,13130.503550618922,86884.99304856114,68542.83175435575,13130.503550618922,86884.99304856114,0.7092020686292374,NA,0.7092020686292374,0.8317061573532497,0,0,0,0,Doesn't participate
ISL,South and West Iceland,110703.08086426267,116429.48312831856,133942.5684373322,108587.03744695401,98631.1936932149,131396.3983667019,8.22895270737892,NA,8.605156738156499,0.852686609747075,18208.88527068527,-36007.17470578894,410.595835581611,410.595835581611,Sellers
ZAF,Agulhas Bank,113401.91116973266,277.6545431533964,124556.3950873394,113401.91116973266,277.6545431533964,124556.3950873394,0.004230817574898819,NA,0.004230817574898819,0.23390215508062684,0,0,0,0,Doesn't participate
ZAF,Prince Edward Islands,80621.86586120602,103.92222393444892,101157.75655728212,80621.86586120602,103.92222393444892,101157.75655728212,0.001962507497940271,NA,0.001962507497940271,0.5728198795332684,0,0,0,0,Doesn't participate
NIU,Tonga Islands,204477.37795191727,925.6896905899048,249253.8751703518,91320.75623161765,211.46818717365122,111342.37917926615,0.003735001895204931,NA,0.014948085822420083,0.7285084707381755,1691.474892850163,-2405.6963962664167,977.2533894339095,977.2533894339095,Sellers
RUS,East Siberian Sea,161163.0829551624,84509.56622758468,202566.046592229,161163.0829551624,84509.56622758468,202566.046592229,0.9356186862230961,NA,0.9356186862230961,0.8871092791289338,0,0,0,0,Doesn't participate
ZAF,Namaqua,58963.68240672243,206.84230182684888,65492.75954481984,70003.2848520023,325.06439247153423,77737.31008555421,0.013581546215688559,NA,0.008416292575459993,0.6356279089333889,92.91252409623893,25.309566548446426,211.1346147409243,25.309566548446426,Buyers
WLF,Samoa Islands,63314.11074646232,5852.454624305566,80829.75806783774,47297.93477918492,2391.0601765710676,60184.3399838099,0.12711570079820825,NA,0.3617452100380537,0.009426051746177722,5793.774939289191,-9255.169387023689,2332.380491554693,2332.380491554693,Sellers
CAN,Northern Labrador,101408.52838127204,76936.98582876068,119180.63470545973,101408.52838127204,76936.98582876068,119180.63470545973,3.5539981883146408,NA,3.5539981883146408,0.5570794205472359,0,0,0,0,Doesn't participate
NAM,Namib,117642.34984005253,775.9038857354972,139664.5564352639,96562.34061203833,474.43147438126016,113803.14743913605,0.009554135446459921,NA,0.02179875949936923,0.6952703029043565,459.51805140596554,-760.9904627602025,158.04564005172853,158.04564005172853,Sellers
ZAF,Natal,102799.1657370933,3711.406453629324,112075.79911487001,102799.1657370933,3711.406453629324,112075.79911487001,0.12231651906497913,NA,0.12231651906497913,0.9272489352847896,0,0,0,0,Doesn't participate
GEO,Black Sea,10392.84998908575,766402.4627718925,15878.417961998923,5107.606639372134,280594.41772143124,7654.172752961286,78.7165835233036,NA,124.80890710886428,0.2002303164118131,659645.4462821493,-1145453.4913326106,173837.40123168798,173837.40123168798,Sellers
BMU,Bermuda,116337.2584643912,1694.2190517771464,129918.62930829212,116337.2584643912,1694.2190517771464,129918.62930829212,0.02002363631876779,NA,0.02002363631876779,0.9869842820900807,0,0,0,0,Doesn't participate
