iso3,ecoregion,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Bounty and Antipodes Islands,186382.28946747133,28068.566808649677,231374.566430381,186382.28946747133,28068.566808649677,231374.566430381,0.38679660203743627,NA,0.38679660203743627,0.135422793626502,0,0,0,0,Doesn't participate
ATF,Kerguelen Islands,102538.42897592852,75864.10010998743,119633.82561705368,103358.55749656435,80250.89321836407,120587.57732687381,5.767353330352433,NA,4.780303217694351,0.7997603216756626,3920.4630061183652,466.33010225828,8307.256114495016,466.33010225828,Buyers
HMD,Heard and Macdonald Islands,69218.44148551069,613.7247831914389,81430.05191922118,67699.7442404194,505.0201902946666,79670.52603084274,0.07094298040010519,NA,0.07454842086568443,0.17261964440102906,113.21648139462077,-221.92107429139304,4.511888497848474,4.511888497848474,Sellers
HMD,Kerguelen Islands,3106.7923562156748,0.613666195422411,3775.816470186016,2286.663835579823,0.3052630217881923,2800.569253027348,3.7604249318766686e-4,NA,4.780303217694351,0.7997603216756626,3920.46300611847,-3920.771409292104,3920.1546029448355,3920.1546029448355,Sellers
CAN,Hudson Complex,562388.4113758868,16894.53991220812,740856.4498452708,562388.4113758868,16894.53991220812,740856.4498452708,0.21470723771135383,NA,0.21470723771135383,0.7817786886511224,0,0,0,0,Doesn't participate
CAN,Beaufort-Amundsen-Viscount Melville-Queen Maud,222242.005659749,56046.9064049793,278652.5262654004,222242.005659749,56046.9064049793,278652.5262654004,1.3554758753861147,NA,1.3554758753861147,0.007262143465990634,0,0,0,0,Doesn't participate
ARG,Channels and Fjords of Southern Chile,24324.074992958092,3546.1012551411986,28992.436613718382,25580.942193749004,169881.77575247138,30430.645795906305,132.3414871457064,NA,20.980051880890866,0.22650769377396496,26369.139079983404,139966.53541734678,192704.8135773136,139966.53541734678,Buyers
CAN,Baffin Bay - Davis Strait,153166.51902882732,32984.46335453537,195487.9005953185,149169.22994182806,24582.312395655477,190791.3599155171,1.8900488920310887,NA,2.3067264875404048,0.8988031648407713,9220.652615337383,-17622.80357421728,818.5016564574908,818.5016564574908,Sellers
CAN,High Arctic Archipelago,190043.49308041792,36542.55042843401,222557.3573913327,190018.78747733307,36515.382942899414,222528.5138497772,1.0996487493666456,NA,1.0996487493666456,0.4936102031532241,27.167485534600853,-54.334971069199966,0,0,Doesn't participate
IRL,Celtic Seas,217962.9821577703,107412188.91374744,256063.331080848,181634.36989709255,47986378.9084874,213499.98083090608,1280.500593775372,NA,2020.3514928977052,0.24973486692684943,73396566.0157622,-132822376.02102223,13970756.010502152,13970756.010502152,Sellers
RUS,Laptev Sea,238603.48976107355,324032.0975778211,316778.4977004894,238603.48976107355,324032.0975778211,316778.4977004894,4.624304436241444,NA,4.624304436241444,0.49083737365769864,0,0,0,0,Doesn't participate
PCN,Rapa-Pitcairn,164420.8634044057,4491.801542415632,214915.90715661328,218475.5005826448,9049.805795415037,285513.05926077446,0.10350742780275445,NA,0.0681323811811595,0.10917971531930981,3682.8711448370614,875.1331081623439,8240.875397836466,875.1331081623439,Buyers
ATF,Crozet Islands,95215.87829719581,78227.82818160388,112570.29766095078,95215.87829719581,78227.82818160388,112570.29766095078,2.0531869244706673,NA,2.0531869244706673,0.955650490710192,0,0,0,0,Doesn't participate
RUS,Kara Sea,437549.3888383489,311552.24601408944,548266.1293049245,437549.3888383489,311552.24601408944,548266.1293049245,2.2997351297338766,NA,2.2997351297338766,0.8052763952453965,0,0,0,0,Doesn't participate
PYF,Southern Cook/Austral Islands,183819.67930083192,168189.9675398661,231614.7731718685,382550.7708157202,586521.206236987,475919.348678182,2.3452096102263607,NA,1.866060594086601,0.24864846578554745,370844.2586957511,47486.98000136984,789175.497392872,47486.98000136984,Buyers
PYF,Rapa-Pitcairn,249895.02560808396,247.38986694812775,325843.0526903484,195840.38842984487,139.46743697883267,255091.0994162615,0.0011230116232559175,NA,0.0681323811811595,0.10917971531930981,3682.8711448370614,-3790.7935748063564,3574.9487148677663,3574.9487148677663,Sellers
SJM,North and East Barents Sea,230672.46868603383,36836602.1885456,281480.6893954141,190782.15988385226,18677994.802649405,233703.4586417239,332.6506846936682,NA,570.2135139298907,0.5673256579653871,22745993.1538404,-40904600.5397366,4587385.767944206,4587385.767944206,Sellers
RUS,North and East Barents Sea,421317.4798960988,59152747.8890928,509796.04267446033,443346.31900129793,72848709.21717627,536488.9703982173,671.9143303485845,NA,570.2135139298907,0.5673256579653871,12561141.753971796,1134819.574111674,26257103.08205527,1134819.574111674,Buyers
PYF,Tuamotus,1167059.7438908187,2428827.033653438,1393525.6435382452,916917.0749677817,1713427.8990299378,1093818.7400810118,2.5587859249978737,NA,3.4803236621302367,0.5756278461542631,870577.4495612555,-1585976.5841847558,155178.31493775523,155178.31493775523,Sellers
GRL,North Greenland,129126.43374732402,43472185.50568775,153573.2729515822,129646.37902983917,44129001.885838814,154210.53497577377,1269.8561484484662,NA,1253.2089397060513,0.498492071497991,651600.076205978,5216.30394508515,1308416.4563570395,5216.30394508515,Buyers
TKL,Phoenix/Tokelau/Northern Cook Islands,207999.78294071613,47023.144121944904,264630.72963209153,156086.78811195836,478.1784073900644,198251.7070889757,0.005595220079500942,NA,3.446892400478298,0.07373889108719733,178938.50736131435,-225483.4730758692,132393.54164675952,132393.54164675952,Sellers
CAN,Lancaster Sound,123031.1892586809,85777.43443288706,154235.63919522,123031.1892586809,85777.43443288706,154235.63919522,1.8669729270414779,NA,1.8669729270414779,0.6071824960528067,0,0,0,0,Doesn't participate
ISL,South and West Iceland,191203.60020804533,7421200.333131253,229067.47735065085,192354.18062031854,7837786.74814936,230389.56210352914,362.7754140678482,NA,357.71286961303264,0.8690562554977981,411577.42099479533,5008.994023311476,828163.8360129017,5008.994023311476,Buyers
ZAF,Agulhas Bank,200883.3855006693,9275.483837172826,220646.58062340267,200883.3855006693,9275.483837172826,220646.58062340267,0.9559084478103562,NA,0.9559084478103562,0.9615427300484519,0,0,0,0,Doesn't participate
ZAF,Prince Edward Islands,142815.87666842213,395.9849828706409,174904.66885440666,142815.87666842213,395.9849828706409,174904.66885440666,0.00769653059382257,NA,0.00769653059382257,0.21250809503244072,0,0,0,0,Doesn't participate
NIU,Tonga Islands,219678.8333851758,1233.8754293530224,267368.44009493006,161768.19675315125,562.6117468493238,197039.9017820616,0.006586503794145029,NA,0.02184883327453581,0.2577026852708242,1265.2798445953301,-1936.5435270990288,594.0161620916316,594.0161620916316,Sellers
RUS,East Siberian Sea,312054.49187732814,809899.0579012152,405038.01920238585,312054.49187732814,809899.0579012152,405038.01920238585,10.191576882228237,NA,10.191576882228237,0.8950849126780396,0,0,0,0,Doesn't participate
ZAF,Namaqua,131830.22318707366,13332.430687904358,146647.03228746008,124005.81888068977,7597.87405406377,137746.18592435544,0.6514655511041411,NA,1.0869576199613373,0.9883009716092386,8504.795882482273,-14239.35251632286,2770.2392486416848,2770.2392486416848,Sellers
WLF,Samoa Islands,105400.72628677594,60344.44124150276,134822.5057020737,83784.9130374133,17246.599188500753,107071.90168317905,0.7273159020368305,NA,3.4882616895281178,0.5251471203677467,75401.61324574602,-118499.45529874803,32303.77119274401,32303.77119274401,Sellers
