iso3,ecoregion,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Bounty and Antipodes Islands,216713.33721041016,42263.694804163875,267163.0834816057,216713.33721041016,42263.694804163875,267163.0834816057,0.5711501567310565,NA,0.5711501567310565,0.2610291067662541,0,0,0,0,Doesn't participate
ATF,Kerguelen Islands,127334.40295432373,334576.7803970611,148917.55383863818,129124.19895394008,365422.3166317959,151093.7642388995,17.254534365575278,NA,16.84655153047815,0.9474593012797534,30151.89053658058,693.6456981542324,60997.4267713154,693.6456981542324,Buyers
HMD,Heard and Macdonald Islands,86470.26946200212,58865.18925966868,102024.55386084449,84453.69967583395,34843.38921537637,99606.65698955886,5.390117656133793,NA,17.94962729776408,0.22232266205280216,36196.67608165045,-60218.476125942754,12174.876037358139,12174.876037358139,Sellers
HMD,Kerguelen Islands,4715.67269220202,17558.676166195422,5684.876164041994,2925.8766925856635,0.5456342182142803,3560.682508793247,3.7604249318766686e-4,NA,16.84655153047815,0.9474593012797534,30151.890536580595,-47710.021068557806,12593.760004603388,12593.760004603388,Sellers
CAN,Hudson Complex,654054.1672006462,58776.01525082223,858489.1594837322,654054.1672006462,58776.01525082223,858489.1594837322,0.7306834373361634,NA,0.7306834373361634,0.5836285235122234,0,0,0,0,Doesn't participate
CAN,Beaufort-Amundsen-Viscount Melville-Queen Maud,258087.49044357945,118051.73250389274,323618.221395607,258087.49044357945,118051.73250389274,323618.221395607,2.0335035272605495,NA,2.0335035272605495,0.6302955109437808,0,0,0,0,Doesn't participate
ARG,Channels and Fjords of Southern Chile,35078.723783280395,3297482.788755141,41341.53665017479,29706.90061209562,1216443.4997635405,35185.81345516023,328.60829932275306,NA,539.1327934999415,0.7282998255710977,2896126.032468563,-4977165.321460163,815086.7434769622,815086.7434769622,Sellers
CAN,Baffin Bay - Davis Strait,178582.76534384396,147345.13755587486,225601.79863958963,173940.75221055452,114814.92894752698,220160.8310944079,6.088563995867866,NA,9.163237020920315,0.09608772945284316,42535.866594556086,-75066.07520290397,10005.6579862082,10005.6579862082,Sellers
CAN,High Arctic Archipelago,220857.57752746416,81506.23576185296,259043.9889792853,220774.67341219538,81360.04739489716,258946.5621804164,1.7633427059903415,NA,1.7633427059903415,0.8803438804157138,146.18836695579625,-292.3767339115973,0,0,Doesn't participate
IRL,Celtic Seas,236095.84455898823,149667061.91374743,277219.94157453906,210930.23600952685,93687320.64679599,247785.10010808994,1884.717838878564,NA,2453.885972028456,0.3232123362880899,61753533.797082655,-117733275.0640341,5773792.530131221,5773792.530131221,Sellers
RUS,Laptev Sea,277716.05661776406,555735.6591605409,371452.77965620416,277716.05661776406,555735.6591605409,371452.77965620416,6.933931988473263,NA,6.933931988473263,0.15280343950721542,0,0,0,0,Doesn't participate
PCN,Rapa-Pitcairn,231246.00679351692,10435.988251957679,302159.67169930093,253713.4845475875,13250.984957280061,331660.3275107822,0.14256109343444706,NA,0.11182724277851686,0.949878897121875,2512.4760894253764,302.52061589700634,5327.472794747759,302.52061589700634,Buyers
ATF,Crozet Islands,111482.86497358744,113459.89366896906,132802.89024275765,111482.86497358744,113459.89366896906,132802.89024275765,2.3270803827502795,NA,2.3270803827502795,0.11233117425250816,0,0,0,0,Doesn't participate
RUS,Kara Sea,510197.2440244479,581299.5663920913,638773.9769872042,510197.2440244479,581299.5663920913,638773.9769872042,5.94255850310286,NA,5.94255850310286,0.017322627993005435,0,0,0,0,Doesn't participate
PYF,Southern Cook/Austral Islands,306998.35678721155,414620.4155422834,382901.1463381008,444252.5080440621,736055.8318789674,552093.102718474,2.4921155647218627,NA,2.1659841932083057,0.29470066836676023,297290.3220745602,24145.09426212375,618725.7384112442,24145.09426212375,Buyers
PYF,Rapa-Pitcairn,249895.02560808396,247.38986694812775,325843.0526903484,227427.5478540134,179.95833713066332,296308.0299310027,0.0015575091630336498,NA,0.11182724277851686,0.949878897121875,2512.4760894253764,-2579.9076192428406,2445.044559607912,2445.044559607912,Sellers
SJM,North and East Barents Sea,260748.8812546614,58399783.195351675,317790.6719334416,231535.53736411978,37330019.860859334,282525.94011861377,573.5709247752533,NA,885.771836991579,0.17903574497810937,25876357.282591764,-46946120.6170841,4806593.948099423,4806593.948099423,Sellers
RUS,North and East Barents Sea,489294.1888231108,108818611.36997263,591797.9913971551,522892.32799183775,141017717.18083894,632598.0502234286,1022.9456542775325,NA,885.771836991579,0.17903574497810937,29760285.45098202,2438820.359884292,61959391.26184833,2438820.359884292,Buyers
PYF,Tuamotus,1189355.5508931768,2513915.335899532,1419962.041080621,1064806.9257690366,2111884.873998264,1270911.3365700892,2.883049314276888,NA,4.344699785882915,0.2026477347629343,541126.3849088632,-943156.8468101312,139095.92300759535,139095.92300759535,Sellers
GRL,North Greenland,156076.7666203257,84015617.93729249,186586.1909542649,156459.88419691587,84687203.12907611,187063.8552064149,1753.945592776736,NA,1740.785750898086,0.9301833093384052,666925.6182467516,4659.573536870303,1338510.810030371,4659.573536870303,Buyers
TKL,Phoenix/Tokelau/Northern Cook Islands,219874.67213555242,91348.7075985074,279847.8118311942,181262.07651711293,633.1979396334051,230371.06042228526,0.006691333923618239,NA,4.134206982141764,0.7516012504035526,159632.46240436903,-250347.97206324304,68916.95274549503,68916.95274549503,Sellers
CAN,Lancaster Sound,143212.06240843097,130047.4544521966,178953.18962531514,143212.06240843097,130047.4544521966,178953.18962531514,2.578383205487809,NA,2.578383205487809,0.27319630970741493,0,0,0,0,Doesn't participate
