iso3,ecoregion,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Bounty and Antipodes Islands,207614.0228875285,37448.60086966298,256419.97175137562,207614.0228875285,37448.60086966298,256419.97175137562,0.5070897764197727,NA,0.5070897764197727,0.09411950295456095,0,0,0,0,Doesn't participate
ATF,Kerguelen Islands,119412.94666000923,222186.50032662062,139525.70928557916,121394.50651672733,247794.25848429246,141850.15854465688,12.99623112335096,NA,12.855304230094845,0.4243960448315113,25473.554808254332,134.2033494175048,51081.31296592616,134.2033494175048,Buyers
HMD,Heard and Macdonald Islands,81294.72106905468,20661.08234270619,95797.00833143486,79427.51304520959,15185.146899180028,93584.59178189884,2.6935278897091948,NA,2.9831953498527315,0.9268415054700809,5570.246293942372,-11046.181737468534,94.31085041620827,94.31085041620827,Sellers
HMD,Kerguelen Islands,4715.67269220202,17558.676166195422,5684.876164041994,2734.112835483911,0.47352285928645377,3332.6485320634774,3.7604249318766686e-4,NA,12.855304230094845,0.4243960448315113,25473.554808254437,-43031.75745159057,7915.352164918301,7915.352164918301,Sellers
CAN,Hudson Complex,626554.4404532184,40986.76324738578,823698.0207103334,626554.4404532184,40986.76324738578,823698.0207103334,0.5640354977244906,NA,0.5640354977244906,0.3038835819837664,0,0,0,0,Doesn't participate
CAN,Beaufort-Amundsen-Viscount Melville-Queen Maud,247333.84500843033,96856.61875119837,309654.4128687826,247333.84500843033,96856.61875119837,309654.4128687826,1.8850842857320673,NA,1.8850842857320673,0.936205892735248,0,0,0,0,Doesn't participate
ARG,Channels and Fjords of Southern Chile,31934.528160422396,2008584.4762551412,37759.66529669144,28469.11308659163,828775.9731695976,33765.1127126471,280.5816030978988,NA,381.6082965920649,0.48807483286044206,1322431.1433090232,-2502239.6463945666,142622.6402234796,142622.6402234796,Sellers
CAN,Baffin Bay - Davis Strait,170957.891449339,97280.7324573338,216576.60325641057,166509.2955299366,76400.51853268234,211336.00006906074,4.005633346767261,NA,5.5977094827241105,0.4007159919231882,24901.947562846617,-45782.16148749807,4021.733638195161,4021.733638195161,Sellers
CAN,High Arctic Archipelago,211613.3521933503,65950.47486350378,247989.87307189676,211547.90763173669,65847.07171518839,247911.5523057679,1.5541299769330221,NA,1.5906818403168788,0.08286595823564735,104.1014757062641,-207.5046240216599,0.698327390869963,0.698327390869963,Sellers
IRL,Celtic Seas,227906.8258679884,129891817.39947593,267721.58628823276,202141.47617579656,78098705.8349713,237548.80083772822,1680.4451699355247,NA,2344.654351263164,0.9886325602560385,60410839.26761462,-112203950.83211926,8617727.70310998,8617727.70310998,Sellers
