iso3,ecoregion,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Bounty and Antipodes Islands,128753.2987558876,10246.008633794378,162018.0188591285,128753.2987558876,10246.008633794378,162018.0188591285,0.2366433726384824,NA,0.2366433726384824,0.2332668659985787,0,0,0,0,Doesn't participate
ATF,Kerguelen Islands,52369.20577860347,3120.4182092622746,61064.05188388313,54403.8387275504,3699.1163488502793,63395.67886770836,0.28709117553744984,NA,0.23509678121009317,0.9990192573408434,478.3356572414226,100.36248234658217,1057.0337968294275,100.36248234658217,Buyers
HMD,Heard and Macdonald Islands,36439.968330176904,18.590433795425106,43354.948486462265,35867.22891313184,17.62073786621788,42687.26665581243,0.0016639436334206592,NA,0.0017258910197883563,0.17376464982171003,0.9884858165568947,-1.9581817457641213,0.018789887349669243,0.018789887349669243,Sellers
HMD,Kerguelen Islands,3106.7923562156748,0.613666195422411,3775.816470186016,1072.1594072687237,0.0117518985591135,1332.4004646536753,1.0960962035534359e-5,NA,0.23509678121009317,0.9990192573408434,478.335657241428,-478.9375715382913,477.7337429445647,477.7337429445647,Sellers
CAN,Hudson Complex,388223.4753088438,1483.7287066898436,517994.93891155696,388223.4753088438,1483.7287066898436,517994.93891155696,0.026945499848157854,NA,0.026945499848157854,0.9911073507365176,0,0,0,0,Doesn't participate
CAN,Beaufort-Amundsen-Viscount Melville-Queen Maud,154135.58457047105,3695.444563956094,192178.0183532808,154135.58457047105,3695.444563956094,192178.0183532808,0.3029859760588791,NA,0.3029859760588791,0.3114393026443887,0,0,0,0,Doesn't participate
ARG,Channels and Fjords of Southern Chile,24324.074992958092,3546.1012551411986,28992.436613718382,17741.62119889044,13.867324604355895,21409.234288726784,0.004445478140665824,NA,4.894169679695759,0.16210001473967972,32215.64577692422,-35747.87970746106,28683.411846387375,28683.411846387375,Sellers
CAN,Baffin Bay - Davis Strait,104875.65103029567,2201.608253542544,137449.3377578516,102103.33763124778,1978.7618304353462,134006.3606522606,0.07618614919956124,NA,0.08332067077257695,0.7931276651458711,230.99101200047352,-453.8374351076713,8.144588893275795,8.144588893275795,Sellers
CAN,High Arctic Archipelago,131496.73263102988,888.0401189433211,153429.6277282475,131582.6042010946,897.1480690626363,153525.84237437687,0.10606479085512527,NA,0.10606479085512527,0.43810930101201717,9.10795011931527,-6.394884621840902e-14,18.215900238630525,-6.394884621840902e-14,Doesn't participate
IRL,Celtic Seas,174321.6635682888,38866435.86552866,204681.90548708785,125972.22428346745,6312649.692066905,147388.26372644448,353.1155495484175,NA,1226.074883724064,0.9263637670647817,59280033.149261005,-91833819.32272276,26726246.97579925,26726246.97579925,Sellers
