iso3,ecoregion,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Bounty and Antipodes Islands,174249.8703702958,23630.17542468645,216774.34865239478,174249.8703702958,23630.17542468645,216774.34865239478,0.3460040133628477,NA,0.3460040133628477,0.13624488899069043,0,0,0,0,Doesn't participate
ATF,Kerguelen Islands,91976.48725017585,44251.74542810334,107423.59531996936,93052.30091361402,46671.40938197126,108694.08619064165,2.2854022265401603,NA,2.182775570982011,0.7855788212169141,2348.2597834814924,71.40417038642317,4767.923737349411,71.40417038642317,Buyers
HMD,Heard and Macdonald Islands,62317.71029491408,220.62603319330282,73419.94570399862,60998.16206625359,159.49128628269978,71883.6073820023,0.03703295613740762,NA,0.04666042939853739,0.8040571390708121,61.570686961377824,-122.70543387198086,0.43594005077477505,0.43594005077477505,Sellers
HMD,Kerguelen Islands,3106.7923562156748,0.613666195422411,3775.816470186016,2030.978692777486,0.20911454321775688,2496.523950720988,3.7604249318766686e-4,NA,2.182775570982011,0.7855788212169141,2348.2597834815415,-2348.664335133746,2347.855231829337,2347.855231829337,Sellers
CAN,Hudson Complex,525722.109045983,10931.913524118041,694492.0908689084,525722.109045983,10931.913524118041,694492.0908689084,0.11961735754657936,NA,0.11961735754657936,0.9266517425118947,0,0,0,0,Doesn't participate
CAN,Beaufort-Amundsen-Viscount Melville-Queen Maud,207903.8117462168,39320.27678343881,260775.03957056324,207903.8117462168,39320.27678343881,260775.03957056324,1.0370780911798148,NA,1.0370780911798148,0.7854129092281498,0,0,0,0,Doesn't participate
ARG,Channels and Fjords of Southern Chile,24324.074992958092,3546.1012551411986,28992.436613718382,23930.558826410357,3157.4998459563712,28533.783366369695,0.9875106595847782,NA,11.455146229119457,0.41460317811027425,4507.785231326835,-4896.386640511662,4119.183822142008,4119.183822142008,Sellers
CAN,Baffin Bay - Davis Strait,143000.02050282064,15763.476139281194,183509.38703140366,139260.62103433747,12180.945157958722,179145.8225394266,0.7480319481791154,NA,1.1352556645385428,0.7492251188631598,4245.174428567935,-7827.705409890407,662.6434472454639,662.6434472454639,Sellers
CAN,High Arctic Archipelago,177717.85930159932,24427.91700177754,208231.46542263278,177716.43310338812,24426.69814104426,208229.7839456928,0.8546222563587441,NA,0.8546222563587441,0.9520890170801868,1.2188607332769756,-2.437721466556119,-3.637978807091713e-12,-3.637978807091713e-12,Doesn't participate
IRL,Celtic Seas,209806.31552692087,91569047.66374744,246456.3383100984,169916.02345211885,33585738.484129675,199337.84279119933,1147.545538692263,NA,1875.4463385503757,0.3138722122825057,74812102.2153925,-132795411.39501026,16828793.03577473,16828793.03577473,Sellers
RUS,Laptev Sea,222958.4630183973,260879.1218756656,295497.76650168875,222958.4630183973,260879.1218756656,295497.76650168875,3.2539389922563107,NA,3.2539389922563107,0.3474494058653641,0,0,0,0,Doesn't participate
PCN,Rapa-Pitcairn,137690.80604876115,2850.849061072321,180081.25738647644,204380.3069966677,7666.006306114984,267083.8816260237,0.0943915164241212,NA,0.051263001891515655,0.8208709216106127,3418.7040132367683,1396.4532318058946,8233.86125827943,1396.4532318058946,Buyers
ATF,Crozet Islands,88709.08362663917,65111.103236540475,104859.35608287163,88709.08362663917,65111.103236540475,104859.35608287163,1.9313302915453592,NA,1.9313302915453592,0.48014892815452703,0,0,0,0,Doesn't participate
RUS,Kara Sea,408490.2467639092,251335.80320596826,511710.57141352724,408490.2467639092,251335.80320596826,511710.57141352724,1.8901596897503274,NA,1.8901596897503274,0.25776480973098914,0,0,0,0,Doesn't participate
PYF,Southern Cook/Austral Islands,129811.41206030878,72264.92619520491,165598.98150051755,357870.07592438336,528923.5367182086,445565.60365097446,2.3200956103525487,NA,1.6795595492442024,0.1490181725849884,383038.1066807801,73620.50384222355,839696.7172037838,73620.50384222355,Buyers
PYF,Rapa-Pitcairn,249895.02560808396,247.38986694812775,325843.0526903484,183205.5246601774,125.55615009372313,238493.06524144523,0.0010744232591219421,NA,0.051263001891515655,0.8208709216106127,3418.7040132367683,-3540.5377300911728,3296.870296382364,3296.870296382364,Sellers
SJM,North and East Barents Sea,213760.0716817707,27842461.9072956,261075.51421040724,174480.80889174526,13981213.373931153,214194.77947482874,256.35335027212943,NA,467.452613338986,0.5723802888393789,18361194.041226186,-32222442.57459063,4499945.507861739,4499945.507861739,Sellers
RUS,North and East Barents Sea,396444.9294906127,46425422.06027298,479762.5141988806,411527.9154050821,53822425.32319177,497944.04995204264,512.4419954636776,NA,467.452613338986,0.5723802888393789,7050581.182673839,346422.08024495374,14447584.445592634,346422.08024495374,Buyers
PYF,Tuamotus,1124401.8660750731,2290357.9528609756,1342874.0270823431,857761.1346472794,1566085.6975951376,1022369.7789433326,2.430403370140199,NA,3.0954609708818848,0.6080525931123932,825375.9773821343,-1549648.2326479722,101103.72211629618,101103.72211629618,Sellers
GRL,North Greenland,118754.3863165936,31277826.70720577,140953.91449932012,118920.97696300856,31462593.744504925,141151.6136918152,1109.1081118619466,NA,1109.1081118619466,0.13627467687440364,184767.0372991567,-5.238689482212067e-10,369534.0745983124,-5.238689482212067e-10,Doesn't participate
TKL,Phoenix/Tokelau/Northern Cook Islands,200837.13712387855,24067.265898794387,255480.52150912827,146016.67274989653,423.7400738197983,185406.5398861678,0.0053695622883115435,NA,3.1059925286915844,0.9861203668793774,170271.95276499132,-193915.4785899659,146628.4269400167,146628.4269400167,Sellers
CAN,Lancaster Sound,114958.83999878088,71339.80963755761,144387.05811283924,114958.83999878088,71339.80963755761,144387.05811283924,1.7071255104700966,NA,1.7071255104700966,0.9237481178746076,0,0,0,0,Doesn't participate
