iso3,ecoregion,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Bounty and Antipodes Islands,262209.9088248184,108608.80633760849,321940.79400511907,262209.9088248184,108608.80633760849,321940.79400511907,3.7562994019795197,NA,3.7562994019795197,0.18011461029746145,0,0,0,0,Doesn't participate
ATF,Kerguelen Islands,166941.68442589612,1562618.0999058005,194850.27255061397,167772.6611400037,1611851.304644769,195810.05482108667,59.75862067342074,NA,59.199345559183584,0.5553892840728742,49193.277650089905,39.92708887861227,98426.48238905845,39.92708887861227,Buyers
HMD,Heard and Macdonald Islands,110692.0025939048,1835057.7526282547,131035.25384054409,109584.63282895574,1681524.4741259036,129725.84910712834,135.40898653278245,NA,140.43334059545737,0.43919378720648694,155511.6353662035,-309044.91386855463,1978.3568638523575,1978.3568638523575,Sellers
HMD,Kerguelen Islands,4715.67269220202,17558.676166195422,5684.876164041994,3884.695978094426,8490.045792637551,4698.858673522331,10.913218408649268,NA,59.199345559183584,0.5553892840728742,49193.277650090335,-58261.908023648204,40124.647276532465,40124.647276532465,Sellers
CAN,Hudson Complex,791552.8009377855,216401.57598991593,1029255.831168726,791552.8009377855,216401.57598991593,1029255.831168726,1.6103664269389475,NA,1.6103664269389475,0.6053254735949766,0,0,0,0,Doesn't participate
CAN,Beaufort-Amundsen-Viscount Melville-Queen Maud,311855.7176193252,248072.74013189392,390539.62303571077,311855.7176193252,248072.74013189392,390539.62303571077,2.9541433623882085,NA,2.9541433623882085,0.5384649765732863,0,0,0,0,Doesn't participate
ARG,Channels and Fjords of Southern Chile,41259.58418346614,8574584.476255141,48461.55663335981,35895.83823961554,3803859.5075826575,42277.45222416946,619.7133276758702,NA,1409.9059947644837,0.10871209221028866,7562377.560628641,-12333102.529301126,2791652.5919561577,2791652.5919561577,Sellers
CAN,Baffin Bay - Davis Strait,215811.44996464407,1039598.2223539242,270568.41485643707,211098.0356136442,853801.495650254,264763.1864519834,36.591108590473524,NA,41.45225452567695,0.913638826419634,195381.65136262498,-381178.3780662952,9584.924658954726,9584.924658954726,Sellers
CAN,High Arctic Archipelago,267078.70419803367,192620.2061738564,314368.1756095265,266908.50231448887,192075.87725982541,314168.2740677307,3.19813684017025,NA,3.19813684017025,0.3682638064411913,544.3289140309793,-1088.6578280619583,0,0,Doesn't participate
IRL,Celtic Seas,271902.6085025314,250114408.41374743,318535.6051606674,254874.03517817828,198645618.7373691,298960.34148462705,2723.809855584628,NA,3411.655097822371,0.25893048468246316,58095618.99067144,-109564408.66704978,6626829.314293116,6626829.314293116,Sellers
RUS,Laptev Sea,336384.90690279985,1068072.1709528668,454850.689232721,336384.90690279985,1068072.1709528668,454850.689232721,11.401337150806386,NA,11.401337150806386,0.3458262439083125,0,0,0,0,Doesn't participate
PCN,Rapa-Pitcairn,310350.5699544138,26474.41190865636,406601.0961558532,306570.4604950016,24806.0225123743,401411.6752647727,0.40795982736142505,NA,1.034915106243968,0.21795524950053236,3912.0923828014324,-5580.481779083491,2243.7029865193726,2243.7029865193726,Sellers
ATF,Crozet Islands,135883.34498817488,179022.36081983722,162352.11101402846,135883.34498817488,179022.36081983722,162352.11101402846,3.04040339973883,NA,3.04040339973883,0.49568907675332274,0,0,0,0,Doesn't participate
RUS,Kara Sea,619169.0268035966,1514794.947320969,774017.3610045004,619169.0268035966,1514794.947320969,774017.3610045004,12.240978011331432,NA,12.240978011331432,0.9827308771456884,0,0,0,0,Doesn't participate
PYF,Southern Cook/Austral Islands,493215.20245700295,862614.006143372,613452.215656435,536805.1138865751,983946.0468971762,667531.9616032009,2.9825131191521232,NA,2.655350238776552,0.3085598527851092,115746.48172276317,5585.559031040975,237078.5224765673,5585.559031040975,Buyers
PYF,Rapa-Pitcairn,271028.17753085395,9075.811481061008,353851.33447767526,274808.2869902662,14770.959336090793,358751.66711448185,1.8568523985922814,NA,1.034915106243968,0.21795524950053236,3912.0923828014324,1783.0554722283528,9607.240237831218,1783.0554722283528,Buyers
SJM,North and East Barents Sea,301416.8646225874,104671097.5166706,366450.02269143856,292665.6035845211,92535038.65980604,356027.5775896098,1292.1814782106906,NA,1495.3534047803098,0.932597678657851,13086227.989393704,-25222286.84625826,950169.1325291395,950169.1325291395,Sellers
RUS,North and East Barents Sea,624444.077707658,266724934.58675253,755352.7798354354,642211.3414776472,294127997.1626348,776806.5701768671,1577.375001379858,NA,1495.3534047803098,0.932597678657851,26568338.372083094,834724.2037991621,53971400.947965354,834724.2037991621,Buyers
