iso3,global,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Global,1907397.8564162822,1529623.0382783953,2237004.883223929,976359.2177364638,271961.5608995879,1164190.865354533,0.5996379219646213,NA,2.972177025445061,0.30439811869390887,2767211.651685802,-4024873.1290646093,1509550.1743069943,1509550.1743069943,Sellers
ATF,Global,405964.56134587043,589924.4906111807,475424.5937278983,282868.1178234416,286551.9575953184,330933.6167398466,2.0917285677712267,NA,2.972177025445061,0.30439811869390887,365864.4213513586,-669236.9543672209,62491.888335496304,62491.888335496304,Sellers
HMD,Global,82859.88857314043,16062.727918810211,97745.43915976006,23024.85368646426,3.0696610554534045,27698.62947861239,4.0033573486407165e-4,NA,2.972177025445061,0.30439811869390887,177840.31600688264,-193899.9742646374,161780.6577491279,161780.6577491279,Sellers
CAN,Global,2024014.362935767,1353825.1922612912,2538020.507923316,1331905.2191469958,143670.59888250646,1694330.8478464996,0.7486891798602353,NA,2.972177025445061,0.30439811869390887,2057070.896269438,-3267225.489648223,846916.3028906534,846916.3028906534,Sellers
ARG,Global,36544.91620464442,10171.74902125448,43307.14732127933,266326.4557380079,154082785.75300202,315869.1945510752,1007.3391949696957,NA,2.972177025445061,0.30439811869390887,682951.4126724589,153389662.5913083,154755565.41665322,153389662.5913083,Buyers
IRL,Global,49056.61345074887,26590.86980213225,57495.834554916466,102535.53139352001,1180090.9320316052,119903.83830396077,97.41730297691716,NA,2.972177025445061,0.30439811869390887,158948.81125516605,994551.2509743068,1312448.873484639,994551.2509743068,Buyers
RUS,Global,1089562.084130043,950729.9167134985,1383612.2549598943,1719676.0877261532,5984808.930763369,2187579.649858945,11.029361107235637,NA,2.972177025445061,0.30439811869390887,1872810.3648995655,3161268.6491503054,6906889.378949436,3161268.6491503054,Buyers
PCN,Global,321172.5116052536,44896.86315205693,420763.1787450594,127149.78902395375,2284.1310983293088,166289.57515486667,0.0396440179624012,NA,2.972177025445061,0.30439811869390887,576669.8784704402,-619282.6105241678,534057.1464167126,534057.1464167126,Sellers
PYF,Global,2779033.2569604176,4863868.423078835,3316541.947063015,1220497.7117475807,1338034.294676453,1467063.6691363,1.8485153509533554,NA,2.972177025445061,0.30439811869390887,4632243.540821086,-8158077.669223468,1106409.4124187038,1106409.4124187038,Sellers
SJM,Global,83896.09583638221,63322.74095954001,104693.27015729663,115347.12480124486,226700.8545018253,143572.76533710858,8.353685795966832,NA,2.972177025445061,0.30439811869390887,93478.02571597193,69900.08782631335,256856.13925825723,69900.08782631335,Buyers
