iso3,global,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Global,2564095.1822668747,69930337.51630574,3011707.690369936,2331384.4219887727,7885566.695519331,2739249.4982235045,57.68045363669207,NA,633.6207601731579,0.2911180169847588,147450368.82788453,-209495139.64867094,85405598.00709811,85405598.00709811,Sellers
ATF,Global,926301.4259080306,12341597.99842368,1056827.160321211,758018.8684089843,2326508.044226269,867442.6310092303,8.126869812723148,NA,633.6207601731579,0.2911180169847588,106627322.00642888,-116642411.96062629,96612232.05223148,96612232.05223148,Sellers
HMD,Global,136080.44758719666,7868114.112196154,160359.72859561464,106512.06149008202,781136.1402859387,126170.45354133558,91.87817688175268,NA,633.6207601731579,0.2911180169847588,18735143.27594721,-25822121.247857425,11648165.304036994,11648165.304036994,Sellers
CAN,Global,3404069.9640478347,181789163.51383868,4180416.513285462,3181112.64160553,79163182.91502994,3916754.036759743,306.8972328094119,NA,633.6207601731579,0.2911180169847588,141270388.13206506,-243896368.7308738,38644407.53325632,38644407.53325632,Sellers
ARG,Global,123376.29281971941,30035663.39941188,146055.30106527318,633833.3899487216,617850947.8734009,756325.314381153,1521.2832914027147,NA,633.6207601731579,0.2911180169847588,323436213.9186619,264379070.55532712,911251498.392651,264379070.55532712,Buyers
IRL,Global,150318.524103473,17408960.788747445,176322.7974443441,243155.6887332046,167435788.3267288,285508.8137571412,2585.938677479794,NA,633.6207601731579,0.2911180169847588,58823554.82501114,91203272.7129702,208850382.3629925,91203272.7129702,Buyers
RUS,Global,3714752.2530827424,199283112.72353724,4684174.22070448,4256763.735627089,860817842.0252991,5336939.575940321,1905.214223403162,NA,633.6207601731579,0.2911180169847588,343429727.59232897,318105001.7094329,1004964456.8940908,318105001.7094329,Buyers
PCN,Global,363285.11149701074,703049.3157887757,476151.84534571145,301526.6425425189,22291.585707395272,394352.5509190133,0.2889209389387571,NA,633.6207601731579,0.2911180169847588,39131448.04607549,-39812205.77615687,38450690.31599411,38450690.31599411,Sellers
PYF,Global,3487136.3192788023,26887593.834211648,4168156.8049968225,2894323.1450014054,5226557.4158457555,3455511.469234976,3.405385842984414,NA,633.6207601731579,0.2911180169847588,375618734.12630695,-397279770.54467285,353957697.70794106,353957697.70794106,Sellers
SJM,Global,340584.7446421783,45687011.450432196,415220.535473498,364539.91795338446,63215963.92735383,443967.5798103844,858.6474609236678,NA,633.6207601731579,0.2911180169847588,15178495.123526193,2350457.3533954397,32707447.600447826,2350457.3533954397,Buyers
GRL,Global,617904.3029494028,76221940.13424397,739536.5960968148,1010537.5060815646,652271255.4776664,1201088.9205191887,2604.2829744093433,NA,633.6207601731579,0.2911180169847588,248780548.63782227,327268766.70560014,824829863.9812447,327268766.70560014,Buyers
TKL,Global,251752.88405154573,521591.1988094449,319436.22869658784,208954.89376278294,50378.10794550161,265860.863151542,3.512643502768306,NA,633.6207601731579,0.2911180169847588,27117695.140649304,-27588908.231513247,26646482.04978536,26646482.04978536,Sellers
ISL,Global,365902.96054453624,37947368.76111978,435092.560100917,422970.1568633382,91734364.78773403,502379.0068909928,1347.3032319200388,NA,633.6207601731579,0.2911180169847588,36158960.31247014,17628035.71414411,89945956.33908439,17628035.71414411,Buyers
ZAF,Global,1109448.831120024,22358185.093691587,1259412.7254374002,924240.98194833,378124.7330859092,1038672.684875129,7.952660092952228,NA,633.6207601731579,0.2911180169847588,117351538.18220434,-139331598.54281002,95371477.82159866,95371477.82159866,Sellers
NIU,Global,260916.44637605041,322444.6013536453,319135.0553046284,216560.65049212184,1166.6112746145272,263732.6737425123,0.021244847384305977,NA,633.6207601731579,0.2911180169847588,28104753.10606025,-28426031.096139282,27783475.11598122,27783475.11598122,Sellers
WLF,Global,156069.9633873814,841722.1341431141,200757.43648419046,129538.06961152657,110166.62534572573,165846.84017359657,3.6606900399161715,NA,633.6207601731579,0.2911180169847588,16811158.70309061,-17542714.211888,16079603.194293223,16079603.194293223,Sellers
NAM,Global,411267.77747075696,12371961.114676476,516055.9361211959,352965.78265032783,2882524.4604702787,433513.64808803657,62.100506287412465,NA,633.6207601731579,0.2911180169847588,36941354.27773182,-46430790.93193802,27451917.623525623,27451917.623525623,Sellers
GEO,Global,13155.290999185087,1233625.6190218925,20422.91714148615,12112.324316225344,1047443.8876545198,18681.010350228025,178.51167674793237,NA,633.6207601731579,0.2911180169847588,660845.3424922292,-847027.073859602,474663.6111248564,474663.6111248564,Sellers
BMU,Global,332392.16704111773,1248528.281929016,372227.1909775926,275885.4986441277,5758.159916341219,307995.8190871523,0.034402255348480314,NA,633.6207601731579,0.2911180169847588,35803798.18455339,-37046568.30656607,34561028.06254072,34561028.06254072,Sellers
MNP,Global,610388.6775714137,1995986.2967677116,709479.1099468991,506622.60238427337,872494.5966875697,586319.241072147,3.9605914710016012,NA,633.6207601731579,0.2911180169847588,65748339.44026091,-66871831.14034105,64624847.74018077,64624847.74018077,Sellers
TWN,Global,207530.332819399,18077355.009162903,230685.97603133039,258251.09110899922,67825870.12902278,285727.65344379767,1332.4877844935743,NA,633.6207601731579,0.2911180169847588,32137725.424015496,17610789.69584438,81886240.54387537,17610789.69584438,Buyers
SHN,Global,1345568.5771810885,8428298.234823227,1494988.6446760525,1125450.2413276562,113287.54655587372,1253705.8917227893,0.2138080469492053,NA,633.6207601731579,0.2911180169847588,139471547.29150227,-147786557.97976962,131156536.60323492,131156536.60323492,Sellers
CHL,Global,1964930.0604212694,38522046.730098724,2341872.368002408,1811684.218475804,8624006.319955152,2152681.5245726286,23.30733250254435,NA,633.6207601731579,0.2911180169847588,97099746.8668614,-126997787.27700497,67201706.45671783,67201706.45671783,Sellers
BHS,Global,346714.4284993018,38307856.677820206,416388.4031903524,402937.492447545,76080333.03309095,486349.1580580479,692.1179133583674,NA,633.6207601731579,0.2911180169847588,35624100.518149935,2148375.8371208087,73396576.87342069,2148375.8371208087,Buyers
JAM,Global,205773.6206516216,3035135.3637838364,233121.11978392804,182531.8987343988,147573.61045384055,206531.08086130352,12.797581077386953,NA,633.6207601731579,0.2911180169847588,14726437.50892386,-17613999.26225386,11838875.755593864,11838875.755593864,Sellers
AIA,Global,75431.15965436905,2436495.315237999,89659.22821137878,64895.73781816145,96584.65887243787,77751.91686707323,17.38747491115028,NA,633.6207601731579,0.2911180169847588,6675461.992602751,-9015372.648968313,4335551.336237189,4335551.336237189,Sellers
CRI,Global,493132.59561221965,14759276.370926857,574126.3592788716,410769.34477579704,352156.9670759615,477293.4561035216,16.130439573527372,NA,633.6207601731579,0.2911180169847588,52187065.60530658,-66594185.00915748,37779946.20145568,37779946.20145568,Sellers
TCA,Global,63290.50922234374,1305161.7235422134,82231.60497036726,57911.79919356477,137823.9224070686,74810.23173303068,33.188395917556065,NA,633.6207601731579,0.2911180169847588,3408062.337185916,-4575400.138321061,2240724.5360507714,2240724.5360507714,Sellers
CYM,Global,93386.3166914745,64419.63817882538,113439.45092669428,77510.64285392383,2290.636232941768,93354.69123439009,0.1410285493929874,NA,633.6207601731579,0.2911180169847588,10059156.525209969,-10121285.527155852,9997027.523264086,9997027.523264086,Sellers
ATG,Global,91125.71225513147,5854408.242469788,104940.23801008055,77877.15960301945,171555.74310919706,90703.46196875448,25.621917840690983,NA,633.6207601731579,0.2911180169847588,8394558.002625326,-14077410.501985915,2711705.503264735,2711705.503264735,Sellers
DOM,Global,224048.78536520436,2702340.721455574,262187.83078033605,201138.68822899766,269010.77215398644,235127.3303634969,6.9344200702212575,NA,633.6207601731579,0.2911180169847588,14516313.163084172,-16949643.112385757,12082983.213782584,12082983.213782584,Sellers
COG,Global,21451.439642184487,119989.60139465332,24499.525418566365,23291.397490076786,1568576.0401869942,26841.08288453111,787.2932743821923,NA,633.6207601731579,0.2911180169847588,1165835.4902680865,282750.9485242544,2614421.9290604275,282750.9485242544,Buyers
