iso3,global,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Global,2293025.2632474625,6023120.641305739,2694073.188394021,1879709.35390467,1452453.4266824017,2204497.7180846967,2.689337967790918,NA,38.42612886864801,0.35440737570220193,15882130.395868575,-20452797.610491913,11311463.181245238,11311463.181245238,Sellers
ATF,Global,859697.6173589462,3834964.8031111807,981519.0630060035,599635.28488047,1348669.53333555,693908.9345887032,4.860086123425871,NA,38.42612886864801,0.35440737570220193,9993188.701699112,-12479483.971474743,7506893.431923481,7506893.431923481,Sellers
HMD,Global,100377.01372014778,362534.67469615396,118764.62604161375,78682.99222220945,6219.605942400691,92823.71310519242,1.9220502362347385,NA,38.42612886864801,0.35440737570220193,833617.2657589986,-1189932.3345127518,477302.1970052453,477302.1970052453,Sellers
CAN,Global,2710260.8819660014,7792615.988448042,3365742.53868186,2564710.1674526855,4312351.407783054,3193421.8699176987,12.326794370778677,NA,38.42612886864801,0.35440737570220193,5592950.512812469,-9073215.093477458,2112685.9321474805,2112685.9321474805,Sellers
ARG,Global,44652.457207662344,88180.73534937948,52849.2603287743,511331.0785451504,443258789.3831581,608829.8189583004,1341.4820488092478,NA,38.42612886864801,0.35440737570220193,17932652.8437573,425237955.8040514,461103261.491566,425237955.8040514,Buyers
IRL,Global,91912.46353764416,558637.4801536947,107443.38551028959,196282.30295330973,68558095.23593786,230864.03019402162,1579.3251080820755,NA,38.42612886864801,0.35440737570220193,4010528.899386463,63988928.8563977,72009986.65517063,63988928.8563977,Buyers
RUS,Global,2991489.275789421,27608750.79092004,3804281.32403974,3411067.852993444,75347149.32577716,4316394.3427335415,242.8860379070512,NA,38.42612886864801,0.35440737570220193,16122780.478165766,31615618.05669135,63861179.013022885,31615618.05669135,Buyers
PCN,Global,363285.11149701074,703049.3157887757,476151.84534571145,243401.02470299724,11627.291212723629,318086.0649832793,0.1274153452559952,NA,38.42612886864801,0.35440737570220193,4606681.368446946,-5298103.393022998,3915259.343870894,3915259.343870894,Sellers
PYF,Global,3252839.805200809,11825666.998274148,3886315.77090369,2336381.333916798,3697053.1427806094,2783705.05568474,2.4107647253488502,NA,38.42612886864801,0.35440737570220193,35215951.32032357,-43344565.17581711,27087337.464830033,27087337.464830033,Sellers
SJM,Global,151264.09603142127,839889.7414478213,187653.2826595195,281475.65356933797,19302313.81433736,344461.12113115645,279.7523317535823,NA,38.42612886864801,0.35440737570220193,5003526.090139362,13458897.982750177,23465950.163028903,13458897.982750177,Buyers
GRL,Global,323089.2004880321,4713413.236783035,394733.5128742067,803290.5085266585,253857526.88607544,954856.2291208066,1317.238631237477,NA,38.42612886864801,0.35440737570220193,18452277.3455856,230691836.30370682,267596390.994878,230691836.30370682,Buyers
TKL,Global,249338.1978726146,428714.7378719449,316383.40022121323,168674.43231453563,552.4402737759998,214354.7924289362,0.006120235006650106,NA,38.42612886864801,0.35440737570220193,3099596.2503651534,-3527758.547963322,2671433.9527669847,2671433.9527669847,Sellers
ISL,Global,205111.69302991382,1364382.362682283,246632.97041180937,341433.74108245375,25337796.264190827,406485.64449028403,456.4670773572098,NA,38.42612886864801,0.35440737570220193,5238328.586104926,18735085.315403618,29211742.48761347,18735085.315403618,Buyers
ZAF,Global,996986.4544155392,1981776.8827540874,1122888.1626599252,746074.0456691339,34617.59688668145,839053.1662509987,0.19603088820864287,NA,38.42612886864801,0.35440737570220193,9641592.553232253,-11588751.839099659,7694433.267364847,7694433.267364847,Sellers
NIU,Global,258629.5409260985,230195.64822864532,316246.83110948757,174814.0190719538,652.393611630558,212946.34475437514,0.007172680557862724,NA,38.42612886864801,0.35440737570220193,3220706.0439603473,-3450249.298577362,2991162.7893433324,2991162.7893433324,Sellers
WLF,Global,149370.36392705407,370026.1028931141,191776.4924923832,104566.87546954553,34228.025824841956,133632.94170117652,1.968563195123572,NA,38.42612886864801,0.35440737570220193,1721624.621233207,-2057422.6983014792,1385826.544164935,1385826.544164935,Sellers
