iso3,global,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Global,2115359.216516776,2548739.893258864,2482024.849585812,1540953.0528415926,852306.4359870163,1813431.9218073946,1.3227695904341565,NA,9.348675886091469,0.1931556446741216,5369937.051172497,-7066370.508444345,3673503.593900649,3673503.593900649,Sellers
ATF,Global,792436.2305403618,2622852.8656111807,904562.6494843944,480847.5972340845,835426.0355926538,561177.8709966323,3.6930410352753733,NA,9.348675886091469,0.1931556446741216,2912941.142570592,-4700367.972589118,1125514.3125520651,1125514.3125520651,Sellers
HMD,Global,87651.87199796682,35336.55164927896,103492.73731140021,57811.190271305015,75.74612591249704,68384.62365087257,0.005061956675253534,NA,9.348675886091469,0.1931556446741216,278970.86168257357,-314231.66720594,243710.0561592071,243710.0561592071,Sellers
CAN,Global,2493421.3224165337,3544625.1857136674,3107930.837985134,2102408.3118380522,1599871.718309888,2634268.1292112055,3.272696137049535,NA,9.348675886091469,0.1931556446741216,3655453.903143078,-5600207.370546858,1710700.4357392986,1710700.4357392986,Sellers
ARG,Global,38598.793457335654,23575.82519312948,45726.881951249794,419454.34499247203,325634031.86519957,498889.2602879174,1214.4110988321102,NA,9.348675886091469,0.1931556446741216,3560495.110720596,322049960.9292859,329170951.15072703,322049960.9292859,Buyers
IRL,Global,64198.8297288987,116495.21745838225,75024.72278444501,161127.2636183886,25373162.880119886,188956.9423867368,829.4377246198292,NA,9.348675886091469,0.1931556446741216,906152.5125792852,24350515.15008222,26162820.17524079,24350515.15008222,Buyers
RUS,Global,1499541.1159566848,3732068.1969180247,1911663.9268095018,2776795.9410182103,21682124.978059687,3520292.552728413,20.951619929349626,NA,9.348675886091469,0.1931556446741216,11940641.38344666,6009415.397695001,29890698.16458832,6009415.397695001,Buyers
PCN,Global,343813.0626788832,167143.16735127568,450799.66695276904,199806.81132335594,7069.933535963815,261073.00179050912,0.08791690447077587,NA,9.348675886091469,0.1931556446741216,1346267.7694938446,-1506341.0033091565,1186194.5356785327,1186194.5356785327,Sellers
PYF,Global,3037654.6478324663,5981020.1955397725,3630513.5589712616,1917924.9756033414,2737194.026871159,2287783.8874982176,2.1851400915300636,NA,9.348675886091469,0.1931556446741216,10467989.785709525,-13711815.954378137,7224163.617040912,7224163.617040912,Sellers
SJM,Global,118631.40313121252,255711.4157642275,147529.60787441034,219177.45528130306,6640415.002785744,269716.7000831717,142.4829984015224,NA,9.348675886091469,0.1931556446741216,939972.4531772467,5444731.133844269,7324676.040198764,5444731.133844269,Buyers
GRL,Global,136578.5880074974,493221.04586506635,166648.68170403305,647855.2603604787,96457772.54854248,774055.9153304801,731.1475170814463,NA,9.348675886091469,0.1931556446741216,4779759.8979474045,91184791.60473001,100744311.40062483,91184791.60473001,Buyers
TKL,Global,237157.20550482668,181669.5992000699,301171.7004003293,138464.08622835015,383.867619810096,175757.96128082476,0.0051952277904097535,NA,9.348675886091469,0.1931556446741216,922649.9843031452,-1103935.715883405,741364.2527228853,741364.2527228853,Sellers
ISL,Global,145906.87509305627,226149.49354165792,176453.02767561036,280281.4292467904,8037013.973411819,335016.2970551011,152.2653439715536,NA,9.348675886091469,0.1931556446741216,1256224.1541213067,6554640.325748854,9067088.633991469,6554640.325748854,Buyers
ZAF,Global,929840.9623432336,425747.96283221245,1044929.3253130123,612448.8434597369,13340.132169239567,694154.9335398517,0.13025782133827724,NA,9.348675886091469,0.1931556446741216,2967196.0482416227,-3379603.8789045955,2554788.21757865,2554788.21757865,Sellers
NIU,Global,249557.81695763918,71313.34354114532,304658.93538860756,143504.04550682774,453.09542536211006,174722.9676889225,0.005597857855597147,NA,9.348675886091469,0.1931556446741216,991462.3357912567,-1062322.5839070398,920602.0876754735,920602.0876754735,Sellers
WLF,Global,140438.8734317744,169349.8196899891,179857.32977821212,85838.47986305977,15516.244434282404,109616.81435227682,0.6584774949440045,NA,9.348675886091469,0.1931556446741216,510441.3827269463,-664274.957982653,356607.80747123965,356607.80747123965,Sellers
NAM,Global,275257.35765348986,163853.83928585052,330668.6153436142,233892.98850322928,6587.326172510302,277794.05091033736,0.42890630576215816,NA,9.348675886091469,0.1931556446741216,386702.08041842695,-543968.5935317671,229435.56730508673,229435.56730508673,Sellers
GEO,Global,1464.921431150231,2.7752718925476074,2281.3015383986713,8026.2390047276385,520996.55147356837,12050.231903021026,95.89913802473033,NA,9.348675886091469,0.1931556446741216,61339.6313810913,459654.1448205845,582333.4075827671,459654.1448205845,Buyers
BMU,Global,314281.04839773296,15339.305366516113,351072.2991051022,182815.69187261476,3132.2243854394083,204091.5146853905,0.023446075474208856,NA,9.348675886091469,0.1931556446741216,1229027.0084027902,-1241234.0893838669,1216819.9274217135,1216819.9274217135,Sellers
MNP,Global,570198.6499587402,1212983.8651270866,662593.8970001051,335713.7726642775,328211.87884164526,383761.54272681347,2.558159065121833,NA,9.348675886091469,0.1931556446741216,2192123.11801586,-3076895.1043013018,1307351.131730419,1307351.131730419,Sellers
TWN,Global,88619.17462069028,281889.58338165283,98412.31550850773,170216.8403209061,4119306.5442634416,189398.68355950151,145.46771783131436,NA,9.348675886091469,0.1931556446741216,762830.1296929606,3074586.831188828,4600247.09057475,3074586.831188828,Buyers
SHN,Global,1279401.2216775562,502124.7914638519,1422618.1377975275,745780.2803978445,52622.115750478595,823596.8993334802,0.13603153081252756,NA,9.348675886091469,0.1931556446741216,4988649.226055072,-5438151.901768445,4539146.550341698,4539146.550341698,Sellers
CHL,Global,1630287.49173472,6406094.379512787,1940716.118217011,1085088.2318675693,2651942.685329262,1316026.090200821,5.1466362655910904,NA,9.348675886091469,0.1931556446741216,5096891.173834949,-8851042.868018474,1342739.479651424,1342739.479651424,Sellers
BHS,Global,256693.93919345643,165782.9043827057,310045.22240969876,267006.7721037949,285695.70753123186,322105.4410382815,15.356165051074308,NA,9.348675886091469,0.1931556446741216,96411.3323461718,23501.47080235438,216324.13549469796,23501.47080235438,Buyers
JAM,Global,175011.60447807692,55350.490736961365,197854.76283391562,120954.87265532454,3269.210415509685,136382.56924134557,0.16151750573586693,NA,9.348675886091469,0.1931556446741216,505358.8652722785,-557440.1455937302,453277.58495082683,453277.58495082683,Sellers
AIA,Global,60568.78543448724,26095.451956748962,72317.53863805492,43003.199759022646,647.9800244760863,51608.98497330446,0.02412502540493085,NA,9.348675886091469,0.1931556446741216,164214.96722928958,-189662.43916156248,138767.49529701672,138767.49529701672,Sellers
CRI,Global,407477.22103321046,302034.792801857,473530.18617703277,270576.6119030578,23001.871784690822,311195.2769671287,0.33073585390743665,NA,9.348675886091469,0.1931556446741216,1279839.423366292,-1558872.3443834581,1000806.5023491257,1000806.5023491257,Sellers
TCA,Global,50489.39289371289,11479.63565158844,65161.07056315392,38375.288622241715,594.3046183755737,49383.26334937212,0.025787697523663056,NA,9.348675886091469,0.1931556446741216,113250.83448430021,-124136.16551751307,102365.50345108735,102365.50345108735,Sellers
CYM,Global,88798.30546558768,4661.409663200378,107635.82052165201,51362.47418031097,788.299491583631,60943.97341499589,0.023904704617941388,NA,9.348675886091469,0.1931556446741216,349975.4532124549,-353848.5633840717,346102.34304083814,346102.34304083814,Sellers
ATG,Global,67926.48769646337,4549.773719787598,78662.45326122027,51605.346724892406,715.6715046931268,59893.265147987055,0.02071163238689868,NA,9.348675886091469,0.1931556446741216,152581.05703442497,-156415.15924951943,148746.9548193305,148746.9548193305,Sellers
DOM,Global,202044.90531174603,275294.86208057404,236235.0758197178,124290.17916757964,107922.78181205817,145113.8879220842,1.2841698364793372,NA,9.348675886091469,0.1931556446741216,726903.7333336142,-894275.81360213,559531.6530650983,559531.6530650983,Sellers
COG,Global,16418.97435173535,19194.64826965332,18370.866803048903,14592.391338466992,13261.916169710415,16280.075301231556,3.247994784166587,NA,9.348675886091469,0.1931556446741216,17076.13257008618,-23008.864670029085,11143.400470143277,11143.400470143277,Sellers
GAB,Global,112651.17966728119,423533.27517318726,122786.66714149016,98838.73570508572,322593.4031334695,107310.65717784491,4.8771110522934515,NA,9.348675886091469,0.1931556446741216,129128.06179736646,-230067.93383708422,28188.18975764874,28188.18975764874,Sellers
HTI,Global,67912.49966062252,35106.735485076904,79190.02894880497,46181.23046352828,1083.5877024580827,52391.889588052996,0.19376944176892824,NA,9.348675886091469,0.1931556446741216,203158.59231703723,-237181.74009965605,169135.4445344184,169135.4445344184,Sellers
AUS,Global,2574361.687418621,1786850.1236572266,2912664.3288013185,2478015.6650705333,1095161.1367233444,2804714.516121326,5.818182853400958,NA,9.348675886091469,0.1931556446741216,900707.7358463977,-1592396.7227802798,209018.74891251558,209018.74891251558,Sellers
USA,Global,3227642.10986956,10335023.791449547,3681429.9521919456,3264029.127202842,10709313.285525454,3722598.0041278824,11.29133298341486,NA,9.348675886091469,0.1931556446741216,340170.43151044287,34119.06256546453,714459.9255863503,34119.06256546453,Buyers
