iso3,global,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Global,1764215.726134742,1191593.5797823016,2069390.4904316033,778751.3754496686,178597.29994315817,932023.2972801925,0.40230387112166244,NA,1.8805408841843982,0.32207877560821396,1853206.0013695117,-2866202.281208655,840209.7215303683,840209.7215303683,Sellers
ATF,Global,239155.439859003,199375.80384360254,279574.73946439376,213575.30002971672,152300.32912835333,249622.67829514737,1.8035594808268407,NA,1.8805408841843982,0.32207877560821396,48104.49877212658,-95179.97348737578,1029.0240568773588,1029.0240568773588,Sellers
HMD,Global,78151.05223550598,5197.190565294586,92188.48504867597,10849.63588177001,0.47013749076562866,13186.296294231777,1.315133826870703e-4,NA,1.8805408841843982,0.32207877560821396,126563.06501671697,-131759.7854445208,121366.34458891314,121366.34458891314,Sellers
CAN,Global,1742066.6291791722,675648.5057209916,2194200.06858331,1062229.1367051266,25360.23653677708,1357344.4273763518,0.17910527350341854,NA,1.8805408841843982,0.32207877560821396,1278462.199198846,-1928750.4683830605,628173.9300146315,628173.9300146315,Sellers
ARG,Global,36544.91620464442,10171.74902125448,43307.14732127933,212731.69449894555,102026209.26085728,252436.30311658923,939.097711240489,NA,1.8805408841843982,0.32207877560821396,331326.43983516557,101684711.07200086,102347363.9516712,101684711.07200086,Buyers
IRL,Global,47371.621405498736,22704.242604866624,55544.91395441077,82028.42511481603,354299.7131917558,95881.01536277053,16.467507895688247,NA,1.8805408841843982,0.32207877560821396,65173.536290524666,266421.93429636455,396769.00687741383,266421.93429636455,Buyers
RUS,Global,975079.4473188046,687604.0924947485,1235777.8348774826,1349684.1390739337,2454171.0746612484,1718574.6111268874,7.634479181505026,NA,1.8805408841843982,0.32207877560821396,704459.4382528145,1062107.5439136853,2471026.4204193144,1062107.5439136853,Buyers
PCN,Global,312518.20200648706,26490.058952838182,409429.93810549856,101719.83121916302,1313.0182071911213,133163.2817533822,0.03416651137409598,NA,1.8805408841843982,0.32207877560821396,396414.95458502497,-421591.995330672,371237.9138393779,371237.9138393779,Sellers
PYF,Global,1308882.5974915787,1503089.1491530538,1571576.3845442147,976398.1693980647,899325.2154104331,1184603.8602561632,1.7471794496330098,NA,1.8805408841843982,0.32207877560821396,625250.5603845207,-1229014.4941271413,21486.626641900046,21486.626641900046,Sellers
SJM,Global,72659.0675285604,36777.10814704001,90713.80590276283,79006.50913322456,50436.061194426344,98656.85559590184,2.3191864385984884,NA,1.8805408841843982,0.32207877560821396,11936.623447543996,1722.3295998423382,25595.57649493033,1722.3295998423382,Buyers
GRL,Global,52445.451388766625,31343.77325154096,63452.16906179185,298125.9519865743,3828233.2336991765,364340.2148375046,33.22209100763146,NA,1.8805408841843982,0.32207877560821396,462012.22582106676,3334877.234626569,4258901.686268702,3334877.234626569,Buyers
TKL,Global,196095.4781645325,9946.542071163654,249465.59882397373,70490.80753443281,100.8916957152093,89689.4803539986,0.0029206234574997232,NA,1.8805408841843982,0.32207877560821396,236204.71836441781,-246050.36873986627,226359.06798896936,226359.06798896936,Sellers
ISL,Global,105473.12641809435,15481.705821931362,127883.90041139699,142688.72761654787,198148.45003104533,172607.01209209222,8.605156738156499,NA,1.8805408841843982,0.32207877560821396,69985.45958319372,112681.28462592025,252652.2037923077,112681.28462592025,Buyers
ZAF,Global,861716.4763867352,104595.79974627495,968272.4022444937,311792.1384885933,748.9775160507735,359202.72951205634,0.004611020310720912,NA,1.8805408841843982,0.32207877560821396,1034155.2006254917,-1138002.0228557158,930308.3783952675,930308.3783952675,Sellers
NIU,Global,233236.0845600199,3340.5266466140747,284057.71785755106,73056.60498529412,146.65164463556815,89216.79068266273,0.0031647617229538815,NA,1.8805408841843982,0.32207877560821396,301224.0601476516,-304417.93514963007,298030.1851456731,298030.1851456731,Sellers
WLF,Global,103084.7077595887,31310.28502202034,131740.45363750827,43699.589748466795,1979.3129856262597,55530.06270329836,0.09809503852066001,NA,1.8805408841843982,0.32207877560821396,111676.14233203001,-141007.11436842408,82345.17029563592,82345.17029563592,Sellers
NAM,Global,248565.8345292664,21479.595633506775,296614.33439137775,119072.79414709855,534.8644297067686,139695.76208580963,0.006753590221468491,NA,1.8805408841843982,0.32207877560821396,243516.9566560079,-264461.6878598079,222572.2254522079,222572.2254522079,Sellers
GEO,Global,1464.921431150231,2.7752718925476074,2281.3015383986713,4086.0853114977067,200833.6789160298,6202.715581184594,77.31354625029311,NA,1.8805408841843982,0.32207877560821396,4929.20584114085,195901.6978029964,205760.1094852781,195901.6978029964,Buyers
BMU,Global,312020.3209190942,10246.293159484863,348556.4696212297,93069.80677151299,1255.8405284529915,103994.05180095031,0.01792219740945477,NA,1.8805408841843982,0.32207877560821396,411745.39346772095,-420735.8460987528,402754.9408366891,402754.9408366891,Sellers
MNP,Global,240610.24064657482,115077.90956068039,271158.0907826767,170908.82971999585,6033.083817516631,189403.30337653455,0.8985790521439097,NA,1.8805408841843982,0.32207877560821396,131076.3529327689,-240121.17867593266,22031.527189605145,22031.527189605145,Sellers
TWN,Global,52108.24339575048,10801.326545715332,58227.338375014784,85326.66991810196,251885.8411109124,94785.92655319044,8.982887601083519,NA,1.8805408841843982,0.32207877560821396,62468.60918355732,178615.90538163978,303553.1237487544,178615.90538163978,Buyers
