iso3,global,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Global,1736689.0966288906,1141854.766305739,2037730.5740266852,750521.6836944122,167406.7113710749,898989.2126771598,0.3917635613811185,NA,1.755491171651757,0.33280708926221303,1731208.1871771296,-2705656.2421117937,756760.1322424654,756760.1322424654,Sellers
ATF,Global,209041.38994859386,144220.27259360254,244145.18635997456,203676.3260591845,134821.1404631481,237878.78527153342,1.7453709350160016,NA,1.755491171651757,0.33280708926221303,9418.322293205765,-18817.454423660205,19.1901627513289,19.1901627513289,Sellers
HMD,Global,78151.05223550598,5197.190565294586,92188.48504867597,9110.319052527964,0.24724117754743186,11097.117326138723,1.2717310414605757e-4,NA,1.755491171651757,0.33280708926221303,121200.3975870824,-126397.34091119944,116003.45426296537,116003.45426296537,Sellers
CAN,Global,1697655.134697948,595284.9545124955,2140455.3075393545,1023703.9820705737,19573.422638371616,1309248.673974313,0.1263052334874803,NA,1.755491171651757,0.33280708926221303,1183115.298561881,-1758826.830436005,607403.7666877571,607403.7666877571,Sellers
ARG,Global,36544.91620464442,10171.74902125448,43307.14732127933,205075.30003622232,94934763.71704039,243353.77115639643,922.6502817426945,NA,1.755491171651757,0.33280708926221303,295853.600971417,94628738.36704771,95220445.56899056,94628738.36704771,Buyers
IRL,Global,43959.578595003484,16516.576589241624,51622.366456451906,79098.83850357257,306581.99181987863,92416.45738987305,16.236989857293135,NA,1.755491171651757,0.33280708926221303,61686.66054786955,228378.75468276747,351752.0757785066,228378.75468276747,Buyers
RUS,Global,948812.571098465,640206.6166646704,1201879.2339613948,1296828.1464093307,2065660.4333416093,1651535.474280668,7.0502712666883545,NA,1.755491171651757,0.33280708926221303,610938.2700555318,814515.5466214071,2036392.0867324707,814515.5466214071,Buyers
PCN,Global,312518.20200648706,26490.058952838182,409429.93810549856,98086.9801041929,1190.4551679880367,128431.63602726664,0.03341592271827054,NA,1.755491171651757,0.33280708926221303,376432.1169759762,-401731.72076082637,351132.51319112605,351132.51319112605,Sellers
PYF,Global,991659.0119007233,926048.8165902086,1202537.2299039422,941526.8062052766,838873.3536408046,1143494.0658766837,1.7242072872601568,NA,1.755491171651757,0.33280708926221303,88006.64451378661,-175182.1074631905,831.1815643827431,831.1815643827431,Sellers
SJM,Global,71165.57125692355,34060.582329168916,88807.87434034707,73814.99260922165,39032.30733281717,92157.31596038671,2.0510424382720545,NA,1.755491171651757,0.33280708926221303,4651.035793944975,320.689209703276,9622.760797593226,320.689209703276,Buyers
GRL,Global,51224.54163872683,29124.675839431584,61968.218079748185,285173.0146393926,3411048.44718024,348676.00805139006,31.007378339586083,NA,1.755491171651757,0.33280708926221303,410694.4789740782,2971229.29236673,3792618.2503148867,2971229.29236673,Buyers
TKL,Global,196095.4781645325,9946.542071163654,249465.59882397373,67973.27869391734,93.59212353963568,86454.67779128469,0.0028822834013063686,NA,1.755491171651757,0.33280708926221303,224917.39006327034,-234770.34001089438,215064.4401156463,215064.4401156463,Sellers
ISL,Global,104489.07830094382,13646.27308267355,126740.2916492491,137592.70163024258,157494.91848610947,166470.84772334216,7.511424200372315,NA,1.755491171651757,0.33280708926221303,58113.118504269114,85735.52689916681,201961.76390770503,85735.52689916681,Buyers
ZAF,Global,859685.1163076913,100984.32538104057,965681.7625822703,300656.7049711435,699.1895084665557,346648.74578662525,0.004305108940351942,NA,1.755491171651757,0.33280708926221303,981369.4408038167,-1081654.5766763906,881084.3049312426,881084.3049312426,Sellers
NIU,Global,233236.0845600199,3340.5266466140747,284057.71785755106,70447.44052153362,138.50997838769976,85968.30480805293,0.003025879467853491,NA,1.755491171651757,0.33280708926221303,285774.0274547231,-288976.0441229495,282572.0107864967,282572.0107864967,Sellers
WLF,Global,103084.7077595887,31310.28502202034,131740.45363750827,42138.890114592985,1827.126050454436,53502.335974058,0.09412247780897073,NA,1.755491171651757,0.33280708926221303,106989.84482488784,-136473.00379645373,77506.68585332193,77506.68585332193,Sellers
NAM,Global,248565.8345292664,21479.595633506775,296614.33439137775,114820.19435613073,506.4514865773274,134716.5790974741,0.006609251845795001,NA,1.755491171651757,0.33280708926221303,234789.29057085223,-255762.43471778167,213816.1464239228,213816.1464239228,Sellers
GEO,Global,1464.921431150231,2.7752718925476074,2281.3015383986713,3940.153693229932,189551.18799770405,6012.182929663773,77.31354625029311,NA,1.755491171651757,0.33280708926221303,4345.248383868523,185203.164341943,193893.66110968002,185203.164341943,Buyers
BMU,Global,312020.3209190942,10246.293159484863,348556.4696212297,89745.88510110178,1197.139008695072,100325.01171468213,0.01763177918257735,NA,1.755491171651757,0.33280708926221303,390200.80976236076,-399249.96391315054,381151.655611571,381151.655611571,Sellers
MNP,Global,220697.20055319756,78565.90663099289,247596.2296546281,164804.9429442817,1670.9434701235987,182814.78312550788,0.21992368630513018,NA,1.755491171651757,0.33280708926221303,98118.36479613752,-175013.3279570068,21223.401635268234,21223.401635268234,Sellers
TWN,Global,52108.24339575048,10801.326545715332,58227.338375014784,82182.58953281293,223787.17472546425,91335.00180849846,8.864686956299332,NA,1.755491171651757,0.33280708926221303,52795.249136812236,160190.5990429367,265781.09731656115,160190.5990429367,Buyers
SHN,Global,1219982.1245946963,143864.53951072693,1358716.9338205345,366110.31946803286,7502.169202717066,404377.86835853104,0.09985040672455807,NA,1.755491171651757,0.33280708926221303,1498964.4156222073,-1635326.7859302172,1362602.0453141974,1362602.0453141974,Sellers
