iso3,global,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Global,2624582.9823416984,117437999.64130574,3082812.801559267,2387843.805499286,12445271.944971852,2805219.4579174696,113.28083077037623,NA,901.8501845280258,0.2770325705962604,213503270.3203426,-318495998.0166765,108510542.62400872,108510542.62400872,Sellers
ATF,Global,926301.4259080306,12341597.99842368,1056827.160321211,777816.8163500485,2491493.5010544173,888827.1312953631,8.576708656083639,NA,901.8501845280258,0.2770325705962604,133910872.52943799,-143760977.02680725,124060768.03206873,124060768.03206873,Sellers
HMD,Global,136080.44758719666,7868114.112196154,160359.72859561464,109990.6951485661,1154754.4990482095,130324.47970362326,120.6033345423008,NA,901.8501845280258,0.2770325705962604,23529048.051069483,-30242407.664217427,16815688.43792154,16815688.43792154,Sellers
CAN,Global,3522524.9149618456,270751571.98258865,4323266.36106622,3258162.950874636,105900636.63553677,4008232.9691144475,387.686470304313,NA,901.8501845280258,0.2770325705962604,238414886.09424138,-403265821.44129324,73563950.7471895,73563950.7471895,Sellers
ARG,Global,198500.27461919686,88927577.64941189,235464.89329641045,649146.178874168,641343957.4109279,774524.7234162561,1558.44790752152,NA,901.8501845280258,0.2770325705962604,406415091.9091447,146001287.85237128,958831471.6706607,146001287.85237128,Buyers
IRL,Global,166706.71206208848,30170536.913747445,195546.5627592944,249014.86195569142,182760847.3750089,292264.1434066335,2668.2473573494863,NA,901.8501845280258,0.2770325705962604,74229620.16970621,78360690.29155524,226819930.63096768,78360690.29155524,Buyers
RUS,Global,3834745.1501166243,291926323.8172872,4828857.808760797,4362475.720956295,1089321022.4185805,5463332.252761227,2452.675709132212,NA,901.8501845280258,0.2770325705962604,475933912.69283724,321460785.9084561,1273328611.2941306,321460785.9084561,Buyers
PCN,Global,363285.11149701074,703049.3157887757,476151.84534571145,308792.3447724591,24843.80228505787,404312.84778960614,0.40795982736142505,NA,901.8501845280258,0.2770325705962604,49144311.725979544,-49822517.23948326,48466106.21247583,48466106.21247583,Sellers
PYF,Global,3487136.3192788023,26887593.834211648,4168156.8049968225,2964065.871386982,5510046.134386698,3539800.1186177796,4.934873826124592,NA,901.8501845280258,0.2770325705962604,471731179.9523952,-493108727.65222013,450353632.2525703,450353632.2525703,Sellers
SJM,Global,367941.7209963852,66200289.434807196,448046.5799302144,374922.9510013902,72788883.34127593,456503.74482153164,977.1376604304193,NA,901.8501845280258,0.2770325705962604,6296023.56824632,292570.33822241426,12884617.474715054,292570.33822241426,Buyers
GRL,Global,701059.8720104133,139717467.99361897,835275.8745948549,1036443.380775928,722553107.0924773,1232552.5130130153,2835.1034110117976,NA,901.8501845280258,0.2770325705962604,302465679.2678362,280369959.83102214,885301318.3666946,280369959.83102214,Buyers
TKL,Global,251752.88405154573,521591.1988094449,319436.22869658784,213989.95144381386,68456.57149616012,272316.2189612067,3.7173109137650364,NA,901.8501845280258,0.2770325705962604,34056507.74060239,-34509642.367915675,33603373.1132891,33603373.1132891,Sellers
ISL,Global,388859.5941469376,54963879.26111978,461822.6267449668,433162.2088359488,106485932.0651839,514741.35489085864,1559.7827254253725,NA,901.8501845280258,0.2770325705962604,39954321.23235876,11567731.571705349,91476374.03642288,11567731.571705349,Buyers
ZAF,Global,1113543.351744976,25227395.593691587,1264592.2272874329,946511.8489832295,630067.7722604672,1064092.9106918545,16.882419993161022,NA,901.8501845280258,0.2770325705962604,150637391.58767444,-175234719.40910557,126040063.76624332,126040063.76624332,Sellers
NIU,Global,260916.44637605041,322444.6013536453,319135.0553046284,221778.97941964283,1280.3282476686552,269934.5773227862,0.02358825207314628,NA,901.8501845280258,0.2770325705962604,35296131.79659569,-35617296.06970167,34974967.52348971,34974967.52348971,Sellers
WLF,Global,156069.9633873814,841722.1341431141,200757.43648419046,132659.46887927418,122343.2082097288,169828.62025156067,4.1397332674039236,NA,901.8501845280258,0.2770325705962604,21112758.792028833,-21832137.71796222,20393379.866095446,20393379.866095446,Sellers
NAM,Global,411267.77747075696,12371961.114676476,516055.9361211959,361470.98223226337,3530948.445811071,445450.61628202925,84.86484065354615,NA,901.8501845280258,0.2770325705962604,44909248.97473976,-53750261.643605165,36068236.305874355,36068236.305874355,Sellers
GEO,Global,13155.290999185087,1233625.6190218925,20422.91714148615,12404.187552760895,1099544.8833895593,19168.464611371932,178.51167674793237,NA,901.8501845280258,0.2770325705962604,677382.7817572929,-811463.5173896261,543302.0461249597,543302.0461249597,Sellers
BMU,Global,332392.16704111773,1248528.281929016,372227.1909775926,282533.34198495006,5988.4325666259365,315478.4983462184,0.03494468104557438,NA,901.8501845280258,0.2770325705962604,44965190.57725537,-46207730.42661776,43722650.72789298,43722650.72789298,Sellers
MNP,Global,610388.6775714137,1995986.2967677116,709479.1099468991,518830.37593570165,921388.7575345848,601299.4969318805,4.066072731074752,NA,901.8501845280258,0.2770325705962604,82571871.22523955,-83646468.76447268,81497273.68600641,81497273.68600641,Sellers
TWN,Global,231535.98234877933,37752170.8841629,256201.94258666175,264539.2518795773,76807433.54922132,292748.24467399303,1461.6078322922237,NA,901.8501845280258,0.2770325705962604,29764004.716378313,9291257.948680107,68819267.38143674,9291257.948680107,Buyers
SHN,Global,1347727.5601133755,10038368.234823227,1497441.1634423311,1152569.5242512142,119356.43169868641,1283749.1910736957,0.23279959839079165,NA,901.8501845280258,0.2770325705962604,176003310.65441725,-185922322.4575418,166084298.8512927,166084298.8512927,Sellers
CHL,Global,1987606.1310796214,55878924.167598724,2369374.709834947,1863583.9318049643,10183550.512374787,2218260.7394639766,37.30237871591266,NA,901.8501845280258,0.2770325705962604,111849443.30142106,-157544816.956645,66154069.646197125,66154069.646197125,Sellers
BHS,Global,456694.07993358263,116737620.0528202,556813.872206499,412646.82961495564,82866302.23808713,498559.0355579307,714.0190642392785,NA,901.8501845280258,0.2770325705962604,39724020.82780589,-73595338.64253896,5852703.0130728185,5852703.0130728185,Sellers
JAM,Global,219917.9502824082,13609245.863783836,250669.5575469734,186930.25774004695,284233.12937166344,211394.54416861752,34.82780669314238,NA,901.8501845280258,0.2770325705962604,29749956.606482267,-43074969.34089444,16424943.872070095,16424943.872070095,Sellers
AIA,Global,78187.63592549572,4716314.815237999,92582.66661404111,66459.49053667136,126350.51229870014,79733.04629418228,19.33046436938362,NA,901.8501845280258,0.2770325705962604,10577030.08308276,-15166994.386022057,5987065.780143461,5987065.780143461,Sellers
CRI,Global,493132.59561221965,14759276.370926857,574126.3592788716,420783.11140956415,559850.2120403226,488582.4403892741,26.019742121791758,NA,901.8501845280258,0.2770325705962604,65248395.67867235,-79447821.83755888,51048969.519785814,51048969.519785814,Sellers
TCA,Global,67578.43914161283,4785561.723542213,87950.6249388886,59307.264234373564,218275.57702231524,76710.9536884123,250.0066539354427,NA,901.8501845280258,0.2770325705962604,7459360.616357313,-12026646.762877211,2892074.469837414,2892074.469837414,Sellers
CYM,Global,93386.3166914745,64419.63817882538,113439.45092669428,79378.36918775331,2554.038968464823,95673.03201924491,0.1410285493929874,NA,901.8501845280258,0.2770325705962604,12633070.041089846,-12694935.640300207,12571204.441879485,12571204.441879485,Sellers
ATG,Global,93827.90313616801,7932118.242469788,107871.92720600657,79753.7176657428,219636.75961558116,92781.63352132333,25.621917840690983,NA,901.8501845280258,0.2770325705962604,12692806.763584629,-20405288.246438835,4980325.280730423,4980325.280730423,Sellers
DOM,Global,237626.1908613983,13218884.971455574,276770.4700212888,206627.86744767037,331162.23710279824,241668.684277986,13.662408848956483,NA,901.8501845280258,0.2770325705962604,27955843.69072995,-40843566.42508273,15068120.956377175,15068120.956377175,Sellers
COG,Global,23859.430967256678,2015784.9763946533,27563.970656624435,23912.755072334625,2085441.1755737273,27633.250796086064,1306.279759918231,NA,901.8501845280258,0.2770325705962604,48090.35400433836,21565.845174735667,117746.55318341241,21565.845174735667,Buyers
GAB,Global,169032.5352983064,17072971.195095062,187346.57236272618,152750.77336240522,6806933.004750934,168975.32775404575,548.237683714571,NA,901.8501845280258,0.2770325705962604,14683710.006333873,-24949748.196678,4417671.815989745,4417671.815989745,Sellers
HTI,Global,83965.87357005141,5584451.266735077,99576.52097812049,71370.9925345437,689583.8592071533,83558.08977342429,276.45648713930916,NA,901.8501845280258,0.2770325705962604,11358695.785981165,-16253563.193509089,6463828.378453242,6463828.378453242,Sellers
AUS,Global,4837538.51890628,290330697.9244385,5436388.6654830575,4071678.3523738487,95580343.26539819,4573010.832672226,115.46732217075089,NA,901.8501845280258,0.2770325705962604,690691132.5099381,-885441487.1689785,495940777.85089785,495940777.85089785,Sellers
USA,Global,4406746.487003337,290708056.07269955,5036689.670013888,5044408.651131664,1229549820.1820407,5767089.704985549,1948.8114318835205,NA,901.8501845280258,0.2770325705962604,575075740.3856727,363766023.72366846,1513917504.4950137,363766023.72366846,Buyers
HND,Global,144888.1949130836,14034738.12143135,170606.4472616926,141374.6385995012,11522770.951032378,166645.94197371375,657.4019100128803,NA,901.8501845280258,0.2770325705962604,3168701.409753902,-5680668.580152875,656734.239354929,656734.239354929,Sellers
CUW,Global,30410.867542934557,3860649.987001419,32963.011235986254,25849.237411494374,640755.3053429086,28191.99881100755,484.55559135052954,NA,901.8501845280258,0.2770325705962604,4113906.975787931,-7333801.657446442,894012.2941294207,894012.2941294207,Sellers
CUB,Global,283519.3478738188,59012972.08285332,346285.71251989645,247023.22588712495,34053950.607405186,300832.4526325262,613.396744249011,NA,901.8501845280258,0.2770325705962604,32914034.348257214,-57873055.823705345,7955012.872809082,7955012.872809082,Sellers
