iso3,global,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Global,2318950.1630418794,7204601.992868239,2724375.362177581,1964398.429170439,1717858.1230658232,2304506.7109345687,3.6693898884658074,NA,51.81565550283329,0.1558643138667518,18371330.500214785,-23858074.3700172,12884586.63041237,12884586.63041237,Sellers
ATF,Global,868420.9404109525,4244472.537486181,991861.2066770846,629332.2067920665,1497655.9689433363,726826.5433097403,5.230108675046495,NA,51.81565550283329,0.1558643138667518,12388539.455804877,-15135356.024347723,9641722.887262033,9641722.887262033,Sellers
HMD,Global,101985.65943528077,426720.18250865396,120715.54664211946,83900.94270993555,19168.395778642367,98979.4666077159,2.9831953498527315,NA,51.81565550283329,0.1558643138667518,937071.4517068153,-1344623.238436827,529519.6649768037,529519.6649768037,Sellers
CAN,Global,2752371.3390192483,9625943.892744917,3415035.2952482025,2680285.6313563436,6732179.4999159025,3330581.005983939,32.379420157682105,NA,51.81565550283329,0.1558643138667518,3735168.1949390164,-6628932.587768031,841403.8021100014,841403.8021100014,Sellers
ARG,Global,50721.19128464686,355870.6806618795,60023.648123988365,534300.26193332,474310907.72319496,636751.9025743905,1363.0809448203613,NA,51.81565550283329,0.1558643138667518,25056966.533111926,448898070.50942117,499012003.575645,448898070.50942117,Buyers
IRL,Global,95128.90294067204,697196.0231224447,111240.35343923858,205071.06278703996,83053526.07850422,241050.15552922038,1710.6332718741853,NA,51.81565550283329,0.1558643138667518,5696725.079836831,76659604.97554494,88053055.1352186,76659604.97554494,Buyers
RUS,Global,3063548.555677179,30770195.52431848,3891969.9876708863,3569635.8309872523,125405353.70778202,4507926.905483905,404.5344504778832,NA,51.81565550283329,0.1558643138667518,26223243.911834314,68411914.27162923,120858402.09529784,68411914.27162923,Buyers
PCN,Global,363285.11149701074,703049.3157887757,476151.84534571145,254299.57804790747,13047.488466964005,332413.68832742656,0.13431979403399638,NA,51.81565550283329,0.1558643138667518,5647156.855991249,-6337158.683313061,4957155.028669437,4957155.028669437,Sellers
PYF,Global,3362107.637273763,16675484.435774148,4018490.806708593,2440995.4234951613,3953485.492095398,2908872.694967762,2.4947641415147905,NA,51.81565550283329,0.1558643138667518,47728033.14860415,-60450032.0922829,35006034.204925396,35006034.204925396,Sellers
SJM,Global,163482.09054342285,1377790.9855884463,202202.97839849404,297050.2031413466,24248438.28684115,363114.40737077256,353.36808243880597,NA,51.81565550283329,0.1558643138667518,6920919.308537663,15949727.992715042,29791566.609790366,15949727.992715042,Buyers
