iso3,global,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Global,2380519.3333002627,11664324.969430739,2796785.8469164977,2077317.196191465,2256385.4945044527,2437240.0485446635,6.75348231240457,NA,95.8622429033867,0.12248715449185565,29065636.916349523,-38473576.39127581,19657697.441423237,19657697.441423237,Sellers
ATF,Global,893111.6149147962,5999229.482798681,1019969.8919263916,668928.102674195,1719077.0166548276,770208.6710302593,5.900310801931016,NA,95.8622429033867,0.12248715449185565,21490734.305342883,-25770886.771486737,17210581.83919903,17210581.83919903,Sellers
HMD,Global,106760.6449356875,803975.534071154,126463.58356293423,90858.21002690369,70541.19588731766,107316.30021139259,17.94962729776408,NA,95.8622429033867,0.12248715449185565,1524443.0779811293,-2257877.4161649654,791008.739797293,791008.739797293,Sellers
CAN,Global,2867786.278988564,18035207.127119917,3549230.5636079246,2834386.2498945547,15044179.019199297,3510303.2516572117,83.107733371666,NA,95.8622429033867,0.12248715449185565,3201801.701990092,-6192829.809910713,210773.59406947158,210773.59406947158,Sellers
ARG,Global,56744.067017161404,827763.7587868795,67147.48341785731,564925.8397842128,516930502.96825314,673181.2675571771,1413.4520099125064,NA,95.8622429033867,0.12248715449185565,48715444.54006874,467387294.66939753,564818183.749535,467387294.66939753,Buyers
IRL,Global,101925.56063916399,1120669.2262474447,119187.00872062914,216789.40923201374,105063484.18043208,254672.25806141002,2001.328321204433,NA,95.8622429033867,0.12248715449185565,11011106.154625596,92931708.79955904,114953921.10881023,92931708.79955904,Buyers
RUS,Global,3185432.992242196,39750404.55556848,4040466.2497728295,3781059.801645664,246533920.03221658,4764266.629042321,792.243930898736,NA,95.8622429033867,0.12248715449185565,57098121.88280445,149685393.59384364,263881637.35945255,149685393.59384364,Buyers
PCN,Global,363285.11149701074,703049.3157887757,476151.84534571145,268830.982507788,15278.526557661085,351368.46481931274,0.16677862276639177,NA,95.8622429033867,0.12248715449185565,9054584.65639269,-9742355.445623804,8366813.867161575,8366813.867161575,Sellers
PYF,Global,3462786.806416112,24075297.459211648,4138962.8560839016,2580480.8762663137,4312349.060578433,3077549.4989269273,2.6283370898515135,NA,95.8622429033867,0.12248715449185565,84579825.3911185,-104342773.78975171,64816876.992485285,64816876.992485285,Sellers
SJM,Global,189790.71859512918,3274840.8410571963,234103.01150556322,317816.26923735824,33033613.483417764,387774.651490711,496.0505506343817,NA,95.8622429033867,0.12248715449185565,12272816.433505198,17485956.20885537,42031589.07586577,17485956.20885537,Buyers
GRL,Global,425947.4892289657,10859876.420376785,518024.41579055146,893961.0699569298,396156654.10787666,1061874.2017713855,1830.772307947379,NA,95.8622429033867,0.12248715449185565,44864831.55782787,340431946.129672,430161609.2453277,340431946.129672,Buyers
TKL,Global,251752.88405154573,521591.1988094449,319436.22869658784,186297.13419814385,1105.3817490270962,236878.97038559866,0.22370864070073454,NA,95.8622429033867,0.12248715449185565,6274734.9918701295,-6795220.808930547,5754249.174809712,5754249.174809712,Sellers
ISL,Global,247054.56711660366,3996887.042369783,295489.0960916362,377105.9229865907,45551021.38157627,447974.0889000726,728.6236535738769,NA,95.8622429033867,0.12248715449185565,12467014.666323485,29087119.672883004,54021149.00552997,29087119.672883004,Buyers
ZAF,Global,1040547.4261821986,4625466.937441587,1174665.180266056,824022.0802912822,58837.96917724078,925424.9552880343,0.666990666760422,NA,95.8622429033867,0.12248715449185565,20756605.302534852,-25323234.270799197,16189976.334270505,16189976.334270505,Sellers
NIU,Global,260916.44637605041,322444.6013536453,319135.0553046284,193078.17031827732,799.2282116588174,235350.9461601671,0.008832291432618133,NA,95.8622429033867,0.12248715449185565,6503129.297597247,-6824774.6707392335,6181483.924455261,6181483.924455261,Sellers
WLF,Global,156069.9633873814,841722.1341431141,200757.43648419046,115491.77290666224,61848.605328846046,147769.28535936854,3.043300120508747,NA,95.8622429033867,0.12248715449185565,3889916.3524425942,-4669789.881256863,3110042.8236283264,3110042.8236283264,Sellers
NAM,Global,367276.8031227154,4043903.7084264755,453680.8812694996,314692.3845316176,1028195.3411278962,380716.1786825054,32.956943400937945,NA,95.8622429033867,0.12248715449185565,5040860.307913182,-8056568.675211761,2025151.940614603,2025151.940614603,Sellers
GEO,Global,7521.91964562971,472632.75964689255,11333.918782511697,10798.939751815367,831419.4187939578,16536.685100206025,160.10488810414745,NA,95.8622429033867,0.12248715449185565,314142.49741845153,44644.16172861372,672929.1565655167,44644.16172861372,Buyers
BMU,Global,328044.3286330744,382789.4694290161,367017.1639823899,245970.20361042712,4801.154599201282,274776.9859886179,0.03026700776319798,NA,95.8622429033867,0.12248715449185565,7867809.709003943,-8245798.023833758,7489821.394174128,7489821.394174128,Sellers
MNP,Global,610388.6775714137,1995986.2967677116,709479.1099468991,451687.6214028461,669281.8504473856,521239.3773431812,3.473638770076757,NA,95.8622429033867,0.12248715449185565,15213439.19545524,-16540143.641775567,13886734.749134913,13886734.749134913,Sellers
TWN,Global,156024.79724433325,2440007.102912903,173441.53732477382,229954.36764139787,36339009.42522621,254524.16358947914,893.4928667148855,NA,95.8622429033867,0.12248715449185565,7087054.435146435,26811947.887166873,40986056.757459745,26811947.887166873,Buyers
SHN,Global,1325909.1861273332,2352479.328573227,1472938.5127711853,1003413.4681716453,91316.81362455655,1115837.4018370542,0.16576731098858424,NA,95.8622429033867,0.12248715449185565,30915162.84997024,-33176325.36491891,28654000.33502157,28654000.33502157,Sellers
CHL,Global,1890358.501281985,11829427.136348724,2251997.4920699666,1578135.5084945858,5941103.705157582,1880749.2868544098,8.59737293904359,NA,95.8622429033867,0.12248715449185565,29930396.37460803,-35818719.80579917,24042072.943416886,24042072.943416886,Sellers
BHS,Global,280705.9600171875,739369.8028202057,337889.53410935396,359245.47519419674,46437735.339332215,431588.329280935,657.1248925440154,NA,95.8622429033867,0.12248715449185565,7528974.081412684,38169391.45509933,53227339.61792469,38169391.45509933,Buyers
JAM,Global,193270.46527577526,654833.4419088364,218455.31168922863,162739.28320898203,19114.848622078833,184290.8879144648,0.7894057181274847,NA,95.8622429033867,0.12248715449185565,2926787.5914144567,-3562506.1847012145,2291068.9981276994,2291068.9981276994,Sellers
AIA,Global,67381.40432770913,144171.53398799896,80905.8580361115,57858.850584866836,1583.1386035138084,69350.48126154515,0.21198084617510807,NA,95.8622429033867,0.12248715449185565,912853.3599569019,-1055441.7553413871,770264.9645724167,770264.9645724167,Sellers
CRI,Global,447859.4023004057,1600506.245926857,519427.00960425474,365707.3949238452,102449.51310656471,424099.2760518174,2.3981443303402497,NA,95.8622429033867,0.12248715449185565,7875275.686132662,-9373332.418952955,6377218.95331237,6377218.95331237,Sellers
TCA,Global,59149.81251114757,178911.59854221344,76493.00611129677,51632.20650992522,26388.598200813023,66619.83621309724,13.045839091975337,NA,95.8622429033867,0.12248715449185565,720654.5725411341,-873177.5728825345,568131.5721997337,568131.5721997337,Sellers
CYM,Global,93386.3166914745,64419.63817882538,113439.45092669428,69105.87435169112,1357.121970159055,82640.20849912216,0.05788275691550613,NA,95.8622429033867,0.12248715449185565,2327577.6613779888,-2390640.177586655,2264515.1451693224,2264515.1451693224,Sellers
ATG,Global,80114.87263125872,228890.2424697876,93181.59022413642,69432.64832076432,24928.277123206008,80421.65276435332,13.530099694962363,NA,95.8622429033867,0.12248715449185565,1024021.9816010772,-1227983.946947659,820060.0162544957,820060.0162544957,Sellers
DOM,Global,218671.15018792168,535059.346455574,256316.4239135864,176437.38174497045,183570.7896822748,206570.87903409568,1.7134058356595385,NA,95.8622429033867,0.12248715449185565,4048623.7692035786,-4400112.3259768775,3697135.2124302792,3697135.2124302792,Sellers
COG,Global,21451.439642184487,119989.60139465332,24499.525418566365,20495.28836991649,94768.826247511,23327.19567774997,26.3773901459321,NA,95.8622429033867,0.12248715449185565,91658.80551453707,-116879.5806616794,66438.03036739475,66438.03036739475,Sellers
GAB,Global,137004.32861066342,1347205.4763450623,150451.34652270726,132983.02622138805,1059249.0619480636,146023.74821183056,55.25069421934312,NA,95.8622429033867,0.12248715449185565,385491.0664286848,-673447.4808256836,97534.65203168616,97534.65203168616,Sellers
HTI,Global,67912.49966062252,35106.735485076904,79190.02894880497,62134.74644183804,11123.207089990288,71992.1078351368,1.3306035062505057,NA,95.8622429033867,0.12248715449185565,553868.3824949419,-577851.9108900286,529884.8540998553,529884.8540998553,Sellers
AUS,Global,3913848.266534505,79054090.23693848,4395085.431496721,3487335.3670292995,43315952.11209795,3923496.5089199194,74.59853188342804,NA,95.8622429033867,0.12248715449185565,40886483.17379577,-76624621.29863629,5148345.048955239,5148345.048955239,Sellers
USA,Global,3806795.7301800973,29491587.048757624,4342389.870303254,4391602.8256910965,277386516.57825863,5019489.918535665,865.3487183592929,NA,95.8622429033867,0.12248715449185565,56060919.84149947,191834009.68800154,303955849.37100047,191834009.68800154,Buyers
HND,Global,111992.1416019533,514041.3558063507,132161.3176096472,123079.09713368339,2146579.574513895,145164.5230803865,255.8152712641817,NA,95.8622429033867,0.12248715449185565,1062820.424241756,569717.7944657882,2695358.6429493004,569717.7944657882,Buyers
