iso3,global,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Global,2449748.3752995473,22719130.703805737,2877901.7213238673,2190235.9632124905,3443832.3865549434,2570877.0064912704,14.53638068840101,NA,224.6873606527136,0.34055782081213215,58309158.92846016,-77584457.24571095,39033860.61120936,39033860.61120936,Sellers
ATF,Global,919264.8975261549,9872394.40467368,1049009.8550591555,708523.9985563236,1969615.8474221642,813282.7722320274,6.637496926640926,NA,224.6873606527136,0.34055782081213215,47350816.371111564,-55253594.928363085,39448037.81386005,39448037.81386005,Sellers
HMD,Global,127801.7760839709,4025774.674696154,150984.07744443562,97815.47734387185,266801.8051600928,115647.44312968402,37.36828796441898,NA,224.6873606527136,0.34055782081213215,6737542.319656644,-10496515.189192705,2978569.4501205827,2978569.4501205827,Sellers
CAN,Global,3074199.600678367,51500723.13102616,3790986.703585982,2988486.8684327663,34442665.76149575,3690534.1181662288,170.2371424707266,NA,224.6873606527136,0.34055782081213215,19258567.58259678,-36316624.952127196,2200510.213066362,2200510.213066362,Sellers
ARG,Global,65386.76119204357,2160200.2431618795,77245.80260952015,595551.4176351057,560954612.0418577,710223.4891454829,1457.76263815894,NA,224.6873606527136,0.34055782081213215,119121297.36754431,439673114.4311515,677915709.1662402,439673114.4311515,Buyers
IRL,Global,114408.91607684795,2952919.9449974447,133723.4190804787,228507.75567698744,131303854.75715946,268432.55426390335,2349.918356775197,NA,224.6873606527136,0.34055782081213215,25636567.123292662,102714367.68886936,153987501.93545467,102714367.68886936,Buyers
RUS,Global,3395949.9468465913,71830698.98915514,4298102.774605501,3992483.772304075,458741210.28736997,5019058.170165511,1206.2207793047255,NA,224.6873606527136,0.34055782081213215,134033610.78210852,252876900.51610628,520944122.08032334,252876900.51610628,Buyers
PCN,Global,363285.11149701074,703049.3157887757,476151.84534571145,283362.38696766837,17957.791857234606,370367.81994851853,0.20003494690122012,NA,224.6873606527136,0.34055782081213215,17957626.03067183,-18642717.55460337,17272534.50674029,17272534.50674029,Sellers
PYF,Global,3487136.3192788023,26887593.834211648,4168156.8049968225,2719966.3290374656,4692990.38276615,3245751.4764624303,2.8428993002489187,NA,224.6873606527136,0.34055782081213215,172373400.27929398,-194568003.73073947,150178796.8278485,150178796.8278485,Sellers
SJM,Global,263524.49418438267,14786013.700432196,323114.4875426806,338582.33533336996,44431604.189831324,412781.58582816453,611.5354081990455,NA,224.6873606527136,0.34055782081213215,16864548.224056598,12781042.26534253,46510138.71345572,12781042.26534253,Buyers
GRL,Global,485338.14105119026,19336180.610806473,587119.1911314201,945772.8193456564,498222042.1274856,1123459.7708873437,2130.0735522506234,NA,224.6873606527136,0.34055782081213215,103453852.61896488,375432008.89771426,582339714.135644,375432008.89771426,Buyers
