iso3,global,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Global,2065849.2587236366,2186322.258493239,2423507.0540434686,1343345.2105547974,612679.9938815502,1586864.2567063598,1.1167418749941056,NA,5.735995260488896,0.26596920411956093,4144279.795980503,-5717922.060592191,2570637.531368814,2570637.531368814,Sellers
ATF,Global,653104.4686124189,1626857.1751814932,752689.4855533624,411554.7794403593,606888.5281616965,482222.1263890189,3.059502100734777,NA,5.735995260488896,0.26596920411956093,1385527.8722634995,-2405496.519283296,365559.2252437029,365559.2252437029,Sellers
HMD,Global,87651.87199796682,35336.55164927896,103492.73731140021,45635.972466610736,31.16028065843594,54229.820186621255,0.00235272961537101,NA,5.735995260488896,0.26596920411956093,241003.00057703615,-276308.3919456567,205697.6092084156,205697.6092084156,Sellers
CAN,Global,2386662.618719404,2775220.8419636674,2980460.975340252,1832732.229396182,859911.2978157897,2306202.2776532685,2.1731354541213257,NA,5.735995260488896,0.26596920411956093,3177342.0877987705,-5092651.6319466485,1262032.5436508928,1262032.5436508928,Sellers
ARG,Global,36544.91620464442,10171.74902125448,43307.14732127933,365859.58375340956,261961688.98653528,434732.5357789552,1157.4662409902685,NA,5.735995260488896,0.26596920411956093,1888947.3722691934,260062569.86524484,263840464.60978323,260062569.86524484,Buyers
IRL,Global,57673.6091881822,66743.28581775725,67414.10437845386,140620.15733968458,12161762.04576055,164833.6529348398,450.20795323425295,NA,5.735995260488896,0.26596920411956093,475781.0070709317,11619237.75287186,12570799.767013725,11619237.75287186,Buyers
RUS,Global,1204978.9168804612,1472355.5372579321,1531632.713723298,2406803.9923659903,15074983.850642927,3040711.5246852715,15.549103550958687,NA,5.735995260488896,0.26596920411956093,6893662.9369217055,6708965.376463289,20496291.2503067,6708965.376463289,Buyers
PCN,Global,335609.30431946256,112383.88219502568,439886.03821792593,174376.85351856516,5046.734931555383,227947.9084875997,0.07089315504625886,NA,5.735995260488896,0.26596920411956093,924828.5736309567,-1032165.720894427,817491.4263674864,817491.4263674864,Sellers
PYF,Global,2993212.4876117078,5662929.7971022725,3575755.8194502336,1673825.433253825,2219639.2588583613,2001056.9823358434,2.056019279755655,NA,5.735995260488896,0.26596920411956093,7567997.8905472215,-11011288.428791132,4124707.3523033103,4124707.3523033103,Sellers
SJM,Global,105582.06928641042,155756.606193915,131383.81693352337,182836.83961328267,2675871.611840529,225568.3812225994,78.84409531099973,NA,5.735995260488896,0.26596920411956093,443132.99644509744,2076982.0092015164,2963248.0020917114,2076982.0092015164,Buyers
GRL,Global,96794.53750697276,197423.43856526166,117901.93148709036,557184.698930207,43771443.94535902,670090.5372423048,441.3523431993764,NA,5.735995260488896,0.26596920411956093,2640795.7838993897,40933224.72289437,46214816.29069315,40933224.72289437,Buyers
TKL,Global,234479.71479354543,160396.1519344449,298134.18480893166,120841.38434474195,298.6744644988607,153391.64899376294,0.004392692859218965,NA,5.735995260488896,0.26596920411956093,651828.9248642077,-811926.4023341538,491731.4473942617,491731.4473942617,Sellers
ISL,Global,130407.96039890063,107977.06873697042,157822.42232352588,244609.2473426534,3776231.912617655,292698.7019900126,89.4222580966373,NA,5.735995260488896,0.26596920411956093,655058.0406510984,3013196.803229586,4323312.884531783,3013196.803229586,Buyers
ZAF,Global,907612.8485561954,263263.81927752495,1019631.0967130378,534500.8088375884,5137.965481453857,608640.5194323106,0.060374573161749316,NA,5.735995260488896,0.26596920411956093,2140168.8914572746,-2398294.7452533455,1882043.0376612034,1882043.0376612034,Sellers
NIU,Global,247218.44071080736,54550.847447395325,301719.21771778393,125239.8942605042,357.57443150669104,152714.5903844487,0.004962057059689717,NA,5.735995260488896,0.26596920411956093,699668.3643202636,-753861.6373361523,645475.091304375,645475.091304375,Sellers
WLF,Global,138095.57262896915,148263.1067993641,176874.141224092,74913.58242594307,9389.35546529393,95579.28472192782,0.4047528393573991,NA,5.735995260488896,0.26596920411956093,362411.5963528135,-501285.34768688364,223537.8450187433,223537.8450187433,Sellers
NAM,Global,264391.19154783775,77368.95452022552,316640.4383719455,204124.7899664546,1601.7922159813095,241553.15134858357,0.0351286467486868,NA,5.735995260488896,0.26596920411956093,345687.7938375342,-421454.95614177844,269920.63153328997,269920.63153328997,Sellers
GEO,Global,1464.921431150231,2.7752718925476074,2281.3015383986713,7004.717676853211,431224.4125075702,10543.139793688453,80.06223804073788,NA,5.735995260488896,0.26596920411956093,31776.24500942647,399445.39222625113,462997.8822451041,399445.39222625113,Buyers
BMU,Global,314281.04839773296,15339.305366516113,351072.2991051022,159548.2401797365,2602.5671007234105,178098.05725034585,0.02227203362096659,NA,5.735995260488896,0.26596920411956093,887546.654580565,-900283.3928463578,874809.9163147723,874809.9163147723,Sellers
