iso3,global,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,rect,mkt_tc_b,mkt_tc_s,savings,transaction
ATG,Global,82804.52543817791,760090.3674697876,96129.11347250723,76938.88057165778,151095.9902486917,90241.87255331279,18.75526973151757,NA,521.603311252745,3059539.785009566,-3668534.162230662,2450545.4077884704,2450545.4077884704,Sellers
DOM,Global,221333.773642122,1136264.096455574,259256.14158441007,198394.09861966132,251051.45843952213,233337.71767305458,6.096639978427065,NA,521.603311252745,11965410.45077737,-12850623.088793423,11080197.812761318,11080197.812761318,Sellers
COG,Global,21451.439642184487,119989.60139465332,24499.525418566365,22980.71869894786,1323980.7174380017,27563.970656624435,787.2932743821924,NA,521.603311252745,797677.0198372508,406314.0962060975,2001668.1358805993,406314.0962060975,Buyers
GAB,Global,152685.3543193127,6771067.820095062,168901.0543073989,147359.56959667327,4163666.1228743545,165823.81460065048,473.09476690791496,NA,521.603311252745,2777946.946348005,-5385348.643568713,170545.2491272972,170545.2491272972,Sellers
HTI,Global,83965.87357005142,5584451.266735077,99576.5209781205,68852.01632744215,167680.95568620876,82104.99483510746,141.10896047210232,NA,521.603311252745,7883437.983546278,-13300208.294595147,2466667.6724974103,2466667.6724974103,Sellers
AUS,Global,4761914.943978878,240727263.42443848,5348168.964922017,3912312.0836435165,78907031.98998143,4395085.431496721,95.72964769994196,NA,521.603311252745,443155665.2007279,-604975896.635185,281335433.7662708,281335433.7662708,Sellers
USA,Global,4171921.2997996393,128188910.38519955,4765382.981735932,4866370.698738783,906527117.2660336,5564992.920110637,1676.5214935741676,NA,521.603311252745,362227105.9841357,416111100.8966984,1140565312.8649697,416111100.8966984,Buyers
HND,Global,129766.90909689364,4078855.4964313507,152854.18927565555,136384.94547245998,8279896.244429359,161711.92325580833,640.3291507970506,NA,521.603311252745,3451989.687486519,749051.0605114894,7653030.435484528,749051.0605114894,Buyers
CUW,Global,27515.098245766694,1447957.487001419,29955.355614277018,24936.911385206335,198682.6281704288,29955.355614277018,484.55559135052954,NA,521.603311252745,1344790.8034966027,-2594065.662327593,95515.94466561242,95515.94466561242,Sellers
CUB,Global,208273.30809718688,12426432.582853317,254687.19004620044,238125.77044086772,28836531.439039815,292059.86208006134,578.6589571808158,NA,521.603311252745,15571143.20751181,838955.6486746874,31981242.063698307,838955.6486746874,Buyers
GBR,Global,104563.9152817858,8854006.406154633,123763.73592636515,490415.862966555,953689151.4738315,575794.6018296726,3871.31498926991,NA,521.603311252745,201261653.56569654,743573491.5019803,1146096798.6333735,743573491.5019803,Buyers
TON,Global,510809.6300794932,2284196.5074443817,596082.5329944354,418863.8966651844,92473.2540116147,489043.71982540435,3.590599468560275,NA,521.603311252745,47959199.00446563,-50150922.2578984,45767475.75103287,45767475.75103287,Sellers
GUY,Global,92448.27181665195,4717387.673666,106409.36564897561,98365.3202620663,8457152.40419034,115552.7679051468,787.6909448501472,NA,521.603311252745,3086352.0619710367,653412.6685533021,6826116.7924953755,653412.6685533021,Buyers
BRB,Global,162486.44653817386,3393538.933193207,182680.5294663605,133238.88616130257,90084.63493203343,152707.1662735512,13.482212875910035,NA,521.603311252745,15255624.338640647,-18559078.636901822,11952170.040379474,11952170.040379474,Sellers
ABW,Global,24574.32764803728,116858.09015274048,26872.262215064067,22499.378662296742,51171.07714287379,26872.262215064067,31.657170109376604,NA,521.603311252745,1082300.26164279,-1147987.2746526566,1016613.2486329232,1016613.2486329232,Sellers
BLZ,Global,16342.9071704745,1403079.0559501648,20569.549426166992,23899.114646386584,5792701.991744026,29388.47954128747,611.8322776867155,NA,521.603311252745,3941342.83994849,448280.095845371,8330965.77574235,448280.095845371,Buyers
