iso3,global,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Global,2730396.927124412,229144103.26630574,3208347.208825477,2472532.880765055,28610560.635068223,2904483.942232178,287.29278987269396,NA,1331.779811826555,0.44983623410302676,343418131.13729846,-543951673.768536,142884588.50606096,142884588.50606096,Sellers
ATF,Global,926301.4259080306,12341597.99842368,1056827.160321211,807513.738261645,2777669.3308282495,921725.6956413505,11.496692632219043,NA,1331.779811826555,0.44983623410302676,158199044.30101505,-167762972.96861047,148635115.63341963,148635115.63341963,Sellers
HMD,Global,136080.44758719666,7868114.112196154,160359.72859561464,115208.64563629223,1824666.030193443,136486.2846649892,140.43334059545737,NA,1331.779811826555,0.44983623410302676,27796644.47465662,-33840092.556659326,21753196.39265391,21753196.39265391,Sellers
CAN,Global,3656744.6987562515,418810601.04508865,4483524.697434465,3373738.4147782945,163349827.74352032,4144715.7716693194,580.5267480170617,NA,1331.779811826555,0.44983623410302676,376902055.62189615,-632362828.9234645,121441282.32032782,121441282.32032782,Sellers
ARG,Global,500510.76436332095,428778619.4421497,595754.4137320122,672115.3622623376,678879902.0132397,802125.3253502843,1680.3980095392608,NA,1331.779811826555,0.44983623410302676,228539539.098524,21561743.47256604,478640821.6696141,21561743.47256604,Buyers
IRL,Global,186931.31201009452,54861249.663747445,219780.11333869438,257803.62178942174,206763971.168465,302295.53653680196,2886.6536529553273,NA,1331.779811826555,0.44983623410302676,94386311.38162571,57516410.12309182,246289032.88634324,57516410.12309182,Buyers
RUS,Global,4051675.60147658,533722625.1297872,5090316.351760817,4521043.6989501035,1562498342.9794579,5652132.278201713,3550.8289379114844,NA,1331.779811826555,0.44983623410302676,625094956.5306773,403680761.31899333,1653870674.380348,403680761.31899333,Buyers
PCN,Global,363285.11149701074,703049.3157887757,476151.84534571145,319690.8981173695,41110.40173601613,418792.53921110387,2.555633737816628,NA,1331.779811826555,0.44983623410302676,58057893.2914653,-58719832.20551806,57395954.377412535,57395954.377412535,Sellers
PYF,Global,3487136.3192788023,26887593.834211648,4168156.8049968225,3068679.960965346,6354275.064534361,3668957.0284886854,16.98632168104809,NA,1331.779811826555,0.44983623410302676,557291730.1323202,-577825048.9019974,536758411.3626429,536758411.3626429,Sellers
SJM,Global,401953.7029308196,103453256.5285572,488760.4152715104,390497.50057339895,89269652.05996424,475100.1595074539,1150.498020123652,NA,1331.779811826555,0.44983623410302676,15257139.019812595,-29440743.48840555,1073534.5512196422,1073534.5512196422,Sellers
GRL,Global,806252.8238836159,257779018.77486897,958404.8684316559,1075302.1928174729,840808386.0373079,1278860.3149372987,3246.291128118549,NA,1331.779811826555,0.44983623410302676,358314517.9307854,224714849.33165348,941343885.1932243,224714849.33165348,Buyers
TKL,Global,251752.88405154573,521591.1988094449,319436.22869658784,221542.5379653602,98401.46526818644,281750.1752641887,4.228612124328857,NA,1331.779811826555,0.44983623410302676,40233529.02587525,-40656718.759416506,39810339.29233399,39810339.29233399,Sellers
