iso3,global,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Global,2003673.2014744612,1874925.285836989,2350581.2802588358,1202196.7517785153,463006.2407150257,1424635.8729403415,0.9841471050675451,NA,4.359083894683106,0.18253318198162727,3493703.0838373927,-4905622.128959356,2081784.0387154294,2081784.0387154294,Sellers
ATF,Global,537923.4613411331,1062976.2679549307,625939.8063482153,362059.9095876987,468349.11046392255,423935.33052771626,2.56422664967632,NA,4.359083894683106,0.18253318198162727,766603.9761101649,-1361231.1336011728,171976.81861915678,171976.81861915678,Sellers
HMD,Global,86104.93800098599,26998.39539927896,101626.12575106922,36939.38832040056,14.943292729294566,44089.2068864362,0.0015454328008727826,NA,4.359083894683106,0.18253318198162727,214316.75578588207,-241300.20789243173,187333.3036793324,187333.3036793324,Sellers
CAN,Global,2293290.766132239,2316606.434004683,2866953.2821539603,1640106.4562234182,499131.05411332246,2070427.533536472,1.5975898343118164,NA,4.359083894683106,0.18253318198162727,2847285.2055832385,-4664760.585474599,1029809.8256918779,1029809.8256918779,Sellers
ARG,Global,36544.91620464442,10171.74902125448,43307.14732127933,327577.6114397936,218586044.03455198,388848.52630696323,1111.7631765907481,NA,4.359083894683106,0.18253318198162727,1268635.9346257555,217307236.35090497,219844508.2201565,217307236.35090497,Buyers
IRL,Global,52493.460559237734,39121.74773181975,61480.19790839063,125972.22428346745,6312649.692066905,147388.26372644448,353.1155495484175,NA,4.359083894683106,0.18253318198162727,320300.09555151506,5953227.84878357,6593828.0398866,5953227.84878357,Buyers
RUS,Global,1135197.2296671758,1115231.8296163306,1441570.3325203983,2142524.029042976,11216379.21964008,2709178.23789832,13.62051240465208,NA,4.359083894683106,0.18253318198162727,4391022.027841731,5710125.362182018,14492169.417865481,5710125.362182018,Buyers
PCN,Global,323349.6872429928,52169.97594502568,423559.41883457475,156212.59794371462,3812.6485370477803,204262.81993614294,0.0643322805383025,NA,4.359083894683106,0.18253318198162727,728564.5941686957,-776921.9215766736,680207.2667607178,680207.2667607178,Sellers
PYF,Global,2941086.73609497,5403292.7365553975,3512186.6952078003,1499468.617289885,1869838.109168539,1797052.6494930726,1.958731502871382,NA,4.359083894683106,0.18253318198162727,6284134.323966602,-9817588.95135346,2750679.696579743,2750679.696579743,Sellers
SJM,Global,94616.81109127635,102609.19799079001,117996.98702067537,156879.25699326812,1067537.4282348347,194288.3217182253,42.15795923892304,NA,4.359083894683106,0.18253318198162727,271407.2251749505,693521.0050690942,1236335.455418995,693521.0050690942,Buyers
GRL,Global,82835.67604502173,126698.78732014447,100697.81589789975,492420.01219429896,21026670.964493424,595458.0416180786,251.10419742562854,NA,4.359083894683106,0.18253318198162727,1785412.4832227859,19114559.693950493,22685384.660396066,19114559.693950493,Buyers
TKL,Global,222541.42328662655,102625.3638485074,282889.50126689905,108253.74014216466,244.16653409974865,137570.58532382912,0.004267676115656656,NA,4.359083894683106,0.18253318198162727,498189.59895566973,-600570.7962700773,395808.40164126205,395808.40164126205,Sellers
ISL,Global,121648.13766695574,64487.281627595425,147259.45471336198,219129.11741112702,1997138.0004358338,262948.23528697406,50.83103298473944,NA,4.359083894683106,0.18253318198162727,424927.7688407472,1507722.9499674912,2357578.4876489853,1507722.9499674912,Buyers
ZAF,Global,898578.2704651724,219749.69525408745,1009665.6192406644,478823.6412503396,2749.563165261688,545763.2876897287,0.029425136149032097,NA,4.359083894683106,0.18253318198162727,1829745.6439290564,-2046745.7760178822,1612745.5118402306,1612745.5118402306,Sellers
NIU,Global,244890.0244780666,44102.696080207825,298771.69446941314,112194.07194170168,295.64741439377406,136877.4257748685,0.004534218923695806,NA,4.359083894683106,0.18253318198162727,578432.7895909022,-622239.8382567163,534625.7409250881,534625.7409250881,Sellers
WLF,Global,135747.1544705125,135520.7542603016,173866.48560238275,67110.084256574,6583.9517032703125,85640.19545039546,0.3136598394350539,NA,4.359083894683106,0.18253318198162727,299194.74734781287,-428131.54990484414,170257.9447907816,170257.9447907816,Sellers
NAM,Global,259994.40221774162,55572.362723350525,310904.4806116065,182861.7910116156,1119.1703559191828,215518.20114336093,0.01596852962152811,NA,4.359083894683106,0.18253318198162727,336227.5232634776,-390680.71563090896,281774.33089604625,281774.33089604625,Sellers
GEO,Global,1464.921431150231,2.7752718925476074,2281.3015383986713,6275.059585514335,372806.3527104466,9427.524768052315,80.06223804073788,NA,4.359083894683106,0.18253318198162727,20967.795759889286,351835.78167866473,393771.3731984433,351835.78167866473,Buyers
BMU,Global,314281.04839773296,15339.305366516113,351072.2991051022,142928.63182768063,2242.715717312603,159511.71617703786,0.02111055298960676,NA,4.359083894683106,0.18253318198162727,746939.5593855458,-760036.1490347493,733842.9697363423,733842.9697363423,Sellers
MNP,Global,533268.3459075597,983043.8670802116,618454.4075718694,262467.1313557079,158655.65115374565,297108.7293499015,2.0690249180452835,NA,4.359083894683106,0.18253318198162727,1180445.213013602,-2004833.428940068,356056.99708713597,356056.99708713597,Sellers
TWN,Global,57287.966598794046,33064.67713165283,64022.05466834133,132487.8756974376,1104777.1716799433,147202.45911897655,36.98414032320208,NA,4.359083894683106,0.18253318198162727,327802.71263353067,743909.7819147599,1399515.207181821,743909.7819147599,Buyers
SHN,Global,1231141.12109256,173413.51607322693,1371294.3427939685,583064.5828564966,31625.692191726088,642427.56412497,0.12219208097937226,NA,4.359083894683106,0.18253318198162727,2825020.0003468045,-2966807.8242283054,2683232.1764653036,2683232.1764653036,Sellers
CHL,Global,903624.6338089498,1792479.0162315369,1107721.9987789441,773689.9518926108,1259144.7186664518,957870.5150095137,3.903280568448729,NA,4.359083894683106,0.18253318198162727,566396.179302286,-1099730.4768673712,33061.881737200776,33061.881737200776,Sellers
BHS,Global,242377.96852149203,61252.26961708069,293571.71598233684,208750.74909933054,4552.401692067789,253990.86540405737,0.13321345621807282,NA,4.359083894683106,0.18253318198162727,146583.8706061191,-203283.738531132,89884.0026811062,89884.0026811062,Sellers
JAM,Global,172331.55340353496,37086.258315086365,194899.65746802464,94564.71862143552,1638.5753418482782,106406.98474174028,0.03257037254814418,NA,4.359083894683106,0.18253318198162727,338992.1570391317,-374439.8400123698,303544.47406589356,303544.47406589356,Sellers
AIA,Global,57896.77814238075,1591.1785192489624,69394.10023539259,33620.683447963165,443.84810702669176,40150.65587161729,0.01827533385471151,NA,4.359083894683106,0.18253318198162727,105821.53340823768,-106968.86382045996,104674.2029960154,104674.2029960154,Sellers
CRI,Global,389597.54497463163,185338.415848732,452122.4998926193,210494.0121004553,8181.21736572577,240445.1716263932,0.146574872035941,NA,4.359083894683106,0.18253318198162727,780727.3256326683,-957884.5241156745,603570.1271496621,603570.1271496621,Sellers
TCA,Global,50489.39289371289,11479.63565158844,65161.07056315392,30002.49837738898,408.2514429041048,38565.7264528365,0.01961346396482011,NA,4.359083894683106,0.18253318198162727,89304.09193817919,-100375.47614686353,78232.70772949485,78232.70772949485,Sellers
CYM,Global,88798.30546558768,4661.409663200378,107635.82052165201,40156.11617733403,535.4500810457034,47414.96694153468,0.021385020672765948,NA,4.359083894683106,0.18253318198162727,212035.38392855358,-216161.34351070825,207909.4243463989,207909.4243463989,Sellers
ATG,Global,67926.48769646337,4549.773719787598,78662.45326122027,40345.99834855224,505.29230625589895,46905.15522786212,0.017321159017832457,NA,4.359083894683106,0.18253318198162727,120225.6669239584,-124270.1483374901,116181.1855104267,116181.1855104267,Sellers
DOM,Global,194683.41171570335,232474.73219776154,227499.7562187495,91355.10385554333,66949.6465043619,108125.20797883176,1.2083405016060504,NA,4.359083894683106,0.18253318198162727,450416.76265808137,-615941.848351481,284891.6769646817,284891.6769646817,Sellers
COG,Global,16418.97435173535,19194.64826965332,18370.866803048903,10864.245844919942,1372.9923029797983,12183.42479138529,0.24471737430874518,NA,4.359083894683106,0.18253318198162727,24213.52757339618,-42035.1835400697,6391.871606722657,6391.871606722657,Sellers
GAB,Global,84799.507737307,257555.80056381226,92059.87993270445,77273.9206421579,225238.510130174,83706.95420880169,4.245508075968222,NA,4.359083894683106,0.18253318198162727,32804.66550449944,-65121.955938137704,487.3750708611915,487.3750708611915,Sellers
HTI,Global,65594.65135182501,20164.265758514404,76283.75669042599,36105.325635122106,471.1519184117713,40464.623128577725,0.020738311317302822,NA,4.359083894683106,0.18253318198162727,128546.44479674399,-148239.55863684663,108853.33095664135,108853.33095664135,Sellers
AUS,Global,2437671.4510789635,889605.9195556641,2759764.5717825084,1840550.5901492066,271001.71720120235,2090836.6685272253,0.2895767753125089,NA,4.359083894683106,0.18253318198162727,2602899.928058214,-3221504.1304126754,1984295.7257037524,1984295.7257037524,Sellers
USA,Global,2596465.891322576,6692772.954047203,2964046.8879663222,2551877.317631312,6500279.438633799,2913316.0296975495,4.293499308070269,NA,4.359083894683106,0.18253318198162727,194365.33346447887,-386858.8488778833,1871.8180510746315,1871.8180510746315,Sellers
HND,Global,94318.3027841519,41728.20834541321,111523.74965826773,71518.93482092413,6798.04004684444,85561.57626211904,0.4573206550492024,NA,4.359083894683106,0.18253318198162727,99384.35769746019,-134314.52599602897,64454.18939889142,64454.18939889142,Sellers
CUW,Global,21775.368487361728,10351.209657669067,23934.496013248656,13076.673043461858,200.38844310771583,14329.18081928772,0.02315892212641331,NA,4.359083894683106,0.18253318198162727,37918.343214257235,-48069.164428818585,27767.521999695884,27767.521999695884,Sellers
CUB,Global,164191.8588187857,108630.58871269226,203306.6514591195,122458.849639523,25084.461382401998,153718.52059214315,0.7053890964262401,NA,4.359083894683106,0.18253318198162727,181917.68818998625,-265463.81552027655,98371.56085969598,98371.56085969598,Sellers
GBR,Global,9774.535490332673,3475.7293968200684,11543.887668846824,257169.29399465685,258092149.5011563,303248.06964850496,2193.655306710008,NA,4.359083894683106,0.18253318198162727,1078414.507425216,257010259.26433426,259167088.2791847,257010259.26433426,Buyers
TON,Global,427933.25842348393,128170.03478813171,497795.4679999934,219648.14093418204,3923.735521442402,251051.21761157838,0.023935262211115374,NA,4.359083894683106,0.18253318198162727,907932.3011497945,-1032178.6004164838,783686.0018831051,783686.0018831051,Sellers
GUY,Global,60503.42600763714,10488.786947250366,69870.78039486002,51581.81428376648,2376.6758328085575,59459.61811187623,0.44133244698154717,NA,4.359083894683106,0.18253318198162727,38890.0539801406,-47002.16509458241,30777.942865698788,30777.942865698788,Sellers
BRB,Global,124975.11793444387,34365.98104476929,140755.947162146,69869.17201141476,1568.7291466783174,78486.40955293212,0.036739543794525716,NA,4.359083894683106,0.18253318198162727,240211.44137435438,-273008.69327244535,207414.18947626342,207414.18947626342,Sellers
ABW,Global,21698.564491603564,25819.56671524048,23870.38273794855,11798.454664375122,1342.533875404801,13014.498343442889,1.1466469951698888,NA,4.359083894683106,0.18253318198162727,43155.40930346545,-67632.44214330113,18678.376463629775,18678.376463629775,Sellers
BLZ,Global,9443.489227735052,15126.165325164795,11750.61931104651,12532.462558471012,173517.54847815697,15563.033710271871,202.49184027936997,NA,4.359083894683106,0.18253318198162727,13465.093897116756,144926.28925587542,171856.47705010892,144926.28925587542,Buyers
VGB,Global,49334.02676417559,20275.53558731079,60526.08581084115,26582.066761156126,749.7902697894784,32572.8600776141,0.0374001331779561,NA,4.359083894683106,0.18253318198162727,99177.70242163636,-118703.44773915768,79651.95710411505,79651.95710411505,Sellers
ROU,Global,2898.9105188375142,1863.0210723876953,4452.942490943764,10917.865001477721,84541.44574527974,15801.310078830944,13.589289977644745,NA,4.359083894683106,0.18253318198162727,34955.29533747383,47723.12933541821,117633.72001036587,47723.12933541821,Buyers
COK,Global,1386747.2274670885,329728.19219207764,1722068.9297694985,648138.9889791801,37741.5215439899,805318.7956644449,0.07811694813113929,NA,4.359083894683106,0.18253318198162727,3219655.2768729003,-3511641.947520988,2927668.6062248126,2927668.6062248126,Sellers
BGR,Global,4207.5022470747535,121.01182174682617,6753.038488163049,8913.748906899333,207714.6701857642,13613.050590343146,102.37911022674052,NA,4.359083894683106,0.18253318198162727,20514.924019247486,187078.73434476988,228108.58238326487,187078.73434476988,Buyers
TTO,Global,26448.110185870635,12816.310317993164,30184.099058182914,26500.15515926722,13131.574638062972,30243.23964367661,6.057536386223249,NA,4.359083894683106,0.18253318198162727,226.8684053322573,88.39591473755027,542.1327254020653,88.39591473755027,Buyers
EGY,Global,65268.37650956515,42065.36015319824,83456.652019317,82363.36877114057,292557.04792120296,105593.65273523974,27.076870565015405,NA,4.359083894683106,0.18253318198162727,74518.50544716573,175973.18232083897,325010.19321517047,175973.18232083897,Buyers
IDN,Global,925999.1935838885,261836.26622772217,1135671.5647642554,2111243.197056654,23049114.28534634,2553571.8010861995,48.25569605710677,NA,4.359083894683106,0.18253318198162727,5166578.04680786,17620699.97231076,27953856.065926477,17620699.97231076,Buyers
SUR,Global,49533.608836877655,19528.446632385254,57849.87070346748,46035.82217149199,12508.326388510199,53543.0196201832,1.8425751591082684,NA,4.359083894683106,0.18253318198162727,15247.145520119966,-22267.26576399502,8227.02527624491,8227.02527624491,Sellers
AGO,Global,192114.35278466926,97766.450050354,210550.21158748883,179977.57565485613,62147.8158574364,196468.08086504968,1.7754213079310883,NA,4.359083894683106,0.18253318198162727,52905.229719926654,-88523.86391284426,17286.59552700905,17286.59552700905,Sellers
URY,Global,31126.08129563246,12212.745567321777,37154.94764699152,42709.830013915656,2220462.1135655465,51424.74263551536,499.1737007920526,NA,4.359083894683106,0.18253318198162727,50494.53247792436,2157754.8355203005,2258743.900476149,2157754.8355203005,Buyers
SOM,Global,480836.4465868146,88204.03619384766,532216.180653348,295639.59166053834,24911.911664056406,322281.6156893858,0.11616718969797571,NA,4.359083894683106,0.18253318198162727,807288.6276550945,-870580.7521848858,743996.5031253032,743996.5031253032,Sellers
COL,Global,503436.78108397644,319058.50273132324,569861.7354977096,266980.24465945456,82116.92214158153,296731.2823346298,0.5486596123740608,NA,4.359083894683106,0.18253318198162727,1030733.8797206826,-1267675.4603104242,793792.2991309409,793792.2991309409,Sellers
MUS,Global,1280075.7395969052,610345.7040786743,1447094.5334450342,694370.467518365,138882.18398057652,786790.7961034051,0.38352887730985785,NA,4.359083894683106,0.18253318198162727,2553138.4185485514,-3024601.938646649,2081674.8984504535,2081674.8984504535,Sellers
NFK,Global,261043.24477742266,94674.1068572998,292726.1823455787,108316.79417207444,7882.470777821783,121336.88035191211,0.09553309763274112,NA,4.359083894683106,0.18253318198162727,665747.4111258883,-752539.0472053664,578955.7750464103,578955.7750464103,Sellers
SLE,Global,92355.77490901385,33734.06255340576,103966.2235964606,62147.0090825295,4561.100002893624,70503.70483885055,0.1103576854948556,NA,4.359083894683106,0.18253318198162727,131682.54459248134,-160855.50714299348,102509.5820419692,102509.5820419692,Sellers
CXR,Global,183832.10117065115,34420.24887084961,204984.31591682532,126055.60263364442,18973.95851486114,140530.94829784316,0.2070131640196443,NA,4.359083894683106,0.18253318198162727,251852.6042638481,-267298.8946198366,236406.31390785964,236406.31390785964,Sellers
CCK,Global,342299.7861272535,65494.30990600586,388155.0695562728,170191.39128144985,23051.850631501267,193191.840812005,0.17145496831880686,NA,4.359083894683106,0.18253318198162727,750234.9321121037,-792677.3913866082,707792.4728375991,707792.4728375991,Sellers
