iso3,global,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Global,2402935.869889806,14269479.531930739,2822873.367866412,2133776.579701978,2732609.358106455,2503720.640704609,10.434738040687298,NA,146.2462776115156,0.8321609006887516,39363544.27452762,-50900414.448351905,27826674.100703336,27826674.100703336,Sellers
ATF,Global,908498.0750586144,7933950.842173681,1036815.3741873539,688726.0506152592,1840862.863420598,791926.8771402793,6.380432616279692,NA,146.2462776115156,0.8321609006887516,32140840.497987714,-38233928.47674079,26047752.51923463,26047752.51923463,Sellers
HMD,Global,116318.8913859241,1980581.549696154,137790.7425414942,94336.84368538776,152450.60398711154,111475.87260402009,28.44013750322973,NA,146.2462776115156,0.8321609006887516,3214792.6504822155,-5042923.596191258,1386661.704773173,1386661.704773173,Sellers
CAN,Global,2942548.602183123,27057191.373213667,3636603.263732177,2911436.5591636603,22798207.464212094,3600317.4964198438,125.77273093214066,NA,146.2462776115156,0.8321609006887516,4550020.480485779,-8809004.389487352,291036.5714842044,291036.5714842044,Sellers
ARG,Global,60340.44610251649,1257019.8994118795,71325.22461299915,580238.6287096592,538761555.7812353,691486.5516076119,1439.4982624328647,NA,146.2462776115156,0.8321609006887516,76033173.94328663,461471361.93853676,613537709.8251101,461471361.93853676,Buyers
IRL,Global,108173.49816409395,1793913.9449974447,126434.81714713355,222648.5824545006,117734155.73065734,261481.4850721002,2214.5228200548813,NA,146.2462776115156,0.8321609006887516,16741554.95673646,99198686.82892343,132681796.74239635,99198686.82892343,Buyers
RUS,Global,3284584.2006842066,51484107.99697473,4164122.709850956,3886771.78697487,341502210.1847347,4891954.8930096,1008.1872871061171,NA,146.2462776115156,0.8321609006887516,88067692.9188729,201950409.2688871,378085795.1066329,201950409.2688871,Buyers
PCN,Global,363285.11149701074,703049.3157887757,476151.84534571145,276096.68473772815,16555.95623292362,360873.9183315147,0.18537725300280922,NA,146.2462776115156,0.8321609006887516,12750982.86434934,-13437476.22390519,12064489.504793487,12064489.504793487,Sellers
PYF,Global,3483291.0808728435,26222652.959211648,4162706.1622944963,2650223.6026518894,4498899.193006146,3160906.01272785,2.730810937226541,NA,146.2462776115156,0.8321609006887516,121833017.68902688,-143556771.45523238,100109263.92282137,100109263.92282137,Sellers
SJM,Global,221914.2808139073,7036429.305900946,273078.93182246573,328199.3022853641,38465370.201878615,400380.9763781288,549.1929738956516,NA,146.2462776115156,0.8321609006887516,15543788.756060565,15885152.139917104,46972729.65203823,15885152.139917104,Buyers
GRL,Global,459005.1453740285,14674820.962368973,556927.6977889426,919866.9446512932,445324586.95365566,1092602.5672517763,1963.6659327776229,NA,146.2462776115156,0.8321609006887516,67399322.63764544,363250443.3536413,498049088.6289321,363250443.3536413,Buyers
TKL,Global,251752.88405154573,521591.1988094449,319436.22869658784,191332.19187917476,4894.150747056592,243359.62101192298,0.8518683747051355,NA,146.2462776115156,0.8321609006887516,8836301.320920493,-9352998.368982881,8319604.272858106,8319604.272858106,Sellers
ISL,Global,277179.45738799626,7572759.901744783,331358.0840240093,387297.97495920124,53565723.111833274,460017.469148004,885.0448173128278,NA,146.2462776115156,0.8321609006887516,16104423.290887004,29888539.919201486,62097386.5009755,29888539.919201486,Buyers
ZAF,Global,1058094.6936620616,6594287.249941587,1195150.8865172295,846292.9473261817,81236.86786723089,950389.7983311476,1.2258412937884358,NA,146.2462776115156,0.8321609006887516,30975216.9932409,-37488267.37531526,24462166.611166544,24462166.611166544,Sellers
NIU,Global,260916.44637605041,322444.6013536453,319135.0553046284,198296.4992457983,849.8166554265222,241809.60539648923,0.011614956894902929,NA,146.2462776115156,0.8321609006887516,9157934.172029281,-9479528.9567275,8836339.387331063,8836339.387331063,Sellers
WLF,Global,156069.9633873814,841722.1341431141,200757.43648419046,118613.17217440988,71694.235855534,151791.221096674,3.26548192656519,NA,146.2462776115156,0.8321609006887516,5477916.286168812,-6247944.184456392,4707888.3878812315,4707888.3878812315,Sellers
NAM,Global,384836.80550348817,6020701.8334264755,478824.7878227149,323197.58411355317,1349565.6068753644,392187.5720977603,40.06980783909863,NA,146.2462776115156,0.8321609006887516,9014506.683150105,-13685642.909701217,4343370.456598994,4343370.456598994,Sellers
GEO,Global,10392.84998908575,766402.4627718925,15878.417961998923,11090.80298835092,878148.1496211969,17009.792267869445,160.10488810414745,NA,146.2462776115156,0.8321609006887516,102073.02809032421,9672.65875898015,213818.7149396286,9672.65875898015,Buyers
BMU,Global,328044.3286330744,382789.4694290161,367017.1639823899,252618.0469512495,5004.600455503651,282180.40552603686,0.030757855660189477,NA,146.2462776115156,0.8321609006887516,11030812.930044541,-11408597.799018053,10653028.061071029,10653028.061071029,Sellers
MNP,Global,610388.6775714137,1995986.2967677116,709479.1099468991,463895.3949542744,712519.6552044875,535889.7273842172,3.5965399869389296,NA,146.2462776115156,0.8321609006887516,21424097.277848367,-22707563.919411592,20140630.63628514,20140630.63628514,Sellers
TWN,Global,171324.38520991226,4280418.571662903,190665.5979951279,236242.528411976,42131418.715977006,261085.98308183445,949.9603584441783,NA,146.2462776115156,0.8321609006887516,9494036.79275314,28356963.351560965,47345036.93706724,28356963.351560965,Buyers
SHN,Global,1328540.1413720986,2693115.016073227,1475900.976248222,1030532.7510952033,95873.42532614667,1146562.0422282217,0.1701442739904553,NA,146.2462776115156,0.8321609006887516,43582471.5287181,-46179713.11946518,40985229.93797102,40985229.93797102,Sellers
CHL,Global,1898199.671023189,12811976.855098724,2261751.7384942602,1630035.2218237454,6403738.027903136,1940415.6490902163,9.3405971427464891,NA,146.2462776115156,0.8321609006887516,39218052.48316102,-45626291.3103566,32809813.65596543,32809813.65596543,Sellers
BHS,Global,280705.9600171875,739369.8028202057,337889.53410935396,368954.8123616075,52888312.04206357,443504.68931032013,673.071951089325,NA,146.2462776115156,0.8321609006887516,12906066.158859694,39242876.08038367,65055008.39810306,39242876.08038367,Buyers
JAM,Global,198338.03325291205,1160803.9575338364,224326.7185559783,167137.6422146302,22902.081754949242,189119.08470617683,1.7612678691885277,NA,146.2462776115156,0.8321609006887516,4562941.04937241,-5700842.925151298,3425039.1735935234,3425039.1735935234,Sellers
AIA,Global,72653.73760098673,733240.690237999,86735.78980871645,59422.60330337675,15584.118236635577,71063.50281695799,9.170735989340024,NA,146.2462776115156,0.8321609006887516,1935004.1396035142,-2652660.7116048774,1217347.5676021508,1217347.5676021508,Sellers
CRI,Global,453313.2516027618,2212947.777176857,525563.8101542966,375721.16155761224,130808.45072722758,435738.77524799766,3.268728126013112,NA,146.2462776115156,0.8321609006887516,11347554.341200659,-13429693.667650288,9265415.01475103,9265415.01475103,Sellers
TCA,Global,59149.81251114757,178911.59854221344,76493.00611129677,53027.671550734005,45097.98619538853,68402.50040349706,14.533710237954553,NA,146.2462776115156,0.8321609006887516,895340.3264734726,-1029153.9388202976,761526.7141266477,761526.7141266477,Sellers
CYM,Global,93386.3166914745,64419.63817882538,113439.45092669428,70973.60068552062,1491.1716090690277,85018.08047594693,0.1198712908970181,NA,146.2462776115156,0.8321609006887516,3277776.2870347896,-3340704.7536045457,3214847.8204650334,3214847.8204650334,Sellers
ATG,Global,80114.87263125872,228890.2424697876,93181.59022413642,71309.20638348769,52485.29160706128,82669.36355085278,15.973068313343079,NA,146.2462776115156,0.8321609006887516,1287795.9106258757,-1464200.8614886021,1111390.9597631493,1111390.9597631493,Sellers
DOM,Global,218671.15018792168,535059.346455574,256316.4239135864,181926.56096364316,195684.2885541273,213075.25699075556,2.6511494382300174,NA,146.2462776115156,0.8321609006887516,5373759.396414941,-5713134.454316388,5034384.3385134945,5034384.3385134945,Sellers
COG,Global,21451.439642184487,119989.60139465332,24499.525418566365,21116.645952174335,111158.61761485928,24089.03744326348,26.3773901459321,NA,146.2462776115156,0.8321609006887516,48962.33093180842,-57793.31471160246,40131.34715201438,40131.34715201438,Sellers
GAB,Global,139726.42461441422,1699989.5075950623,153527.88791623633,136577.16206520936,1313477.058836449,149978.31806653866,78.95847150848677,NA,146.2462776115156,0.8321609006887516,460567.9250425645,-847080.3738011778,74055.4762839512,74055.4762839512,Sellers
HTI,Global,70141.17479363913,349592.7667350769,82104.99483510746,63814.06391323906,14228.230421007753,73962.14996601416,3.333751103074581,NA,146.2462776115156,0.8321609006887516,925316.4142938304,-1260680.9506078996,589951.8779797612,589951.8779797612,Sellers
AUS,Global,4322950.262653868,128808711.26818848,4852646.927902543,3593579.546182854,51452837.33771604,4041358.3518737825,78.75850625998919,NA,146.2462776115156,0.8321609006887516,106667752.2827299,-184023626.21320233,29311878.35225746,29311878.35225746,Sellers
USA,Global,3869205.0428949455,37196945.06488705,4413024.18094898,4510294.793953017,397455823.17031896,5155124.246352379,1134.6211022064688,NA,146.2462776115156,0.8321609006887516,93756989.70713621,266501888.3982957,454015867.8125681,266501888.3982957,Buyers
HND,Global,119538.57240355019,1474815.0901813507,141033.99181846596,126405.55921837753,3026045.4994008266,149067.26490997509,270.72522131035555,NA,146.2462776115156,0.8321609006887516,1004271.2600758562,546959.1491436197,2555501.6692953324,546959.1491436197,Buyers
CUW,Global,24668.494265497728,68619.61200141907,26942.1516349579,23112.25933263026,37276.58367717392,25324.31020548683,20.140293513713573,NA,146.2462776115156,0.8321609006887516,227593.5660208741,-258936.59434511926,196250.53769662895,196250.53769662895,Sellers
CUB,Global,181168.96129126297,256964.33285331726,223152.0939689073,220330.85954835312,18899298.230431333,269403.8080919799,545.0561690023676,NA,146.2462776115156,0.8321609006887516,5727281.844300336,12915052.053277679,24369615.741878353,12915052.053277679,Buyers
GBR,Global,82462.51664859253,3956461.2655296326,97805.97011301939,454531.77543241676,820092960.4329358,533353.739398558,3564.631795968026,NA,146.2462776115156,0.8321609006887516,54413744.11081,761722755.0565962,870550243.2782162,761722755.0565962,Buyers
TON,Global,510809.63007949316,2284196.5074443817,596082.5329944354,388215.31886041485,41005.89804726757,450407.14235798805,0.9279787975427427,NA,146.2462776115156,0.8321609006887516,17928961.67213787,-20172152.281534985,15685771.062740758,15685771.062740758,Sellers
GUY,Global,79226.66004890186,585730.3611660004,91164.01847928701,91167.85780386633,4056597.049127818,104846.86612907477,516.0757520144577,NA,146.2462776115156,0.8321609006887516,1746355.72188654,1724510.9660752777,5217222.409848358,1724510.9660752777,Buyers
BRB,Global,157026.68387450668,805170.3081932068,176688.77754521728,123489.69936901213,29111.04552297035,139101.41197190955,3.537679980640052,NA,146.2462776115156,0.8321609006887516,4904659.146243653,-5680718.40891389,4128599.8835734166,4128599.8835734166,Sellers
ABW,Global,24574.32764803728,116858.09015274048,26872.262215064067,20853.082662616493,22614.44075710996,22942.810768428517,3.790886862666721,NA,146.2462776115156,0.8321609006887516,544218.2271983089,-638461.8765939395,449974.5778026784,449974.5778026784,Sellers
