iso3,province,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Subantarctic New Zealand,472073.19360780297,316881.52591209655,580390.6189935494,472073.19360780297,316881.52591209655,580390.6189935494,4.6115208005530395,NA,4.6115208005530395,0.15443026164862694,0,0,0,0,Doesn't participate
ATF,Subantarctic Islands,243034.66702537597,265563.5323369184,287713.06463942217,263888.8840511178,370394.54893774044,312561.0264236129,7.5116204868916006,NA,3.5016978665871323,0.7165084539304742,73025.16726838528,31805.84933243676,177856.18386920734,31805.84933243676,Buyers
HMD,Subantarctic Islands,84523.19868930537,21024.70692271646,99717.06605721323,96076.16051462984,204705.08347806882,113546.56257277586,34.82026250227906,NA,3.5016978665871323,0.7165084539304742,40454.98177650128,143225.39477885107,224135.35833185364,143225.39477885107,Buyers
CAN,Arctic,2677518.4932009713,71268758.5061635,3317575.608748923,2110758.789856905,1928702.4258111883,2651762.0740775666,6.185991127088688,NA,656.9550067992707,0.9872962606152054,372335624.7639536,-441675680.84430593,302995568.6836013,302995568.6836013,Sellers
ARG,Magellanic,406242.84153826506,378211995.8686992,484772.62320384674,421132.99856860563,399023356.93151695,502503.91949801287,1410.6901623769506,NA,1371.953448190449,0.39251521745868523,20428602.28187301,382758.78094474226,41239963.34469074,382758.78094474226,Buyers
IRL,Northern European Seas,257560.84543348444,206063159.91374743,302029.2082847795,225578.169065744,124433869.59059423,264964.97764163685,2341.8685954655934,NA,2824.466323870556,0.9789528480945916,90333992.34793355,-171963282.67108673,8704702.024780348,8704702.024780348,Sellers
RUS,Arctic,2339272.1218881975,87561497.31294611,2988655.648357429,2141826.6011156635,20382914.31973307,2750240.5272776745,128.65206854911625,NA,656.9550067992707,0.9872962606152054,129712823.44160558,-196891406.43481863,62534240.44839254,62534240.44839254,Sellers
PCN,Southeast Polynesia,323349.6872429928,52169.97594502568,423559.41883457475,279729.53585269826,17241.46189098071,365603.1789554645,0.1956198383615155,NA,3.3487005859655263,0.7303032541389449,146070.82652058432,-180999.34057462928,111142.31246653936,111142.31246653936,Sellers
PYF,Southeast Polynesia,2346136.8836785364,4202137.7697585225,2848246.8854479897,2171833.1291597374,3671744.701705286,2638520.192648691,2.836983771300594,NA,3.3487005859655263,0.7303032541389449,583691.0848930936,-1114084.1529463301,53298.01683985675,53298.01683985675,Sellers
SJM,Arctic,344858.3406596963,48438739.606682196,420299.0711984918,333390.81880936696,41382320.13058182,406558.0805183021,570.4068026569412,NA,656.9550067992707,0.9872962606152054,7533645.895153909,-14590065.371254288,477226.4190535322,477226.4190535322,Sellers
GRL,Arctic,626791.9803095597,81959067.57174397,749863.3391948121,932819.8819984748,471306813.6916786,1107972.952773698,2047.3294617860204,NA,656.9550067992707,0.9872962606152054,201046562.23480776,188301183.88512686,590394308.3547424,188301183.88512686,Buyers
TKL,Central Polynesia,229740.7957312008,135236.2525203824,292054.48928277305,193849.72071969017,7418.341247182463,246595.25448559,1.1257675354867542,NA,4.759122693945936,0.8382067989142061,170810.02959739615,-298627.9408705961,42992.118324196206,42992.118324196206,Sellers
ISL,Northern European Seas,313018.9072774779,165382230.13042587,377030.8259085567,249072.12082532002,40842296.07372044,298175.25143712066,1091.2149746034186,NA,2824.466323870556,0.9789528480945916,180615544.85386187,-305155478.9105673,56075610.79715644,56075610.79715644,Sellers
ZAF,Agulhas,475642.3691950172,119714.4615384317,519886.89115101617,475642.3691950172,119714.4615384317,519886.89115101617,6.2189743747203625,NA,6.2189743747203625,0.8533440279655407,0,0,0,0,Doesn't participate
