iso3,province,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Subantarctic New Zealand,125171.56764593016,3477.606169597342,158096.02264147298,125171.56764593016,3477.606169597342,158096.02264147298,0.04615843183073348,NA,0.04615843183073348,0.7123126889884945,0,0,0,0,Doesn't participate
ATF,Subantarctic Islands,22022.76660431383,12.678257331252098,26446.377825459618,25718.080271989773,17.718821403651784,30876.307152026384,0.0013797717492742634,NA,0.0010963220818342512,0.017473349587615483,4.051253973177052,0.9893100992226342,9.091818045576737,0.9893100992226342,Buyers
HMD,Subantarctic Islands,33081.55428613353,9.984619325958192,39588.47620894513,0,0,0,NA,0.21762127923238642,0.0010963220818342512,0.017473349587615483,36.26803846528671,-46.2526577912449,26.283419139328515,26.283419139328515,Doesn't participate
CAN,Arctic,1183304.1268553417,60029.30143632367,1508569.442383707,566125.9154515333,758.964231535992,727407.2127040997,0.005569340562498451,NA,0.3937458831453643,0.0028191520990145102,243011.37990726889,-302281.71711205656,183741.0427024812,183741.0427024812,Sellers
ARG,Magellanic,24324.074992958092,3546.1012551411986,28992.436613718382,113656.38109521668,49121416.197711766,135016.93627475164,783.6037295961216,NA,4.9728759957344115,0.2661905436017191,444238.4806595204,48673631.6157971,49562108.57711615,48673631.6157971,Buyers
IRL,Northern European Seas,108173.49816409395,1793913.9449974447,126434.81714713355,61521.318836112,94954.19575208877,71883.42243918232,7.943098554505094,NA,134.5271202210049,0.8377450747873216,6275983.3370273085,-7974943.086272664,4577023.587781953,4577023.587781953,Sellers
RUS,Arctic,314027.0061518083,28620.133299711735,390555.68895067344,499734.1211584693,130399.4205447242,624942.586886521,0.6892522867006968,NA,0.3937458831453643,0.0028191520990145102,73121.41200467547,28657.875240337,174900.69924968792,28657.875240337,Buyers
PCN,Southeast Polynesia,194606.4149926503,6624.654289752245,254268.02591641818,76289.87341437225,589.8882894979197,99968.75970260894,0.018989712996368393,NA,0.08364675413836391,0.06656663490169723,9896.794663899735,-15931.56066415406,3862.0286636454093,3862.0286636454093,Sellers
PYF,Southeast Polynesia,375801.747842543,435.78199607133865,489562.46146841336,592318.1261344737,280078.42856632546,747237.321561322,1.6174550341095308,NA,0.08364675413836391,0.06656663490169723,18110.89226191412,261531.75430834,297753.5388321682,261531.75430834,Buyers
SJM,Arctic,41268.52985265142,4134.182655707002,51495.028955037145,42665.89346520419,4714.4851098144645,53192.972184939936,0.4219494638388484,NA,0.3937458831453643,0.0028191520990145102,550.2061696997871,30.09628440767574,1130.50862380725,30.09628440767574,Buyers
GRL,Arctic,24608.676879551418,1752.6232881620526,29218.92293523431,207455.39055630268,1479354.7538779052,253540.88887898793,19.4122336379108,NA,0.3937458831453643,0.0028191520990145102,71995.14075687999,1405606.9898328632,1549597.271346623,1405606.9898328632,Buyers
TKL,Central Polynesia,184280.72940479714,654.2945736050606,234262.01587980325,52868.105650824604,55.072932179236474,67170.10524997117,0.0023165843211673,NA,0.1115796652252806,0.3060181676332151,14662.976564844012,-15262.198206269835,14063.754923418188,14063.754923418188,Sellers
