iso3,province,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Subantarctic New Zealand,434905.1622547451,184512.79928220867,534750.8697831746,434905.1622547451,184512.79928220867,534750.8697831746,2.689337967790918,NA,2.689337967790918,0.6984477618384586,0,0,0,0,Doesn't participate
ATF,Subantarctic Islands,196712.7929000909,142607.54120003222,232066.5707297637,238370.58364621128,250176.2002506334,282131.16728636547,3.2181074803384244,NA,2.182775570982011,0.18419142398130683,90929.60798171206,16639.051068889123,198498.26703231325,16639.051068889123,Buyers
HMD,Subantarctic Islands,79696.19869687612,8167.039686388336,94033.65632405253,85640.25953917758,25243.463754024302,101065.28812410345,3.7766580323626986,NA,2.182775570982011,0.18419142398130683,12974.55079900639,4101.873268629575,30050.974866642355,4101.873268629575,Buyers
CAN,Arctic,2613129.682034234,41383264.31085099,3243157.391288739,1945262.4104563296,1238127.3887216132,2446940.322162975,3.2111078626609557,NA,312.6771766856641,0.7911872801216155,208826852.87773684,-248971989.7998662,168681715.95560744,168681715.95560744,Sellers
ARG,Magellanic,351938.26523926406,305755494.7334779,419558.1193423006,388189.07526788535,353616616.83528376,463048.8686062518,1354.080326106887,NA,1285.0285387675228,0.09524885913379488,46583325.44021828,1277796.6615875885,94444447.54202414,1277796.6615875885,Buyers
IRL,Northern European Seas,238099.84203962743,154598879.67422196,279478.39944003767,208000.64939828345,88210389.42617337,244473.92063829218,1805.4363445761971,NA,2463.8888645746115,0.19874262502391438,74161065.58169352,-140549555.8297421,7772575.333644927,7772575.333644927,Sellers
RUS,Arctic,2236929.2369820005,40698302.69640699,2865095.6608848325,1965888.1211202503,10523415.010083398,2518208.4922203524,21.033453351507408,NA,312.6771766856641,0.7911872801216155,84748370.87338403,-114923258.55970761,54573483.18706044,54573483.18706044,Sellers
PCN,Southeast Polynesia,321172.5116052536,44896.86315205693,420763.1787450594,257932.4291628776,13565.301822143869,337159.35480457207,0.15100918574573863,NA,2.7532234547222214,0.8805715051609418,174114.07825891656,-205445.63958882962,142782.5169290035,142782.5169290035,Sellers
PYF,Southeast Polynesia,2125146.0374008925,3541451.693607497,2582507.80436051,2002599.3788356015,3214910.4691698747,2434198.847359984,2.6054807611938884,NA,2.7532234547222214,0.8805715051609418,337398.3346597949,-663939.5590974173,10857.110222172458,10857.110222172458,Sellers
SJM,Arctic,287259.05522773403,20990379.981682196,351471.33315910073,302241.7196653496,26235262.029340867,369289.5605105776,396.77619012459684,NA,312.6771766856641,0.7911872801216155,4684737.215582333,560144.8320763381,9929619.263241004,560144.8320763381,Buyers
GRL,Arctic,510618.88816399494,26134839.524868973,616707.7750194721,855102.2579153848,329728859.5368249,1015891.0832992434,1611.122648203542,NA,312.6771766856641,0.7911872801216155,107712087.4690283,195881932.54292762,411306107.4809842,195881932.54292762,Buyers
TKL,Central Polynesia,222541.42328662655,102625.3638485074,282889.50126689905,178744.54767659746,616.4607085861753,227183.17446656997,0.006556401913720849,NA,4.376931824770734,0.9740732737824054,191695.9386830615,-293704.84182298277,89687.03554314029,89687.03554314029,Sellers
ISL,Northern European Seas,305606.6794812442,145605949.63042587,367819.3525167349,229663.90361815222,22366620.73022015,274956.40061958256,742.0566135359505,NA,2463.8888645746115,0.19874262502391438,187114559.79395786,-310353888.69416356,63875230.89375214,63875230.89375214,Sellers
ZAF,Agulhas,438579.32743956125,32260.230430724383,479061.3999273061,438579.32743956125,32260.230430724383,479061.3999273061,0.5024520014854545,NA,0.5024520014854545,0.4737998864824632,0,0,0,0,Doesn't participate
ZAF,Subantarctic Islands,215478.14338853862,12583.285836219788,259462.16218443596,163547.2136041608,911.9043469964125,199245.08301305416,0.03920051548392201,NA,2.182775570982011,0.18419142398130683,113353.56491172205,-125024.94640094542,101682.18342249867,101682.18342249867,Sellers
NIU,Tropical Southwestern Pacific,247218.44071080736,54550.847447395325,301719.21771778393,185250.67692699577,731.715623000794,225844.8513555518,0.00775824941148292,NA,4.932413421410334,0.24971645630244965,305650.6297820575,-359469.761606452,251831.49795766294,251831.49795766294,Sellers
ZAF,Benguela,160710.0091343971,108406.02883243561,180911.50074359318,142006.6635569189,25681.446535139003,158324.14882947342,1.6491998462611768,NA,8.882520454795626,0.4714480455165916,166132.84966506148,-248857.4319623581,83408.26736776487,83408.26736776487,Sellers
WLF,Central Polynesia,119413.50299684721,113456.24397587776,152914.95120281127,95947.23912348942,30558.283699557593,122701.96923896331,2.2444352129524727,NA,4.376931824770734,0.9740732737824054,102710.23715576748,-185608.19743208765,19812.27687944731,19812.27687944731,Sellers
NAM,Benguela,274064.77286447556,153260.68050335284,329234.77510574023,301934.58515871415,637438.3044548065,363359.67426876124,23.768145003030064,NA,8.882520454795626,0.4714480455165916,247554.17777488896,236623.4461765647,731731.8017263426,236623.4461765647,Buyers
GEO,Black Sea,13155.290999185087,1233625.6190218925,20422.91714148615,10361.144897012042,762904.0896614371,15821.80172639406,110.34104876032238,NA,1152.0452482911478,0.3184613123980915,3218982.740039688,-3689704.2694001435,2748261.2106792326,2748261.2106792326,Sellers
BMU,Tropical Northwestern Atlantic,325884.143139218,205795.3131790161,364426.52432016644,235998.43859919356,4515.174711583005,263644.3711868126,0.028084312962227433,NA,22.884236981759837,0.9939229068810982,2056965.763966365,-2258245.902433798,1855685.6254989319,1855685.6254989319,Sellers
MNP,Tropical Northwestern Pacific,567752.7202060241,1192465.8084864616,659617.3914235203,433375.96107570373,607720.1042854269,499699.8275981275,3.2484640303098242,NA,8.0423592866036,0.014715691342001791,1080706.1766954274,-1665451.8808964621,495960.47249439266,495960.47249439266,Sellers
TWN,South China Sea,191241.37815532152,57849219.1732254,213550.628281136,142307.28675046674,6208743.324339692,159223.43995978724,366.03014006123766,NA,2143.634813871981,0.8746222216574925,104896821.9206404,-156537297.76952612,53256346.07175468,53256346.07175468,Sellers
SHN,St. Helena and Ascension Islands,552865.2167006758,29162.25976575527,605160.7451884293,552865.2167006758,29162.25976575527,605160.7451884293,0.13396087209560223,NA,0.13396087209560223,0.2125965243242438,0,0,0,0,Doesn't participate
CHL,Easter Island,242322.16617615236,5922.893033390506,324504.29813643807,242322.16617615236,5922.893033390506,324504.29813643807,0.04397894633631542,NA,0.04397894633631542,0.9232426064236079,0,0,0,0,Doesn't participate
BHS,Tropical Northwestern Atlantic,275636.45361531485,448668.3731327057,332242.9326398194,344681.4694430806,37022080.781485476,413583.60284018365,632.46521979872,NA,22.884236981759837,0.9939229068810982,1580042.5046119501,34993369.90374082,38153454.91296472,34993369.90374082,Buyers
JAM,Tropical Northwestern Atlantic,182659.0061449836,149200.27784633636,206673.24773331956,156141.7447005098,14553.828366629486,176944.65383629408,0.5820579008202238,NA,22.884236981759837,0.9939229068810982,606827.295002622,-741473.7444823289,472180.8455229151,472180.8455229151,Sellers
AIA,Tropical Northwestern Atlantic,67381.40432770913,144171.53398799896,80905.8580361115,55513.22150710195,1085.9101667962702,66652.86664817878,0.21198084617510807,NA,22.884236981759837,0.9939229068810982,271594.3082096255,-414679.9320308282,128508.68438842279,128508.68438842279,Sellers
CRI,Tropical East Pacific,373124.6608722872,188499.73158359528,431021.4301557214,328209.4035638355,60386.90525223913,378421.17943874013,1.1921746218682703,NA,5.056894122216348,0.6839373917673806,227131.70068094422,-355244.5270123004,99018.87434958808,99018.87434958808,Sellers
