iso3,province,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Subantarctic New Zealand,453489.17793127405,242275.75269923883,557831.7311065672,453489.17793127405,242275.75269923883,557831.7311065672,3.4810542996899563,NA,3.4810542996899563,0.5978545898663302,0,0,0,0,Doesn't participate
ATF,Subantarctic Islands,220701.95184147535,199106.855211348,260568.74649678203,251129.7338486645,297737.4415343633,297606.7659402978,4.415136455520087,NA,2.6630220589775186,0.443160987047038,81029.85469090394,17600.73163211136,179660.44101391925,17600.73163211136,Buyers
HMD,Subantarctic Islands,81281.47681434888,11811.231825060211,95878.82759942907,90858.21002690369,70541.19588731766,107316.30021139259,17.94962729776408,NA,2.6630220589775186,0.443160987047038,25503.051797976103,33226.912264281345,84233.01586023356,33226.912264281345,Buyers
CAN,Arctic,2645347.511512279,53408412.28741349,3280328.667312894,2028010.6001566174,1532241.8301508308,2549313.9814418205,4.001745492543435,NA,470.53138932682606,0.811654924465483,290476394.58291113,-342352565.04017377,238600224.1256485,238600224.1256485,Sellers
ARG,Magellanic,376899.8778185877,338445745.3073575,449559.3873047332,404661.0369182455,376042902.8518402,482902.8582494529,1370.685435904681,NA,1340.689718338638,0.5105936767363097,37219100.57407431,378056.97040839493,74816258.11855704,378056.97040839493,Buyers
IRL,Northern European Seas,247679.33136800208,179197321.41374743,290727.5900459727,216789.40923201374,105063484.18043208,254672.25806141002,2001.328321204433,NA,2653.092527354611,0.0019652425274663265,81953821.58955644,-156087658.8228718,7819984.356241092,7819984.356241092,Sellers
RUS,Arctic,2296812.9608866707,63842635.30010837,2937150.6580406427,2053857.361117957,12920234.503327243,2643237.7648101486,41.383542550093516,NA,470.53138932682606,0.811654924465483,114318235.90390521,-165240636.70068634,63395835.10712408,63395835.10712408,Sellers
PCN,Southeast Polynesia,321172.5116052536,44896.86315205693,420763.1787450594,268830.982507788,15278.526557661085,351368.46481931274,0.16677862276639177,NA,2.984997690382792,0.8343047971500727,156239.3434670386,-185857.68006143445,126621.00687264274,126621.00687264274,Sellers
PYF,Southeast Polynesia,2243349.8954997347,3878940.8088210225,2724485.462525857,2087216.2539976693,3438035.4609709186,2535752.0044073,2.6813188384803186,NA,2.984997690382792,0.8343047971500727,466058.5592747199,-906963.9071248238,25153.211424616165,25153.211424616165,Sellers
SJM,Arctic,316454.786274134,32374697.981682196,386123.76476964593,317816.26923735824,33033613.483417764,387774.651490711,496.0505506343817,NA,470.53138932682606,0.811654924465483,640620.4702307022,18295.031504865852,1299535.9719662704,18295.031504865852,Buyers
GRL,Arctic,570784.4442587214,49979722.83736897,685555.2989995171,893961.0699569298,396156654.10787666,1061874.2017713855,1830.772307947379,NA,470.53138932682606,0.811654924465483,152064746.68773362,194112184.58277407,498241677.95824134,194112184.58277407,Buyers
TKL,Central Polynesia,227331.08517804337,123836.0015438199,288998.4095125233,186297.13419814385,1105.3817490270962,236878.97038559866,0.22370864070073454,NA,4.5518489648606995,0.5441304422484959,186780.34729200034,-309510.96708679316,64049.72749720753,64049.72749720753,Sellers
ISL,Northern European Seas,308801.86549497646,153865924.38042587,371815.69839925255,239368.0122217361,30706968.124167737,286625.473751393,992.2329948728142,NA,2653.092527354611,0.0019652425274663265,184214437.26467046,-307373393.5209286,61055481.00841233,61055481.00841233,Sellers
ZAF,Agulhas,457110.8483172892,55088.63880535994,499366.25796255143,457110.8483172892,55088.63880535994,499366.25796255143,1.9812139263178064,NA,1.9812139263178064,0.7304362825629074,0,0,0,0,Doesn't participate
ZAF,Subantarctic Islands,215478.14338853862,12583.285836219788,259462.16218443596,170457.65924940704,1203.5770251331687,207217.4705435314,0.04556985630695469,NA,2.6630220589775186,0.443160987047038,119890.54236835492,-131270.25117944155,108510.8335572683,108510.8335572683,Sellers
NIU,Tropical Southwestern Pacific,247218.44071080736,54550.847447395325,301719.21771778393,193078.17031827732,799.2282116588174,235350.9461601671,0.008832291432618133,NA,5.87405054247449,0.47194714938361093,318022.6846689567,-371774.30390469317,264271.0654332202,264271.0654332202,Sellers
ZAF,Benguela,164044.1675818807,155439.15629404888,185137.35334913485,148006.94511566198,39001.672343193924,165838.23194537495,3.1302163910106726,NA,20.908861633851682,0.627284385197399,335320.06553746486,-451757.5494883198,218882.58158660991,218882.58158660991,Sellers
WLF,Central Polynesia,119413.50299684721,113456.24397587776,152914.95120281127,100001.34781884812,42350.286006099246,127888.37869770193,3.043300120508747,NA,4.5518489648606995,0.5441304422484959,88361.1984526904,-159467.1564224689,17255.240482911882,17255.240482911882,Sellers
NAM,Benguela,291295.55328246823,401703.3685827255,350068.9092132004,314692.3845316176,1028195.3411278962,380716.1786825054,32.956943400937945,NA,20.908861633851682,0.627284385197399,489201.1072590408,137290.86528612988,1115693.0798042114,137290.86528612988,Buyers
GEO,Black Sea,13155.290999185087,1233625.6190218925,20422.91714148615,10798.939751815367,831419.4187939578,16536.685100206025,160.10488810414745,NA,1256.6328432398675,0.20209904239509513,2961068.3676540186,-3363274.5678819534,2558862.1674260837,2558862.1674260837,Sellers
BMU,Tropical Northwestern Atlantic,325884.143139218,205795.3131790161,364426.52432016644,245970.20361042712,4801.154599201282,274776.9859886179,0.03026700776319798,NA,75.5116077290576,0.6906870083461856,6034430.053781685,-6235424.212361501,5833435.89520187,5833435.89520187,Sellers
MNP,Tropical Northwestern Pacific,570198.6499587402,1212983.8651270866,662593.8970001051,451687.6214028461,669281.8504473856,521239.3773431812,3.473638770076757,NA,8.411671170047972,0.4131953551934223,996875.8022363463,-1540577.8169160474,453173.7875566452,453173.7875566452,Sellers
TWN,South China Sea,196490.93712398462,70526143.6732254,219269.64824965733,148434.67552316218,8773440.0421733,166007.4361060848,433.59200379020797,NA,2731.8269094232055,0.5572536819759737,131281388.60740784,-193034092.23845994,69528684.97635573,69528684.97635573,Sellers
SHN,St. Helena and Ascension Islands,576225.7188147889,32495.99262337038,630447.8097389503,576225.7188147889,32495.99262337038,630447.8097389503,0.1545060717130837,NA,0.1545060717130837,0.5305123508702008,0,0,0,0,Doesn't participate
CHL,Easter Island,257135.71388104005,6610.476725974105,344282.1751214784,257135.71388104005,6610.476725974105,344282.1751214784,0.049077553726835275,NA,0.049077553726835275,0.09481487859216675,0,0,0,0,Doesn't participate
BHS,Tropical Northwestern Atlantic,278190.82226491673,519136.4746952057,335050.25359771965,359245.47519419674,46437735.339332215,431588.329280935,657.1248925440154,NA,75.5116077290576,0.6906870083461856,6120567.156610702,39798031.708026305,52039166.021247715,39798031.708026305,Buyers
JAM,Tropical Northwestern Atlantic,193270.46527577526,654833.4419088364,218455.31168922863,162739.28320898203,19114.848622078833,184290.8879144648,0.7894057181274847,NA,75.5116077290576,0.6906870083461856,2305458.6437321287,-2941177.237018886,1669740.050445371,1669740.050445371,Sellers
AIA,Tropical Northwestern Atlantic,67381.40432770913,144171.53398799896,80905.8580361115,57858.850584866836,1583.1386035138084,69350.48126154515,0.21198084617510807,NA,75.5116077290576,0.6906870083461856,719063.3428083763,-861651.7381928614,576474.9474238912,576474.9474238912,Sellers
CRI,Tropical East Pacific,378326.52303330344,216604.11927890778,437141.9551640291,342165.08756870363,83332.03797813186,394816.254477871,2.3063410470331758,NA,5.893015340767652,0.37943437490204956,213099.8939370661,-346371.97523784207,79827.8126362902,79827.8126362902,Sellers
TCA,Tropical Northwestern Atlantic,59149.81251114757,178911.59854221344,76493.00611129677,51632.20650992522,26388.598200813023,66619.83621309724,13.045839091975337,NA,75.5116077290576,0.6906870083461856,567666.5154259112,-720189.5157673116,415143.5150845108,415143.5150845108,Sellers
CYM,Tropical Northwestern Atlantic,93386.3166914745,64419.63817882538,113439.45092669428,69105.87435169112,1357.121970159055,82640.20849912216,0.05788275691550613,NA,75.5116077290576,0.6906870083461856,1833455.2374497238,-1896517.7536583901,1770392.7212410574,1770392.7212410574,Sellers
ISL,Arctic,130120.65044894333,13061445.474443913,153325.9387453776,137737.91076485463,16842445.253902853,162032.2211181328,528.5529346434357,NA,470.53138932682606,0.811654924465483,3584160.079309845,196839.70014909515,7365159.858768785,196839.70014909515,Buyers
ATG,Tropical Northwestern Atlantic,80114.87263125872,228890.2424697876,93181.59022413642,69432.64832076432,24928.277123206008,80421.65276435332,13.530099694962363,NA,75.5116077290576,0.6906870083461856,806631.9318078564,-1010593.8971544381,602669.9664612749,602669.9664612749,Sellers
DOM,Tropical Northwestern Atlantic,218671.15018792168,535059.346455574,256316.4239135864,176437.38174497045,183570.7896822748,206570.87903409568,1.7134058356595385,NA,75.5116077290576,0.6906870083461856,3189139.7555839852,-3540628.3123572846,2837651.198810686,2837651.198810686,Sellers
COG,Gulf of Guinea,21451.439642184487,119989.60139465332,24499.525418566365,20495.28836991649,94768.826247511,23327.19567774997,26.3773901459321,NA,138.64111873184982,0.8128758357464035,132561.8820641168,-157782.65721125912,107341.10691697447,107341.10691697447,Sellers
GAB,Gulf of Guinea,139726.42461441422,1699989.5075950623,153527.88791623633,132983.02622138805,1059249.0619480636,146023.74821183056,55.25069421934312,NA,138.64111873184982,0.8128758357464035,934912.2972637072,-1575652.742910706,294171.85161670845,294171.85161670845,Sellers
HTI,Tropical Northwestern Atlantic,67912.49966062252,35106.735485076904,79190.02894880497,62134.74644183804,11123.207089990288,71992.1078351368,1.3306035062505057,NA,75.5116077290576,0.6906870083461856,436287.4346121534,-460270.96300724,412303.90621706675,412303.90621706675,Sellers
AUS,Tropical Southwestern Pacific,418350.8686381572,318141.73225216835,461367.93482296186,354802.67470580444,76329.46431205739,391082.667090928,1.5709846787741921,NA,5.87405054247449,0.47194714938361093,373285.3030416108,-615097.5709817217,131473.03510149985,131473.03510149985,Sellers
USA,Cold Temperate Northeast Pacific,1237585.9905503069,61821759.6518239,1454996.3418737242,1232736.345862567,57693063.696519956,1449579.6793103593,841.5303878419954,NA,865.3487183592929,0.03628811137761334,4196633.815033675,-8325329.77033762,67937.8597297296,67937.8597297296,Sellers
