iso3,province,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Subantarctic New Zealand,546409.2563139186,1288692.5019182323,671849.2136223174,546409.2563139186,1288692.5019182323,671849.2136223174,28.24033206144225,NA,28.24033206144225,0.07788896764426989,0,0,0,0,Doesn't participate
ATF,Subantarctic Islands,308377.3797529001,1121442.0235062134,364842.7179847375,314925.48486093094,1347479.5865033027,372261.6649080774,41.69743365953005,NA,31.13493530631413,0.7545158240996594,203874.82891748525,22162.73407960398,429912.39191457443,22162.73407960398,Buyers
HMD,Subantarctic Islands,95639.16755508025,189488.87391490396,113016.73751215907,116947.96246553426,2073605.9471188851,138506.3352929339,147.87581314400532,NA,31.13493530631413,0.7545158240996594,663447.9509925016,1220669.1222114796,2547565.0241964827,1220669.1222114796,Buyers
CAN,Arctic,2735110.690174783,139805196.8499135,3384646.1823739996,2441751.548658056,11820297.032188056,3043939.001790644,85.32206163746456,NA,1786.6028561195485,0.9735241919790703,524116280.10256314,-652101179.9202886,396131380.2848377,396131380.2848377,Sellers
ARG,Magellanic,512413.83224915847,538066611.4762552,612307.2730712671,487020.8451700461,496229941.41913784,581328.3028535638,1558.44790752152,NA,1734.1296227067496,0.1437140648621219,44034731.10289852,-85871401.16001587,2198061.045781195,2198061.045781195,Sellers
IRL,Northern European Seas,286463.89269899455,303158181.41374743,335148.989972329,260733.20840066517,215239345.97789574,305511.704579956,2899.6922616012766,NA,3816.440386366761,0.36645011921916415,98199622.72499731,-186118458.160849,10280787.289145619,10280787.289145619,Sellers
RUS,Arctic,2609201.843853662,415052341.2191961,3315449.969945613,2493703.5611064914,238978125.46811423,3175528.999724683,1280.2292145534832,NA,1786.6028561195485,0.9735241919790703,206349561.83299786,-382423777.58407974,30275346.081916004,30275346.081916004,Sellers
PCN,Southeast Polynesia,335609.30431946256,112383.88219502568,439886.03821792593,323323.74923233956,52083.326951790485,423526.10553454806,3.3406183069920847,NA,6.041397168989115,0.08596962905202066,74221.91772280476,-134522.47296603996,13921.362479569565,13921.362479569565,Sellers
PYF,Southeast Polynesia,2446839.1727629555,4649437.703840554,2971639.7652812614,2510300.6298080077,5258499.497105935,3050774.040960834,17.492665213556375,NA,6.041397168989115,0.08596962905202066,383395.8669319027,225665.9263334782,992457.6601972831,225665.9263334782,Buyers
SJM,Arctic,422691.0576288606,136359451.24730718,513243.5307660984,395689.01709740184,95436812.86361274,481239.49915947526,1220.5626083179977,NA,1786.6028561195485,0.9735241919790703,48241922.73456,-89164561.11825444,7319284.350865558,7319284.350865558,Sellers
GRL,Arctic,887495.0383012486,384464150.0565911,1054145.695594857,1088255.1301646545,883845887.8356568,1294067.426683397,3398.722560084259,NA,1786.6028561195485,0.9735241919790703,358678553.5179839,140703184.26108176,858060291.2970495,140703184.26108176,Buyers
TKL,Central Polynesia,237157.20550482668,181669.5992000699,301171.7004003293,224060.0668058757,109297.40826312192,284816.43330877286,4.393423690316364,NA,9.183672158053684,0.9132959224109732,120279.82801972367,-192652.01895667164,47907.63708277569,47907.63708277569,Sellers
ISL,Northern European Seas,320231.7527252213,188234179.88042587,386146.2239676301,287888.5552396556,105213931.11720245,345557.3529675102,2142.4336115745414,NA,3816.440386366761,0.36645011921916415,123435885.10814871,-206456133.87137213,40415636.344925284,40415636.344925284,Sellers
ZAF,Agulhas,549768.4527059289,2230834.586898941,604177.4532043869,549768.4527059289,2230834.586898941,604177.4532043869,56.38579316482473,NA,56.38579316482473,0.7716335186855003,0,0,0,0,Doesn't participate
ZAF,Subantarctic Islands,230348.18817487438,195666.24823856354,276534.185808683,205009.88747563818,4659.735148542913,247291.9950539671,0.29629401355090834,NA,31.13493530631413,0.7545158240996594,788906.353042653,-979912.8661326736,597899.8399526323,597899.8399526323,Sellers
NIU,Tropical Southwestern Pacific,256267.98277972863,157932.32010364532,313377.53167995234,232215.63727468485,2867.208721606851,282772.647537617,0.46383378329221386,NA,21.004124183229116,0.710335540874572,505198.4518858721,-660263.5632679106,350133.34050383366,350133.34050383366,Sellers
ZAF,Benguela,179013.32314112165,891135.9565668106,204754.4761634775,178008.35290937725,811205.8208334108,203298.4311196184,79.53482920052168,NA,108.06445642134216,0.9185322237097809,108601.56181308912,-188531.6975464889,28671.426079689292,28671.426079689292,Sellers
WLF,Central Polynesia,121756.80379965247,134542.95686650276,155898.13975693137,120271.89129564166,121180.64179270166,154007.74054717913,8.998722172322605,NA,9.183672158053684,0.9132959224109732,13636.949620229805,-26999.264694030906,274.63454642870056,274.63454642870056,Sellers
NAM,Benguela,379151.09205060865,5293162.845902421,470100.4041429186,378481.3813961346,5220790.928067102,469165.8259529576,108.06445642134216,NA,108.06445642134216,0.9185322237097809,72371.91783531824,-144743.83567063673,0,0,Doesn't participate
GEO,Black Sea,14593.161826777525,4853392.119021893,22722.147911083663,12987.914025831997,1203746.8748596385,20143.373133659745,178.51167674793237,NA,3271.68162048045,0.7635970624943548,5251859.726670144,-8901504.970832398,1602214.48250789,1602214.48250789,Sellers
BMU,Tropical Northwestern Atlantic,332392.16704111773,1248528.281929016,372227.1909775926,295829.0286665948,6535.538101653664,330244.9090976916,0.04718490483616417,NA,718.9808044741167,0.13620743107000388,26288194.64261293,-27530187.386440292,25046201.89878557,25046201.89878557,Sellers
MNP,Tropical Northwestern Pacific,590429.1157030358,1473553.8983302116,685995.9138601433,543245.9230385582,1029270.3645857255,630185.045092447,5.140874452588696,NA,15.240266327787543,0.024068941521129927,719084.4224019506,-1163367.9561464367,274800.8886574644,274800.8886574644,Sellers
TWN,South China Sea,199119.4386118294,79271076.6732254,222138.94767919258,179071.61938663918,35418902.5965901,199860.99241359232,1685.2798702046464,NA,11829.960820729733,0.9526397613949438,237164915.97507247,-281017090.05170774,193312741.89843717,193312741.89843717,Sellers
SHN,St. Helena and Ascension Islands,693028.2293853541,140395.56283763394,757582.9573305198,693028.2293853541,140395.56283763394,757582.9573305198,6.148833909196337,NA,6.148833909196337,0.7676874379458611,0,0,0,0,Doesn't participate
CHL,Easter Island,331203.4524054782,17168.82177938829,442955.50809697283,331203.4524054782,17168.82177938829,442955.50809697283,0.48292172681671364,NA,0.48292172681671364,0.22041887945848848,0,0,0,0,Doesn't participate
BHS,Tropical Northwestern Atlantic,416258.88320155174,85453801.1778202,503276.2661964046,432065.50394977716,96965929.36154099,524541.3809338573,749.6395110432859,NA,718.9808044741167,0.13620743107000388,11364656.90157638,147471.28214440309,22876785.085297167,147471.28214440309,Buyers
JAM,Tropical Northwestern Atlantic,212780.7764961533,7726002.988783836,241891.2132688189,195726.9757513433,894824.8062471972,221256.35717611,97.69604759485719,NA,718.9808044741167,0.13620743107000388,12261355.37884478,-19092533.561381422,5430177.196308142,5430177.196308142,Sellers
AIA,Tropical Northwestern Atlantic,75431.15965436905,2436495.315237999,89659.22821137878,69586.9959736912,384246.94183567446,83350.08646364749,108.84852972898234,NA,718.9808044741167,0.13620743107000388,4201841.504612179,-6254089.878014503,2149593.131209854,2149593.131209854,Sellers
CRI,Tropical East Pacific,423330.0358073169,1297390.1563882828,489116.7895018024,411943.50759304425,871910.0642945024,475920.0204113568,30.982752669580133,NA,60.66953488861405,0.0927402005190816,690815.3707560019,-1116295.4628497823,265335.2786622215,265335.2786622215,Sellers
TCA,Tropical Northwestern Atlantic,63290.50922234374,1305161.7235422134,82231.60497036726,62098.194315991146,954576.3929256108,80577.16169654444,294.0375304784852,NA,718.9808044741167,0.13620743107000388,857251.530555868,-1207836.8611724707,506666.1999392654,506666.1999392654,Sellers
CYM,Tropical Northwestern Atlantic,93386.3166914745,64419.63817882538,113439.45092669428,83113.8218554123,3106.0539856882347,100528.93708631175,0.15002386374930912,NA,718.9808044741167,0.13620743107000388,7385726.601188204,-7447040.185381342,7324413.016995067,7324413.016995067,Sellers
ISL,Arctic,173828.1274406386,53150718.50569391,204055.70682713564,165657.75754151435,40693699.079030834,194249.18611329244,1307.9888894229596,NA,1786.6028561195485,0.9735241919790703,14597206.197328584,-27054225.62399166,2140186.770665504,2140186.770665504,Sellers
ATG,Tropical Northwestern Atlantic,91125.71225513147,5854408.242469788,104940.23801008055,83506.83379118954,1178362.27105049,96872.23111333851,595.5673199486697,NA,718.9808044741167,0.13620743107000388,5477827.367195493,-10153873.33861479,801781.395776195,801781.395776195,Sellers
DOM,Tropical Northwestern Atlantic,227098.82358241183,4864537.625201309,265497.4383766853,217606.22588501585,514047.37499014457,254929.59837803926,19.73095309036964,NA,718.9808044741167,0.13620743107000388,6824995.529022907,-11175485.77923407,2474505.2788117426,2474505.2788117426,Sellers
COG,Gulf of Guinea,26219.887811656543,5099201.976394653,30630.74091248034,25155.470236850313,3708774.842324026,29247.820413014077,1306.279759918231,NA,1650.0941944397132,0.20546919269397546,1756389.2606473588,-3146816.394717986,365962.12657673145,365962.12657673145,Sellers
GAB,Gulf of Guinea,177188.93343854544,26863143.695095062,196571.07682360307,159939.0450500478,10868269.617924264,176980.4081124608,599.4528588326008,NA,1650.0941944397132,0.20546919269397546,28463940.684592973,-44458814.761763774,12469066.607422175,12469066.607422175,Sellers
HTI,Tropical Northwestern Atlantic,83965.87357005141,5584451.266735077,99576.52097812049,74729.62747734576,1658593.3540914562,87603.9982432242,295.3429866866693,NA,718.9808044741167,0.13620743107000388,6640683.646054427,-10566541.558698047,2714825.7334108064,2714825.7334108064,Sellers
AUS,Tropical Southwestern Pacific,487967.6010935987,1232177.7963600159,538369.2977342167,456529.1473582369,636484.9024414113,503099.55794244836,14.502574525378964,NA,21.004124183229116,0.710335540874572,660337.1863862426,-1256030.080304847,64644.292467638035,64644.292467638035,Sellers
USA,Cold Temperate Northeast Pacific,1461739.3453428296,474478968.10351044,1713366.1982676447,1482615.334888763,531608744.61593086,1737503.679752173,2790.1493885819036,NA,2657.7831643020286,0.8547911789644329,55483853.55332704,1645922.959093377,112613630.06574744,1645922.959093377,Buyers
HND,Tropical Northwestern Atlantic,142261.00074954052,12105467.12143135,167643.9837846558,148027.5627688895,16975652.353894345,174404.93509579293,1005.7178794953697,NA,718.9808044741167,0.13620743107000388,4146047.3997214227,724137.832741572,9016232.632184418,724137.832741572,Buyers
CUW,Tropical Northwestern Atlantic,27515.098245766694,1447957.487001419,29955.355614277014,27065.672113211756,1230185.5415728798,29479.626422436082,484.55559135052954,NA,718.9808044741167,0.13620743107000388,323128.76233604015,-540900.7077645794,105356.81690750085,105356.81690750085,Sellers
