iso3,province,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Subantarctic New Zealand,490657.2092843319,441215.32340617623,603349.9364483949,490657.2092843319,441215.32340617623,603349.9364483949,9.08267763922576,NA,9.08267763922576,0.9147677987078023,0,0,0,0,Doesn't participate
ATF,Subantarctic Islands,260274.8809119724,345805.1865090718,308373.7710592255,276648.0342535711,494870.06187773007,327768.92089170864,12.855304230094845,NA,6.5367753001033515,0.22792764218805406,107027.62434816717,42037.25102049111,256092.49971682543,42037.25102049111,Buyers
HMD,Subantarctic Islands,87651.87199796682,35336.55164927896,103492.73731140021,101294.11100235593,399127.16626731836,119876.85601474973,39.90033803508656,NA,6.5367753001033515,0.22792764218805406,89176.25096199726,274614.36365604214,452966.86558003665,274614.36365604214,Buyers
CAN,Arctic,2692941.61882775,82983616.0999135,3335369.8708655243,2193506.979557193,2643584.592183781,2751506.330821007,10.786472494355467,NA,913.0834633219185,0.2030766182856849,456025510.12809336,-536365541.6358231,375685478.62036365,375685478.62036365,Sellers
ARG,Magellanic,432528.22158568597,415268033.2166205,516125.21125263826,437604.9602189658,422581680.8138015,522279.8318593721,1443.3399170666648,NA,1438.983862497237,0.4079746277658902,7305344.967405918,8302.629775104113,14618992.564586937,8302.629775104113,Buyers
IRL,Northern European Seas,265826.34645577794,230535461.41374743,311525.8481393794,234366.9288994743,145428305.5038962,275172.71986929385,2445.8071266879274,NA,3046.1788638650123,0.42290979170208187,95831012.82951605,-180938168.73936728,10723856.91966483,10723856.91966483,Sellers
RUS,Arctic,2397882.0889374637,133925443.90057789,3059345.5997458193,2229795.841113371,38546338.84057103,2856536.436784975,291.54562246763084,NA,913.0834633219185,0.2030766182856849,153476773.300009,-248855878.36001587,58097668.240002155,58097668.240002155,Sellers
PCN,Southeast Polynesia,323349.6872429928,52169.97594502568,423559.41883457475,290628.0891976086,19491.17939029055,379810.678510559,0.22787646900707445,NA,3.913949322927847,0.1278878000574486,128070.67651484872,-160749.47306958385,95391.87996011358,95391.87996011358,Sellers
PYF,Southeast Polynesia,2386648.5738861305,4348157.85862571,2897286.7931837626,2256450.0043218047,3918352.1864512553,2740345.167273748,3.0208315824349063,NA,3.913949322927847,0.1278878000574486,509590.6031924669,-939396.2753669216,79784.93101801211,79784.93101801211,Sellers
SJM,Arctic,369270.50220648205,67408152.3723072,449670.47799505887,348965.3683813757,51190095.82991055,425221.0247709773,681.7298545139121,NA,913.0834633219185,0.2030766182856849,18540281.916243162,-34758338.458639815,2322225.373846516,2322225.373846516,Sellers
GRL,Arctic,704335.0225031354,142686694.88424397,839091.940631864,971678.6940400198,555931701.0609511,1154539.6273903088,2323.9562532954883,NA,913.0834633219185,0.2030766182856849,244107085.50409582,169137920.67261133,657352091.680803,169137920.67261133,Buyers
TKL,Central Polynesia,232085.26804842075,146819.9341610074,295078.105038682,201402.30724123662,25848.78960261546,256192.23205073012,3.1551180562532357,NA,5.144076023247831,0.41074587815701014,157835.48301048882,-278806.6275688808,36864.33845209688,36864.33845209688,Sellers
ISL,Northern European Seas,315039.90339654253,171294798.63042587,379565.5690084202,258776.2294289039,53142662.29574784,309934.41177639394,1409.961948117716,NA,3046.1788638650123,0.42290979170208187,171389214.44361293,-289541350.778291,53237078.1089349,53237078.1089349,Sellers
ZAF,Agulhas,494173.89007274515,305883.5186271365,540428.3756578044,494173.89007274515,305883.5186271365,540428.3756578044,14.911982319548668,NA,14.911982319548668,0.9902808961495265,0,0,0,0,Doesn't participate
ZAF,Subantarctic Islands,219209.19342447838,29969.745308876038,263686.647936795,184278.55053989953,1929.4740079865942,223403.2657128514,0.06160305562525494,NA,6.5367753001033515,0.22792764218805406,228333.7636246459,-256374.03492553532,200293.49232375645,200293.49232375645,Sellers
NIU,Tropical Southwestern Pacific,249557.81695763918,71313.34354114532,304658.93538860756,208733.15710084036,1008.0225170465947,254360.5435641163,0.019409787846204157,NA,7.6983858473414095,0.23645189147399304,314283.98366410704,-384589.30468820577,243978.66264000832,243978.66264000832,Sellers
ZAF,Benguela,170738.12352929768,357602.4331293106,194059.14490764381,160007.50823314808,102819.27794980945,180100.45764566358,7.952660092952228,NA,41.95201775191353,0.25768289008780154,450170.9633930228,-704954.1185725239,195387.8082135216,195387.8082135216,Sellers
WLF,Central Polynesia,119413.50299684721,113456.24397587776,152914.95120281127,108109.56520956555,69875.32391383288,138348.32545900618,3.5361369843679147,NA,5.144076023247831,0.41074587815701014,58148.31533984071,-101729.23540188558,14567.395277795826,14567.395277795826,Sellers
NAM,Benguela,325731.4750660038,1454646.737414515,395924.4218331069,340207.98327742436,2169318.379366504,415720.3269182628,53.26731594385908,NA,41.95201775191353,0.25768289008780154,607318.7294712373,107352.91248075163,1321990.3714232263,107352.91248075163,Buyers
GEO,Black Sea,13271.185264129386,1525383.5222613134,20608.238141722304,11674.529461422022,971605.6112756742,17956.00660319628,160.10488810414745,NA,2517.4490159598786,0.08060130487406325,4019499.5793522843,-4573277.490337923,3465721.668366645,3465721.668366645,Sellers
BMU,Tropical Northwestern Atlantic,332392.16704111773,1248528.281929016,372227.1909775926,265913.7336328942,5425.5845577838845,296925.3846591376,0.032526768807995064,NA,304.0576619871474,0.6678936361151072,20213277.034672726,-21456379.73204396,18970174.337301493,18970174.337301493,Sellers
MNP,Tropical Northwestern Pacific,570198.6499587402,1212983.8651270866,662593.8970001051,488310.94205713103,802453.1587467572,564525.1096619002,3.7633601449477956,NA,9.302253513643914,0.12315012985273954,761740.2185519906,-1172270.9249323201,351209.51217166113,351209.51217166113,Sellers
TWN,South China Sea,199119.4386118294,79271076.6732254,222138.94767919258,160689.45306855298,15705875.08571197,179300.69159138782,802.6202975482475,NA,5425.5264519501325,0.9274362778123987,208502903.11310738,-272068104.70062083,144937701.52559394,144937701.52559394,Sellers
SHN,St. Helena and Ascension Islands,622946.723043015,41526.849667468014,681199.020048854,622946.723043015,41526.849667468014,681199.020048854,0.22852752631555953,NA,0.22852752631555953,0.3974231262328435,0,0,0,0,Doesn't participate
CHL,Easter Island,286762.8092908153,8425.979263557962,383603.94472279574,286762.8092908153,8425.979263557962,383603.94472279574,0.08609013481736287,NA,0.08609013481736287,0.5223766076572888,0,0,0,0,Doesn't participate
BHS,Tropical Northwestern Atlantic,280705.9600171875,739369.8028202057,337889.53410935396,388373.48669642885,66057984.72383128,467785.9662967471,685.2784742055659,NA,304.0576619871474,0.6678936361151072,32737136.43402894,32581478.486982137,98055751.35504001,32581478.486982137,Buyers
JAM,Tropical Northwestern Atlantic,203441.07194147754,2285464.8637838364,230206.15389762557,175934.36022592656,66041.59011071191,198892.10790558907,11.58605557176383,NA,304.0576619871474,0.6678936361151072,8363626.453184906,-10583049.726858031,6144203.179511782,6144203.179511782,Sellers
AIA,Tropical Northwestern Atlantic,72653.73760098673,733240.690237999,86735.78980871645,62550.10874039658,56360.39324300825,74839.43123892297,15.275114967856764,NA,304.0576619871474,0.6678936361151072,3072085.768936907,-3748966.0659318976,2395205.4719419163,2395205.4719419163,Sellers
CRI,Tropical East Pacific,396437.69175380276,442569.4063882828,458556.8461145432,370076.45557843987,174958.7804350803,427470.55207487923,4.300583930210959,NA,25.395202922456416,0.7500626315378378,669448.9419601395,-937059.567913342,401838.31600693706,401838.31600693706,Sellers
TCA,Tropical Northwestern Atlantic,63290.50922234374,1305161.7235422134,82231.60497036726,55818.6016323516,88146.21549954865,72013.6957503215,17.16024603856039,NA,304.0576619871474,0.6678936361151072,2271890.7523970306,-3488906.2604396953,1054875.2443543659,1054875.2443543659,Sellers
CYM,Tropical Northwestern Atlantic,93386.3166914745,64419.63817882538,113439.45092669428,74709.0533531796,1939.974262968188,89750.58107004865,0.12040571164822332,NA,304.0576619871474,0.6678936361151072,5678965.022960211,-5741444.686876068,5616485.359044354,5616485.359044354,Sellers
ISL,Arctic,153679.74656713815,28181734.818193913,180247.16637638136,148905.8494755185,24256928.91452456,174780.51056142544,733.5087297307558,NA,913.0834633219185,0.2030766182856849,4358966.489958497,-8283772.39362785,434160.5862891413,434160.5862891413,Sellers
ATG,Tropical Northwestern Atlantic,82804.5254381779,760090.3674697876,96129.11347250723,75062.32250893442,115992.60204578945,87262.91653211195,17.51923529827156,NA,304.0576619871474,0.6678936361151072,2354076.121295815,-2998173.886719813,1709978.3558718166,1709978.3558718166,Sellers
DOM,Tropical Northwestern Atlantic,221333.773642122,1136264.096455574,259256.14158441004,192904.9194009886,226373.02772067822,225528.5118954588,3.430829825127481,NA,304.0576619871474,0.6678936361151072,8644010.953532415,-9553902.02226731,7734119.884797519,7734119.884797519,Sellers
COG,Gulf of Guinea,21451.439642184487,119989.60139465332,24499.525418566365,22359.361116690026,834790.0719400283,25654.959663744034,787.2932743821923,NA,286.9358945563256,0.05563756220144278,260515.26047414518,454285.21007122984,975315.7310195202,454285.21007122984,Buyers
GAB,Gulf of Guinea,142167.62009162005,2118392.3825950623,156604.8948463583,143765.43375285197,2733306.6004442396,158487.6418885152,384.8472652155644,NA,286.9358945563256,0.05563756220144278,458470.0922198991,156444.1256292782,1073384.3100690765,156444.1256292782,Buyers
HTI,Tropical Northwestern Atlantic,74986.38924607559,1734426.141735077,87916.65743291061,67172.69885604114,30337.462584781366,78262.41753138795,6.4466987204674355,NA,304.0576619871474,0.6678936361151072,2375812.4314853163,-4079901.1106356117,671723.7523350207,671723.7523350207,Sellers
AUS,Tropical Southwestern Pacific,443435.5412094662,484183.52096939087,488819.3828589202,395493.2637667776,195627.33791151133,436131.0149359679,4.211820306966077,NA,7.6983858473414095,0.23645189147399304,369078.1501541091,-657634.3332119887,80521.96709622958,80521.96709622958,Sellers
