iso3,province,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Subantarctic New Zealand,180923.61467551684,10194.416993934574,225529.0451649159,180923.61467551684,10194.416993934574,225529.0451649159,0.19502732571088,NA,0.19502732571088,0.5946970499741038,0,0,0,0,Doesn't participate
ATF,Subantarctic Islands,27162.34532319901,19.711577519774437,32579.923271674652,63995.530879349644,1766.132240811996,75126.34129729656,0.11898230724723957,NA,0.001962507497940271,0.4024903263117251,72.28540282697092,1674.1352604652507,1818.7060661191927,1674.1352604652507,Buyers
HMD,Subantarctic Islands,42353.32289757355,24.228318638168275,50399.535633462605,14328.269540254076,0.952189169618399,17384.02063270386,1.5047888066932846e-4,NA,0.001962507497940271,0.4024903263117251,54.999377343915626,-78.2755068124655,31.72324787536575,31.72324787536575,Sellers
CAN,Arctic,1484262.009553859,295066.86329172837,1881363.9218815824,814370.4845523965,4721.7880115837215,1043660.4493404113,0.03415213628822428,NA,1.1825029395018711,0.39690457504980914,792148.6974616207,-1082493.7727417652,501803.62218147604,501803.62218147604,Sellers
ARG,Magellanic,24324.074992958092,3546.1012551411986,28992.436613718382,163072.26604629704,92870020.90203138,193644.47756221195,944.984129007991,NA,9.131078203032718,0.29795956069315954,1266920.5830373622,91599554.21773888,94133395.3838136,91599554.21773888,Buyers
IRL,Northern European Seas,122322.62892261028,5126745.538747445,143075.30348434713,87887.59833730287,456858.93499979994,102737.44554187088,18.210605545664187,NA,302.26352221440226,0.7115553759841329,10408453.632275688,-15078340.236023333,5738567.028528043,5738567.028528043,Sellers
RUS,Arctic,761709.3483019009,371101.09105279297,960894.225189577,763641.8411515898,373403.02486214176,963442.13446603,1.1958138176117388,NA,1.1825029395018711,0.39690457504980914,2285.178475323425,16.75533402536439,4587.112284672214,16.75533402536439,Buyers
PCN,Southeast Polynesia,280621.7825919064,17416.00305388319,366772.325183715,108985.53344910323,1573.6575167880128,142665.69392370543,0.03690117982466437,NA,0.1956198383615155,0.7931795706304638,33575.455314291954,-49417.80085138713,17733.109777196776,17733.109777196776,Sellers
PYF,Southeast Polynesia,388371.02366273187,2205.8978713154793,506143.90071520186,846168.7516206767,715528.2417836564,1046528.8435068211,1.805029019786146,NA,0.1956198383615155,0.7931795706304638,89554.31754540221,623768.0263669387,802876.6614577431,623768.0263669387,Buyers
SJM,Arctic,60545.84704844405,18564.783714666963,75615.92049819128,89389.54218123034,82026.9808748723,111519.17262582698,3.7213572977127964,NA,1.1825029395018711,0.39690457504980914,34107.754280615605,29354.442879589733,97569.95144082094,29354.442879589733,Buyers
