iso3,province,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Subantarctic New Zealand,422515.8184703925,155177.4396960341,519457.0838272198,422515.8184703925,155177.4396960341,519457.0838272198,2.067636857389178,NA,2.067636857389178,0.9147243394394737,0,0,0,0,Doesn't participate
ATF,Subantarctic Islands,179663.1681941861,106580.46406366715,211024.98454164155,229864.48351124235,224283.71352986374,271738.0793932255,2.87733560297948,NA,2.028126910504226,0.43245097861336845,101814.6385372298,15888.610928966795,219517.88800342637,15888.610928966795,Buyers
HMD,Subantarctic Islands,79696.19869687612,8167.039686388336,94033.65632405253,82161.62588069351,14181.937882360991,96919.68174468154,2.6935278897091948,NA,2.028126910504226,0.43245097861336845,5000.199217388694,1014.6989785839614,11015.097413361349,1014.6989785839614,Buyers
CAN,Arctic,2575218.1194413165,31253962.695550844,3199043.3826534143,1890096.9506561374,1070487.5375179418,2378457.831302345,2.8433797140130563,NA,231.6633218914962,0.665108210806257,158717445.85895902,-188900921.0169919,128533970.70092611,128533970.70092611,Sellers
ARG,Magellanic,330603.8481799261,278734749.19907457,393730.39184776373,377207.76750097855,338858529.8389215,449934.95676870877,1340.689718338638,NA,1249.6783962484535,0.8990562496078208,58239911.15602513,1883869.4838217944,118363691.79587203,1883869.4838217944,Buyers
IRL,Northern European Seas,229575.1201662074,133812074.16374744,269694.9192386928,202141.47617579656,78098705.8349713,237548.80083772822,1680.4451699355247,NA,2369.478133541684,0.30021552029094445,65003419.55864572,-120716787.88742188,9290051.22986956,9290051.22986956,Sellers
RUS,Arctic,2198232.1186281107,30382697.531696104,2818404.7605059217,1907241.9611217787,9365820.068558384,2437529.16030888,18.61074727094796,NA,231.6633218914962,0.665108210806257,67411746.52564658,-88428623.9887843,46394869.062508866,46394869.062508866,Sellers
PCN,Southeast Polynesia,321172.5116052536,44896.86315205693,420763.1787450594,250666.7269329374,12566.78183664925,327682.8237077691,0.13074825832717174,NA,2.626609557482962,0.4010197387073683,185191.16787814154,-217521.2491935492,152861.08656273386,152861.08656273386,Sellers
PYF,Southeast Polynesia,2039116.584794576,3310453.299217275,2477824.755352679,1946188.1287275564,3069638.199091055,2365051.8129930366,2.5509630706574047,NA,2.626609557482962,0.4010197387073683,244086.77086776926,-484901.87099398917,3271.6707415492274,3271.6707415492274,Sellers
SJM,Arctic,265271.38036270847,15185193.825432196,325183.5990019707,291858.68661734374,22470443.62368985,356913.67109441827,334.6416432141185,NA,231.6633218914962,0.665108210806257,6159303.687095362,1125946.111162291,13444553.485353015,1125946.111162291,Buyers
GRL,Arctic,486527.91324734077,19608826.185025223,588498.2708954475,829196.3832210217,289877882.03582805,985454.0862959467,1462.822724949562,NA,231.6633218914962,0.665108210806257,79383716.06157935,190885339.7892235,349652771.9123822,190885339.7892235,Buyers
