iso3,province,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Subantarctic New Zealand,242870.3335972799,25123.315818887128,301258.0547981267,242870.3335972799,25123.315818887128,301258.0547981267,0.29158871520636115,NA,0.29158871520636115,0.30069354769493317,0,0,0,0,Doesn't participate
ATF,Subantarctic Islands,39535.424408061255,79.65787993371487,46922.55753406205,106526.03155419395,12363.205445429207,123948.12531070168,0.46725232558942514,NA,0.006772915058358942,0.8098982336632272,453.72169190865026,11829.825873586842,12737.269257404141,11829.825873586842,Buyers
HMD,Subantarctic Islands,62583.82443429011,103.77301234658808,73888.55003943687,31721.437832674448,8.561570948424293,38005.37404825029,0.0010462695116398085,NA,0.006772915058358942,0.8098982336632272,209.02832295097795,-304.23976434914175,113.81688155281417,113.81688155281417,Sellers
CAN,Arctic,1932603.9672321726,1197775.3319691606,2431679.5180159835,1090197.783553356,31105.76570932325,1392338.185856951,0.2196037479371898,NA,3.1465723769466782,0.47398285673652807,2650692.0277328338,-3817361.593992671,1484022.4614729965,1484022.4614729965,Sellers
ARG,Magellanic,56694.78408571804,10885623.136985727,66905.60348505047,217978.8048808308,147970236.16558623,258953.3902144963,1056.1822092842024,NA,509.3718453312005,0.11920771587297341,82153539.2948423,54931073.73375821,219238152.32344282,54931073.73375821,Buyers
IRL,Northern European Seas,152014.27564681383,18487945.788747445,178314.97912108118,117183.46444973716,3642454.8610328147,137007.1723026176,259.70668966072463,NA,666.2255884951152,0.6000782324895084,23205177.687534645,-38050668.615249276,8359686.759820015,8359686.759820015,Sellers
RUS,Arctic,1093304.110342897,969267.4578435645,1388567.2996765675,1056872.6411439462,869101.1025493299,1341791.1920458754,2.482212886645577,NA,3.1465723769466782,0.47398285673652807,114634.25463300232,-214800.60992723692,14467.899338767747,14467.899338767747,Sellers
PCN,Southeast Polynesia,312518.20200648706,26490.058952838182,409429.93810549856,145314.04459880432,3166.566447760014,190076.71750716248,0.0566229760531023,NA,1.7726532391489092,0.5567110963245573,296394.99122789287,-319718.483732971,273071.4987228147,273071.4987228147,Sellers
PYF,Southeast Polynesia,795660.0614413106,625301.9849188813,986939.2606994458,1128225.0021609024,1247406.7945136786,1385465.1961383559,1.9574778823840384,NA,1.7726532391489092,0.5567110963245573,589522.3193939494,32582.49020084797,1211627.1289887466,32582.49020084797,Buyers
SJM,Arctic,84648.13930560788,65660.13036383688,105634.27819378398,141304.70742125946,572667.1258422878,175533.28393921797,21.406017577954565,NA,3.1465723769466782,0.47398285673652807,178273.99220530718,328733.0032731437,685280.9876837581,328733.0032731437,Buyers
