iso3,province,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Subantarctic New Zealand,273843.69305816136,34807.0122338223,338684.5520813734,273843.69305816136,34807.0122338223,338684.5520813734,0.34230189954221707,NA,0.34230189954221707,0.44675740459141833,0,0,0,0,Doesn't participate
ATF,Subantarctic Islands,48960.44528883772,305.6901473780059,57850.55440248404,127791.28189161608,25295.40845088738,148625.3517636485,0.9517733737018783,NA,0.03940620241132218,0.27909435013894146,3106.423903422949,21883.294400086423,28096.142206932323,21883.294400086423,Buyers
HMD,Subantarctic Islands,64150.23525981369,161.78183574136347,75712.13903740972,40418.02197888465,20.707802031448775,48143.285149891875,0.0017258910197883563,NA,0.03940620241132218,0.27909435013894146,935.1964002169582,-1076.2704339268728,794.1223665070435,794.1223665070435,Sellers
CAN,Arctic,2112409.8464818196,1938921.0772084184,2653759.3424411896,1228111.4330538355,79589.66670130633,1564070.0014112436,0.49887546176126507,NA,6.210579882579358,0.8536645749235671,5492005.936632683,-7351337.347139794,3632674.5261255703,3632674.5261255703,Sellers
ARG,Magellanic,96806.33628847146,36300480.69617336,114859.96624576968,245432.07429809764,178030924.74855906,291657.27272873576,1120.8541157527186,NA,737.7294199949629,0.8898049128429012,109645579.49816482,32084864.55422087,251376023.55055052,32084864.55422087,Buyers
IRL,Northern European Seas,166706.71206208848,30170536.913747445,195546.5627592944,131831.39750595432,8495928.429399561,154251.24212824306,396.29294694506603,NA,950.4925619695643,0.592928664155526,33148727.081954405,-54823335.566302285,11474118.597606521,11474118.597606521,Sellers
RUS,Arctic,1227441.3849719523,1621848.5786911328,1561235.6840850855,1203488.0411401242,1477600.0144467268,1530124.59757551,5.746966776576241,NA,6.210579882579358,0.8536645749235671,148764.15532245793,-293012.71956686396,4515.591078051832,4515.591078051832,Sellers
PCN,Southeast Polynesia,312518.20200648706,26490.058952838182,409429.93810549856,163478.30017365483,4296.767633990393,213708.4020648538,0.06769808469612085,NA,1.898479502302448,0.7626362410323757,282949.19865480106,-305142.48997364886,260755.90733595326,260755.90733595326,Sellers
PYF,Southeast Polynesia,1016466.584136394,1031458.8143966103,1250710.5444655921,1269253.1274310153,1530056.7666948352,1552740.2996060706,2.055747335051271,NA,1.898479502302448,0.7626362410323757,479910.0709027289,18687.88139549602,978508.0232009538,18687.88139549602,Buyers
SJM,Arctic,107326.89903835289,166170.19921149313,133532.17814580453,167262.29004127395,1586099.9166952898,206680.37345599436,56.796762582918255,NA,6.210579882579358,0.8536645749235671,372233.5336172694,1047696.1838665272,1792163.2511010661,1047696.1838665272,Buyers
GRL,Arctic,104405.06958962104,242154.61434651166,127193.74654063467,518325.88688866224,28620198.93529063,625567.1376849846,334.8054369700779,NA,6.210579882579358,0.8536645749235671,2570688.300898231,25807356.020045888,30948732.62184235,25807356.020045888,Buyers
TKL,Central Polynesia,199346.9008058251,19438.60302893553,253620.85307323936,113288.79782319558,265.7549194014703,143979.5641763198,0.004304440927151667,NA,3.1059925286915844,0.3720600456590034,267295.82489741826,-286468.67300695233,248122.9767878842,248122.9767878842,Sellers
ISL,Northern European Seas,238387.6032615739,29734174.00542587,285425.07548334805,145561.62905375846,675672.040722224,175446.11735919796,27.832947964543077,NA,950.4925619695643,0.592928664155526,88230398.04210721,-117288900.00681086,59171896.07740356,59171896.07740356,Sellers
ZAF,Agulhas,277972.8131659191,4634.516453610371,304661.50469071895,277972.8131659191,4634.516453610371,304661.50469071895,0.11353260416552846,NA,0.11353260416552846,0.6999746972777219,0,0,0,0,Doesn't participate
ZAF,Subantarctic Islands,164625.01052727053,954.1545419692993,200515.61987289545,103656.68467869348,179.6425447618097,128795.10775988962,0.00388132051880995,NA,0.03940620241132218,0.27909435013894146,2402.530189068473,-3177.042186275963,1628.0181918609835,1628.0181918609835,Sellers
NIU,Tropical Southwestern Pacific,233236.0845600199,3340.5266466140747,284057.71785755106,117412.40086922269,319.6494187426189,143318.3870981785,0.00480024214302924,NA,0.7878720268488503,0.1539508476794822,91254.24042656852,-94275.11765443998,88233.36319869706,88233.36319869706,Sellers
ZAF,Benguela,98872.99132162289,1219.7317964155577,109564.82748882564,90004.22338114581,835.3412071982002,99819.3368576759,0.03874650530763012,NA,0.04947259655168504,0.746161376000257,438.76097822974094,-823.1515674470984,54.370389012383384,54.370389012383384,Sellers
