iso3,province,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Subantarctic New Zealand,385347.7871173348,98925.2740608104,473979.09694324574,385347.7871173348,98925.2740608104,473979.09694324574,1.0577648717328656,NA,1.0577648717328656,0.5504703792898638,0,0,0,0,Doesn't participate
ATF,Subantarctic Islands,134765.7867809501,32755.01997543229,156792.0946679519,204346.1831063358,159688.77377692633,241243.5180163903,2.2877778897561862,NA,1.2978785820057466,0.39875263421035034,90306.90611818948,36626.84768330457,217240.65991968353,36626.84768330457,Buyers
HMD,Subantarctic Islands,76728.87392734832,2779.181532091461,90408.48005287972,71725.72490524131,570.8438146515466,84510.28821955656,0.07094298040010519,NA,1.2978785820057466,0.39875263421035034,6493.479958375687,-8701.8176758156,4285.142240935772,4285.142240935772,Sellers
CAN,Arctic,2418896.5822409093,10014890.060850997,3017321.320247001,1724600.571255562,674168.2438626696,2175594.625174863,1.9927017566678666,NA,71.64705314200174,0.4572008267508523,49744263.19534701,-59084985.01233534,40403541.378358684,40403541.378358684,Sellers
ARG,Magellanic,268834.536907586,204620656.4413676,319848.16195323685,344263.8442002584,295941817.7994838,410468.48319265776,1270.1456993274644,NA,1157.4662409902685,0.4112682816236266,87306876.77254936,4014284.5855668187,178628038.13066554,4014284.5855668187,Buyers
IRL,Northern European Seas,217962.9821577703,107412188.91374744,256063.331080848,184563.956508336,51757403.985658854,217001.908796069,1303.9922866959214,NA,2090.5897818669905,0.14591197786823384,69823661.74702089,-125478446.67510948,14168876.818932295,14168876.818932295,Sellers
RUS,Arctic,2083119.3783718636,14598128.900186904,2679082.0626011607,1731303.4811263653,6533893.853907901,2209301.3477273462,14.017146989310099,NA,71.64705314200174,0.4572008267508523,25206572.286149245,-33270807.332428247,17142337.239870243,17142337.239870243,Sellers
PCN,Southeast Polynesia,319078.66616425826,39545.76110127568,417978.23203813477,228869.62024311675,9945.875827999185,299037.16961179423,0.1100004885826587,NA,2.3864202522599904,0.6611598659929467,215276.6941232636,-244876.5793965401,185676.80884998708,185676.80884998708,Sellers
PYF,Southeast Polynesia,1783616.5836152483,2670563.2084552203,2167762.2347059767,1776954.3784034213,2654677.3335630577,2159432.387231039,2.383665529209599,NA,2.3864202522599904,0.6611598659929467,15898.821442216169,-31784.696334378794,12.946550053544343,12.946550053544343,Sellers
SJM,Arctic,175424.50124034187,2113541.3430103213,216723.02159189185,260709.58747332633,14159609.892176267,319774.53827479866,220.91995522085347,NA,71.64705314200174,0.4572008267508523,6110425.105554839,5935643.443611107,18156493.654720783,5935643.443611107,Buyers
GRL,Arctic,398148.4855485081,8518119.447720535,485404.1422605631,751478.7591379319,190455051.6246074,893584.5573489885,1107.431324337462,NA,71.64705314200174,0.4572008267508523,25315072.888539456,156621859.28834742,207252005.06542635,156621859.28834742,Buyers
TKL,Central Polynesia,217456.86909554419,81453.8765438199,276791.7320609445,158604.31695247383,492.32708340317737,201475.57441406028,0.005710305566684326,NA,3.916725043379572,0.18545796929402414,230509.26484556575,-311470.8143059825,149547.71538514903,149547.71538514903,Sellers
ISL,Northern European Seas,283583.659218106,96037733.63042587,340305.7868504313,203786.2806752618,9250132.261044385,244153.09958686036,357.71286961303264,NA,2090.5897818669905,0.14591197786823384,166823584.20144233,-253611185.57082382,80035982.83206084,80035982.83206084,Sellers
ZAF,Agulhas,389161.9384322867,21004.607169203766,425090.892154772,389161.9384322867,21004.607169203766,425090.892154772,0.18442369861827193,NA,0.18442369861827193,0.7063126266027822,0,0,0,0,Doesn't participate
ZAF,Subantarctic Islands,213683.86826555955,9814.227974891663,257311.1795814235,145119.35855017087,414.1771636512815,177743.45939140147,0.008177500226801413,NA,1.2978785820057466,0.39875263421035034,88988.40864532789,-98388.45945656826,79588.35783408751,79588.35783408751,Sellers
NIU,Tropical Southwestern Pacific,233236.0845600199,3340.5266466140747,284057.71785755106,164377.36121691178,579.8544844454038,200134.7852436942,0.00685774967430394,NA,1.4396605257095598,0.3413773568700761,99133.18584782816,-101893.85800999684,96372.51368565949,96372.51368565949,Sellers
ZAF,Benguela,138863.00612574804,21204.546410560608,154587.64914908577,126005.91273360411,8917.517387091912,139985.9705184495,0.666990666760422,NA,1.2651692786783,0.8953058124736762,16266.39957283827,-28553.428596306967,3979.3705493695743,3979.3705493695743,Sellers
WLF,Central Polynesia,114759.97196428721,93796.51546025276,146878.8171537823,85136.28260253287,18236.623213240207,108824.40442853188,0.73593475069049,NA,3.916725043379572,0.18545796929402414,116027.84600048023,-191587.7382474928,40467.95375346768,40467.95375346768,Sellers
NAM,Benguela,248330.25907284138,21181.552803227216,296313.9354188328,267913.78683097166,102488.4780564326,320862.3130852549,7.257285204079874,NA,1.2651692786783,0.8953058124736762,24776.477687730152,56530.447565475246,106083.40294093554,56530.447565475246,Buyers
GEO,Black Sea,13155.290999185087,1233625.6190218925,20422.91714148615,9193.691950869841,634086.1072057785,13737.064331444417,110.34104876032238,NA,552.350797086896,0.793948618958362,2188192.3920756145,-2787731.9038917287,1588652.8802595004,1588652.8802595004,Sellers
BMU,Tropical Northwestern Atlantic,314281.04839773296,15339.305366516113,351072.2991051022,209407.06523590416,3794.2427378709604,233828.40046007908,0.02578484132536039,NA,5.280435009379466,0.5412187913427152,553780.2522607935,-565325.3148894386,542235.1896321484,542235.1896321484,Sellers
