iso3,province,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Subantarctic New Zealand,187118.2865676932,11415.47762229054,233144.02209002728,187118.2865676932,11415.47762229054,233144.02209002728,0.19880653892144742,NA,0.19880653892144742,0.38069272213911265,0,0,0,0,Doesn't participate
ATF,Subantarctic Islands,27162.34532319901,19.711577519774437,32579.923271674652,68248.58094683407,2291.1709855924887,79981.04088025895,0.12893086814808064,NA,0.002318039340272845,0.7198290796294178,95.23951051930568,2176.2198975534084,2366.69891859202,2176.2198975534084,Buyers
HMD,Subantarctic Islands,45460.4897008516,30.747417158447206,54024.990989122554,16067.586369496106,1.2200830879329432,19430.730454542594,1.5574129397909295e-4,NA,0.002318039340272845,0.7198290796294178,68.1339062469188,-97.66124031743306,38.606572176404534,38.606572176404534,Sellers
CAN,Arctic,1525132.359835677,345903.9901420709,1931082.8069997046,841953.2144524927,5772.167327948545,1079086.565991665,0.0418324909604716,NA,1.3175043273991862,0.08247960533065368,900091.4804312233,-1240223.3032453456,559959.6576171009,559959.6576171009,Sellers
ARG,Magellanic,24324.074992958092,3546.1012551411986,28992.436613718382,168562.91992975044,98082340.8288117,200146.7776830654,964.077540725907,NA,9.95283685960574,0.7409961615218557,1435585.6924738635,96643209.0350827,99514380.42003043,96643209.0350827,Buyers
IRL,Northern European Seas,123824.70349618515,5582525.851247445,144811.17621450732,90817.18494854629,521312.5730676222,106171.5135174061,34.078003037396456,NA,328.9272270083389,0.4620026705281838,10857071.546301164,-15918284.824480986,5795858.268121341,5795858.268121341,Sellers
RUS,Arctic,804587.6532260149,424902.6164129004,1016075.6471539024,792964.9211508256,409802.2444208878,1001391.6817360837,1.2839138585916345,NA,1.3175043273991862,0.08247960533065368,15312.999805263302,-30413.371797275904,212.62781325069955,212.62781325069955,Sellers
PCN,Southeast Polynesia,312518.20200648706,26490.058952838182,409429.93810549856,112618.38456407332,1712.3081649990734,147430.86109591223,0.03899603623726261,NA,0.5541776391539042,0.9648937450096603,110780.00889753328,-135557.75968537238,86002.25810969417,86002.25810969417,Sellers
PYF,Southeast Polynesia,400635.90878716815,7602.146856851776,522447.41529710754,874374.3766746991,766798.5129742156,1080099.3767956456,1.8309637152050353,NA,0.5541776391539042,0.9648937450096603,262535.26571029954,496661.10040706425,1021731.6318276633,496661.10040706425,Buyers
SJM,Arctic,63601.35817875458,22363.422844305634,79533.00308632535,94581.05870523327,102454.1327620376,117953.18509138683,4.3371994407746985,NA,1.3175043273991862,0.08247960533065368,40815.889505166524,39274.82041256544,120906.5994228985,39274.82041256544,Buyers
GRL,Arctic,44029.163715803494,17734.295468337834,53096.88478530112,336984.76402811916,5290795.823613658,411741.108991882,43.34341711789154,NA,1.3175043273991862,0.08247960533065368,385970.2711473023,4887091.256998017,5659031.799292622,4887091.256998017,Buyers
TKL,Central Polynesia,196095.4781645325,9946.542071163654,249465.59882397373,78043.39405597917,124.9447911879805,99153.48552995069,0.003481462135148912,NA,1.895985169632352,0.6543297403559645,223825.0007140082,-233646.5979939839,214003.40343403252,214003.40343403252,Sellers
ISL,Northern European Seas,199952.77818752822,7918439.09917587,239613.05206005453,100275.78890370026,46949.96884128295,121578.48782642758,4.961121048361855,NA,328.9272270083389,0.4620026705281838,32786475.681669444,-40657964.81200403,24914986.551334858,24914986.551334858,Sellers
