iso3,province,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Subantarctic New Zealand,261454.34927380868,30718.352972953755,323612.6647718763,261454.34927380868,30718.352972953755,323612.6647718763,0.31696340996736333,NA,0.31696340996736333,0.18511991605301903,0,0,0,0,Doesn't participate
ATF,Subantarctic Islands,46718.7065353722,227.15732870995998,55248.455955754245,119285.18175664722,18822.864627101262,138649.16302294348,0.5743144675308933,NA,0.02657074331292948,0.03055924682548461,1928.1451862285558,16667.56211216275,20523.852484619856,16667.56211216275,Buyers
HMD,Subantarctic Islands,62583.82443429011,103.77301234658808,73888.55003943687,36939.38832040056,14.943292729294566,44089.2068864362,0.0015454328008727826,NA,0.02657074331292948,0.03055924682548461,681.3917293869779,-770.2214490042713,592.5620097696843,592.5620097696843,Sellers
CAN,Arctic,2066904.4676650865,1698609.6951283403,2597960.0749057936,1172945.9732536438,56036.09748108952,1495955.321451895,0.37307752275309564,NA,4.594537202622335,0.42760992869088144,4107325.5601736237,-5749899.157820875,2464751.962526373,2464751.962526373,Sellers
ARG,Magellanic,79136.82440135952,23987114.480071,93838.6388670166,234450.76653119092,165784608.05914447,278598.96541140636,1100.297647054433,NA,648.6167076464977,0.3385464173713708,100739217.79584993,41058275.783223525,242536711.3749234,41058275.783223525,Buyers
IRL,Northern European Seas,161887.9648318724,26004117.163747445,189844.97196901438,125972.22428346745,6312649.692066905,147388.26372644448,353.1155495484175,NA,833.0941904761838,0.8554579352620224,29921194.797526073,-49612662.26920661,10229727.325845532,10229727.325845532,Sellers
RUS,Arctic,1140694.6963386873,1150366.5305744535,1448930.0562862197,1144841.8811416526,1169470.5746583766,1454185.4420102108,4.636162353102967,NA,4.594537202622335,0.42760992869088144,19054.39486337387,49.64922054923227,38158.438947296934,49.64922054923227,Buyers
PCN,Southeast Polynesia,312518.20200648706,26490.058952838182,409429.93810549856,156212.59794371462,3812.6485370477803,204262.81993614294,0.0643322805383025,NA,1.854859712460196,0.7531946880785372,289924.9678077913,-312602.3782235817,267247.5573920009,267247.5573920009,Sellers
PYF,Southeast Polynesia,928143.9750583605,865838.0382477087,1143919.6990359144,1212841.87732297,1415177.9785747763,1486200.8693706405,2.0208878196362923,NA,1.854859712460196,0.7531946880785372,528074.6691325544,21265.27119451319,1077414.609459622,21265.27119451319,Buyers
SJM,Arctic,97697.39249059175,116234.58446539938,121756.57156373901,156879.25699326812,1067537.4282348347,194288.3217182253,42.15795923892304,NA,4.594537202622335,0.42760992869088144,271913.27817810077,679389.5655913346,1223216.121947536,679389.5655913346,Buyers
GRL,Arctic,83996.58272668831,131969.97140217572,102110.55577816139,492420.01219429896,21026670.964493424,595458.0416180786,251.10419742562854,NA,4.594537202622335,0.42760992869088144,1876516.6411115364,19018184.35197971,22771217.634202786,19018184.35197971,Buyers
TKL,Central Polynesia,198443.96444374954,16634.089434444904,252494.07725129346,108253.74014216466,244.16653409974865,137570.58532382912,0.004267676115656656,NA,3.021319901813862,0.07825275597139847,272493.51963143464,-288883.4425317798,256103.5967310895,256103.5967310895,Sellers
ISL,Northern European Seas,233964.35526163725,25733633.50542587,280063.6092172306,139092.22331803583,523514.65851797047,167878.2015055204,22.63174927410008,NA,833.0941904761838,0.8554579352620224,79037421.96030432,-104247540.80721222,53827303.11339642,53827303.11339642,Sellers
ZAF,Agulhas,265618.46591410047,3271.66752314687,291287.9615588074,265618.46591410047,3271.66752314687,291287.9615588074,0.10661518462092884,NA,0.10661518462092884,0.5418138917697695,0,0,0,0,Doesn't participate
ZAF,Subantarctic Islands,151383.53540035477,537.7397771612567,185129.13937062482,99049.72091519598,161.76990502566014,123400.02839471873,0.0038760890572108442,NA,0.02657074331292948,0.03055924682548461,1390.5483512716246,-1766.5182234072213,1014.578479136028,1014.578479136028,Sellers
NIU,Tropical Southwestern Pacific,233236.0845600199,3340.5266466140747,284057.71785755106,112194.07194170168,295.64741439377406,136877.4257748685,0.004534218923695806,NA,0.72738323584578235,0.31994840932816004,88043.93081159831,-91088.81004381861,84999.05157937802,84999.05157937802,Sellers
ZAF,Benguela,87694.60787922892,745.8516778945923,97279.8314942148,86004.03567531709,689.9614188699946,95431.88674169284,0.03305996567036461,NA,0.037465705132078995,0.9400873087548467,63.33847969624941,-119.22873872084705,7.448220671651711,7.448220671651711,Sellers
WLF,Central Polynesia,98366.3515908423,37374.50178837776,125812.45656997355,58108.89130014148,4310.60968843572,74236.06759968154,0.23934549394505147,NA,3.021319901813862,0.07825275597139847,121630.66597277565,-154694.5580727177,88566.77387283361,88566.77387283361,Sellers
NAM,Benguela,207069.51585926407,1710.825567773977,244981.96601608858,182861.7910116156,1119.1703559191828,215518.20114336093,0.01596852962152811,NA,0.037465705132078995,0.9400873087548467,906.9594810604995,-1498.6146929152935,315.3042692057054,315.3042692057054,Sellers
GEO,Black Sea,10392.84998908575,766402.4627718925,15878.417961998923,6275.059585514335,372806.3527104466,9427.524768052315,80.06223804073788,NA,151.32314032191985,0.1702456667263038,623116.9750558921,-1016713.0851173381,229520.86499444616,229520.86499444616,Sellers
BMU,Tropical Northwestern Atlantic,312020.3209190942,10246.293159484863,348556.4696212297,142928.63182768063,2242.715717312603,159511.71617703786,0.02111055298960676,NA,1.1886305391647252,0.25868907006290165,200987.545573001,-208991.12301517325,192983.96813082873,192983.96813082873,Sellers
MNP,Tropical Northwestern Pacific,545745.588129986,1042120.8289942741,633077.1862924106,262467.1313557079,158655.65115374565,297108.7293499015,2.0690249180452835,NA,5.402138730024181,0.5063934517821904,1530309.5227218086,-2413774.7005623374,646844.3448812801,646844.3448812801,Sellers
TWN,South China Sea,124507.41710001655,2203082.860725403,139241.59918108617,85118.32487197628,318406.889696906,94903.57104745314,16.86721865063134,NA,136.34045433146468,0.3584147214418526,5370326.730074976,-7255002.701103473,3485650.7590464787,3485650.7590464787,Sellers
SHN,St. Helena and Ascension Islands,334833.86363562057,4528.974525363386,370294.9323500707,334833.86363562057,4528.974525363386,370294.9323500707,0.09339046492519362,NA,0.09339046492519362,0.061568702848279644,0,0,0,0,Doesn't participate
