iso3,province,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,rect,mkt_tc_b,mkt_tc_s,savings,transaction
AGO,Benguela,21200.69789911194,2899.1141204833984,23683.869972138298,30716.5848751064,5510.505070570004,35504.06742932787,0.33196195655614985,NA,0.18506959414950777,1761.1013406198817,850.289609466724,4372.492290706487,850.289609466724,Buyers
AUS,Southwest Australian Shelf,385134.96916061064,70457.57753518905,449168.61163896136,385134.96916061064,70457.57753518905,449168.61163896136,0.3004354638448779,NA,0.3004354638448779,0,0,0,0,Doesn't participate
PRT,Lusitanian,639415.2503853473,1648673.2232337398,1042306.6566408792,639415.2503853473,2202663.407660343,726076.873739689,7.667626480407949,NA,11.795197455510834,0,553990.1844266034,553990.1844266034,553990.1844266034,Buyers
PAN,Tropical Northwestern Atlantic,82412.35704113175,58877.260482788086,102780.10948402128,59473.621017876634,31693.019993062087,75539.99486552994,0.8932032354039902,NA,2.084526615235528,47816.405760337264,-75000.64625006326,20632.165270611265,20632.165270611265,Sellers
SHN,Tristan Gough,294413.1786108066,37915.14207743831,334356.8817483119,294413.1786108066,37915.14207743831,334356.8817483119,0.147733930530709,NA,0.147733930530709,0,0,0,0,Doesn't participate
IND,Central Indian Ocean Islands,68347.14761290545,60085.94691467285,81710.31677768391,167793.8018047079,491692.20199760114,202572.46128107051,5.722441568990944,NA,2.4510520685388997,243748.92746609007,187857.3276168382,675355.1825490184,187857.3276168382,Buyers
VUT,Tropical Southwestern Pacific,313293.0386363055,91753.61375427246,356778.9348783522,271170.5806654355,65719.366281277,309897.91019281157,0.40968208092088854,NA,0.9079903859964108,38246.7868720878,-64281.03434508326,12212.539399092348,12212.539399092348,Sellers
KEN,Western Indian Ocean,68438.1926534597,24091.471923828125,73711.57277191171,49392.98490265128,6291.312897242489,55286.99421789015,0.1805615166658038,NA,4.2067788246476034,80118.97667711526,-97919.1357037009,62318.81765052963,62318.81765052963,Sellers
AUS,West Central Australian Shelf,155919.41479274994,31503.44318621653,176090.84915844965,155919.41479274994,31503.44318621653,176090.84915844965,0.3068694819445415,NA,0.3068694819445415,0,0,0,0,Doesn't participate
NIC,Tropical Northwestern Atlantic,40419.48871148081,15641.328491210938,47947.91902682012,62680.053085655236,405953.3123372279,74813.38936495758,54.27507563352618,NA,2.084526615235528,46402.738908130406,343909.2449378866,436714.72275414737,343909.2449378866,Buyers
ZAF,Western Indian Ocean,57946.574536087704,50539.58575439453,62441.03703354595,33388.89200074489,4908.036976247552,37901.422691141066,0.20381460503942034,NA,4.2067788246476034,103308.73887209842,-148940.2876502454,57677.19009395144,57677.19009395144,Sellers
IDN,Java Transitional,37440.364270638194,286033.00967407227,42612.744765769574,279584.8088735862,4005191.5965304454,316141.63104581396,17.85392519389833,NA,11.518763350545889,2789204.554030726,929954.0328256469,6508363.140887099,929954.0328256469,Buyers
AUS,Northwest Australian Shelf,325399.02668928436,1594042.1786226798,369544.3277351996,325399.0266892844,1607670.8531616437,357710.1160532248,27.444486183623265,NA,29.288301925841175,1.7048035472306175e-9,13628.674538962236,13628.67453896557,13628.674538962236,Buyers
NZL,Southern New Zealand,609005.3530945362,296398.78513480833,717031.7311804101,609005.3530945362,296398.78513480833,717031.7311804101,1.6311895975637265,NA,1.6311895975637265,0,0,0,0,Doesn't participate
CAN,Cold Temperate Northwest Atlantic,398227.7444864348,43576234.43722194,480705.84126939,398227.74448643485,43675165.56878907,467669.4068204332,342.38467312208945,NA,363.4752858389437,2.1157046188538877e-8,98931.1315671143,98931.1315671578,98931.1315671143,Buyers
NZL,Northern New Zealand,506845.851413144,414489.1541710549,577404.7731008782,506845.851413144,414489.1541710549,577404.7731008782,1.2313727957980207,NA,1.2313727957980207,0,0,0,0,Doesn't participate
JPN,Tropical Northwestern Pacific,602345.1469272113,982271.9010925293,656870.2928457978,527528.9904433538,577684.9449291936,577045.0311723012,4.754571089638004,NA,6.255583895412507,468018.7436170813,-872605.699780417,63431.78745374561,63431.78745374561,Sellers
ESP,Lusitanian,215632.8005016293,1452457.3097839355,252735.3609747169,286128.5403533988,2408214.200451481,338467.7013285032,15.00248990731613,NA,11.795197455510834,831511.1713239456,124245.71934359998,1787268.0619914914,124245.71934359998,Buyers
BEN,Gulf of Guinea,27810.270409875757,31951.18341064453,30675.84652483942,19852.694557761108,6613.824668623182,24545.09491863176,0.8290162519618177,NA,9.552862059811298,76017.6244457366,-101354.98318775794,50680.265703715246,50680.265703715246,Sellers
COD,Gulf of Guinea,8354.02768067918,1992.7722473144531,9171.259344304224,5438.633825586778,751.7781315605157,6112.159540499396,0.13928047749206612,NA,9.552862059811298,27850.355347719214,-29091.34946347315,26609.36123196528,26609.36123196528,Sellers
TLS,Western Coral Triangle,29633.229644081002,394103.2027282715,33390.19308655165,20936.872828858825,199732.1828206253,24286.453861884554,19.48981933534726,NA,87.42087852971946,760243.152794636,-954614.1727022822,565872.1328869897,565872.1328869897,Sellers
GTM,Tropical East Pacific,56160.16156883338,24926.16146850586,69166.43082545865,45440.14225045016,12521.21772518764,57130.9437405086,0.5438357331566268,NA,2.586032853642786,27722.322149024345,-40127.26589234256,15317.378405706126,15317.378405706126,Sellers
WLF,"Marshall, Gilbert and Ellis Islands",13920.087098842094,21400.214752197266,17975.02882298667,9444.915675306653,10031.196473238659,14979.152862415065,2.182252337831959,NA,4.316142047579776,19315.475551248757,-30684.493830207364,7946.45727229015,7946.45727229015,Sellers
VCT,Tropical Northwestern Atlantic,8034.867149965102,6267.341247558594,8999.407542852456,15053.55359312397,43778.55803920449,17986.808484124307,11.620215383638536,NA,2.084526615235528,14630.638694757445,22880.57809688845,52141.855486403336,22880.57809688845,Buyers
FJI,Tropical Southwestern Pacific,516653.9057714411,249629.29330444336,582133.4689258189,446227.1821483831,192558.8455177498,503401.3152926683,0.7273832358457822,NA,0.9079903859964108,63946.78796696298,-121017.23575365653,6876.340180269413,6876.340180269413,Sellers
WSM,Central Polynesia,58193.846564873966,25599.67510986328,74891.10265178882,55082.67326400541,17561.894261401823,71883.44703007958,2.375769542241135,NA,3.3956960129976776,10564.598773504176,-18602.379621965636,2526.8179250427183,2526.8179250427183,Sellers
LBR,Gulf of Guinea,164261.0011086872,153691.9683227539,181148.1142424534,115187.37407561959,32614.354967772397,128969.9743100738,0.3703101167953964,NA,9.552862059811298,468793.5898215216,-589871.2031765031,347715.9764665401,347715.9764665401,Sellers
GLP,Tropical Northwestern Atlantic,52155.93918893855,28651.702392578125,58854.120487899076,40445.4691245952,17041.548596776047,47072.056531990005,0.7390946540410194,NA,2.084526615235528,24410.78652604263,-36020.94032184471,12800.632730240552,12800.632730240552,Sellers
JPN,South Kuroshio,456787.9259860045,1456985.016418457,490561.46407650004,339364.77656526957,669512.3379515744,364926.70920041285,5.315575622017583,NA,8.824523734630814,1036203.3690583762,-1823676.0475252587,248730.6905914935,248730.6905914935,Sellers
FJI,"Marshall, Gilbert and Ellis Islands",157818.39065821585,112009.6127319336,201036.67516315996,107839.37520181664,48336.38682268922,137996.03759367738,0.6070953242306686,NA,4.316142047579776,215716.53010800417,-279389.75601724855,152043.30419875978,152043.30419875978,Sellers
CRI,Tropical Northwestern Atlantic,19150.57217523164,8786.195007324219,24173.422300646125,14001.967850319113,4266.014734411131,18121.32811741746,0.49420290716542126,NA,2.084526615235528,10732.402746596907,-15252.583019509995,6212.222473683819,6212.222473683819,Sellers
MUS,Western Indian Ocean,830467.7311741892,477320.0726928711,936854.9318229161,538766.6684766506,203123.55450960514,613063.9288883393,0.4605930779383752,NA,4.2067788246476034,1227121.8536832086,-1501318.3718664744,952925.3354999427,952925.3354999427,Sellers
GUF,North Brazil Shelf,75808.84106783231,478709.48724365234,88558.06794404521,52783.4889379512,90125.71722488111,61069.59115244281,12.050028737467787,NA,136.39965412785892,3140650.0666879434,-3529233.8367067147,2752066.296669172,2752066.296669172,Sellers
PAK,Somali/Arabian,73028.38037293496,397989.5719604492,87528.50330407373,52155.29857961611,20559.981838753847,64910.99734491159,0.6409685833395662,NA,66.79147102400604,1394143.837780164,-1771573.4279018594,1016714.2476584687,1016714.2476584687,Sellers
ARG,Warm Temperate Southwestern Atlantic,38463.359521262704,2813337.6731567383,45345.56112352109,110452.7695427613,73681826.32975528,133145.22329335407,1270.1805816017786,NA,499.1737007920526,35935220.21826793,34933268.438330606,106803708.87486647,34933268.438330606,Buyers
NIC,Tropical East Pacific,28283.70053771225,16381.944946289062,33248.67473911374,26788.08155058039,14598.459313095384,33248.67473911374,1.1924732492289758,NA,2.586032853642786,3867.719837254938,-5651.205470448616,2084.2342040612584,2084.2342040612584,Sellers
PRK,Cold Temperate Northwest Pacific,50112.18991485044,801265.2100219727,61198.40583774679,52741.34575409753,2403281.769840808,65953.79125145021,1299.0047588621264,NA,314.8867662539067,827886.3801980925,774130.1796207429,2429902.940016928,774130.1796207429,Buyers
WLF,Tropical Southwestern Pacific,2413.5643748231882,664.2955322265625,2976.5055765848274,1230.917831159826,338.79072143554686,2976.5055765848274,0.2752342299861909,NA,0.9079903859964108,1073.8316916782173,-1399.336502469233,748.3268808872017,748.3268808872017,Sellers
BRA,Tropical Southwestern Atlantic,925683.0419015113,2245263.656120309,1089990.8266533434,925683.0419015113,2245263.656120309,1089990.8266533434,4.1293029049264875,NA,4.1293029049264875,0,0,0,0,Doesn't participate
PAK,West and South Indian Shelf,30839.9521578719,59349.38879394531,37021.36856347587,39177.57118125251,4396209.610779211,48325.86803975092,782.7966965398194,NA,12.596372328617234,105023.75355266419,4231836.468432602,4441883.97553793,4231836.468432602,Buyers
LBY,Mediterranean Sea,216887.372428354,2853513.2068481445,282920.03322880896,143215.77569498125,328051.77697366965,190304.0078107395,13.708202982430647,NA,159.05660611923332,11717954.143795066,-14243415.573669542,9192492.713920591,9192492.713920591,Sellers
PER,Tropical East Pacific,79909.24073590121,49306.80041503906,91996.14696225851,45407.867330478,22572.519493985048,52138.124675636456,0.6064471858567342,NA,2.586032853642786,89221.68512222191,-115955.96604327593,62487.4042011679,62487.4042011679,Sellers
PER,Warm Temperate Southeastern Pacific,414936.5884993063,289279.61083984375,469511.753557802,314405.50012131577,169653.0754237192,356063.36416573665,0.7025940983927809,NA,5.161619662391514,518903.24245345494,-638529.7778695795,399276.7070373304,399276.7070373304,Sellers
COL,Tropical East Pacific,218830.65131703886,184202.2772216797,251792.92801768341,140435.22754957204,93115.81305864232,162761.66921189407,0.8734554215314148,NA,2.586032853642786,202733.14143791774,-293819.6056009551,111646.67727488038,111646.67727488038,Sellers
MEX,Tropical East Pacific,367914.2517891606,449200.66086704767,499104.1408300706,367914.2517891607,467855.33517823677,419378.7326511406,2.040191306937085,NA,2.586032853642786,3.0105384691185156e-10,18654.674311188795,18654.67431118939,18654.674311188795,Buyers
MEX,Warm Temperate Northeast Pacific,386233.9716091291,900353.8307010405,463685.0811421761,386233.9716091291,907746.5468577002,441507.90034912963,4.964950685506764,NA,5.5622532799614985,0,7392.716156659764,7392.716156659764,7392.716156659764,Buyers
LKA,West and South Indian Shelf,218035.0947016847,213160.18602031795,388334.58372465475,218035.09470168466,839752.729823094,256914.86549237423,5.674508350226607,NA,12.596372328617234,3.666026846219679e-10,626592.5438027757,626592.5438027764,626592.5438027764,Buyers
TZA,Western Indian Ocean,112102.0242315221,-36472.63222060248,173975.54914267678,112102.0242315221,74091.30319172198,122176.9303948669,0.7830488657861735,NA,4.2067788246476034,0,110563.93541232446,110563.93541232446,110563.93541232446,Buyers
GRD,Tropical Northwestern Atlantic,5407.547032727585,3015.2288818359375,6009.53509882476,12190.784867133632,376170.9365509936,15020.494515831,114.01334462880628,NA,2.084526615235528,14139.839803292012,359015.86786586564,387295.54747244966,359015.86786586564,Buyers
MEX,Tropical Northwestern Atlantic,94027.62853159565,131526.7626953125,116837.76651906672,305342.1839335017,1077301.6467760599,378310.5072849563,13.210370871775073,NA,2.084526615235528,440490.8149219358,505284.0691588116,1386265.6990026832,505284.0691588116,Buyers
NCL,Tropical Southwestern Pacific,507757.03354417824,434729.1378693015,295672.2338162114,507757.03354417824,456058.14285049,562683.4565879629,1.1194734977764242,NA,0.9079903859964108,0,21329.00498118851,21329.00498118851,21329.00498118851,Buyers
UMI,Central Polynesia,493920.22397704993,1117191.5642089844,550275.7650158579,403109.00694795843,831537.5836301557,451978.75357326015,2.8940035362732264,NA,3.3956960129976776,308367.2876011528,-594021.2681799815,22713.307022324065,22713.307022324065,Sellers
SLV,Tropical East Pacific,48280.736813752046,41967.43017578125,57290.69724569235,38212.097303007286,29915.246134870296,45254.5264012455,1.0556919836059497,NA,2.586032853642786,26037.83256627178,-38090.01660718273,13985.648525360826,13985.648525360826,Sellers
MMR,Bay of Bengal,86692.19530423662,235849.5164794922,105680.88874331776,104060.37407973713,11293949.219551101,129154.71564043596,1480.0320605599602,NA,13.70268796294162,237990.73424526892,10820108.96882634,11296090.437316878,10820108.96882634,Buyers
EGY,Red Sea and Gulf of Aden,8584.48516775603,178677.03076171875,11103.155592726967,27076.792873106202,5280976.272122042,36158.8058069723,332.9716491636003,NA,96.33562887306638,1781468.09210916,3320831.1492511635,6883767.333469484,3320831.1492511635,Buyers
BRA,Warm Temperate Southwestern Atlantic,351831.984912344,26395435.775390625,421582.9658186098,271786.4198728573,4800182.691566501,323128.6366180354,174.43886633039864,NA,499.1737007920526,39956640.932751544,-61551894.016575664,18361387.84892742,18361387.84892742,Sellers
BGD,Bay of Bengal,23797.122893958734,101217.34240722656,29088.14138841228,41042.751773306525,55162654.51383385,55053.44288865437,5938.972203274778,NA,13.70268796294162,236311.47125839736,54825125.70016823,55297748.64268502,54825125.70016823,Buyers
TGO,Gulf of Guinea,2717.318768485779,2231.87158203125,3064.445238058069,5638.9622380180645,73024.71244010252,9205.661048352315,36.61421767812378,NA,9.552862059811298,27910.057052390417,42882.783805680854,98702.89791046169,42882.783805680854,Buyers
MEX,Warm Temperate Northwest Atlantic,45265.962561020344,168221.37817382812,55842.98872524763,36903.13538609019,110085.14791495517,47454.48097090737,5.419588527538019,NA,15.782923879594957,131989.8647201308,-190126.09497900377,73853.63446125785,73853.63446125785,Sellers
USA,Cold Temperate Northwest Atlantic,184259.83708053728,7450491.65234375,211047.22650629323,190910.4377146101,10266725.10869418,220400.00585019967,450.42123878282615,NA,363.4752858389437,2417328.9664702783,398904.4898801525,5233562.42282071,398904.4898801525,Buyers
MMR,Andaman,54970.826676452685,342320.8193359375,71811.57053704116,84400.11668812715,9995583.936329223,113898.02059179638,1247.0544188902572,NA,24.092730545248667,709031.9543892508,8944231.162604034,10362295.071382537,8944231.162604034,Buyers
USA,Hawaii,918985.6508130189,2452080.3025229285,950743.977626916,918985.6508130189,2455391.059416707,1024381.8325405152,3.5275122705157402,NA,3.411103602097384,0,3310.7568937786855,3310.7568937786855,3310.7568937786855,Buyers
USA,Warm Temperate Northwest Atlantic,393736.66310453526,2059864.1053133644,430262.39559518575,393736.66310453526,2067853.4399066053,440993.14224137075,18.371693128115048,NA,15.782923879594957,0,7989.33459324087,7989.33459324087,7989.33459324087,Buyers
ATF,Amsterdam-St Paul,174074.85789783616,359754.5739147701,202774.46105798057,174074.85789783616,359754.5739147701,202774.46105798057,3.030232429431136,NA,3.030232429431136,0,0,0,0,Doesn't participate
BRA,North Brazil Shelf,227316.0594160592,8741507.880603325,202811.2243258814,227316.05941605923,10572731.123011786,255075.90065977428,209.3733089514105,NA,136.39965412785892,3.9697524080943236e-9,1831223.242408458,1831223.2424084656,1831223.242408458,Buyers
UMI,"Marshall, Gilbert and Ellis Islands",248969.303243246,675500.12841796875,281211.4868561873,170999.84945356293,396485.7302958566,194207.89164046236,3.0783202245775128,NA,4.316142047579776,336527.2379284793,-615541.6360505915,57512.83980636718,57512.83980636718,Sellers
UMI,Hawaii,250902.2224164573,614710.25732421875,282945.71086274757,184853.25885707277,410142.16571004264,209106.30543499402,2.8217438155275745,NA,3.411103602097384,225299.85751221547,-429867.94912639156,20731.76589803939,20731.76589803939,Sellers
SPM,Cold Temperate Northwest Atlantic,5523.621016016616,418408.8845214844,6623.385241370461,8406.758221433325,2066527.4949537949,10906.062341885736,710.3229462941445,NA,363.4752858389437,1047949.1198517318,600169.4905805787,2696067.730284042,600169.4905805787,Buyers
PAN,Tropical East Pacific,50178.527038756474,93197.278076171875,61183.869178345165,73868.90875171062,162698.94473796137,91779.28695623149,3.336267823952988,NA,2.586032853642786,61264.10542503769,8237.561236751804,130765.77208682719,8237.561236751804,Buyers
NGA,Gulf of Guinea,69604.70853705572,223923.00610351562,76776.25558366628,79770.83346596986,338783.3934031005,89066.13222477779,16.112471542111187,NA,9.552862059811298,97115.58912872574,17744.798170859125,211975.97642831062,17744.798170859125,Buyers
CHL,Warm Temperate Southeastern Pacific,370381.4673102402,1474594.8182879742,307888.03621467925,370381.4673102402,1541728.9788197991,421657.0463971476,6.661500080598612,NA,5.161619662391514,0,67134.16053182492,67134.16053182492,67134.16053182492,Buyers
IND,Bay of Bengal,224892.20104462502,2067691.1417467205,299418.9587495158,224892.20104462502,2083688.3095118224,269700.8719033612,12.566128688747929,NA,13.70268796294162,0,15997.167765101884,15997.167765101884,15997.167765101884,Buyers
PYF,Marquesas,339952.64507703885,561694.8605401051,379005.22784889245,339952.64507703885,561694.8605401051,379005.22784889245,1.9200065939258981,NA,1.9200065939258981,0,0,0,0,Doesn't participate
CHL,Juan Fernandez and Desventuradas,170843.47363307208,533136.0919879524,192706.2536436338,170843.47363307208,533136.0919879524,192706.2536436338,4.10399402443722,NA,4.10399402443722,0,0,0,0,Doesn't participate
PRI,Tropical Northwestern Atlantic,28211.561459130487,49522.171142578125,32210.0664796904,70122.49269624971,167051.21248994538,82047.77220957914,3.8268905292266795,NA,2.084526615235528,87364.4516330811,30164.58971428615,204893.49298044835,30164.58971428615,Buyers
REU,Western Indian Ocean,242769.59962016117,542022.15283203125,271630.061923614,136694.86627396868,253009.39606332144,154340.30118199284,2.1846540846092855,NA,4.2067788246476034,446232.94207090355,-735245.6988396134,157220.18530219374,157220.18530219374,Sellers
MOZ,Western Indian Ocean,204519.22036802015,607462.03662109375,218989.17383605574,259469.5972479276,873591.652316303,279364.0633476682,5.616170436266972,NA,4.2067788246476034,231164.0818647999,34965.533830409346,497293.69756000914,34965.533830409346,Buyers
GUM,Tropical Northwestern Pacific,126357.34136373436,335229.1201171875,155895.15650006817,84149.66653663882,186668.33383329524,104893.80486212963,2.922812468436569,NA,6.255583895412507,264033.65091118676,-412594.43719507905,115472.8646272945,115472.8646272945,Sellers
VEN,Tropical Northwestern Atlantic,189473.5494654365,362737.24696709577,119515.7112560995,189473.5494654365,387236.1424618281,208946.27927999853,3.398325771906207,NA,2.084526615235528,0,24498.895494732307,24498.895494732307,24498.895494732307,Buyers
TUV,"Marshall, Gilbert and Ellis Islands",250224.1857918231,803546.8974609375,323267.73131593794,267185.0223557415,877460.7486179372,347686.92841948057,4.414313294512769,NA,4.316142047579776,73205.37985565653,708.4713013431756,147119.23101265624,708.4713013431756,Buyers
FJI,Central Polynesia,2404.056983990808,3462.292236328125,2962.4634770367984,1226.0690618353121,1765.7690405273438,2962.4634770367984,1.4401872581991022,NA,3.3956960129976776,4000.088890622836,-5696.612086423617,2303.565694822055,2303.565694822055,Sellers
MDV,Central Indian Ocean Islands,383723.3711050824,844815.7808058492,402463.3799110586,383723.3711050824,848380.0153882498,466943.0531527232,2.6279910172578136,NA,2.4510520685388997,0,3564.2345824005315,3564.2345824005315,3564.2345824005315,Buyers
MTQ,Tropical Northwestern Atlantic,10577.701492548922,19034.899658203125,11878.163157243027,23183.97325230999,51034.6342278197,26718.340205151162,2.985650281015189,NA,2.084526615235528,26278.10900211396,5721.625567502611,58277.84357173053,5721.625567502611,Buyers
KIR,"Marshall, Gilbert and Ellis Islands",12901.544422421679,34896.44140625,15373.863454976608,416684.30093793257,2935097.709414792,498109.3119532047,9.066311543918037,NA,4.316142047579776,1742783.7334842633,1157417.5345242785,4642985.001492805,1157417.5345242785,Buyers
ASM,Central Polynesia,118468.93043169429,323253.7365722656,155606.84139734445,139993.47077479653,398632.9535069045,185451.8884755822,3.6130654573532732,NA,3.3956960129976776,73090.79582467995,2288.421109958901,148470.0127593188,2288.421109958901,Buyers
BES,Tropical Northwestern Atlantic,5484.166147876149,10143.3583984375,5997.755437687124,9885.015032015817,96127.8096478135,12018.615038715483,35.25461739111023,NA,2.084526615235528,9173.686628618714,76810.76462075728,95158.13787799471,76810.76462075728,Buyers
USA,Tropical Northwestern Atlantic,5068.637181809684,9099.25244140625,5569.893413849212,118903.36017814455,1205282.5251748976,132010.35897374077,27.708764968038054,NA,2.084526615235528,237291.50982382387,958891.7629096676,1433474.7825573152,958891.7629096676,Buyers
GNQ,Gulf of Guinea,201189.02079903684,538104.1513671875,215202.68483155538,138423.32971935364,304005.12573911564,147537.85835875597,2.387419615617727,NA,9.552862059811298,599591.988972942,-833691.0146010139,365492.96334487014,365492.96334487014,Sellers
COM,Western Indian Ocean,98542.02846767855,294142.458984375,105560.12832833958,79237.54411686196,217755.90048790447,87492.61591584832,3.8327857425352505,NA,4.2067788246476034,81209.69598775629,-157596.2544842268,4823.137491285772,4823.137491285772,Sellers
SYC,Western Indian Ocean,502430.3421238715,1720971.0849609375,549519.2416513533,553952.2518197417,1943641.783478651,607562.8883750918,4.416870742638369,NA,4.2067788246476034,216741.27871399274,5929.419803720724,439411.97723170626,5929.419803720724,Buyers
CAN,Cold Temperate Northeast Pacific,156472.13635899502,566616.6236431475,157179.4885280285,156472.13635899505,582854.9731855559,192576.12292295013,6.405266958143412,NA,4.5780703365206055,1.3323938289309751e-10,16238.349542408234,16238.349542408483,16238.349542408234,Buyers
ASM,Tropical Southwestern Pacific,0,0,NA,3589.002336854162,7800.541701580241,5887.240919194446,2.463768983929498,NA,0.9079903859964108,3258.779617182231,4541.76208439801,11059.321318762471,4541.76208439801,Buyers
GIN,Gulf of Guinea,31010.938176299296,108252.25537109375,33473.66727864845,42971.84201709371,1215485.1102171289,48665.18914948816,166.0141556899448,NA,9.552862059811298,114260.86450177619,992971.990344259,1221493.7193478113,992971.990344259,Buyers
FRA,Tropical East Pacific,8183.293022076901,18764.7822265625,9093.595913718562,195996.3078392526,735287.3889326702,220956.59727008632,4.727086098050313,NA,2.586032853642786,485690.6266589158,230831.98004719196,1202213.2333650235,230831.98004719196,Buyers
GNB,Gulf of Guinea,40025.71497912659,185011.875,42410.30468109191,49180.3215583901,452424.1437718692,54518.89750376599,134.81919216747255,NA,9.552862059811298,87452.69386354524,179959.57490832394,354864.96263541444,179959.57490832394,Buyers
MDG,Western Indian Ocean,198254.72613083507,717818.69970703125,216822.35546306559,552048.054078645,2573714.477538535,603337.7726660483,6.282499143110007,NA,4.2067788246476034,1488330.2803124518,367565.4975190519,3344226.0581439557,367565.4975190519,Buyers
VIR,Tropical Northwestern Atlantic,0,0,NA,18907.158191736737,54570.73652337632,23515.071906955716,3.8921900575150743,NA,2.084526615235528,39412.47446914367,15158.262054232648,93983.21099251999,15158.262054232648,Buyers
DMA,Tropical Northwestern Atlantic,0,0,NA,14985.926742562091,43032.09615151319,17781.240314251092,3.4212661602680208,NA,2.084526615235528,31238.56314884054,11793.533002672651,74270.65930035373,11793.533002672651,Buyers
FRA,Lusitanian,62899.39177394407,386875.01220703125,70418.32755922877,81984.9630400121,9451022.875751376,93687.3286255437,1114.8641217924023,NA,11.795197455510834,225118.08163449622,8839029.78190985,9289265.94517884,8839029.78190985,Buyers
KIR,Southeast Polynesia,0,0,NA,246944.37762502133,946907.9851102132,296987.80662628973,4.429808344492228,NA,2.0559354318526935,507701.69565609284,439206.2894541203,1454609.680766306,439206.2894541203,Buyers
KIR,Central Polynesia,769415.7947673103,2529911.2020549015,291747.3474012017,769415.7947673104,2747691.517118375,868759.9135282687,4.287101306502891,NA,3.3956960129976776,3.9531104417956407e-10,217780.3150634729,217780.31506347377,217780.3150634729,Buyers
NRU,"Marshall, Gilbert and Ellis Islands",167923.0066993868,618981.54052734375,206093.83152182045,128871.58147484869,455472.1565129967,159951.06343172851,4.095187572550743,NA,4.316142047579776,168551.49842954648,-332060.8824438935,5042.114415199438,5042.114415199438,Sellers
NZL,Lord Howe and Norfolk Islands,0,0,NA,1171.3569016673298,3151.3440380859374,2605.0134976013537,2.6903363386515755,NA,0.12864167594361842,150.68531495860955,3000.658723127328,3302.029353044547,3000.658723127328,Buyers
MHL,"Marshall, Gilbert and Ellis Islands",784663.4443145425,2771644.1910301805,1209622.395544311,784663.4443145427,2808866.1570658074,919373.8818547727,4.0286541454171365,NA,4.316142047579776,1.00493013103953e-9,37221.966035625825,37221.96603562776,37221.966035625825,Buyers
ASM,Southeast Polynesia,0,0,NA,1177.6654498178707,3270.7587451171876,2955.1053658909836,2.7773241930660526,NA,2.0559354318526935,2421.2041251493006,849.554619967887,5691.962870266489,849.554619967887,Buyers
PLW,Tropical Northwestern Pacific,379319.4126899606,1528887.681640625,464509.5374391254,231429.42999549842,855283.633283742,284127.79633425566,4.195192267758022,NA,6.255583895412507,925138.1940363122,-1598742.2423931952,251534.14567942917,251534.14567942917,Sellers
ECU,Galapagos,382538.1486497284,6531231.622286477,421122.0031678646,382538.1486497284,6531231.622286477,421122.0031678646,29.604917394619076,NA,29.604917394619076,0,0,0,0,Doesn't participate
IND,West and South Indian Shelf,190782.4625089284,1226109.6826171875,225067.66231568455,291846.6385887668,20626273.4915756,346528.45337307395,688.2014469043492,NA,12.596372328617234,1273041.990986576,18127121.817971837,20673205.799944986,18127121.817971837,Buyers
USA,Warm Temperate Northeast Pacific,22756.493912707094,97932.201171875,26247.590816275675,42694.84928929199,290919.67246881616,49875.19139155328,22.47734360851536,NA,5.5622532799614985,110902.18259044731,82085.288706493855,303889.6538873885,82085.288706493855,Buyers
SLB,Eastern Coral Triangle,574018.245097316,4799031.357421875,693954.3971753435,387388.33470113133,2304688.953595545,465713.5023432506,7.212399954008311,NA,44.38573585781212,8283705.906012197,-10778048.309838526,5789363.502185867,5789363.502185867,Sellers
MHL,Tropical Northwestern Pacific,29403.435943550627,108739.11857318052,48737.2200961161,29403.43594355063,111610.1454130449,36502.89485573343,5.527341826958324,NA,6.255583895412507,2.2757681637494924e-11,2871.0268398643593,2871.026839864411,2871.0268398643593,Buyers
LCA,Tropical Northwestern Atlantic,0,0,NA,4127.953748633124,461279.78810018755,5979.291007169456,302.83877845453793,NA,2.084526615235528,8604.829455487015,452674.9586447005,469884.6175556746,452674.9586447005,Buyers
ATF,Western Indian Ocean,21617.08584635839,81096.908203125,23075.928338963633,113867.26115759702,567319.6147137162,123849.20806471218,6.496741344018003,NA,4.2067788246476034,388076.0840693478,98146.62244124338,874298.790579939,98146.62244124338,Buyers
IRN,Somali/Arabian,13668.934112733921,402641.39794921875,16799.60227386206,62301.077631373744,35981599.71866664,77552.09718793166,1262.5147222427302,NA,66.79147102400604,3248212.404660535,32330745.91605689,38827170.72537796,32330745.91605689,Buyers
BRN,Western Coral Triangle,4874.808988729212,33661.6064453125,6123.776719323109,10053.026690018349,2119881.93156475,15311.766999244075,1443.161612747805,NA,87.42087852971946,452684.34066484077,1633535.9844545969,2538904.6657842784,1633535.9844545969,Buyers
FSM,Tropical Northwestern Pacific,556856.5340297562,3003059.4208984375,695927.253800006,1069578.9693350506,6517916.055283176,1339616.4274794548,7.506188615280248,NA,6.255583895412507,3207378.2091124803,307478.425272258,6722234.843497219,307478.425272258,Buyers
PLW,Western Coral Triangle,30168.835981381388,438783.30859375,36804.5356184033,15386.10635050451,87543.09444843078,21478.10179625354,7.243074052817244,NA,87.42087852971946,1292319.2113985722,-1643559.4255438913,941078.997253253,941078.997253253,Sellers
