iso3,province,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Subantarctic New Zealand,81808.86440069608,1784.2996267193203,104115.61556500911,81808.86440069608,1784.2996267193203,104115.61556500911,0.0343265032404392,NA,0.0343265032404392,0.3667789595935528,0,0,0,0,Doesn't participate
ATF,Subantarctic Islands,1632.363101652887,0.014094576239585876,1950.9206005056972,0,0,0,NA,0.14953026683459347,1.315133826870703e-4,0.9992316469178227,0.21467759327192917,-0.22877216951151505,0.2005830170323433,0.2005830170323433,Doesn't participate
HMD,Subantarctic Islands,11834.145032745619,0.5996136194968067,14410.838366175085,0,0,0,NA,0.21762127923238642,1.315133826870703e-4,0.9992316469178227,1.5563484444657667,-2.1559620639625736,0.95673482496896,0.95673482496896,Doesn't participate
CAN,Arctic,793327.2285250045,4061.502579588443,1016589.9491038832,373046.8061508619,179.16644687441507,483059.4089270892,0.0015284647552088544,NA,0.028660129692685485,0.06329253381016775,12045.29141253956,-15927.627545253588,8162.955279825532,8162.955279825532,Sellers
ARG,Magellanic,24324.074992958092,3546.1012551411986,28992.436613718382,75221.80391104308,21484948.28483493,89182.1457163823,628.8978387245223,NA,3.6852692148947503,0.97974032321762194,187571.8334898769,21293830.35008991,21668974.017069664,21293830.35008991,Buyers
IRL,Northern European Seas,93533.95486151733,623233.6715599447,109352.44520414557,41014.212557408006,11759.462237225014,48206.1949720825,1.5256792327983437,NA,43.553706955611936,0.39278539465345297,2287429.4656974324,-2898903.6750201522,1675955.2563747126,1675955.2563747126,Sellers
RUS,Arctic,145418.25086769796,1175.1997565914705,179263.8928661291,294472.56116382004,21569.834905745756,366290.02491943084,0.3262261836553327,NA,0.028660129692685485,0.06329253381016775,4271.915864340644,16122.71928481364,24666.55101349493,16122.71928481364,Buyers
PCN,Southeast Polynesia,140251.01407276338,2886.620728045702,183420.5282606127,50859.91560958151,238.2507558790089,66596.04364474064,0.009696474043387365,NA,0.05154976801761324,0.930733324580858,4608.090388616649,-7256.4603607833415,1959.7204164499558,1959.7204164499558,Sellers
PYF,Southeast Polynesia,375801.747842543,435.78199607133865,489562.46146841336,394878.7507563159,4690.2296128962535,514773.9888836958,0.47481578704862026,NA,0.05154976801761324,0.930733324580858,983.415074676324,3271.032542148591,5237.862691501239,3271.032542148591,Buyers
SJM,Arctic,16407.805869564094,216.30380477011204,20383.81384487275,6325.277797183868,23.068075389673286,7632.767403362657,0.008576870018722073,NA,0.028660129692685485,0.06329253381016775,288.96656218455945,-482.2022915649982,95.7308328041207,95.7308328041207,Sellers
GRL,Arctic,14251.168729242221,127.66856957226992,16485.48612436516,116784.82912603125,325790.0433161191,142398.13125885336,7.302399197891816,NA,0.028660129692685485,0.06329253381016775,2938.628004837743,322723.7467417091,328601.00275138457,322723.7467417091,Buyers
TKL,Central Polynesia,184280.72940479714,654.2945736050606,234262.01587980325,35245.403767216405,28.283669141943072,44641.82498107195,0.0011820316073141153,NA,0.071892177550106,0.3364275734708192,10714.47409197482,-11340.484996437937,10088.463187511703,10088.463187511703,Sellers
ISL,Northern European Seas,152006.0569526025,880624.273033933,183017.39619235354,45285.84015005819,194.73911312818308,55161.91355314629,0.010548835357916595,NA,43.553706955611936,0.39278539465345297,4648061.048857388,-5528490.582778193,3767631.5149365836,3767631.5149365836,Sellers
