iso3,province,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Subantarctic New Zealand,397737.13090168743,113076.88006356575,489127.50997570984,397737.13090168743,113076.88006356575,489127.50997570984,1.201296755810289,NA,1.201296755810289,0.34560812792842155,0,0,0,0,Doesn't participate
ATF,Subantarctic Islands,150021.1363638758,54175.45602488232,175293.8468291082,212852.2832413047,179477.75603851126,251228.53546862074,2.432524961378921,NA,1.5468600182786936,0.053001685696598355,97190.98900729099,28111.311006337943,222493.28902091994,28111.311006337943,Buyers
HMD,Subantarctic Islands,76728.87392734832,2779.181532091461,90408.48005287972,75204.35856372537,1392.170722653312,88576.8792699706,0.9098044155763518,NA,1.5468600182786936,0.053001685696598355,2358.211863239948,-3745.2226726780973,971.2010538017987,971.2010538017987,Sellers
CAN,Arctic,2476928.139387163,15142735.021788497,3085125.469805787,1779766.0310557543,790961.9779674868,2244584.8465080326,2.261348359448917,NA,105.636868938088,0.1811646729660572,73646022.26640612,-87997795.31022713,59294249.22258511,59294249.22258511,Sellers
ARG,Magellanic,288308.8108510175,227351347.29866576,343054.3610267709,355245.1519671651,310005804.6959182,423512.6921610341,1285.5394488823626,NA,1175.4852042520308,0.19015928948599392,78682678.60879841,3971778.788454026,161337136.00605085,3971778.788454026,Buyers
IRL,Northern European Seas,219636.86443912334,111074439.16374744,258034.95797830116,190423.12973082287,59717724.13859743,223980.76317311233,1435.19875037228,NA,2191.681835463738,0.8423903044172651,64027211.70623869,-115383926.7313887,12670496.681088671,12670496.681088671,Sellers
RUS,Arctic,2117487.7275770917,17570586.392609365,2720697.3569540875,1789949.6411248366,7390154.276299695,2283510.7995964247,15.279708875652586,NA,105.636868938088,0.1811646729660572,34600097.910789,-44780530.02709867,24419665.794479325,24419665.794479325,Sellers
PCN,Southeast Polynesia,319078.66616425826,39545.76110127568,417978.23203813477,236135.32247305702,10759.525029276921,308539.001042351,0.11616693860164809,NA,2.445427817384087,0.8197279387236417,202831.95992931243,-231618.19600131118,174045.7238573137,174045.7238573137,Sellers
PYF,Southeast Polynesia,1866917.19572646,2871921.2069757762,2268570.496481165,1833365.6285114666,2790237.15477007,2228202.2338526067,2.4253167604235055,NA,2.445427817384087,0.8197279387236417,82047.93578437711,-163731.98799008311,363.88357867114246,363.88357867114246,Sellers
SJM,Arctic,201240.09010829835,4418895.966057196,248011.1999507423,271092.6205213321,16586520.475784238,332093.48083710717,250.9100346903144,NA,105.636868938088,0.1811646729660572,7379002.60023545,4788621.909491592,19546627.109962493,4788621.909491592,Buyers
GRL,Arctic,438966.7611845714,12173778.669400223,533341.4023055051,777384.6338322951,220887511.41803467,924380.1915219199,1227.1501927983793,NA,105.636868938088,0.1811646729660572,35749404.45919414,172964328.28944033,244463137.20782858,172964328.28944033,Buyers
TKL,Central Polynesia,217456.86909554419,81453.8765438199,276791.7320609445,163639.37463350475,521.8981425790017,207913.9654935205,0.005993678912144841,NA,3.9833870840653494,0.35614214676710065,214375.91233684638,-295307.8907380873,133443.93393560548,133443.93393560548,Sellers
ISL,Northern European Seas,292243.05840165314,114682950.88042587,351003.32024286845,210255.68641098443,11823123.8360671,251898.4667764077,428.5672725351943,NA,2191.681835463738,0.8423903044172651,179690233.92935705,-282550060.97371584,76830406.88499828,76830406.88499828,Sellers
ZAF,Agulhas,401516.28568410536,23300.083936232477,438558.0685878989,401516.28568410536,23300.083936232477,438558.0685878989,0.18724202065907108,NA,0.18724202065907108,0.9080059381968049,0,0,0,0,Doesn't participate
ZAF,Subantarctic Islands,215478.14338853862,12583.285836219788,259462.16218443596,149726.32231366835,495.12993986057944,183215.8451740563,0.02568076089839609,NA,1.5468600182786936,0.053001685696598355,101708.86314973122,-113797.01904609043,89620.707253372,89620.707253372,Sellers
NIU,Tropical Southwestern Pacific,233236.0845600199,3340.5266466140747,284057.71785755106,169595.6901444328,615.7932808679576,206615.97348369088,0.00691553645942,NA,1.7570704407027247,0.41951171641373675,111820.65586229085,-114545.38922803696,109095.92249654474,109095.92249654474,Sellers
ZAF,Benguela,145345.6555845795,31449.467308998108,162457.9905009047,130006.10043943285,11870.276787410681,144595.8319845838,0.8015655209523102,NA,2.5556214023540242,0.8424078043521842,39202.09543152659,-58781.28595311402,19622.904909939163,19622.904909939163,Sellers
WLF,Central Polynesia,114759.97196428721,93796.51546025276,146878.8171537823,87839.021732772,20310.278847668676,112307.24070945698,0.8072060250501548,NA,3.9833870840653494,0.35614214676710065,107236.56544298375,-180722.80205556785,33750.32883039966,33750.32883039966,Sellers
NAM,Benguela,251009.6042062115,26936.875906944275,299520.6066497567,276418.9864129073,175048.74609549862,331954.83041006187,9.637250041280343,NA,2.5556214023540242,0.8424078043521842,64936.76098802537,83175.10920052897,213048.63117657971,83175.10920052897,Buyers
GEO,Black Sea,13155.290999185087,1233625.6190218925,20422.91714148615,9485.555187405393,666290.6028196933,14258.24868018183,110.34104876032238,NA,843.7131608781907,0.8413878319514793,3096204.4013445387,-3663539.417546738,2528869.3851423394,2528869.3851423394,Sellers
BMU,Tropical Northwestern Atlantic,314281.04839773296,15339.305366516113,351072.2991051022,216054.90857672654,3968.661064483667,241334.00995629284,0.02645197413106138,NA,7.201465271478353,0.875214085853193,707372.1346723547,-718742.7789743871,696001.4903703223,696001.4903703223,Sellers
MNP,Tropical Northwestern Pacific,562873.6289680286,1154204.2049708366,653715.2102756598,396752.64042141894,494152.79782316805,455696.2632873627,2.9352715431663,NA,7.449946301624935,0.3809873549740037,1237592.4442450928,-1897643.8513927613,577541.0370974243,577541.0370974243,Sellers
