iso3,hemisphere,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,SW,709173.803816534,593222.8945900453,828920.4361428922,546517.339781079,265901.83086536295,641992.4587689603,1.2144773234831856,NA,4.470718689452411,0.9669176315397305,727191.2937235527,-1054512.3574482352,399870.22999887035,399870.22999887035,Sellers
ATF,SE,839456.7881313828,3270542.2445174307,958381.3833162966,589736.3109099378,1300680.152862455,682936.2369873058,4.815035987929883,NA,19.679920620610524,0.7645753035601481,4914479.169059015,-6884341.260713991,2944617.077404039,2944617.077404039,Sellers
NZL,SE,1466810.8992052677,2971900.3805047562,1727163.678563031,1304962.3223683345,1328573.297662729,1534235.757026425,4.624583110053173,NA,19.679920620610524,0.7645753035601481,3185167.1447096276,-4828494.227551655,1541840.0618676003,1541840.0618676003,Sellers
HMD,SE,92409.89126465595,98393.29578990396,109177.61347544221,76943.67539296742,3144.3902272550686,90677.32656791457,1.700215099142876,NA,19.679920620610524,0.7645753035601481,304373.9006560569,-399622.8062187058,209124.99509340798,209124.99509340798,Sellers
CAN,NW,2677133.823653171,6631280.502119917,3326864.1894840375,2526185.012818133,3870117.796644541,3147305.2059803037,10.653556860225086,NA,31.90013278963201,0.5420642518600475,4815287.11007475,-7576449.815550126,2054124.4045993737,2054124.4045993737,Sellers
ARG,SW,36544.91620464442,10171.74902125448,43307.14732127933,503674.68408242724,432999760.8716153,599535.0725968668,1336.1061079494896,NA,4.470718689452411,0.9669176315397305,2088405.7836507703,430901183.3389433,435077994.9062448,430901183.3389433,Buyers
IRL,NW,90360.77779172553,505759.12859119475,105641.5191526025,193352.7163420663,63983420.06961465,227440.6046244792,1474.4341242847026,NA,31.90013278963201,0.5420642518600475,3285456.5160174905,60192204.425005965,66763117.45704094,60192204.425005965,Buyers
RUS,NE,3095489.0693861246,59076020.227041505,3934065.991476866,3119522.499001193,63714847.29637083,3962809.3492599186,201.30803367045718,NA,181.089656726244,0.2586358467276143,4352205.518947056,286621.5503822658,8991032.588276379,286621.5503822658,Buyers
PCN,SW,323349.6872429928,52169.97594502568,423559.41883457475,239768.17358802707,11184.911058052754,313304.55398740596,0.11793070143094794,NA,4.470718689452411,0.9669176315397305,373669.43518997723,-414654.5000769502,332684.3703030043,332684.3703030043,Sellers
PYF,SW,2948785.026647063,5437169.5256178975,3521141.143036211,2301509.97072401,3613231.6100497306,2741823.253356071,2.3936924946708578,NA,4.470718689452411,0.9669176315397305,2893784.689731548,-4717722.605299715,1069846.7741633812,1069846.7741633812,Sellers
SJM,NE,143692.78304550206,7332144.8604206,177505.7303443588,207083.51087595927,24863276.642944686,253148.3704021554,435.6831044879527,NA,181.089656726244,0.2586358467276143,11479405.142444257,6051726.64007983,29010536.924968343,6051726.64007983,Buyers
GRL,NW,288405.73366815,3513264.408658035,352682.73327776213,790337.5711794767,237069599.0684907,939637.7148059772,1280.3442939238898,NA,31.90013278963201,0.5420642518600475,16011692.26795532,217544642.39187735,249568026.927788,217544642.39187735,Buyers
TKL,SW,227331.08517804337,123836.0015438199,288998.4095125233,166156.9034740202,537.0773775221795,211122.6661773974,0.006088828068767608,NA,4.470718689452411,0.9669176315397305,273492.55745613424,-396791.48162243195,150193.63328983652,150193.63328983652,Sellers
ISL,NW,201905.1010992207,1247922.143932283,242808.8280230686,336337.7150961485,23124800.01398988,400470.5478266901,426.53668267679234,NA,31.90013278963201,0.5420642518600475,4288418.23775934,17588459.632298257,26165296.10781694,17588459.632298257,Buyers
ZAF,SE,950928.3257500704,709401.8749415874,1069190.4015231666,734938.6121516841,32499.682148823416,827025.6209910478,0.18575016777810624,NA,19.679920620610524,0.7645753035601481,4250660.418484643,-4927562.611277407,3573758.225691879,3573758.225691879,Sellers
NIU,SW,244890.0244780666,44102.696080207825,298771.69446941314,172204.85460819327,633.9203955157809,209774.9708094652,0.007003711803743627,NA,4.470718689452411,0.9669176315397305,324954.94738326594,-368423.72306795797,281486.1716985739,281486.1716985739,Sellers
WLF,SW,133433.60801961375,128868.94713139534,170870.60964181114,101479.23517807854,28537.638712269152,129686.73215241694,1.7269969862351404,NA,4.470718689452411,0.9669176315397305,142859.01187238202,-243190.32029150822,42527.70345325583,42527.70345325583,Sellers
NAM,SE,291295.55328246823,401703.3685827255,350068.9092132004,280671.58620387514,221579.13485039547,336934.43946786947,14.090560178957858,NA,19.679920620610524,0.7645753035601481,209078.82878269156,-389203.06251502165,28954.595050361502,28954.595050361502,Sellers
GEO,NE,13155.290999185087,1233625.6190218925,20422.91714148615,9631.486805673167,682392.8506266505,14518.840854550534,110.34104876032238,NA,181.089656726244,0.2586358467276143,638124.4917735726,-1189357.2601688146,86891.72337833059,86891.72337833059,Sellers
BMU,NW,325884.143139218,205795.3131790161,364426.52432016644,219378.83024713775,4057.5340669830935,245082.4841434524,0.026868593629357077,NA,31.90013278963201,0.5420642518600475,3397533.6240586652,-3599271.4031706983,3195795.844946632,3195795.844946632,Sellers
MNP,NE,610388.6775714137,1995986.2967677116,709479.1099468991,402856.52719713305,512311.15547466057,463125.337290765,2.9983399489898734,NA,181.089656726244,0.2586358467276143,37581925.87093773,-39065601.012230776,36098250.72964468,36098250.72964468,Sellers
TWN,NE,176408.2863975568,5093812.634162903,196442.04638540957,204801.72455908556,16440911.019152386,227727.28193354586,512.3707259382148,NA,181.089656726244,0.2586358467276143,5141757.969949079,6205340.415040405,16488856.354938563,6205340.415040405,Buyers
SHN,SW,1231141.12109256,173413.51607322693,1371294.3427939685,894936.3364774133,74042.08862328444,992574.9887284901,0.15254456972273364,NA,4.470718689452411,0.9669176315397305,1503077.0140622589,-1602448.4415122014,1403705.5866123163,1403705.5866123163,Sellers
CHL,SW,932416.1634449755,1919153.0333213806,1140378.8248755126,1370536.6551779474,4361185.00280312,1643508.8785166598,6.883725251035125,NA,4.470718689452411,0.9669176315397305,1958713.470622678,483318.49885906116,4400745.4401044175,483318.49885906116,Buyers
BHS,NW,278190.82226491673,519136.4746952057,335050.25359771965,320408.12652455387,22146645.977386404,383598.8418109958,596.4570881708822,NA,31.90013278963201,0.5420642518600475,1346737.611902722,20280771.890788477,22974247.11459392,20280771.890788477,Buyers
JAM,NW,185347.88751434226,229122.64503383636,209620.77098169038,145145.8471863894,9132.403263191922,164264.2801722529,0.4226695497369999,NA,31.90013278963201,0.5420642518600475,1282450.4248758373,-1502440.6666464817,1062460.1831051928,1062460.1831051928,Sellers
