iso3,hemisphere,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,SW,709173.803816534,593222.8945900453,828920.4361428922,529751.2551935388,245913.70882036275,622777.6694576172,1.1639697243465228,NA,4.210333636983251,0.5781451665264885,755428.7917006594,-1102737.977470342,408119.60593097686,408119.60593097686,Sellers
ATF,SE,823319.4101464632,2982380.9652205557,939633.9716240189,569938.3629688737,1206766.569731347,661237.0057820657,4.626780956137102,NA,16.46576212355881,0.27703765431445326,4172112.049444421,-5947726.44493363,2396497.653955213,2396497.653955213,Sellers
NZL,SE,1445030.8515185427,2580619.8043328812,1700691.4617173905,1265269.0234453613,1166194.665370863,1486862.219939005,3.469913788268663,NA,16.46576212355881,0.27703765431445326,2959915.499949082,-4374340.6389111,1545490.3609870635,1545490.3609870635,Sellers
HMD,SE,90836.03916594028,70143.23719615396,107289.7052403492,73465.04173448335,699.3093278821392,86532.24890196904,0.07454842086568443,NA,16.46576212355881,0.27703765431445326,286026.7115553208,-355470.63942359266,216582.783687049,216582.783687049,Sellers
CAN,NW,2643112.1753163678,5670528.369307417,3286717.587808819,2449134.7035490274,3180553.0906180954,3054582.854684829,7.273235442845427,NA,24.729298856875882,0.6468909304449266,4796926.8708357625,-7286902.1495250845,2306951.5921464404,2306951.5921464404,Sellers
ARG,SW,36544.91620464442,10171.74902125448,43307.14732127933,488361.89515698084,412799751.41741985,581229.7739605117,1301.0903123986461,NA,4.210333636983251,0.5781451665264885,1902300.2242431757,410887279.44415545,414691879.8926418,410887279.44415545,Buyers
IRL,NW,90360.77779172553,505759.12859119475,105641.5191526025,187493.54311957947,55622283.134513475,220461.71196988213,1353.5954484326192,NA,24.729298856875882,0.6468909304449266,2402025.1825872916,52714498.82333499,57518549.18850957,52714498.82333499,Buyers
RUS,NE,2992638.7628232827,43833146.727041505,3808562.266758362,3021390.5022987095,47467122.27482698,3844142.329485929,133.96763069614454,NA,117.6645898258051,0.32796598431787716,3383061.6321544945,250913.91563098133,7017037.17993997,250913.91563098133,Buyers
PCN,SW,323349.6872429928,52169.97594502568,423559.41883457475,232502.4713580869,10349.741948302584,303806.2321439967,0.11182724277851686,NA,4.210333636983251,0.5781451665264885,382497.08886649844,-424317.3228632215,340676.85486977536,340676.85486977536,Sellers
PYF,SW,2933484.2145289658,5370832.6330397725,3503327.663173743,2231767.2443384333,3447696.4977443838,2658812.1323040966,2.3494852404902407,NA,4.210333636983251,0.5781451665264885,2954462.5632351725,-4877598.698530561,1031326.4279397838,1031326.4279397838,Sellers
SJM,NE,114070.34688894903,2858567.0283893496,141497.20465019788,198932.8353799058,21553914.294971406,243428.37324000665,378.52642076299503,NA,117.6645898258051,0.32796598431787716,9985309.899885533,8710037.366696524,28680657.166467592,8710037.366696524,Buyers
