iso3,hemisphere,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,SW,28814.03150353319,550.8148628724739,36857.1418717548,118982.18279881,16228.318719609324,146023.27099687885,0.2132699207631599,NA,0.06755482593437487,0.18708777796875298,6091.293765576803,9586.210091160046,21768.797622313654,9586.210091160046,Buyers
ATF,SE,72581.103485713407,2889.002329930663,84970.94505998468,84888.63841279886,5250.139129496724,99206.04859668935,0.20810372166983465,NA,0.15052109662967053,0.478610211069294,1852.543654032874,508.5931455331872,4213.680453598935,508.5931455331872,Buyers
NZL,SE,131747.41492163987,6139.396953730844,163607.7627034901,292783.1998325248,47613.1474121302,354555.32091887045,0.31696340996736333,NA,0.15052109662967053,0.478610211069294,24239.282941406153,17234.467516993205,65713.03339980551,17234.467516993205,Buyers
HMD,SE,73606.35826156131,709.8442518180236,86696.69721717217,0,0,0,NA,0.21762127923238642,0.15052109662967053,0.478610211069294,11079.309764446618,-11789.154016264642,10369.465512628594,10369.465512628594,Doesn't participate
CAN,NW,1178716.047761354,57745.13282670453,1502883.2052047239,561402.1264559401,733.1895407864586,721455.245007491,0.005335187565389035,NA,0.38079639524801123,0.7723315358570126,235070.91596951606,-292082.85925543413,178058.972683598,178058.972683598,Sellers
ARG,SW,19876.75113383902,56.196836195886135,23874.548875582266,113198.56648354387,23844297.39028064,134018.20182829807,589.1620999074428,NA,0.06755482593437487,0.18708777796875298,6304.338991829184,23837936.854452617,23850545.532436274,23837936.854452617,Buyers
IRL,NW,31342.24713117,1368.6644798666239,36916.10850122506,43943.79916865143,16490.0637574656,51604.11576464287,1.6802151855521956,NA,0.38079639524801123,0.7723315358570126,4798.62559040316,10322.773687195815,19920.024868002136,10322.773687195815,Buyers
RUS,NE,984249.6997126957,827232.4204668693,1250952.7517602926,617156.5830878554,234228.66505817964,773275.2481476804,0.9548012573079686,NA,2.821133053114909,0.6569685603650807,1035618.5248813031,-1628622.2802899927,442614.76947261347,442614.76947261347,Sellers
PCN,SW,161978.37238785537,4195.225395709276,211767.0653240478,54492.76672455161,277.4238683913403,71334.97955308488,0.011194292943417809,NA,0.06755482593437487,0.18708777796875298,7261.171381035342,-11178.972908353278,3343.3698537174064,3343.3698537174064,Sellers
PYF,SW,375801.747842543,435.78199607133865,489562.46146841336,523070.4478918203,164482.28411894402,664248.0329813825,1.4322684709728857,NA,0.06755482593437487,0.18708777796875298,9948.71139741059,154097.79072546208,173995.2135202833,154097.79072546208,Buyers
