iso3,hemisphere,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,SW,656311.6778634121,425311.8018166078,768140.0342062751,370473.4516119094,93964.05649557442,439758.61732517177,0.6649732780967048,NA,2.1331182546035015,0.950117494033609,609726.7382805662,-941074.4836015996,278378.99295953277,278378.99295953277,Sellers
ATF,SE,482368.42158551444,841042.5023299307,563103.6422910515,381857.85752876295,520870.52939478075,447135.1892835741,2.7448718333362483,NA,3.697843262539877,0.8305814757664252,371672.3121113413,-691844.2850464912,51500.339176191366,51500.339176191366,Sellers
NZL,SE,1271522.170138943,1188112.95618835,1494277.2733394967,888182.6836771189,452718.1673920846,1049712.9800869236,1.195305670945725,NA,3.697843262539877,0.8305814757664252,1417529.3372783528,-2152924.126074618,682134.5484820874,682134.5484820874,Sellers
HMD,SE,84523.19868930537,21024.70692271646,99717.06605721323,40418.02197888465,20.707802031448775,48143.285149891875,0.0017258910197883563,NA,3.697843262539877,0.8305814757664252,163094.03054175994,-184098.02966244495,142090.03142107493,142090.03142107493,Sellers
CAN,NW,2277661.1193592325,2250009.6256550737,2847453.440641953,1717156.765492524,629894.5064649049,2163891.7476378432,1.7893589828519894,NA,4.198475279205201,0.3807641836739436,2353263.6735962597,-3973378.7927864287,733148.5544060909,733148.5544060909,Sellers
ARG,SW,36544.91620464442,10171.74902125448,43307.14732127933,342890.40036523994,235751768.35596,407179.80220245797,1128.8246857782506,NA,2.1331182546035015,0.950117494033609,653471.1444783141,235088125.46246043,236395067.75141707,235088125.46246043,Buyers
IRL,NW,52493.460559237734,39121.74773181975,61480.19790839063,131831.39750595432,8495928.429399561,154251.24212824306,396.29294694506603,NA,4.198475279205201,0.3807641836739436,333098.36697393056,8123708.31469381,8789905.048641672,8123708.31469381,Buyers
RUS,NE,2164750.2846058114,13519783.741689943,2746780.6460745623,2089136.533625113,12363173.2063849,2651779.061033803,14.981619097350936,NA,15.551562579594696,0.6710693304420574,1175911.980254219,-2332522.5155592626,19301.4449491743,19301.4449491743,Sellers
PCN,SW,319078.66616425826,39545.76110127568,417978.23203813477,163478.30017365483,4296.767633990393,213708.4020648538,0.06769808469612085,NA,2.1331182546035015,0.950117494033609,331913.981117542,-367162.9745848273,296664.9876502567,296664.9876502567,Sellers
PYF,SW,1815692.640446906,2516778.722437673,2167517.3472798816,1569211.3436754611,2007634.6750211406,1878993.3593905515,1.9925651417813481,NA,2.1331182546035015,0.950117494033609,525773.7535615121,-1034917.8009780443,16629.706144979922,16629.706144979922,Sellers
SJM,NE,77803.73988554106,135352.57086981833,96821.71010107004,121501.41816739747,3793032.320159836,150448.7670119916,135.91464533430582,NA,15.551562579594696,0.6710693304420574,679567.178383286,2978112.5709067318,4337246.9276733035,2978112.5709067318,Buyers
GRL,NW,79188.94540028794,111182.23898030072,96273.2788224946,518325.88688866224,28620198.93529063,625567.1376849846,334.8054369700779,NA,4.198475279205201,0.3807641836739436,1843705.5930247204,26665311.10328561,30352722.28933505,26665311.10328561,Buyers
TKL,SW,196095.4781645325,9946.542071163654,249465.59882397373,113288.79782319558,265.7549194014703,143979.5641763198,0.004304440927151667,NA,2.1331182546035015,0.950117494033609,176636.44143922272,-186317.22859098492,166955.65428746052,166955.65428746052,Sellers
ISL,NW,119533.31810777547,55361.726940095425,144704.2930409576,229321.16938373758,2591658.6162709794,274889.1666019189,68.04295162134481,NA,4.198475279205201,0.3807641836739436,460941.5795391841,2075355.3097917,2997238.468870068,2075355.3097917,Buyers
ZAF,SE,889523.7894490617,184064.6283595562,999654.1705625,501094.50828523916,3528.6673532571567,570728.2994774758,0.0404789448928243,NA,3.697843262539877,0.8305814757664252,1436350.600324849,-1616886.561331148,1255814.6393185498,1255814.6393185498,Sellers
NIU,SW,233236.0845600199,3340.5266466140747,284057.71785755106,117412.40086922269,319.6494187426189,143318.3870981785,0.00480024214302924,NA,2.1331182546035015,0.950117494033609,247065.61399626138,-250086.49122413283,244044.73676838994,244044.73676838994,Sellers
WLF,SW,105426.15239784015,35919.56676030159,134730.099141093,69190.38762141719,7259.105448732823,88283.43348015108,0.3327879069925532,NA,2.1331182546035015,0.950117494033609,77295.17131410638,-105955.63262567515,48634.71000253761,48634.71000253761,Sellers
NAM,SE,259994.40221774162,55572.362723350525,310904.4806116065,191366.99059355122,1266.8395186413854,225918.14931261283,0.019385741238333257,NA,3.697843262539877,0.8305814757664252,253773.4117000633,-308078.93490477244,199467.88849535416,199467.88849535416,Sellers
GEO,NE,1464.921431150231,2.7752718925476074,2281.3015383986713,6566.922822049886,396173.5766292961,9873.770778306773,80.06223804073788,NA,15.551562579594696,0.6710693304420574,79344.09391175518,316826.7074456484,475514.89526915876,316826.7074456484,Buyers
BMU,NW,314281.04839773296,15339.305366516113,351072.2991051022,149576.47516850298,2383.863682208581,166975.4912508563,0.02147391248920496,NA,4.198475279205201,0.3807641836739436,691508.0790749649,-704463.5207592724,678552.6373906573,678552.6373906573,Sellers
MNP,NE,593031.623573822,1513446.6405177116,688893.2720068066,274674.90490713617,184228.69766372352,311920.21651274053,2.1065304555132647,NA,15.551562579594696,0.6710693304420574,4950944.432979387,-6280162.375833375,3621726.490125399,3621726.490125399,Sellers
TWN,NE,104176.99477375754,464528.54041290283,115606.14374978714,138776.0364680157,1387037.8012614325,154256.29128777608,46.6191731958684,NA,15.551562579594696,0.6710693304420574,538069.1621022618,384440.09874626785,1460578.4229507914,384440.09874626785,Buyers
SHN,SW,1219982.1245946963,143864.53951072693,1358716.9338205345,610183.8657800546,34960.524818273625,672520.1768637763,0.12339133080008866,NA,2.1331182546035015,0.950117494033609,1300771.7975029428,-1409675.812195396,1191867.7828104896,1191867.7828104896,Sellers
CHL,SW,403130.0831702986,132740.1863975525,528132.9437081575,825589.6652217708,1465912.4664423252,1017768.0571106899,4.0663847550474586,NA,2.1331182546035015,0.950117494033609,901156.246306161,432016.0337386116,2234328.5263509336,432016.0337386116,Buyers
BHS,NW,239940.85623962875,50810.42977333069,290858.9453157798,218460.08626674127,6457.503199242086,266368.4523985886,0.2790928515132336,NA,4.198475279205201,0.3807641836739436,90186.48170946144,-134539.40828355006,45833.55513537284,45833.55513537284,Sellers
JAM,NW,172331.55340353496,37086.258315086365,194899.65746802464,98963.07762708368,1804.4208009504673,111591.1554787003,0.03855033587859696,NA,4.198475279205201,0.3807641836739436,308035.7318203963,-343317.56933453225,272753.89430626045,272753.89430626045,Sellers
AIA,NW,57896.77814238075,1591.1785192489624,69394.10023539259,35184.436166473075,473.85286234785076,41990.27631860109,0.019373953512993362,NA,4.198475279205201,0.3807641836739436,95357.20631870297,-96474.53197560408,94239.88066180186,94239.88066180186,Sellers
CRI,NW,387236.4686648293,175184.4090127945,449073.15374045214,220507.77873422237,9705.470355822059,252150.29258657686,0.15637012004204587,NA,4.198475279205201,0.3807641836739436,700006.2830079225,-865485.2216648948,534527.34435095,534527.34435095,Sellers
TCA,NW,50489.39289371289,11479.63565158844,65161.07056315392,31397.96341819777,435.73949107955843,40362.34648875003,0.01980534866852162,NA,4.198475279205201,0.3807641836739436,80154.89469763974,-91198.79085814863,69110.99853713086,69110.99853713086,Sellers
