iso3,hemisphere,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,SW,781811.5349475987,1745543.5303322328,913305.2428161723,689029.0587751685,515882.8500047453,805889.7284829515,3.5304176913511927,NA,31.790751400330382,0.23653701866063603,2949624.634304806,-4179285.314632294,1719963.9539773185,1719963.9539773185,Sellers
ATF,SE,908498.0750586144,7933950.842173681,1036815.3741873539,758018.8684089843,2326508.044226269,867442.6310092303,8.126869812723148,NA,150.14862614974402,0.16259362397362642,22594246.142545383,-28201688.940492794,16986803.344597973,16986803.344597973,Sellers
NZL,SE,1597797.4950493483,11585005.173473507,1881981.9710604146,1642355.363213604,20067341.26579999,1933932.7769384366,245.2059912843964,NA,150.14862614974402,0.16259362397362642,6690302.689024418,1792033.403302067,15172638.781350903,1792033.403302067,Buyers
HMD,SE,117940.96467262456,2220446.955946154,139635.91381687074,106512.06149008202,781136.1402859387,126170.45354133558,91.87817688175268,NA,150.14862614974402,0.16259362397362642,1716034.1112571985,-3155344.9269174137,276723.2955969833,276723.2955969833,Sellers
CAN,NW,3483458.254374833,238056975.07633868,4275469.473357213,3181112.64160553,79163182.91502994,3916754.036759743,306.8972328094119,NA,783.4165721905542,0.1849850265529811,236862563.57257995,-395756355.7338887,77968771.41127121,77968771.41127121,Sellers
ARG,SW,44652.457207662344,88180.73534937948,52849.2603287743,633833.3899487216,617850947.8734009,756325.314381153,1521.2832914027147,NA,31.790751400330382,0.23653701866063603,18730504.56258579,599032262.5754657,636493271.7006373,599032262.5754657,Buyers
IRL,NW,158510.54832107498,23270796.913747445,185902.32423228663,243155.6887332046,167435788.3267288,285508.8137571412,2585.938677479794,NA,783.4165721905542,0.1849850265529811,66312405.75425874,77852585.6587226,210477397.16724008,77852585.6587226,Buyers
RUS,NE,4031096.4356380343,909239166.4496977,5062953.175229728,3953644.4709723056,764107081.3006161,4969542.529066191,1706.775215116894,NA,2048.626280459234,0.07461441837368565,158670130.28741163,-303802215.4364932,13538045.138330102,13538045.138330102,Sellers
PCN,SW,352192.8198360097,324205.4407887757,461834.93363610376,301526.6425425189,22291.585707395272,394352.5509190133,0.2889209389387571,NA,31.790751400330382,0.23653701866063603,1610715.8467424298,-1912629.70182381,1308801.9916610494,1308801.9916610494,Sellers
PYF,SW,3179827.2187201306,9260422.927961648,3798106.375166066,2894323.1450014054,5226557.4158457555,3455511.469234976,3.405385842984414,NA,31.790751400330382,0.23653701866063603,9076389.031373594,-13110254.543489486,5042523.519257702,5042523.519257702,Sellers
