iso3,hemisphere,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,SW,683255.3538224512,496323.6665627016,799151.5122793423,462686.91684337915,173685.34968850584,545562.2045020359,0.9665705423924238,NA,3.1738538572397963,0.41969174271947585,700051.9844913807,-1022690.3013655765,377413.66761718504,377413.66761718504,Sellers
ATF,SE,732025.2083885458,2130698.979868993,838764.3823027529,490746.5712046165,872386.5155724381,572757.5628852075,3.778074596810907,NA,7.061855772221166,0.8370956722283969,1703874.9367109872,-2962187.4010075424,445562.4724144322,445562.4724144322,Sellers
NZL,SE,1359525.4303627643,1632010.0787469437,1598615.3739375337,1106495.8277534698,765556.862685194,1299450.6576596694,1.8021648192526867,NA,7.061855772221166,0.8370956722283969,1786858.559729274,-2653311.775791024,920405.3436675242,920405.3436675242,Sellers
HMD,SE,87651.87199796682,35336.55164927896,103492.73731140021,59550.507100547045,85.21255430472463,70397.73324022602,0.0054851525827429096,NA,7.061855772221166,0.8370956722283969,198447.7859081371,-233699.12500311134,163196.44681316285,163196.44681316285,Sellers
CAN,NW,2500595.98952871,3612535.7701863237,3116418.9059330537,2140933.466472605,1729961.0699294049,2681631.420297049,3.4774517557497644,NA,9.582880923087945,0.5665951950986783,3446603.130944029,-5329177.831200948,1564028.4306871102,1564028.4306871102,Sellers
ARG,SW,36544.91620464442,10171.74902125448,43307.14732127933,427110.7394551952,335033325.4477398,508038.3560171167,1237.0862264825569,NA,3.1738538572397963,0.41969174271947585,1239598.8446297972,333783554.8540887,336262752.5433483,333783554.8540887,Buyers
IRL,NW,65684.06177758992,130680.54655994475,76782.72934961639,164056.85022963202,27834173.714052644,192400.3364657894,866.9266692977874,NA,9.582880923087945,0.5665951950986783,942694.7178080404,26760798.449684657,28646187.88530074,26760798.449684657,Buyers
RUS,NE,2803610.2743984084,28446299.926260255,3576132.9565850776,2628862.5154887745,22307696.035862193,3355570.271485507,25.419545268892254,NA,48.640903867369104,0.5290677806995483,8499888.942161692,-14638492.832559755,2361285.0517636314,2361285.0517636314,Sellers
PCN,SW,321172.5116052536,44896.86315205693,420763.1787450594,203439.66243832605,7394.376995547256,265855.593373308,0.09114143450474214,NA,3.1738538572397963,0.41969174271947585,373666.8574522842,-411169.34360879386,336164.37129577453,336164.37129577453,Sellers
PYF,SW,2848311.218440269,5075906.720442116,3399774.334770265,1952796.3387961297,2813582.374536852,2328906.627320525,2.1970100721656745,NA,3.1738538572397963,0.41969174271947585,2842233.3549741837,-5104557.700879448,579909.0090689193,579909.0090689193,Sellers
SJM,NE,86518.24751365803,390161.7901080996,107319.75688823234,166330.13339569175,11980562.183637884,204469.6206272491,232.3592918640604,NA,48.640903867369104,0.5290677806995483,3882122.2686614357,7708278.124868348,15472522.66219122,7708278.124868348,Buyers
GRL,NW,139797.92574027588,523609.58883381635,170567.47821695422,660808.1977076604,106223085.04963942,788912.5756939326,769.0401970980339,NA,9.582880923087945,0.5665951950986783,4992779.395969111,100706696.06483649,110692254.85677472,100706696.06483649,Buyers
TKL,SW,203274.3619893539,31755.343340694904,258551.03410593292,140981.61506886562,397.043052699297,178961.10366036708,0.00524379112659257,NA,3.1738538572397963,0.41969174271947585,197708.07509165417,-229066.37537964978,166349.77480365857,166349.77480365857,Sellers
