iso3,hemisphere,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,SW,605115.1273540519,341618.6179787172,709323.9677344763,286643.02867420955,59556.12145196158,343519.59185379086,0.3088002665932324,NA,1.3871823825386693,0.3923989165458709,441778.88461879396,-723841.3811455496,159716.38809203834,159716.38809203834,Sellers
ATF,SE,138101.44108058585,36275.68079672754,160614.90288534958,282868.1178234416,286551.9575953184,330933.6167398466,2.0917285677712267,NA,1.2523655517118077,0.5463935542571894,181300.79898855143,68975.47781003942,431577.07578714227,68975.47781003942,Buyers
NZL,SE,923830.8303939438,496394.67471442407,1090564.524189739,689716.1890622542,242288.42090121304,822210.9993174073,0.8969500374524855,NA,1.2523655517118077,0.5463935542571894,293197.1119551735,-547303.3657683845,39090.85814196247,39090.85814196247,Sellers
HMD,SE,76728.87392734832,2779.181532091461,90408.48005287972,23024.85368646426,3.0696610554534045,27698.62947861239,4.0033573486407165e-4,NA,1.2523655517118077,0.5463935542571894,67257.06493811686,-70033.17680915286,64480.95306708085,64480.95306708085,Sellers
CAN,NW,1973224.2030471703,1207746.6193074174,2476349.311944284,1331905.2191469958,143670.59888250646,1694330.8478464996,0.7486891798602353,NA,2.7891110309953535,0.06555512954388154,1788709.852382708,-2852785.872807619,724633.8319577972,724633.8319577972,Sellers
ARG,SW,36544.91620464442,10171.74902125448,43307.14732127933,266326.4557380079,154082785.75300202,315869.1945510752,1007.3391949696957,NA,1.3871823825386693,0.3923989165458709,318748.9034732946,153753865.10050747,154391362.90745404,153753865.10050747,Buyers
IRL,NW,49056.61345074887,26590.86980213225,57495.834554916466,102535.53139352001,1180090.9320316052,119903.83830396077,97.41730297691716,NA,2.7891110309953535,0.06555512954388154,149158.63995987832,1004341.4222695946,1302658.7021893512,1004341.4222695946,Buyers
RUS,NE,1302868.3524091493,2800902.727773927,1666765.680120456,1598476.5501126936,5859407.042059946,2039485.411898257,11.65044724273593,NA,8.805282619189319,0.0643355517516534,2602913.7253288985,455590.5889571202,5661418.039614918,455590.5889571202,Buyers
PCN,SW,312518.20200648706,26490.058952838182,409429.93810549856,127149.78902395375,2284.1310983293088,166289.57515486667,0.0396440179624012,NA,1.3871823825386693,0.3923989165458709,257139.79676852256,-281345.72462303145,232933.8689140137,232933.8689140137,Sellers
PYF,SW,494366.1561079942,124378.53263909694,631886.1178575172,1220497.7117475807,1338034.294676453,1467063.6691363,1.8485153509533554,NA,1.3871823825386693,0.3923989165458709,1007276.9013886318,206378.86064872437,2220932.663425988,206378.86064872437,Buyers
