iso3,hemisphere,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,SW,829672.65243721765,15582793.467832234,970059.9069862984,772859.4817128683,1485018.1580942136,902964.3257898405,28.55058789954433,NA,980.4086881960618,0.10429651840029786,55700126.18211823,-69797901.49185625,41602350.87238021,41602350.87238021,Sellers
ATF,SE,926301.4259080306,12341597.99842368,1056827.160321211,857008.6081143057,3740613.4815946845,978462.3402640623,34.02050801506152,NA,937.1360597316369,0.6600635547079712,64936798.23491365,-73537782.75174265,56335813.71808465,56335813.71808465,Sellers
NZL,SE,1810816.6956956233,116525109.58248492,2131274.5043961606,1840821.8578284688,145380981.32400596,2166420.1534212963,982.5799657198796,NA,937.1360597316369,0.6600635547079712,28118919.412783746,736952.3287372999,56974791.15430479,736952.3287372999,Buyers
HMD,SE,136080.44758719666,7868114.112196154,160359.72859561464,123905.2297825024,3252396.576762537,146544.29279092414,183.35264221910828,NA,937.1360597316369,0.6600635547079712,11409835.639865646,-16025553.175299263,6794118.10443203,6794118.10443203,Sellers
CAN,NW,3778604.1627593283,615739039.4200886,4628769.720711364,3566364.187951058,312695303.8690746,4375293.026333605,1006.7978922962019,NA,2205.943742815808,0.7421808437495526,468189444.4036882,-771233179.9547023,165145708.85267413,165145708.85267413,Sellers
ARG,SW,245942.92596209917,133798510.60328186,291713.35940202133,710397.3345759537,747992371.2521018,850450.8598846701,1989.8511455661155,NA,980.4086881960618,0.10429651840029786,455355137.4759868,158838723.17283314,1069548998.1248066,158838723.17283314,Buyers
IRL,NW,219636.86443912334,111074439.16374744,258034.95797830116,272451.55484563886,252035554.37160784,319180.26520858495,3499.697159808643,NA,2205.943742815808,0.7421808437495526,116506235.831007,24454879.376853406,257467351.0388674,24454879.376853406,Buyers
RUS,NE,4347202.572783405,1950462048.0746977,5438640.660106619,4444304.454484725,2545094520.631737,5552519.213404963,6951.321854646166,NA,5242.169269183154,0.1802439851818849,509024500.2345199,85607972.3225196,1103656972.7915595,85607972.3225196,Buyers
PCN,SW,363285.11149701074,703049.3157887757,476151.84534571145,337855.15369222,126093.70651225718,442875.6194206367,6.127361410443571,NA,980.4086881960618,0.10429651840029786,24931751.572276108,-25508707.181552626,24354795.96299959,24354795.96299959,Sellers
PYF,SW,3487136.3192788023,26887593.834211648,4168156.8049968225,3243036.7769292863,11451877.019239046,3873814.338833117,37.91228399812906,NA,980.4086881960618,0.10429651840029786,239317312.10414797,-254753028.91912058,223881595.28917536,223881595.28917536,Sellers
SJM,NE,345644.9943088689,203952607.07917058,418392.22314209986,317117.63007268164,130637469.18678574,384973.41833373427,1819.6729781108409,NA,5242.169269183154,0.1802439851818849,149545272.12973535,-222860410.02212018,76230134.23735051,76230134.23735051,Sellers
GRL,NW,955223.9326510549,518675221.83736897,1134723.345258664,1140066.8795533811,1074645095.8054497,1355387.937649024,3905.793958001795,NA,2205.943742815808,0.7421808437495526,407753142.1228211,148216731.84525967,963723016.0909019,148216731.84525967,Buyers
TKL,SW,251752.88405154573,521591.1988094449,319436.22869658784,234130.18216793754,158414.3450498959,297688.06940112927,5.66987668490852,NA,980.4086881960618,0.10429651840029786,17277450.036178567,-17640626.889938116,16914273.182419017,16914273.182419017,Sellers
ISL,NW,472255.18898032367,180507476.76111978,562514.6275518673,473930.41672639106,184229364.12464735,564588.2596183483,2231.438908803806,NA,2205.943742815808,0.7421808437495526,3695458.1642287974,26429.19929876877,7417345.527756363,26429.19929876877,Buyers
ZAF,SE,1113543.351744976,25227395.593691587,1264592.2272874329,1035595.3171228276,4200511.777977257,1168728.2867125485,79.53482920052168,NA,937.1360597316369,0.6600635547079712,73047914.02962524,-94074797.84533957,52021030.21391091,52021030.21391091,Sellers
NIU,SW,260916.44637605041,322444.6013536453,319135.0553046284,242652.2951297269,34465.64543980939,295937.80245565006,4.306620301310676,NA,980.4086881960618,0.10429651840029786,17906332.564422503,-18194311.520336337,17618353.60850867,17618353.60850867,Sellers
WLF,SW,153756.41693648265,835070.3270142078,197761.56052361886,142993.4677509289,255214.11887820388,183429.52246169388,26.033703397227736,NA,980.4086881960618,0.10429651840029786,10552088.892129637,-11131945.10026564,9972232.683993634,9972232.683993634,Sellers
NAM,SE,413258.0424403527,14204302.864676476,518852.17621071124,395491.78056000586,7923346.257716814,492906.7245003972,214.412145306288,NA,937.1360597316369,0.6600635547079712,16649404.654708644,-22930361.261668306,10368448.047748983,10368448.047748983,Sellers
GEO,NE,14593.161826777525,4853392.119021893,22722.147911083663,13571.640498903098,2281764.257382388,21088.68180009672,2517.4490159598786,NA,5242.169269183154,0.1802439851818849,5354987.712798489,-7926615.574437994,2783359.851158985,2783359.851158985,Sellers
BMU,NW,332392.16704111773,1248528.281929016,372227.1909775926,309124.71534823946,7651.927756010339,345344.51612364606,0.292732047351128,NA,2205.943742815808,0.7421808437495526,51326689.473173894,-52567565.8273469,50085813.11900089,50085813.11900089,Sellers
MNP,NE,610388.6775714137,1995986.2967677116,709479.1099468991,567661.4701414148,1191744.0246678654,659507.8276866009,7.909954055225675,NA,5242.169269183154,0.1802439851818849,223983253.7475544,-224787496.01965424,223179011.47545454,223179011.47545454,Sellers
TWN,NE,297700.13715672627,148271601.1341629,329696.8035684053,289691.89496188966,123297206.93862668,321012.9076326768,2665.6104569725453,NA,5242.169269183154,0.1802439851818849,41980561.133948326,-66954955.32948455,17006166.9384121,17006166.9384121,Sellers
SHN,SW,1350589.9306986579,12783534.984823227,1500490.5095944984,1261046.655945446,351498.7799203535,1403241.688287776,7.104310955580556,NA,980.4086881960618,0.10429651840029786,87789004.53757589,-100221040.74247876,75356968.33267301,75356968.33267301,Sellers
CHL,SW,1994359.6341070072,62215847.792598724,2377476.723488691,2071182.7851216027,165481177.88797218,2468961.751873876,1829.045599793733,NA,980.4086881960618,0.10429651840029786,75318084.70930755,27947245.3860659,178583414.804681,27947245.3860659,Buyers
BHS,NW,485466.8583705361,152394157.9278202,593712.6917946181,451484.17828459863,112300744.43907517,550423.5769581911,848.6289657732169,NA,2205.943742815808,0.7421808437495526,74963880.49968518,-115057293.98843022,34870467.01094015,34870467.01094015,Sellers
JAM,NW,219917.9502824082,13609245.863783836,250669.5575469734,204523.69376263962,2633414.5715227886,231559.0969949036,321.3954318466057,NA,2205.943742815808,0.7421808437495526,33958863.84508491,-44934695.13734596,22983032.552823864,22983032.552823864,Sellers
AIA,NW,78187.63592549572,4716314.815237999,92582.66661404111,72714.50141071102,770504.1086008919,86799.74813101166,613.2501983001792,NA,2205.943742815808,0.7421808437495526,12073426.836478548,-16019237.543115655,8127616.129841441,8127616.129841441,Sellers
CRI,NW,495886.36116281734,18468926.620926857,577144.8834302715,460838.17794463254,3570352.003635683,534212.2526694769,194.60252929667536,NA,2205.943742815808,0.7421808437495526,77314320.46721677,-92212895.08450794,62415745.8499256,62415745.8499256,Sellers
TCA,NW,69773.25204043949,6767677.223542213,90819.92436842385,64889.12439760873,2592765.5116712963,84446.93649651374,805.4494965717139,NA,2205.943742815808,0.7421808437495526,10774110.81281624,-14949022.524687156,6599199.100945323,6599199.100945323,Sellers
CYM,NW,93386.3166914745,64419.63817882538,113439.45092669428,86849.27452307128,3938.9501831579437,105280.6455343604,0.37067624955695405,NA,2205.943742815808,0.7421808437495526,14420347.267912162,-14480827.95590783,14359866.579916496,14359866.579916496,Sellers
ATG,NW,93827.90313616801,7932118.242469788,107871.92720600657,87259.94991663625,3442652.488798594,100848.3438867225,612.814508484105,NA,2205.943742815808,0.7421808437495526,14488535.307733025,-18978001.06140422,9999069.554061832,9999069.554061832,Sellers
DOM,NW,247796.7115877158,24994748.471455574,288392.2551960757,228584.58432236128,5932771.077266219,267055.6303823725,718.9808044741167,NA,2205.943742815808,0.7421808437495526,42380871.92718981,-61442849.32137917,23318894.533000458,23318894.533000458,Sellers
