iso3,hemisphere,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,SW,470239.2184448293,181069.79351582658,554311.0550593974,269876.94408666965,54526.17356975075,323899.5095091428,0.2950778744172373,NA,0.996429267401684,0.27874814229404987,199646.83425363622,-326190.454199712,73103.21430756038,73103.21430756038,Sellers
ATF,SE,128739.95161806858,26198.327036961913,149733.640570212,263070.1698823774,246084.24911137583,307884.0753781454,2.011706819531974,NA,0.9719151810398383,0.7577900034356356,130557.5784034767,89328.34367093722,350443.5004778906,89328.34367093722,Buyers
NZL,SE,725984.2980890053,276106.3078729203,863595.7574848305,650022.8901392813,208699.80423556443,776213.652337633,0.7904918222299377,NA,0.9719151810398383,0.7577900034356356,73828.04555949701,-141234.5491968529,6421.541922141158,6421.541922141158,Sellers
HMD,SE,76728.87392734832,2779.181532091461,90408.48005287972,19546.220027980184,1.9212966782190357,23566.007224724097,2.481197769662764e-4,NA,0.9719151810398383,0.7577900034356356,55576.6894169428,-58353.94965235604,52799.42918152956,52799.42918152956,Sellers
CAN,NW,1913939.935867706,1050993.1146077104,2404517.409116643,1254854.9098778905,92681.3184465575,1598113.5120375853,0.560097670780961,NA,2.506355889269958,0.16038303970514955,1651901.6364192176,-2610213.4325803705,693589.8402580647,693589.8402580647,Sellers
ARG,SW,36544.91620464442,10171.74902125448,43307.14732127933,251013.66681256157,138776728.08469075,297709.2704999636,991.5024099279178,NA,0.996429267401684,0.27874814229404987,213702.94004880136,138552853.39562067,138980259.2757183,138552853.39562067,Buyers
IRL,NW,49056.61345074887,26590.86980213225,57495.834554916466,96676.35817103316,783364.290355144,113015.90160112623,55.68385148860833,NA,2.506355889269958,0.16038303970514955,119352.02762521652,637421.3929277952,876125.4481782282,637421.3929277952,Buyers
RUS,NE,1256614.2087748612,2414524.186270021,1604472.9085967843,1500344.5534102102,4756955.486822147,1919241.483047318,10.8557525845734,NA,7.9297738336729235,0.1208589340979469,1932726.5093614743,409704.7911906517,4275157.8099136,409704.7911906517,Buyers
PCN,SW,312518.20200648706,26490.058952838182,409429.93810549856,119884.08679401355,1996.7607046431806,156845.0032280227,0.03947031648381316,NA,0.996429267401684,0.27874814229404987,191946.27029773657,-216439.56854593157,167452.97204954157,167452.97204954157,Sellers
PYF,SW,406982.39930173603,12817.859846413136,530841.0521626167,1150754.985362005,1209922.7459894903,1385188.3487670799,1.820611017378816,NA,0.996429267401684,0.27874814229404987,741116.7730414898,455988.1131015874,1938221.659184567,455988.1131015874,Buyers
SJM,NE,72989.15169088157,86917.05085028708,90956.75058287983,72597.36519107646,84478.5041453976,90449.95635041091,6.224172364546809,NA,7.9297738336729235,0.1208589340979469,3106.778334540849,-5545.325039430328,668.2316296513745,668.2316296513745,Sellers
GRL,NW,62416.08012189655,52986.19906330854,75813.09309364336,362890.6387224824,6479847.954853009,442956.56600690144,48.747614083813616,NA,2.506355889269958,0.16038303970514955,753096.1795243695,5673765.576265331,7179957.93531407,5673765.576265331,Buyers
TKL,SW,192006.132438474,5563.597714820678,244226.14161769042,83078.4517370101,142.57826933463394,105516.78913220056,0.003513944812987553,NA,0.996429267401684,0.27874814229404987,108538.72908112421,-113959.74852661026,103117.70963563818,103117.70963563818,Sellers
ISL,NW,110827.77721784697,27020.1182975173,134384.19285407645,168168.85754807424,491850.3062253712,202904.07540274688,14.688146646716174,NA,2.506355889269958,0.16038303970514955,143717.15438276686,321113.03354508703,608547.3423106207,321113.03354508703,Buyers
ZAF,SE,835638.9078157529,69103.38275408745,938384.9908622298,367469.30607584206,1043.731986152893,420915.82055771584,0.006753256396379002,NA,0.9719151810398383,0.7577900034356356,455021.1432323944,-523080.794000329,386961.49246445985,386961.49246445985,Sellers
NIU,SW,233236.0845600199,3340.5266466140747,284057.71785755106,86102.42730409664,192.25427413389582,104957.79788515203,0.00362575424657687,NA,0.996429267401684,0.27874814229404987,146608.2823096501,-149756.55468213029,143460.0099371699,143460.0099371699,Sellers
WLF,SW,100738.02383555472,27257.568957567215,128738.57416039276,50739.617589039284,2868.6622618596393,64678.74947371954,0.15490637382214642,NA,0.996429267401684,0.27874814229404987,49819.875307467155,-74208.78200317474,25430.968611759577,25430.968611759577,Sellers
NAM,SE,239486.3611881863,10519.356863975525,285231.14106983936,140335.79310193757,684.8997785025779,164652.45282199947,0.007426989418656736,NA,0.9719151810398383,0.7577900034356356,96365.94233174926,-106200.39941722222,86531.48524627631,86531.48524627631,Sellers
GEO,NE,1464.921431150231,2.7752718925476074,2281.3015383986713,4815.743402836583,257619.94088529886,7211.561259122761,78.7165835233036,NA,7.9297738336729235,0.1208589340979469,26571.260392374752,231045.90522103157,284188.42600578105,231045.90522103157,Buyers
BMU,NW,314281.04839773296,15339.305366516113,351072.2991051022,109689.41512356885,1562.9521713797283,122522.46575613291,0.019566780887070954,NA,2.506355889269958,0.16038303970514955,512779.44495206064,-526555.798147197,499003.09175692423,499003.09175692423,Sellers
MNP,NE,567752.7202060241,1192465.8084864616,659617.3914235203,201428.2635985665,46864.118367188006,224916.54768369946,1.552405848305313,NA,7.9297738336729235,0.1208589340979469,2904870.0906402697,-4050471.780759543,1759268.400520996,1759268.400520996,Sellers
TWN,NE,70394.06812384367,121151.15369415283,78318.51909449873,101047.07184454717,422979.64139306726,112120.71503935658,13.222327245338453,NA,7.9297738336729235,0.1208589340979469,243071.38682791343,58757.10087100099,544899.8745268278,58757.10087100099,Buyers
SHN,SW,1219982.1245946963,143864.53951072693,1358716.9338205345,447468.1682387067,15999.429445515878,493176.9138073264,0.10950576804847775,NA,0.996429267401684,0.27874814229404987,769755.5155893753,-897620.6256545864,641890.4055241642,641890.4055241642,Sellers
CHL,SW,336299.87665338774,19529.888301849365,449531.38701757026,514191.38524681266,406273.1490552911,657900.4993914221,2.78896040122879,NA,0.996429267401684,0.27874814229404987,177256.30558472677,209486.95516871495,563999.5663381685,209486.95516871495,Buyers
BHS,NW,230199.16910065053,14508.583093643188,279995.3119649457,160204.06326227693,2360.2052204528504,194060.46684266624,0.02343421901605351,NA,2.506355889269958,0.16038303970514955,175432.64573808166,-187581.023611272,163284.26786489133,163284.26786489133,Sellers
JAM,NW,169722.18827202346,27454.159682273865,191944.55210213366,72572.92359319469,997.1512839983179,81745.79287045573,0.023555034711320245,NA,2.506355889269958,0.16038303970514955,243490.63166602838,-269947.64006430394,217033.62326775282,217033.62326775282,Sellers
AIA,NW,57896.77814238075,1591.1785192489624,69394.10023539259,25801.91985541359,304.9564700169838,30948.451789909086,0.01673877659343852,NA,2.506355889269958,0.16038303970514955,80441.13708282483,-81727.35913205681,79154.91503359286,79154.91503359286,Sellers
CRI,NW,366102.24669287755,103396.4246377945,424563.8472433451,160425.17893161983,2616.629251076135,182888.02478230666,0.07128489793897265,NA,2.506355889269958,0.16038303970514955,515499.9300712045,-616279.7254579228,414720.13468448614,414720.13468448614,Sellers
TCA,NW,48354.28424750721,5197.58731174469,62311.56712641266,23025.173173345036,284.2462180096201,29614.710054730655,0.015761220246620643,NA,2.506355889269958,0.16038303970514955,63483.766710699274,-68397.10780443434,58570.4256169642,58570.4256169642,Sellers
CYM,NW,88798.30546558768,4661.409663200378,107635.82052165201,30817.484508186586,348.1486671571193,36243.650594500774,0.016846587777414483,NA,2.506355889269958,0.16038303970514955,145320.5720712892,-149633.83306733245,141007.31107524596,141007.31107524596,Sellers
ATG,NW,67926.48769646337,4549.773719787598,78662.45326122027,30963.208034935447,356.8777753063269,36049.71353788743,0.014353766000552461,NA,2.506355889269958,0.16038303970514955,92643.13366640297,-96836.02961088423,88450.2377219217,88450.2377219217,Sellers
DOM,NW,178999.5319553114,188193.87184619904,209858.28724193008,63909.20776217974,36184.28438241645,77236.86808440294,1.0485030619634832,NA,2.506355889269958,0.16038303970514955,288457.3118394442,-440466.8993032268,136447.72437566164,136447.72437566164,Sellers
COG,SE,10913.715818272747,1385.0984649658203,12244.533205329279,7757.457933630732,660.6240045444724,8453.56135360196,0.17377735363813568,NA,0.9719151810398383,0.7577900034356356,3067.6149533602606,-3792.0894137816085,2343.1404929389128,2343.1404929389128,Sellers
GAB,SE,2895.363581196804,21.31716537475586,3059.0998038048274,55943.952044785736,141989.42097952525,60630.00855545615,3.3991070776748336,NA,0.9719151810398383,0.7577900034356356,51558.72846049692,90409.37535365358,193526.83227464743,90409.37535365358,Buyers
