iso3,hemisphere,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,SW,794575.4840406748,2250451.679686606,928641.8060825726,714178.1856564784,617460.9338197805,834624.5583583971,5.009546522001263,NA,52.478455749118744,0.7274632514182016,4219126.065603744,-5852116.81147057,2586135.319736919,2586135.319736919,Sellers
ATF,SE,920865.061438881,10239258.12342368,1050939.9194020166,787715.7903205807,2578933.70021589,899501.5592732214,9.277939644996346,NA,233.0034663162551,0.6347337171388445,31024241.708046794,-38684566.13125458,23363917.284839004,23363917.284839004,Sellers
NZL,SE,1639512.4966062126,19384201.923473507,1930699.53630344,1701895.3115980637,39902586.90760244,2003397.5931284346,420.82845811004887,NA,233.0034663162551,0.6347337171388445,14535412.131666953,5982972.852461977,35053797.11579588,5982972.852461977,Buyers
HMD,SE,127801.7760839709,4025774.674696154,150984.07744443562,111730.01197780814,1365376.1012716363,132353.79302468683,125.06433459771259,NA,233.0034663162551,0.6347337171388445,3744776.7465530904,-6405175.319977608,1084378.1731285728,1084378.1731285728,Sellers
CAN,NW,3609029.3938158383,359114829.22422165,4426279.883330216,3296688.1055091885,122320748.83221664,4053683.7179583977,473.79949150714344,NA,1173.6247125804782,0.2753852876550449,366571454.7159081,-603365535.1079131,129777374.3239031,129777374.3239031,Sellers
ARG,SW,50721.19128464686,355870.6806618795,60023.648123988365,656802.5733368912,653573002.6864228,783624.3561835913,1622.1715052644956,NA,52.478455749118744,0.7274632514182016,31806214.988393437,621410917.0173675,685023346.9941543,621410917.0173675,Buyers
IRL,NW,171419.57516003976,35311132.538747445,201167.55050485698,251944.44856693488,190682939.5986609,295570.4563989971,2710.8727419713914,NA,1173.6247125804782,0.2753852876550449,94505981.40774667,60865825.652166784,249877788.46766013,60865825.652166784,Buyers
RUS,NE,4144248.399056825,1177505863.1996977,5198774.390394757,4100842.466026032,1065426744.5644804,5146315.186405526,2454.090016018818,NA,2704.881254481262,0.09402163356853144,117407894.58826096,-229487013.22347826,5328775.953043699,5328775.953043699,Sellers
PCN,SW,363285.11149701074,703049.3157887757,476151.84534571145,312425.19588742923,26446.225414755943,409298.9563999188,0.47129735684363905,NA,52.478455749118744,0.7274632514182016,2669049.830721337,-3345652.9210953563,1992446.7403473172,1992446.7403473172,Sellers
PYF,SW,3367194.720002719,16939452.388899148,4024422.8672374403,2998937.23457977,5696078.879418687,3582728.9547643242,5.869563363415074,NA,52.478455749118744,0.7274632514182016,19325584.153049987,-30568957.66253045,8082210.643569526,8082210.643569526,Sellers
SJM,NE,336536.2228718093,173964162.20417058,407703.503506266,288590.2658364943,87453173.26395573,351163.1854865886,1200.7428012069838,NA,2704.881254481262,0.09402163356853144,129688120.41298766,-216199109.35320252,43177131.47277281,43177131.47277281,Sellers
GRL,NW,761521.5185391884,201788423.49361897,905526.538956372,1049396.3181231096,760168806.0973008,1247716.9680249053,2953.1879605304325,NA,1173.6247125804782,0.2753852876550449,337856978.9208423,220523403.6828395,896237361.5245241,220523403.6828395,Buyers
TKL,SW,251752.88405154573,521591.1988094449,319436.22869658784,216507.48028432933,77879.91325206503,275557.14148706006,3.764488531502239,NA,52.478455749118744,0.7274632514182016,1849624.3619576888,-2293335.6475150688,1405913.0764003089,1405913.0764003089,Sellers
ISL,NW,412742.8293394916,78962897.88611978,490090.43004508596,438258.23482225405,114558900.63505203,520968.4337294177,1653.051229489554,NA,1173.6247125804782,0.2753852876550449,29945510.42608142,5650492.322850823,65541513.17501366,5650492.322850823,Buyers
ZAF,SE,1080846.2818429624,10962300.687441587,1223491.9122484834,957647.2825006793,846104.604708459,1077166.3381174433,21.024470588319122,NA,233.0034663162551,0.6347337171388445,28705793.893446,-38821989.97617912,18589597.81071287,18589597.81071287,Sellers
NIU,SW,260916.44637605041,322444.6013536453,319135.0553046284,224388.14388340336,1342.9339698552833,273059.9022530221,0.02565522308297445,NA,52.478455749118744,0.7274632514182016,1916948.9059508024,-2238050.5733345924,1595847.2385670124,1595847.2385670124,Sellers
WLF,SW,149307.75471945782,467188.56138920784,191782.49600892712,132230.51856537507,123679.90006362693,169283.84440367916,4.313101614752374,NA,52.478455749118744,0.7274632514182016,896186.9818292826,-1239695.6431548635,552678.3205037017,552678.3205037017,Sellers
NAM,SE,397659.6877790311,8424201.020926476,496092.9910631829,365723.5820232312,3900318.1103403424,451451.6091981947,92.44375970286322,NA,233.0034663162551,0.6347337171388445,7441223.3417438865,-11965106.25233002,2917340.4311577533,2917340.4311577533,Sellers
