iso3,hemisphere,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,SW,674266.9715610744,470424.8208595766,788874.1543009683,429154.7476682991,142116.0370450259,506954.9522851539,0.9097179724942391,NA,2.7105654502743053,0.06008901327341998,664392.7255236567,-992701.5093382073,336083.94170910603,336083.94170910603,Sellers
ATF,SE,646226.511767878,1588118.9915877432,745024.9218631511,451150.67532248795,732290.1580358285,527770.6187985317,3.28083260108224,NA,5.505207438376463,0.8288854278813482,1073932.9458466712,-1929761.779398586,218104.11229475657,218104.11229475657,Sellers
NZL,SE,1338600.5968918425,1497803.4137078812,1573804.2769158834,1027109.229907524,636998.8662510837,1208763.3792206098,1.4538689468254564,NA,5.505207438376463,0.8288854278813482,1714824.5905121232,-2575629.1379689206,854020.0430553256,854020.0430553256,Sellers
HMD,SE,87651.87199796682,35336.55164927896,103492.73731140021,52593.2397835789,52.43617564812111,62321.28177130238,0.0038716057280100075,NA,5.505207438376463,0.8288854278813482,193005.04284595305,-228289.1583195839,157720.9273723222,157720.9273723222,Sellers
CAN,NW,2420035.085385116,2979846.051192183,3019763.592019659,1986832.8479343934,1246027.3440454195,2492876.423335251,2.8328211748043297,NA,6.503926788058193,0.19251811545181685,2817515.636802499,-4551334.343949263,1083696.9296557356,1083696.9296557356,Sellers
ARG,SW,36544.91620464442,10171.74902125448,43307.14732127933,396485.1616043023,297910580.2564477,471407.4966843653,1194.43881781157,NA,2.7105654502743053,0.06008901327341998,975641.5933435676,296924766.9140829,298876050.10077,296924766.9140829,Buyers
IRL,NW,57673.6091881822,66743.28581775725,67414.10437845386,152338.50378465827,18715214.947267458,178693.148950554,700.9544576573617,NA,6.503926788058193,0.19251811545181685,615693.543854726,18032778.117594976,19264165.205304425,18032778.117594976,Buyers
RUS,NE,2691702.390960224,24089551.399893068,3438296.559833337,2432598.5220838063,18101910.67627223,3091073.2335892636,18.816025679377038,NA,31.77497541345877,0.797861568899561,8233019.063080215,-14220659.786701053,2245378.3394593745,2245378.3394593745,Sellers
PCN,SW,321172.5116052536,44896.86315205693,420763.1787450594,188908.2579784456,6155.824708014896,246851.72803668404,0.08164730215352689,NA,2.7105654502743053,0.06008901327341998,358510.9161871438,-397251.95463118586,319769.8777431018,319769.8777431018,Sellers
PYF,SW,2637359.651944653,4463885.180403054,3146003.438512687,1813310.8860249773,2511698.168546293,2164576.2788304184,2.1330679878705956,NA,2.7105654502743053,0.06008901327341998,2233638.1142430515,-4185825.1260998123,281451.1023862907,281451.1023862907,Sellers
SJM,NE,83719.37612869438,267077.8252643496,103944.16269549297,150028.78240358474,8527260.481738372,185105.65858391754,191.85297235073935,NA,31.77497541345877,0.797861568899561,2106979.75406569,6153202.902408332,10367162.410539713,6153202.902408332,Buyers
GRL,NW,106754.27816013027,257407.34905068544,130061.64237407407,608996.4483189337,70670688.83977333,729097.240618927,612.4420258080391,NA,6.503926788058193,0.19251811545181685,3266546.304588323,67146735.18613432,73679827.79531096,67146735.18613432,Buyers
