iso3,hemisphere,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,SW,823968.6519368002,10639512.592832234,963399.2836019705,764476.4394190982,1252723.2043086006,892898.2122129931,26.08064947879708,NA,813.7544233108324,0.020936250295142678,48412051.088828094,-57798840.477351725,39025261.70030446,39025261.70030446,Sellers
ATF,SE,926301.4259080306,12341597.99842368,1056827.160321211,847109.6341437735,3443921.111793898,967259.3180371545,26.554976948554252,NA,748.842662779783,0.8450800977432472,59302192.2150484,-68199869.1016782,50404515.32841862,50404515.32841862,Sellers
NZL,SE,1764331.6045657475,76438135.0484735,2077008.1791104705,1820975.2083669824,126154374.3927611,2143219.189956345,953.8068084495527,NA,748.842662779783,0.8450800977432472,42417147.09995975,7299092.244327836,92133386.44424734,7299092.244327836,Buyers
HMD,SE,136080.44758719666,7868114.112196154,160359.72859561464,122165.9129532604,2938285.6382456003,144524.49959391632,176.2628793323521,NA,748.842662779783,0.8450800977432472,10419797.166618342,-15349625.640568895,5489968.692667788,5489968.692667788,Sellers
CAN,NW,3771574.623623317,600819791.4200886,4620652.664279719,3527839.0333165056,275633951.96392834,4329477.534293104,924.1697694299943,NA,2021.1662598052596,0.6903639640118789,492630151.4418453,-817815990.8980056,167444311.985685,167444311.985685,Sellers
ARG,SW,171942.70958702848,66131189.16696809,204031.6399636431,702740.9401132305,733193922.490456,840833.5162316598,1886.4040393986684,NA,813.7544233108324,0.020936250295142678,431939407.97625977,235123325.3472281,1099002141.2997477,235123325.3472281,Buyers
IRL,NW,217962.9821577703,107412188.91374744,256063.331080848,269521.96823439543,242259373.92908505,315755.99556671386,3236.877046250867,NA,2021.1662598052596,0.6903639640118789,104209283.04784386,30637901.967493728,239056468.06318146,30637901.967493728,Buyers
RUS,NE,4304686.6551533155,1741534405.5746977,5388627.142152009,4395238.456133483,2222852919.6478295,5495271.192588327,6030.585048902742,NA,4511.378085052263,0.6765893846670614,408513410.5039415,72805103.56919032,889831924.5770733,72805103.56919032,Buyers
PCN,SW,363285.11149701074,703049.3157887757,476151.84534571145,334222.3025772499,104663.92475383014,438023.16402170644,5.565932043372843,NA,813.7544233108324,0.020936250295142678,23649989.31229292,-24248374.703327864,23051603.921257973,23051603.921257973,Sellers
PYF,SW,3487136.3192788023,26887593.834211648,4168156.8049968225,3208165.4137364984,10200884.030982465,3831304.784846794,34.483562190222,NA,813.7544233108324,0.020936250295142678,227013808.36007813,-243700518.1633073,210327098.55684894,210327098.55684894,Sellers
