iso3,hemisphere,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,SW,831540.7777692581,17666859.467832234,972286.3782317702,798008.6085941781,2442823.9851245526,932751.8146501492,57.56644473679863,NA,1445.2743536770663,0.8827212432779562,48463184.13190383,-63687219.61461151,33239148.649196148,33239148.649196148,Sellers
ATF,SE,926301.4259080306,12341597.99842368,1056827.160321211,886705.530025902,5427467.567017712,1012703.9479215974,75.87065480886618,NA,2024.0523652732038,0.26775284251644027,80144166.71533395,-87058297.14673993,73230036.28392798,73230036.28392798,Sellers
NZL,SE,1968183.472911107,325203262.0484735,2320845.9032584946,1900361.8062129281,213521620.8837057,2237846.3758651433,1357.7974786723462,NA,2024.0523652732038,0.26775284251644027,137274604.89721957,-248956246.06198734,25592963.732451797,25592963.732451797,Sellers
HMD,SE,136080.44758719666,7868114.112196154,160359.72859561464,129123.1802702285,4344143.767418866,152479.1737216501,240.93240814105013,NA,2024.0523652732038,0.26775284251644027,14081873.368747342,-17605843.713524632,10557903.023970054,10557903.023970054,Sellers
CAN,NW,3809954.173301661,694992443.2325886,4666125.812643569,3681939.6518547167,453404476.5061008,4513047.332227211,1415.2640071183155,NA,2913.938521081415,0.24188844283947075,373026445.3020537,-614614412.0285416,131438478.57556581,131438478.57556581,Sellers
ARG,SW,585234.0494221159,545963386.8994119,697632.424559575,733366.5179641232,796369054.3036207,879865.9703113422,2206.6405631435064,NA,1445.2743536770663,0.8827212432779562,214092057.7306379,36313609.67357087,464497725.1348467,36313609.67357087,Buyers
IRL,NW,261038.6888985724,216125145.41374743,305847.32767249143,281240.31467936916,283436579.8074376,329257.2056128892,3660.683545158964,NA,2913.938521081415,0.24188844283947075,58866295.55113506,8445138.842555106,126177729.94482523,8445138.842555106,Buyers
RUS,NE,4501042.003197042,2969055011.074698,5619183.012252044,4591502.449538451,3766057738.0151052,5725737.652282758,9641.199773466113,NA,8014.949790471774,0.3872293994423208,725035935.4500545,71966791.49035275,1522038662.390462,71966791.49035275,Buyers
PCN,SW,363285.11149701074,703049.3157887757,476151.84534571145,348753.70703713025,233301.3594147048,457362.29426951986,19.176546209229404,NA,1445.2743536770663,0.8827212432779562,21001866.188773815,-21471614.145147886,20532118.232399743,20532118.232399743,Sellers
PYF,SW,3487136.3192788023,26887593.834211648,4168156.8049968225,3347650.86650765,15948992.152309544,4001138.7158082016,48.681542610898646,NA,1445.2743536770663,0.8827212432779562,201594747.6011802,-212533349.2830823,190656145.9192781,190656145.9192781,Sellers
