iso3,realm,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Southern Ocean,420905.8980597049,151848.7089174334,517542.90497058886,422515.8184703925,155177.4396960341,519457.0838272198,2.067636857389178,NA,2.0531869244706673,0.30790095753665747,3305.4675366621645,23.263241938535884,6634.198315262853,23.263241938535884,Buyers
ATF,Southern Ocean,181273.08860487366,109859.52142504258,212947.18441498204,229864.48351124235,224283.71352986374,271738.0793932255,2.87733560297948,NA,2.0531869244706673,0.30790095753665747,99767.21666354677,14656.975441274393,214191.40876836795,14656.975441274393,Buyers
HMD,Southern Ocean,79696.19869687612,8167.039686388336,94033.65632405253,82161.62588069351,14181.937882360991,96919.68174468154,2.6935278897091948,NA,2.0531869244706673,0.30790095753665747,5061.9828570484015,952.9153389242538,11076.881053021058,952.9153389242538,Buyers
CAN,Arctic,2575218.1194413165,31253962.695550844,3199043.3826534143,1890096.9506561374,1070487.5375179418,2378457.831302345,2.8433797140130563,NA,231.6633218914962,0.665108210806257,158717445.85895902,-188900921.0169919,128533970.70092611,128533970.70092611,Sellers
ARG,Temperate South America,65386.76119204357,2160200.2431618795,77245.80260952015,526643.8674705968,463896613.90863943,627488.2530535468,1356.3072738199255,NA,213.82605455817463,0.24992048149446122,98628787.17246369,363107626.49301386,560365200.8379412,363107626.49301386,Buyers
IRL,Temperate Northern Atlantic,168317.9785161524,31781587.538747445,197434.4709943874,202141.47617579656,78098705.8349713,237548.80083772822,1680.4451699355247,NA,1003.2183361860685,0.1947731934226018,33932353.04610161,12384765.250122242,80249471.34232545,12384765.250122242,Buyers
RUS,Arctic,2198232.1186281107,30382697.531696104,2818404.7605059217,1907241.9611217787,9365820.068558384,2437529.16030888,18.61074727094796,NA,231.6633218914962,0.665108210806257,67411746.52564658,-88428623.9887843,46394869.062508866,46394869.062508866,Sellers
PCN,Eastern Indo-Pacific,323349.6872429928,52169.97594502568,423559.41883457475,250666.7269329374,12566.78183664925,327682.8237077691,0.13074825832717174,NA,4.231335506914443,0.6229602605092578,307545.99070759065,-347149.1848159671,267942.7965992142,267942.7965992142,Sellers
PYF,Eastern Indo-Pacific,2936015.1640870343,5381509.540266335,3506267.3808445665,2406124.0603023735,3866964.2276902725,2866717.0014019147,2.4665915865248333,NA,4.231335506914443,0.6229602605092578,2242147.042242122,-3756692.3548181844,727601.7296660594,727601.7296660594,Sellers
SJM,Arctic,265271.38036270847,15185193.825432196,325183.5990019707,291858.68661734374,22470443.62368985,356913.67109441827,334.6416432141185,NA,231.6633218914962,0.665108210806257,6159303.687095362,1125946.111162291,13444553.485353015,1125946.111162291,Buyers
