iso3,realm,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Southern Ocean,614550.6471278579,17713847.510431103,753994.0686603461,614550.6471278579,17713847.510431103,753994.0686603461,958.2289773530474,NA,958.2289773530474,1,0,0,0,0,Doesn't participate
ATF,Southern Ocean,361709.0356032597,6282837.02173911,426232.0859411739,361709.0356032597,6282837.02173911,426232.0859411739,229.26633692481772,NA,958.2289773530474,1,0,0,0,0,Doesn't participate
HMD,Southern Ocean,136080.44758719666,7868114.112196154,160359.72859561464,136080.44758719666,7868114.112196154,160359.72859561464,599.7418842232983,NA,958.2289773530474,1,0,0,0,0,Doesn't participate
CAN,Arctic,2745161.577559111,173852258.2249135,3396429.0695185442,2745161.577559111,173852258.2249135,3396429.0695185442,4593.617423406062,NA,16781.566523254813,1,0,0,0,0,Doesn't participate
ARG,Temperate South America,763992.0958150161,1029038212.1494119,917552.2503007384,763992.0958150161,1029038212.1494119,917552.2503007384,18299.511783445305,NA,57876.24982536839,1,0,0,0,0,Doesn't participate
IRL,Temperate Northern Atlantic,292958.6611243429,330271368.41374743,342631.2459835195,292958.6611243429,330271368.41374743,342631.2459835195,4804.434478541422,NA,9522.293101280065,1,0,0,0,0,Doesn't participate
RUS,Arctic,2816257.441098083,1213059491.469196,3563932.3617628487,2816257.441098083,1213059491.469196,3563932.3617628487,16781.566523254813,NA,16781.566523254813,1,0,0,0,0,Doesn't participate
PCN,Eastern Indo-Pacific,363285.11149701074,703049.3157887757,476151.84534571145,363285.11149701074,703049.3157887757,476151.84534571145,38.089227758102595,NA,577.89819882337,1,0,0,0,0,Doesn't participate
PYF,Eastern Indo-Pacific,3487136.3192788023,26887593.834211648,4168156.8049968225,3487136.3192788023,26887593.834211648,4168156.8049968225,189.57388432782875,NA,577.89819882337,1,0,0,0,0,Doesn't participate
SJM,Arctic,452795.6988614339,212513630.80980718,548502.8668591701,452795.6988614339,212513630.80980718,548502.8668591701,4755.294495904289,NA,16781.566523254813,1,0,0,0,0,Doesn't participate
GRL,Arctic,1230737.4409836526,1531902861.837369,1462367.2883110042,1230737.4409836526,1531902861.837369,1462367.2883110042,8204.578246045843,NA,16781.566523254813,1,0,0,0,0,Doesn't participate
TKL,Eastern Indo-Pacific,251752.88405154573,521591.1988094449,319436.22869658784,251752.88405154573,521591.1988094449,319436.22869658784,38.46316003622962,NA,577.89819882337,1,0,0,0,0,Doesn't participate
ISL,Temperate Northern Atlantic,323470.2867861299,202040618.38042587,390142.56985014776,323470.2867861299,202040618.38042587,390142.56985014776,4526.532672185508,NA,9522.293101280065,1,0,0,0,0,Doesn't participate
ZAF,Temperate Southern Africa,817726.7478823664,24870800.980401754,917416.3537313329,817726.7478823664,24870800.980401754,917416.3537313329,727.2146554620127,NA,17241.88590621294,1,0,0,0,0,Doesn't participate
ZAF,Southern Ocean,230348.18817487438,195666.24823856354,276534.185808683,230348.18817487438,195666.24823856354,276534.185808683,21.288121977702822,NA,958.2289773530474,1,0,0,0,0,Doesn't participate
NIU,Central Indo-Pacific,260916.44637605041,322444.6013536453,319135.0553046284,260916.44637605041,322444.6013536453,319135.0553046284,40.337895529060646,NA,60317.2229361461,1,0,0,0,0,Doesn't participate
WLF,Eastern Indo-Pacific,153656.39901255822,841057.8386108875,197780.93090760562,153656.39901255822,841057.8386108875,197780.93090760562,83.49150686130773,NA,577.89819882337,1,0,0,0,0,Doesn't participate
NAM,Temperate Southern Africa,425259.9790967805,63676377.864676476,535982.2030569173,425259.9790967805,63676377.864676476,535982.2030569173,15665.645984891053,NA,17241.88590621294,1,0,0,0,0,Doesn't participate
GEO,Temperate Northern Atlantic,14593.161826777525,4853392.119021893,22722.147911083663,14593.161826777525,4853392.119021893,22722.147911083663,2517.4490159598786,NA,9522.293101280065,1,0,0,0,0,Doesn't participate
BMU,Tropical Atlantic,332392.16704111773,1248528.281929016,372227.1909775926,332392.16704111773,1248528.281929016,372227.1909775926,217.88425382499113,NA,17194.088048735084,1,0,0,0,0,Doesn't participate
MNP,Central Indo-Pacific,610388.6775714137,1995986.2967677116,709479.1099468991,610388.6775714137,1995986.2967677116,709479.1099468991,39.37390648240614,NA,60317.2229361461,1,0,0,0,0,Doesn't participate
TWN,Central Indo-Pacific,262116.3031401799,142166868.6185379,290609.94605050975,262116.3031401799,142166868.6185379,290609.94605050975,16921.855860130072,NA,60317.2229361461,1,0,0,0,0,Doesn't participate
SHN,Tropical Atlantic,778683.4038037687,15281429.213125229,849581.8654715099,778683.4038037687,15281429.213125229,849581.8654715099,2518.0076368210666,NA,17194.088048735084,1,0,0,0,0,Doesn't participate
CHL,Eastern Indo-Pacific,385519.7939900662,1707265.480009079,516296.972506553,385519.7939900662,1707265.480009079,516296.972506553,168.46080442803475,NA,577.89819882337,1,0,0,0,0,Doesn't participate
BHS,Tropical Atlantic,485466.8583705361,152394157.9278202,593712.6917946181,485466.8583705361,152394157.9278202,593712.6917946181,1766.9996661780176,NA,17194.088048735084,1,0,0,0,0,Doesn't participate
JAM,Tropical Atlantic,219917.9502824082,13609245.863783836,250669.5575469734,219917.9502824082,13609245.863783836,250669.5575469734,882.4254808215323,NA,17194.088048735084,1,0,0,0,0,Doesn't participate
AIA,Tropical Atlantic,78187.63592549572,4716314.815237999,92582.66661404111,78187.63592549572,4716314.815237999,92582.66661404111,827.0774988634878,NA,17194.088048735084,1,0,0,0,0,Doesn't participate
CRI,Tropical Eastern Pacific,465811.60499747563,13249746.394669533,540872.3643676771,465811.60499747563,13249746.394669533,540872.3643676771,554.5049909738702,NA,58782.35475994474,1,0,0,0,0,Doesn't participate
TCA,Tropical Atlantic,69773.25204043949,6767677.223542213,90819.92436842385,69773.25204043949,6767677.223542213,90819.92436842385,903.0908744247081,NA,17194.088048735084,1,0,0,0,0,Doesn't participate
CYM,Tropical Atlantic,93386.3166914745,64419.63817882538,113439.45092669428,93386.3166914745,64419.63817882538,113439.45092669428,13.532841715737874,NA,17194.088048735084,1,0,0,0,0,Doesn't participate
ISL,Arctic,186132.31184439812,83168419.38069391,218968.80018901319,186132.31184439812,83168419.38069391,218968.80018901319,3425.418569499406,NA,16781.566523254813,1,0,0,0,0,Doesn't participate
ATG,Tropical Atlantic,93827.90313616801,7932118.242469788,107871.92720600657,93827.90313616801,7932118.242469788,107871.92720600657,768.8983093611088,NA,17194.088048735084,1,0,0,0,0,Doesn't participate
DOM,Tropical Atlantic,247796.7115877158,24994748.471455574,288392.2551960757,247796.7115877158,24994748.471455574,288392.2551960757,1413.1970565073968,NA,17194.088048735084,1,0,0,0,0,Doesn't participate
COG,Tropical Atlantic,28572.93693926844,10797885.976394653,33697.51116833625,28572.93693926844,10797885.976394653,33697.51116833625,2421.8295883110522,NA,17194.088048735084,1,0,0,0,0,Doesn't participate
GAB,Tropical Atlantic,179706.79219106495,32996412.195095062,199639.9400701492,179706.79219106495,32996412.195095062,199639.9400701492,2435.906499466129,NA,17194.088048735084,1,0,0,0,0,Doesn't participate
HTI,Tropical Atlantic,83965.87357005141,5584451.266735077,99576.52097812049,83965.87357005141,5584451.266735077,99576.52097812049,511.8902345449336,NA,17194.088048735084,1,0,0,0,0,Doesn't participate
AUS,Central Indo-Pacific,2535825.0632604426,181754143.62774658,2778722.852406533,2535825.0632604426,181754143.62774658,2778722.852406533,1311.2094332266718,NA,60317.2229361461,1,0,0,0,0,Doesn't participate
